id,mission,direction,date_observation,ecart_max
63,STAR18,Sud,2026-04-13 16:45:07.383121,5
64,STAR26,Sud,2026-04-13 16:45:07.383121,0
65,STAR34,Sud,2026-04-13 16:45:07.383121,0
66,STAR42,Sud,2026-04-13 16:45:07.383121,1
67,ECCI11,Nord,2026-04-13 16:50:08.333709,0
68,ECCI31,Nord,2026-04-13 16:50:08.333709,1
69,ECCI39,Nord,2026-04-13 16:50:08.333709,1
70,EDME09,Nord,2026-04-13 16:50:08.333709,0
71,EGRE15,Nord,2026-04-13 16:50:08.333709,2
72,EGRE19,Nord,2026-04-13 16:50:08.333709,0
73,ELOI27,Nord,2026-04-13 16:50:08.333709,1
74,EPAU99,Nord,2026-04-13 16:50:08.333709,1
75,EPIN05,Nord,2026-04-13 16:50:08.333709,2
76,EPIN23,Nord,2026-04-13 16:50:08.333709,2
77,ERSE03,Nord,2026-04-13 16:50:08.333709,2
78,IALE25,Nord,2026-04-13 16:50:08.333709,2
79,ICOR13,Nord,2026-04-13 16:50:08.333709,5
80,ICOR33,Nord,2026-04-13 16:50:08.333709,0
81,ICOR41,Nord,2026-04-13 16:50:08.333709,0
82,IDOR53,Nord,2026-04-13 16:50:08.333709,0
83,IJUR57,Nord,2026-04-13 16:50:08.333709,0
84,IJUR73,Nord,2026-04-13 16:50:08.333709,0
85,IJUR89,Nord,2026-04-13 16:50:08.333709,0
86,ILAN01,Nord,2026-04-13 16:50:08.333709,4
87,ILAN07,Nord,2026-04-13 16:50:08.333709,1
88,ILAN17,Nord,2026-04-13 16:50:08.333709,1
89,ILAN37,Nord,2026-04-13 16:50:08.333709,0
90,INKE21,Nord,2026-04-13 16:50:08.333709,1
91,KERN16,Sud,2026-04-13 16:50:08.333709,4
92,LOUP14,Sud,2026-04-13 16:50:08.333709,0
93,LOUP22,Sud,2026-04-13 16:50:08.333709,3
94,LOUP30,Sud,2026-04-13 16:50:08.333709,0
95,LOUP38,Sud,2026-04-13 16:50:08.333709,1
96,LOUP46,Sud,2026-04-13 16:50:08.333709,1
97,PGAZ20,Sud,2026-04-13 16:50:08.333709,6
98,PGAZ28,Sud,2026-04-13 16:50:08.333709,1
99,PGAZ36,Sud,2026-04-13 16:50:08.333709,0
100,PGAZ44,Sud,2026-04-13 16:50:08.333709,1
101,PINA02,Sud,2026-04-13 16:50:08.333709,0
102,PINA08,Sud,2026-04-13 16:50:08.333709,2
103,PQUL10,Sud,2026-04-13 16:50:08.333709,1
104,SOME12,Sud,2026-04-13 16:50:08.333709,0
105,STAR18,Sud,2026-04-13 16:50:08.333709,0
106,STAR26,Sud,2026-04-13 16:50:08.333709,0
107,STAR34,Sud,2026-04-13 16:50:08.333709,0
108,STAR42,Sud,2026-04-13 16:50:08.333709,1
109,ECCI11,Nord,2026-04-13 16:55:07.823549,2
110,ECCI31,Nord,2026-04-13 16:55:07.823549,1
111,ECCI39,Nord,2026-04-13 16:55:07.823549,1
112,EDME09,Nord,2026-04-13 16:55:07.823549,0
113,EGRE15,Nord,2026-04-13 16:55:07.823549,7
114,EGRE19,Nord,2026-04-13 16:55:07.823549,3
115,ELOI27,Nord,2026-04-13 16:55:07.823549,2
116,EPIN05,Nord,2026-04-13 16:55:07.823549,1
117,EPIN23,Nord,2026-04-13 16:55:07.823549,2
118,ERSE03,Nord,2026-04-13 16:55:07.823549,1
119,IALE25,Nord,2026-04-13 16:55:07.823549,2
120,IALE29,Nord,2026-04-13 16:55:07.823549,1
121,ICOR13,Nord,2026-04-13 16:55:07.823549,10
122,ICOR33,Nord,2026-04-13 16:55:07.823549,0
123,ICOR41,Nord,2026-04-13 16:55:07.823549,0
124,IDOR53,Nord,2026-04-13 16:55:07.823549,0
125,IJUR57,Nord,2026-04-13 16:55:07.823549,0
126,IJUR73,Nord,2026-04-13 16:55:07.823549,0
127,IJUR89,Nord,2026-04-13 16:55:07.823549,0
128,ILAN01,Nord,2026-04-13 16:55:07.823549,6
129,ILAN07,Nord,2026-04-13 16:55:07.823549,1
130,ILAN17,Nord,2026-04-13 16:55:07.823549,6
131,ILAN37,Nord,2026-04-13 16:55:07.823549,0
132,INKE21,Nord,2026-04-13 16:55:07.823549,1
133,KERN16,Sud,2026-04-13 16:55:07.823549,4
134,LOUP14,Sud,2026-04-13 16:55:07.823549,0
135,LOUP22,Sud,2026-04-13 16:55:07.823549,6
136,LOUP30,Sud,2026-04-13 16:55:07.823549,0
137,LOUP38,Sud,2026-04-13 16:55:07.823549,1
138,LOUP46,Sud,2026-04-13 16:55:07.823549,0
139,PGAZ20,Sud,2026-04-13 16:55:07.823549,6
140,PGAZ28,Sud,2026-04-13 16:55:07.823549,1
141,PGAZ36,Sud,2026-04-13 16:55:07.823549,0
142,PGAZ44,Sud,2026-04-13 16:55:07.823549,1
143,PINA02,Sud,2026-04-13 16:55:07.823549,0
144,PINA08,Sud,2026-04-13 16:55:07.823549,2
145,PQUL10,Sud,2026-04-13 16:55:07.823549,1
146,SOME12,Sud,2026-04-13 16:55:07.823549,0
147,STAR18,Sud,2026-04-13 16:55:07.823549,7
148,STAR26,Sud,2026-04-13 16:55:07.823549,2
149,STAR34,Sud,2026-04-13 16:55:07.823549,0
150,STAR42,Sud,2026-04-13 16:55:07.823549,0
151,STAR50,Sud,2026-04-13 16:55:07.823549,0
152,ECCI11,Nord,2026-04-13 17:00:11.470225,3
153,ECCI31,Nord,2026-04-13 17:00:11.470225,2
154,ECCI39,Nord,2026-04-13 17:00:11.470225,1
155,ECCI47,Nord,2026-04-13 17:00:11.470225,0
156,EDME09,Nord,2026-04-13 17:00:11.470225,0
157,EGRE15,Nord,2026-04-13 17:00:11.470225,12
158,EGRE19,Nord,2026-04-13 17:00:11.470225,8
159,ELOI27,Nord,2026-04-13 17:00:11.470225,1
160,EPIN05,Nord,2026-04-13 17:00:11.470225,1
161,EPIN23,Nord,2026-04-13 17:00:11.470225,3
162,IALE25,Nord,2026-04-13 17:00:11.470225,2
163,IALE29,Nord,2026-04-13 17:00:11.470225,1
164,ICOR13,Nord,2026-04-13 17:00:11.470225,15
165,ICOR33,Nord,2026-04-13 17:00:11.470225,0
166,ICOR41,Nord,2026-04-13 17:00:11.470225,0
167,IDOR53,Nord,2026-04-13 17:00:11.470225,0
168,IJUR57,Nord,2026-04-13 17:00:11.470225,0
169,IJUR73,Nord,2026-04-13 17:00:11.470225,0
170,IJUR89,Nord,2026-04-13 17:00:11.470225,0
171,IJUR97,Nord,2026-04-13 17:00:11.470225,0
172,ILAN07,Nord,2026-04-13 17:00:11.470225,0
173,ILAN17,Nord,2026-04-13 17:00:11.470225,8
174,ILAN37,Nord,2026-04-13 17:00:11.470225,0
175,INKE21,Nord,2026-04-13 17:00:11.470225,5
176,KERN16,Sud,2026-04-13 17:00:11.470225,4
177,KERN24,Sud,2026-04-13 17:00:11.470225,0
178,LOUP14,Sud,2026-04-13 17:00:11.470225,0
179,LOUP22,Sud,2026-04-13 17:00:11.470225,6
180,LOUP30,Sud,2026-04-13 17:00:11.470225,2
181,LOUP38,Sud,2026-04-13 17:00:11.470225,1
182,LOUP46,Sud,2026-04-13 17:00:11.470225,0
183,LOUP54,Sud,2026-04-13 17:00:11.470225,0
184,PGAZ20,Sud,2026-04-13 17:00:11.470225,6
185,PGAZ28,Sud,2026-04-13 17:00:11.470225,4
186,PGAZ36,Sud,2026-04-13 17:00:11.470225,0
187,PGAZ44,Sud,2026-04-13 17:00:11.470225,0
188,PGAZ52,Sud,2026-04-13 17:00:11.470225,0
189,PINA08,Sud,2026-04-13 17:00:11.470225,2
190,PQUL10,Sud,2026-04-13 17:00:11.470225,1
191,STAR18,Sud,2026-04-13 17:00:11.470225,7
192,STAR26,Sud,2026-04-13 17:00:11.470225,5
193,STAR34,Sud,2026-04-13 17:00:11.470225,0
194,STAR42,Sud,2026-04-13 17:00:11.470225,0
195,STAR50,Sud,2026-04-13 17:00:11.470225,1
196,ECCI11,Nord,2026-04-13 17:05:08.390900,2
197,ECCI31,Nord,2026-04-13 17:05:08.390900,2
198,ECCI39,Nord,2026-04-13 17:05:08.390900,1
199,ECCI47,Nord,2026-04-13 17:05:08.390900,0
200,EDME09,Nord,2026-04-13 17:05:08.390900,0
201,EGRE15,Nord,2026-04-13 17:05:08.390900,15
202,EGRE19,Nord,2026-04-13 17:05:08.390900,9
203,ELOI27,Nord,2026-04-13 17:05:08.390900,4
204,EMMA55,Nord,2026-04-13 17:05:08.390900,0
205,EPIN23,Nord,2026-04-13 17:05:08.390900,6
206,IALE25,Nord,2026-04-13 17:05:08.390900,3
207,IALE29,Nord,2026-04-13 17:05:08.390900,1
208,ICOR13,Nord,2026-04-13 17:05:08.390900,16
209,ICOR33,Nord,2026-04-13 17:05:08.390900,2
210,ICOR41,Nord,2026-04-13 17:05:08.390900,0
211,IDOR53,Nord,2026-04-13 17:05:08.390900,1
212,IJUR57,Nord,2026-04-13 17:05:08.390900,0
213,IJUR73,Nord,2026-04-13 17:05:08.390900,0
214,IJUR89,Nord,2026-04-13 17:05:08.390900,0
215,IJUR97,Nord,2026-04-13 17:05:08.390900,0
216,ILAN17,Nord,2026-04-13 17:05:08.390900,9
217,ILAN37,Nord,2026-04-13 17:05:08.390900,0
218,ILAN45,Nord,2026-04-13 17:05:08.390900,1
219,INKE21,Nord,2026-04-13 17:05:08.390900,8
220,KERN16,Sud,2026-04-13 17:05:08.390900,4
221,KERN24,Sud,2026-04-13 17:05:08.390900,5
222,LOUP14,Sud,2026-04-13 17:05:08.390900,0
223,LOUP22,Sud,2026-04-13 17:05:08.390900,6
224,LOUP30,Sud,2026-04-13 17:05:08.390900,5
225,LOUP38,Sud,2026-04-13 17:05:08.390900,1
226,LOUP46,Sud,2026-04-13 17:05:08.390900,0
227,LOUP54,Sud,2026-04-13 17:05:08.390900,1
228,PGAZ20,Sud,2026-04-13 17:05:08.390900,6
229,PGAZ28,Sud,2026-04-13 17:05:08.390900,5
230,PGAZ36,Sud,2026-04-13 17:05:08.390900,0
231,PGAZ44,Sud,2026-04-13 17:05:08.390900,0
232,PGAZ52,Sud,2026-04-13 17:05:08.390900,1
233,PINA08,Sud,2026-04-13 17:05:08.390900,2
234,PQUL10,Sud,2026-04-13 17:05:08.390900,1
235,STAR18,Sud,2026-04-13 17:05:08.390900,7
236,STAR26,Sud,2026-04-13 17:05:08.390900,5
237,STAR34,Sud,2026-04-13 17:05:08.390900,1
238,STAR42,Sud,2026-04-13 17:05:08.390900,0
239,STAR50,Sud,2026-04-13 17:05:08.390900,1
240,STAR58,Sud,2026-04-13 17:05:08.390900,0
241,ECCI11,Nord,2026-04-13 17:10:09.083578,2
242,ECCI31,Nord,2026-04-13 17:10:09.083578,2
243,ECCI39,Nord,2026-04-13 17:10:09.083578,3
244,ECCI47,Nord,2026-04-13 17:10:09.083578,0
245,EGRE15,Nord,2026-04-13 17:10:09.083578,18
246,EGRE19,Nord,2026-04-13 17:10:09.083578,11
247,ELOI27,Nord,2026-04-13 17:10:09.083578,5
248,EMMA55,Nord,2026-04-13 17:10:09.083578,0
249,EPIN23,Nord,2026-04-13 17:10:09.083578,8
250,IALE25,Nord,2026-04-13 17:10:09.083578,6
251,IALE29,Nord,2026-04-13 17:10:09.083578,1
252,ICOR13,Nord,2026-04-13 17:10:09.083578,18
253,ICOR33,Nord,2026-04-13 17:10:09.083578,1
254,ICOR41,Nord,2026-04-13 17:10:09.083578,0
255,IDOR53,Nord,2026-04-13 17:10:09.083578,0
256,IJUR57,Nord,2026-04-13 17:10:09.083578,0
257,IJUR73,Nord,2026-04-13 17:10:09.083578,0
258,IJUR89,Nord,2026-04-13 17:10:09.083578,0
259,IJUR97,Nord,2026-04-13 17:10:09.083578,0
260,ILAN17,Nord,2026-04-13 17:10:09.083578,8
261,ILAN37,Nord,2026-04-13 17:10:09.083578,0
262,ILAN45,Nord,2026-04-13 17:10:09.083578,1
263,INKE21,Nord,2026-04-13 17:10:09.083578,10
264,KERN16,Sud,2026-04-13 17:10:09.083578,4
265,KERN24,Sud,2026-04-13 17:10:09.083578,5
266,LOUP14,Sud,2026-04-13 17:10:09.083578,0
267,LOUP22,Sud,2026-04-13 17:10:09.083578,6
268,LOUP30,Sud,2026-04-13 17:10:09.083578,4
269,LOUP38,Sud,2026-04-13 17:10:09.083578,1
270,LOUP46,Sud,2026-04-13 17:10:09.083578,0
271,LOUP54,Sud,2026-04-13 17:10:09.083578,1
272,LOUP62,Sud,2026-04-13 17:10:09.083578,0
273,PGAZ20,Sud,2026-04-13 17:10:09.083578,6
274,PGAZ28,Sud,2026-04-13 17:10:09.083578,5
275,PGAZ36,Sud,2026-04-13 17:10:09.083578,1
276,PGAZ44,Sud,2026-04-13 17:10:09.083578,0
277,PGAZ52,Sud,2026-04-13 17:10:09.083578,0
278,PINA08,Sud,2026-04-13 17:10:09.083578,2
279,PQUL10,Sud,2026-04-13 17:10:09.083578,1
280,STAR18,Sud,2026-04-13 17:10:09.083578,7
281,STAR26,Sud,2026-04-13 17:10:09.083578,5
282,STAR34,Sud,2026-04-13 17:10:09.083578,3
283,STAR42,Sud,2026-04-13 17:10:09.083578,0
284,STAR50,Sud,2026-04-13 17:10:09.083578,0
285,STAR58,Sud,2026-04-13 17:10:09.083578,1
286,ECCI11,Nord,2026-04-13 17:15:07.920813,3
287,ECCI31,Nord,2026-04-13 17:15:07.920813,3
288,ECCI39,Nord,2026-04-13 17:15:07.920813,4
289,ECCI47,Nord,2026-04-13 17:15:07.920813,0
290,EGRE15,Nord,2026-04-13 17:15:07.920813,18
291,EGRE19,Nord,2026-04-13 17:15:07.920813,10
292,EGRE43,Nord,2026-04-13 17:15:07.920813,1
293,ELOI27,Nord,2026-04-13 17:15:07.920813,7
294,ELOI51,Nord,2026-04-13 17:15:07.920813,0
295,EMMA55,Nord,2026-04-13 17:15:07.920813,0
296,EMMA63,Nord,2026-04-13 17:15:07.920813,1
297,EPIN23,Nord,2026-04-13 17:15:07.920813,11
298,IALE25,Nord,2026-04-13 17:15:07.920813,9
299,IALE29,Nord,2026-04-13 17:15:07.920813,1
300,ICOR13,Nord,2026-04-13 17:15:07.920813,12
301,ICOR33,Nord,2026-04-13 17:15:07.920813,2
302,ICOR41,Nord,2026-04-13 17:15:07.920813,2
303,IDOR53,Nord,2026-04-13 17:15:07.920813,0
304,IJUR57,Nord,2026-04-13 17:15:07.920813,0
305,IJUR65,Nord,2026-04-13 17:15:07.920813,1
306,IJUR73,Nord,2026-04-13 17:15:07.920813,0
307,IJUR89,Nord,2026-04-13 17:15:07.920813,0
308,IJUR97,Nord,2026-04-13 17:15:07.920813,0
309,ILAN17,Nord,2026-04-13 17:15:07.920813,10
310,ILAN37,Nord,2026-04-13 17:15:07.920813,0
311,ILAN45,Nord,2026-04-13 17:15:07.920813,0
312,INKE21,Nord,2026-04-13 17:15:07.920813,12
313,KERN24,Sud,2026-04-13 17:15:07.920813,5
314,LOUP14,Sud,2026-04-13 17:15:07.920813,0
315,LOUP22,Sud,2026-04-13 17:15:07.920813,6
316,LOUP30,Sud,2026-04-13 17:15:07.920813,4
317,LOUP38,Sud,2026-04-13 17:15:07.920813,1
318,LOUP46,Sud,2026-04-13 17:15:07.920813,0
319,LOUP54,Sud,2026-04-13 17:15:07.920813,1
320,LOUP62,Sud,2026-04-13 17:15:07.920813,0
321,PGAZ20,Sud,2026-04-13 17:15:07.920813,6
322,PGAZ28,Sud,2026-04-13 17:15:07.920813,5
323,PGAZ36,Sud,2026-04-13 17:15:07.920813,1
324,PGAZ44,Sud,2026-04-13 17:15:07.920813,1
325,PGAZ52,Sud,2026-04-13 17:15:07.920813,0
326,PGAZ60,Sud,2026-04-13 17:15:07.920813,2
327,PQUL10,Sud,2026-04-13 17:15:07.920813,1
328,STAR18,Sud,2026-04-13 17:15:07.920813,7
329,STAR26,Sud,2026-04-13 17:15:07.920813,6
330,STAR34,Sud,2026-04-13 17:15:07.920813,2
331,STAR42,Sud,2026-04-13 17:15:07.920813,1
332,STAR50,Sud,2026-04-13 17:15:07.920813,1
333,STAR58,Sud,2026-04-13 17:15:07.920813,1
334,STAR66,Sud,2026-04-13 17:15:07.920813,0
335,ECCI31,Nord,2026-04-13 17:20:09.918727,5
336,ECCI39,Nord,2026-04-13 17:20:09.918727,4
337,ECCI47,Nord,2026-04-13 17:20:09.918727,1
338,EGRE15,Nord,2026-04-13 17:20:09.918727,19
339,EGRE19,Nord,2026-04-13 17:20:09.918727,10
340,EGRE43,Nord,2026-04-13 17:20:09.918727,2
341,ELOI27,Nord,2026-04-13 17:20:09.918727,10
342,ELOI51,Nord,2026-04-13 17:20:09.918727,0
343,EMMA55,Nord,2026-04-13 17:20:09.918727,0
344,EMMA63,Nord,2026-04-13 17:20:09.918727,1
345,EPIN23,Nord,2026-04-13 17:20:09.918727,11
346,IALE25,Nord,2026-04-13 17:20:09.918727,11
347,IALE29,Nord,2026-04-13 17:20:09.918727,1
348,ICOR13,Nord,2026-04-13 17:20:09.918727,13
349,ICOR33,Nord,2026-04-13 17:20:09.918727,4
350,ICOR41,Nord,2026-04-13 17:20:09.918727,3
351,IDOR53,Nord,2026-04-13 17:20:09.918727,0
352,IJUR57,Nord,2026-04-13 17:20:09.918727,0
353,IJUR65,Nord,2026-04-13 17:20:09.918727,1
354,IJUR73,Nord,2026-04-13 17:20:09.918727,0
355,IJUR89,Nord,2026-04-13 17:20:09.918727,0
356,IJUR97,Nord,2026-04-13 17:20:09.918727,0
357,ILAN17,Nord,2026-04-13 17:20:09.918727,9
358,ILAN37,Nord,2026-04-13 17:20:09.918727,2
359,ILAN45,Nord,2026-04-13 17:20:09.918727,2
360,INKE21,Nord,2026-04-13 17:20:09.918727,12
361,KERN24,Sud,2026-04-13 17:20:09.918727,5
362,LOUP14,Sud,2026-04-13 17:20:09.918727,0
363,LOUP22,Sud,2026-04-13 17:20:09.918727,6
364,LOUP30,Sud,2026-04-13 17:20:09.918727,4
365,LOUP38,Sud,2026-04-13 17:20:09.918727,0
366,LOUP46,Sud,2026-04-13 17:20:09.918727,0
367,LOUP54,Sud,2026-04-13 17:20:09.918727,0
368,LOUP62,Sud,2026-04-13 17:20:09.918727,0
369,LOUP70,Sud,2026-04-13 17:20:09.918727,0
370,PGAZ20,Sud,2026-04-13 17:20:09.918727,6
371,PGAZ28,Sud,2026-04-13 17:20:09.918727,5
372,PGAZ36,Sud,2026-04-13 17:20:09.918727,1
373,PGAZ44,Sud,2026-04-13 17:20:09.918727,1
374,PGAZ52,Sud,2026-04-13 17:20:09.918727,0
375,PGAZ60,Sud,2026-04-13 17:20:09.918727,2
376,PQUL10,Sud,2026-04-13 17:20:09.918727,1
377,STAR26,Sud,2026-04-13 17:20:09.918727,5
378,STAR34,Sud,2026-04-13 17:20:09.918727,2
379,STAR42,Sud,2026-04-13 17:20:09.918727,3
380,STAR50,Sud,2026-04-13 17:20:09.918727,1
381,STAR58,Sud,2026-04-13 17:20:09.918727,1
382,STAR66,Sud,2026-04-13 17:20:09.918727,1
383,ECCI31,Nord,2026-04-13 17:25:07.506236,8
384,ECCI39,Nord,2026-04-13 17:25:07.506236,5
385,ECCI47,Nord,2026-04-13 17:25:07.506236,3
386,EGRE15,Nord,2026-04-13 17:25:07.506236,19
387,EGRE19,Nord,2026-04-13 17:25:07.506236,10
388,EGRE43,Nord,2026-04-13 17:25:07.506236,3
389,ELOI27,Nord,2026-04-13 17:25:07.506236,11
390,ELOI51,Nord,2026-04-13 17:25:07.506236,2
391,ELOI59,Nord,2026-04-13 17:25:07.506236,0
392,EMMA55,Nord,2026-04-13 17:25:07.506236,0
393,EMMA63,Nord,2026-04-13 17:25:07.506236,2
394,EPIN23,Nord,2026-04-13 17:25:07.506236,12
395,IALE25,Nord,2026-04-13 17:25:07.506236,11
396,IALE29,Nord,2026-04-13 17:25:07.506236,1
397,IALE49,Nord,2026-04-13 17:25:07.506236,2
398,ICOR13,Nord,2026-04-13 17:25:07.506236,12
399,ICOR33,Nord,2026-04-13 17:25:07.506236,6
400,ICOR41,Nord,2026-04-13 17:25:07.506236,5
401,IDOR53,Nord,2026-04-13 17:25:07.506236,0
402,IJUR57,Nord,2026-04-13 17:25:07.506236,0
403,IJUR65,Nord,2026-04-13 17:25:07.506236,1
404,IJUR73,Nord,2026-04-13 17:25:07.506236,1
405,IJUR89,Nord,2026-04-13 17:25:07.506236,0
406,IJUR97,Nord,2026-04-13 17:25:07.506236,0
407,ILAN17,Nord,2026-04-13 17:25:07.506236,10
408,ILAN37,Nord,2026-04-13 17:25:07.506236,2
409,ILAN45,Nord,2026-04-13 17:25:07.506236,2
410,INKE21,Nord,2026-04-13 17:25:07.506236,12
411,IRON61,Nord,2026-04-13 17:25:07.506236,0
412,KERN24,Sud,2026-04-13 17:25:07.506236,5
413,KERN40,Sud,2026-04-13 17:25:07.506236,0
414,KERN48,Sud,2026-04-13 17:25:07.506236,1
415,LOUP22,Sud,2026-04-13 17:25:07.506236,6
416,LOUP30,Sud,2026-04-13 17:25:07.506236,4
417,LOUP38,Sud,2026-04-13 17:25:07.506236,0
418,LOUP46,Sud,2026-04-13 17:25:07.506236,2
419,LOUP54,Sud,2026-04-13 17:25:07.506236,1
420,LOUP62,Sud,2026-04-13 17:25:07.506236,0
421,LOUP70,Sud,2026-04-13 17:25:07.506236,0
422,PGAZ20,Sud,2026-04-13 17:25:07.506236,6
423,PGAZ28,Sud,2026-04-13 17:25:07.506236,5
424,PGAZ36,Sud,2026-04-13 17:25:07.506236,1
425,PGAZ44,Sud,2026-04-13 17:25:07.506236,3
426,PGAZ52,Sud,2026-04-13 17:25:07.506236,1
427,PGAZ60,Sud,2026-04-13 17:25:07.506236,2
428,PGAZ68,Sud,2026-04-13 17:25:07.506236,0
429,STAR26,Sud,2026-04-13 17:25:07.506236,4
430,STAR34,Sud,2026-04-13 17:25:07.506236,2
431,STAR42,Sud,2026-04-13 17:25:07.506236,4
432,STAR50,Sud,2026-04-13 17:25:07.506236,4
433,STAR58,Sud,2026-04-13 17:25:07.506236,1
434,STAR66,Sud,2026-04-13 17:25:07.506236,0
435,STAR82,Sud,2026-04-13 17:25:07.506236,0
436,ECCI31,Nord,2026-04-13 17:30:08.997361,7
437,ECCI39,Nord,2026-04-13 17:30:08.997361,7
438,ECCI47,Nord,2026-04-13 17:30:08.997361,5
439,EGRE15,Nord,2026-04-13 17:30:08.997361,19
440,EGRE19,Nord,2026-04-13 17:30:08.997361,10
441,EGRE43,Nord,2026-04-13 17:30:08.997361,4
442,ELOI27,Nord,2026-04-13 17:30:08.997361,11
443,ELOI51,Nord,2026-04-13 17:30:08.997361,3
444,ELOI59,Nord,2026-04-13 17:30:08.997361,0
445,EMMA55,Nord,2026-04-13 17:30:08.997361,1
446,EMMA63,Nord,2026-04-13 17:30:08.997361,2
447,EMMA71,Nord,2026-04-13 17:30:08.997361,0
448,EPIN23,Nord,2026-04-13 17:30:08.997361,12
449,IALE25,Nord,2026-04-13 17:30:08.997361,11
450,IALE29,Nord,2026-04-13 17:30:08.997361,1
451,IALE49,Nord,2026-04-13 17:30:08.997361,3
452,ICOR33,Nord,2026-04-13 17:30:08.997361,7
453,ICOR41,Nord,2026-04-13 17:30:08.997361,7
454,IDOR53,Nord,2026-04-13 17:30:08.997361,2
455,IJUR57,Nord,2026-04-13 17:30:08.997361,0
456,IJUR65,Nord,2026-04-13 17:30:08.997361,2
457,IJUR73,Nord,2026-04-13 17:30:08.997361,0
458,IJUR89,Nord,2026-04-13 17:30:08.997361,0
459,IJUR97,Nord,2026-04-13 17:30:08.997361,0
460,ILAN37,Nord,2026-04-13 17:30:08.997361,4
461,ILAN45,Nord,2026-04-13 17:30:08.997361,5
462,INKE21,Nord,2026-04-13 17:30:08.997361,12
463,IRON61,Nord,2026-04-13 17:30:08.997361,0
464,KERN40,Sud,2026-04-13 17:30:08.997361,4
465,KERN48,Sud,2026-04-13 17:30:08.997361,3
466,LOUP22,Sud,2026-04-13 17:30:08.997361,6
467,LOUP30,Sud,2026-04-13 17:30:08.997361,4
