id,date_observation,heure,direction,delta_sceaux_min_pct,max_delta_sceaux_pct,delta_antony_min_pct,max_delta_antony_pct,delta_bourg_la_reine_min_pct,max_delta_bourg_la_reine_pct,delta_chatelet_min_pct,max_delta_chatelet_pct,delta_aulnay_min_pct,max_delta_aulnay_pct,delta_cdg1_min_pct,max_delta_cdg1_pct,delta_vert_galant_min_pct,max_delta_vert_galant_pct
293,2026-04-14 01:00:05.060336,1.0,Sud,0.0,0.0,,,,,,,,,,,,
294,2026-04-14 01:00:05.060336,1.0,Sud,,,,,,,,,,,,,,
295,2026-04-14 01:00:05.060336,1.0,Sud,,,,,,,,,,,,,,
296,2026-04-14 01:00:05.060336,1.0,Sud,,,,,,,,,,,,,,
297,2026-04-14 01:00:05.060336,1.0,Sud,,,0.15789473684210525,0.15789473684210525,,,,,,,,,,
298,2026-04-14 01:00:05.060336,1.0,Sud,,,,,,,,,,,,,,
299,2026-04-14 01:00:05.060336,1.0,Sud,,,,,,,,,,,,,,
300,2026-04-14 01:00:05.060336,1.0,Sud,,,,,,,,,,,,,,
301,2026-04-14 01:00:05.060336,1.0,Sud,,,,,0.0,0.16666666666666666,,,,,,,,
302,2026-04-14 01:05:06.244062,1.0,Sud,0.0,0.0,,,,,,,,,,,,
303,2026-04-14 01:05:06.244062,1.0,Sud,,,,,,,,,,,,,,
304,2026-04-14 01:05:06.244062,1.0,Sud,,,,,,,,,,,,,,
305,2026-04-14 01:05:06.244062,1.0,Sud,,,,,,,,,,,,,,
306,2026-04-14 01:05:06.244062,1.0,Sud,,,0.15789473684210525,0.15789473684210525,,,,,,,,,,
307,2026-04-14 01:05:06.244062,1.0,Sud,,,,,,,,,,,,,,
308,2026-04-14 01:05:06.244062,1.0,Sud,,,,,,,,,,,,,,
309,2026-04-14 01:05:06.244062,1.0,Sud,,,,,,,,,,,,,,
310,2026-04-14 01:05:06.244062,1.0,Sud,,,,,0.0,0.16666666666666666,,,,,,,,
311,2026-04-14 01:10:05.734125,1.0,Sud,0.0,0.0,,,,,,,,,,,,
312,2026-04-14 01:10:05.734125,1.0,Sud,,,,,,,,,,,,,,
313,2026-04-14 01:10:05.734125,1.0,Sud,,,,,,,,,,,,,,
314,2026-04-14 01:10:05.734125,1.0,Sud,,,,,,,,,,,,,,
315,2026-04-14 01:10:05.734125,1.0,Sud,,,0.15789473684210525,0.15789473684210525,,,,,,,,,,
316,2026-04-14 01:10:05.734125,1.0,Sud,,,,,,,,,,,,,,
317,2026-04-14 01:10:05.734125,1.0,Sud,,,,,,,,,,,,,,
318,2026-04-14 01:10:05.734125,1.0,Sud,,,,,,,,,,,,,,
319,2026-04-14 01:10:05.734125,1.0,Sud,,,,,0.0,0.16666666666666666,,,,,,,,
320,2026-04-14 01:15:05.830454,1.0,Sud,0.0,0.0,,,,,,,,,,,,
321,2026-04-14 01:15:05.830454,1.0,Sud,,,,,,,,,,,,,,
322,2026-04-14 01:15:05.830454,1.0,Sud,,,,,,,,,,,,,,
323,2026-04-14 01:15:05.830454,1.0,Sud,,,,,,,,,,,,,,
324,2026-04-14 01:15:05.830454,1.0,Sud,,,0.15789473684210525,0.15789473684210525,,,,,,,,,,
325,2026-04-14 01:15:05.830454,1.0,Sud,,,,,,,,,,,,,,
326,2026-04-14 01:15:05.830454,1.0,Sud,,,,,,,,,,,,,,
327,2026-04-14 01:15:05.830454,1.0,Sud,,,,,,,,,,,,,,
328,2026-04-14 01:15:05.830454,1.0,Sud,,,,,0.0,0.16666666666666666,,,,,,,,
329,2026-04-14 01:20:04.354783,1.0,Sud,0.0,0.0,,,,,,,,,,,,
330,2026-04-14 01:20:04.354783,1.0,Sud,,,,,,,,,,,,,,
331,2026-04-14 01:20:04.354783,1.0,Sud,,,,,,,,,,,,,,
332,2026-04-14 01:20:04.354783,1.0,Sud,,,,,,,,,,,,,,
333,2026-04-14 01:20:04.354783,1.0,Sud,,,0.15789473684210525,0.15789473684210525,,,,,,,,,,
334,2026-04-14 01:20:04.354783,1.0,Sud,,,,,,,,,,,,,,
335,2026-04-14 01:20:04.354783,1.0,Sud,,,,,,,,,,,,,,
336,2026-04-14 01:20:04.354783,1.0,Sud,,,,,,,,,,,,,,
337,2026-04-14 01:20:04.354783,1.0,Sud,,,,,0.0,0.16666666666666666,,,,,,,,
338,2026-04-14 01:25:05.359611,1.0,Sud,0.0,0.0,,,,,,,,,,,,
339,2026-04-14 01:25:05.359611,1.0,Sud,,,,,,,,,,,,,,
340,2026-04-14 01:25:05.359611,1.0,Sud,,,,,,,,,,,,,,
341,2026-04-14 01:25:05.359611,1.0,Sud,,,,,,,,,,,,,,
342,2026-04-14 01:25:05.359611,1.0,Sud,,,0.15789473684210525,0.15789473684210525,,,,,,,,,,
343,2026-04-14 01:25:05.359611,1.0,Sud,,,,,,,,,,,,,,
344,2026-04-14 01:25:05.359611,1.0,Sud,,,,,,,,,,,,,,
345,2026-04-14 01:25:05.359611,1.0,Sud,,,,,,,,,,,,,,
346,2026-04-14 01:25:05.359611,1.0,Sud,,,,,0.0,0.16666666666666666,,,,,,,,
347,2026-04-14 01:30:06.021782,1.0,Sud,0.0,0.0,,,,,,,,,,,,
348,2026-04-14 01:30:06.021782,1.0,Sud,,,,,,,,,,,,,,
349,2026-04-14 01:30:06.021782,1.0,Sud,,,,,,,,,,,,,,
350,2026-04-14 01:30:06.021782,1.0,Sud,,,,,,,,,,,,,,
351,2026-04-14 01:30:06.021782,1.0,Sud,,,0.15789473684210525,0.15789473684210525,,,,,,,,,,
352,2026-04-14 01:30:06.021782,1.0,Sud,,,,,,,,,,,,,,
353,2026-04-14 01:30:06.021782,1.0,Sud,,,,,,,,,,,,,,
354,2026-04-14 01:30:06.021782,1.0,Sud,,,,,,,,,,,,,,
355,2026-04-14 01:30:06.021782,1.0,Sud,,,,,0.0,0.16666666666666666,,,,,,,,
356,2026-04-14 01:35:04.298630,1.0,Sud,0.0,0.0,,,,,,,,,,,,
357,2026-04-14 01:35:04.298630,1.0,Sud,,,,,,,,,,,,,,
358,2026-04-14 01:35:04.298630,1.0,Sud,,,,,,,,,,,,,,
359,2026-04-14 01:35:04.298630,1.0,Sud,,,,,,,,,,,,,,
360,2026-04-14 01:35:04.298630,1.0,Sud,,,0.15789473684210525,0.15789473684210525,,,,,,,,,,
361,2026-04-14 01:35:04.298630,1.0,Sud,,,,,,,,,,,,,,
362,2026-04-14 01:35:04.298630,1.0,Sud,,,,,,,,,,,,,,
363,2026-04-14 01:35:04.298630,1.0,Sud,,,,,,,,,,,,,,
364,2026-04-14 01:35:04.298630,1.0,Sud,,,,,0.0,0.16666666666666666,,,,,,,,
365,2026-04-14 01:40:05.363269,1.0,Sud,0.0,0.0,,,,,,,,,,,,
366,2026-04-14 01:40:05.363269,1.0,Sud,,,,,,,,,,,,,,
367,2026-04-14 01:40:05.363269,1.0,Sud,,,,,,,,,,,,,,
368,2026-04-14 01:40:05.363269,1.0,Sud,,,,,,,,,,,,,,
369,2026-04-14 01:40:05.363269,1.0,Sud,,,0.15789473684210525,0.15789473684210525,,,,,,,,,,
370,2026-04-14 01:40:05.363269,1.0,Sud,,,,,,,,,,,,,,
371,2026-04-14 01:40:05.363269,1.0,Sud,,,,,,,,,,,,,,
372,2026-04-14 01:40:05.363269,1.0,Sud,,,,,,,,,,,,,,
373,2026-04-14 01:40:05.363269,1.0,Sud,,,,,0.0,0.16666666666666666,,,,,,,,
374,2026-04-14 01:45:05.192405,1.0,Sud,0.0,0.0,,,,,,,,,,,,
375,2026-04-14 01:45:05.192405,1.0,Sud,,,,,,,,,,,,,,
376,2026-04-14 01:45:05.192405,1.0,Sud,,,,,,,,,,,,,,
377,2026-04-14 01:45:05.192405,1.0,Sud,,,,,,,,,,,,,,
378,2026-04-14 01:45:05.192405,1.0,Sud,,,0.15789473684210525,0.15789473684210525,,,,,,,,,,
379,2026-04-14 01:45:05.192405,1.0,Sud,,,,,,,,,,,,,,
380,2026-04-14 01:45:05.192405,1.0,Sud,,,,,,,,,,,,,,
381,2026-04-14 01:45:05.192405,1.0,Sud,,,,,,,,,,,,,,
382,2026-04-14 01:45:05.192405,1.0,Sud,,,,,0.0,0.16666666666666666,,,,,,,,
383,2026-04-14 01:50:05.807376,1.0,Sud,0.0,0.0,,,,,,,,,,,,
384,2026-04-14 01:50:05.807376,1.0,Sud,,,,,,,,,,,,,,
385,2026-04-14 01:50:05.807376,1.0,Sud,,,,,,,,,,,,,,
386,2026-04-14 01:50:05.807376,1.0,Sud,,,,,,,,,,,,,,
387,2026-04-14 01:50:05.807376,1.0,Sud,,,0.15789473684210525,0.15789473684210525,,,,,,,,,,
388,2026-04-14 01:50:05.807376,1.0,Sud,,,,,,,,,,,,,,
389,2026-04-14 01:50:05.807376,1.0,Sud,,,,,,,,,,,,,,
390,2026-04-14 01:50:05.807376,1.0,Sud,,,,,,,,,,,,,,
391,2026-04-14 01:50:05.807376,1.0,Sud,,,,,0.0,0.16666666666666666,,,,,,,,
