id,mission,direction,date_observation,ecart_max
86,PROC12,Sud,2026-04-16 05:35:06.733269,0
87,SOSI10,Sud,2026-04-16 05:35:06.733269,0
88,SOSI16,Sud,2026-04-16 05:35:06.733269,1
89,STOC04,Sud,2026-04-16 05:35:06.733269,0
90,ECCO09,Nord,2026-04-16 05:40:07.577458,1
91,ECCO15,Nord,2026-04-16 05:40:07.577458,0
92,ECCO21,Nord,2026-04-16 05:40:07.577458,0
93,ELAN05,Nord,2026-04-16 05:40:07.577458,0
94,ELAN13,Nord,2026-04-16 05:40:07.577458,0
95,ELAN19,Nord,2026-04-16 05:40:07.577458,0
96,ICAR11,Nord,2026-04-16 05:40:07.577458,0
97,ICAR17,Nord,2026-04-16 05:40:07.577458,0
98,ICAR23,Nord,2026-04-16 05:40:07.577458,0
99,INCA07,Nord,2026-04-16 05:40:07.577458,0
100,KFAR02,Sud,2026-04-16 05:40:07.577458,2
101,KOCQ08,Sud,2026-04-16 05:40:07.577458,0
102,KOCQ14,Sud,2026-04-16 05:40:07.577458,1
103,KOCQ20,Sud,2026-04-16 05:40:07.577458,1
104,PLIC06,Sud,2026-04-16 05:40:07.577458,0
105,PROC12,Sud,2026-04-16 05:40:07.577458,0
106,SOSI10,Sud,2026-04-16 05:40:07.577458,0
107,SOSI16,Sud,2026-04-16 05:40:07.577458,1
108,STOC04,Sud,2026-04-16 05:40:07.577458,0
109,ECCO09,Nord,2026-04-16 05:45:06.886506,1
110,ECCO15,Nord,2026-04-16 05:45:06.886506,0
111,ECCO21,Nord,2026-04-16 05:45:06.886506,0
112,ELAN05,Nord,2026-04-16 05:45:06.886506,0
113,ELAN13,Nord,2026-04-16 05:45:06.886506,0
114,ELAN19,Nord,2026-04-16 05:45:06.886506,0
115,ICAR11,Nord,2026-04-16 05:45:06.886506,0
116,ICAR17,Nord,2026-04-16 05:45:06.886506,0
117,ICAR23,Nord,2026-04-16 05:45:06.886506,0
118,ICAR29,Nord,2026-04-16 05:45:06.886506,1
119,INCA07,Nord,2026-04-16 05:45:06.886506,0
120,KFAR02,Sud,2026-04-16 05:45:06.886506,2
121,KOCQ08,Sud,2026-04-16 05:45:06.886506,1
122,KOCQ14,Sud,2026-04-16 05:45:06.886506,1
123,KOCQ20,Sud,2026-04-16 05:45:06.886506,1
124,PLIC06,Sud,2026-04-16 05:45:06.886506,0
125,PROC12,Sud,2026-04-16 05:45:06.886506,0
126,SOSI10,Sud,2026-04-16 05:45:06.886506,0
127,SOSI16,Sud,2026-04-16 05:45:06.886506,1
128,SOSI22,Sud,2026-04-16 05:45:06.886506,1
129,STOC04,Sud,2026-04-16 05:45:06.886506,0
130,ECCO09,Nord,2026-04-16 05:50:07.843833,1
131,ECCO15,Nord,2026-04-16 05:50:07.843833,0
132,ECCO21,Nord,2026-04-16 05:50:07.843833,0
133,ELAN05,Nord,2026-04-16 05:50:07.843833,0
134,ELAN13,Nord,2026-04-16 05:50:07.843833,0
135,ELAN19,Nord,2026-04-16 05:50:07.843833,0
136,ICAR11,Nord,2026-04-16 05:50:07.843833,1
137,ICAR17,Nord,2026-04-16 05:50:07.843833,0
138,ICAR23,Nord,2026-04-16 05:50:07.843833,0
139,ICAR29,Nord,2026-04-16 05:50:07.843833,0
140,INCA07,Nord,2026-04-16 05:50:07.843833,0
141,KFAR02,Sud,2026-04-16 05:50:07.843833,2
142,KOCQ08,Sud,2026-04-16 05:50:07.843833,0
143,KOCQ14,Sud,2026-04-16 05:50:07.843833,1
144,KOCQ20,Sud,2026-04-16 05:50:07.843833,0
145,PLIC06,Sud,2026-04-16 05:50:07.843833,0
146,PROC12,Sud,2026-04-16 05:50:07.843833,1
147,PROC18,Sud,2026-04-16 05:50:07.843833,1
148,SOSI10,Sud,2026-04-16 05:50:07.843833,0
149,SOSI16,Sud,2026-04-16 05:50:07.843833,1
150,SOSI22,Sud,2026-04-16 05:50:07.843833,1
151,STOC04,Sud,2026-04-16 05:50:07.843833,0
152,ECCO09,Nord,2026-04-16 05:55:06.937041,2
153,ECCO15,Nord,2026-04-16 05:55:06.937041,0
154,ECCO21,Nord,2026-04-16 05:55:06.937041,0
155,ECCO27,Nord,2026-04-16 05:55:06.937041,0
156,ELAN05,Nord,2026-04-16 05:55:06.937041,0
157,ELAN13,Nord,2026-04-16 05:55:06.937041,1
158,ELAN19,Nord,2026-04-16 05:55:06.937041,0
159,ICAR11,Nord,2026-04-16 05:55:06.937041,1
160,ICAR17,Nord,2026-04-16 05:55:06.937041,0
161,ICAR23,Nord,2026-04-16 05:55:06.937041,1
162,ICAR29,Nord,2026-04-16 05:55:06.937041,0
163,INCA07,Nord,2026-04-16 05:55:06.937041,0
164,KFAR02,Sud,2026-04-16 05:55:06.937041,2
165,KOCQ08,Sud,2026-04-16 05:55:06.937041,0
166,KOCQ14,Sud,2026-04-16 05:55:06.937041,0
167,KOCQ20,Sud,2026-04-16 05:55:06.937041,1
168,KOCQ26,Sud,2026-04-16 05:55:06.937041,0
169,PLIC06,Sud,2026-04-16 05:55:06.937041,0
170,PROC12,Sud,2026-04-16 05:55:06.937041,1
171,PROC18,Sud,2026-04-16 05:55:06.937041,1
172,SOSI10,Sud,2026-04-16 05:55:06.937041,0
173,SOSI16,Sud,2026-04-16 05:55:06.937041,1
174,SOSI22,Sud,2026-04-16 05:55:06.937041,0
175,ECCO09,Nord,2026-04-16 06:00:07.611939,2
176,ECCO15,Nord,2026-04-16 06:00:07.611939,1
177,ECCO21,Nord,2026-04-16 06:00:07.611939,0
178,ECCO27,Nord,2026-04-16 06:00:07.611939,0
179,ELAN05,Nord,2026-04-16 06:00:07.611939,0
180,ELAN13,Nord,2026-04-16 06:00:07.611939,0
181,ELAN19,Nord,2026-04-16 06:00:07.611939,0
182,ELAN25,Nord,2026-04-16 06:00:07.611939,0
183,ICAR11,Nord,2026-04-16 06:00:07.611939,1
184,ICAR17,Nord,2026-04-16 06:00:07.611939,0
185,ICAR23,Nord,2026-04-16 06:00:07.611939,1
186,ICAR29,Nord,2026-04-16 06:00:07.611939,0
187,ICAR35,Nord,2026-04-16 06:00:07.611939,0
188,INCA07,Nord,2026-04-16 06:00:07.611939,0
189,KOCQ08,Sud,2026-04-16 06:00:07.611939,0
190,KOCQ14,Sud,2026-04-16 06:00:07.611939,1
191,KOCQ20,Sud,2026-04-16 06:00:07.611939,1
192,KOCQ26,Sud,2026-04-16 06:00:07.611939,1
193,PLIC06,Sud,2026-04-16 06:00:07.611939,0
194,PROC12,Sud,2026-04-16 06:00:07.611939,0
195,PROC18,Sud,2026-04-16 06:00:07.611939,1
196,SOSI10,Sud,2026-04-16 06:00:07.611939,0
197,SOSI16,Sud,2026-04-16 06:00:07.611939,0
198,SOSI22,Sud,2026-04-16 06:00:07.611939,0
199,SOSI28,Sud,2026-04-16 06:00:07.611939,0
200,ECCO09,Nord,2026-04-16 06:05:05.704410,2
201,ECCO15,Nord,2026-04-16 06:05:05.704410,2
202,ECCO21,Nord,2026-04-16 06:05:05.704410,0
203,ECCO27,Nord,2026-04-16 06:05:05.704410,0
204,ELAN13,Nord,2026-04-16 06:05:05.704410,0
205,ELAN19,Nord,2026-04-16 06:05:05.704410,0
206,ELAN25,Nord,2026-04-16 06:05:05.704410,0
207,ICAR11,Nord,2026-04-16 06:05:05.704410,1
208,ICAR17,Nord,2026-04-16 06:05:05.704410,1
209,ICAR23,Nord,2026-04-16 06:05:05.704410,1
210,ICAR29,Nord,2026-04-16 06:05:05.704410,0
211,ICAR35,Nord,2026-04-16 06:05:05.704410,0
212,KOCQ08,Sud,2026-04-16 06:05:05.704410,0
213,KOCQ14,Sud,2026-04-16 06:05:05.704410,-1
214,KOCQ20,Sud,2026-04-16 06:05:05.704410,1
215,KOCQ26,Sud,2026-04-16 06:05:05.704410,0
216,PLIC06,Sud,2026-04-16 06:05:05.704410,0
217,PROC12,Sud,2026-04-16 06:05:05.704410,0
218,PROC18,Sud,2026-04-16 06:05:05.704410,0
219,PROC24,Sud,2026-04-16 06:05:05.704410,0
220,SOSI10,Sud,2026-04-16 06:05:05.704410,0
221,SOSI16,Sud,2026-04-16 06:05:05.704410,1
222,SOSI22,Sud,2026-04-16 06:05:05.704410,0
223,SOSI28,Sud,2026-04-16 06:05:05.704410,0
224,ECCO09,Nord,2026-04-16 06:10:06.428754,2
225,ECCO15,Nord,2026-04-16 06:10:06.428754,1
226,ECCO21,Nord,2026-04-16 06:10:06.428754,0
227,ECCO27,Nord,2026-04-16 06:10:06.428754,0
228,ECCO33,Nord,2026-04-16 06:10:06.428754,0
229,ELAN13,Nord,2026-04-16 06:10:06.428754,0
230,ELAN19,Nord,2026-04-16 06:10:06.428754,1
231,ELAN25,Nord,2026-04-16 06:10:06.428754,0
232,ICAR11,Nord,2026-04-16 06:10:06.428754,0
233,ICAR17,Nord,2026-04-16 06:10:06.428754,1
234,ICAR23,Nord,2026-04-16 06:10:06.428754,0
235,ICAR29,Nord,2026-04-16 06:10:06.428754,0
236,ICAR35,Nord,2026-04-16 06:10:06.428754,0
237,ISOL41,Nord,2026-04-16 06:10:06.428754,1
238,KOCQ08,Sud,2026-04-16 06:10:06.428754,0
239,KOCQ14,Sud,2026-04-16 06:10:06.428754,-1
240,KOCQ20,Sud,2026-04-16 06:10:06.428754,1
241,KOCQ26,Sud,2026-04-16 06:10:06.428754,1
242,KOCQ32,Sud,2026-04-16 06:10:06.428754,0
243,PLIC06,Sud,2026-04-16 06:10:06.428754,0
244,PROC12,Sud,2026-04-16 06:10:06.428754,0
245,PROC18,Sud,2026-04-16 06:10:06.428754,0
246,PROC24,Sud,2026-04-16 06:10:06.428754,0
247,SOSI10,Sud,2026-04-16 06:10:06.428754,0
248,SOSI16,Sud,2026-04-16 06:10:06.428754,1
249,SOSI22,Sud,2026-04-16 06:10:06.428754,1
250,SOSI28,Sud,2026-04-16 06:10:06.428754,1
251,ECCO09,Nord,2026-04-16 06:15:07.391507,3
252,ECCO15,Nord,2026-04-16 06:15:07.391507,1
253,ECCO21,Nord,2026-04-16 06:15:07.391507,1
254,ECCO27,Nord,2026-04-16 06:15:07.391507,0
255,ECCO33,Nord,2026-04-16 06:15:07.391507,0
256,ELAN13,Nord,2026-04-16 06:15:07.391507,0
257,ELAN19,Nord,2026-04-16 06:15:07.391507,0
258,ELAN25,Nord,2026-04-16 06:15:07.391507,0
259,ELAN31,Nord,2026-04-16 06:15:07.391507,1
260,ICAR11,Nord,2026-04-16 06:15:07.391507,0
261,ICAR17,Nord,2026-04-16 06:15:07.391507,1
262,ICAR23,Nord,2026-04-16 06:15:07.391507,0
263,ICAR29,Nord,2026-04-16 06:15:07.391507,0
264,ICAR35,Nord,2026-04-16 06:15:07.391507,0
265,ISOL41,Nord,2026-04-16 06:15:07.391507,0
266,KOCQ08,Sud,2026-04-16 06:15:07.391507,0
267,KOCQ14,Sud,2026-04-16 06:15:07.391507,0
268,KOCQ20,Sud,2026-04-16 06:15:07.391507,1
269,KOCQ26,Sud,2026-04-16 06:15:07.391507,1
270,KOCQ32,Sud,2026-04-16 06:15:07.391507,2
271,PLIC06,Sud,2026-04-16 06:15:07.391507,0
272,PROC12,Sud,2026-04-16 06:15:07.391507,0
273,PROC18,Sud,2026-04-16 06:15:07.391507,0
274,PROC24,Sud,2026-04-16 06:15:07.391507,1
275,SOSI10,Sud,2026-04-16 06:15:07.391507,0
276,SOSI16,Sud,2026-04-16 06:15:07.391507,1
277,SOSI22,Sud,2026-04-16 06:15:07.391507,0
278,SOSI28,Sud,2026-04-16 06:15:07.391507,0
279,SOSI34,Sud,2026-04-16 06:15:07.391507,1
280,ECCO15,Nord,2026-04-16 06:20:06.121927,1
281,ECCO21,Nord,2026-04-16 06:20:06.121927,0
282,ECCO27,Nord,2026-04-16 06:20:06.121927,0
283,ECCO33,Nord,2026-04-16 06:20:06.121927,0
284,ELAN13,Nord,2026-04-16 06:20:06.121927,0
285,ELAN19,Nord,2026-04-16 06:20:06.121927,0
286,ELAN25,Nord,2026-04-16 06:20:06.121927,0
287,ELAN31,Nord,2026-04-16 06:20:06.121927,2
288,GONG47,Nord,2026-04-16 06:20:06.121927,0
289,ICAR17,Nord,2026-04-16 06:20:06.121927,1
290,ICAR23,Nord,2026-04-16 06:20:06.121927,1
291,ICAR29,Nord,2026-04-16 06:20:06.121927,0
292,ICAR35,Nord,2026-04-16 06:20:06.121927,0
293,ISOL41,Nord,2026-04-16 06:20:06.121927,0
294,KOCQ14,Sud,2026-04-16 06:20:06.121927,0
295,KOCQ20,Sud,2026-04-16 06:20:06.121927,1
296,KOCQ26,Sud,2026-04-16 06:20:06.121927,0
297,KOCQ32,Sud,2026-04-16 06:20:06.121927,2
298,PLIC06,Sud,2026-04-16 06:20:06.121927,0
299,PROC12,Sud,2026-04-16 06:20:06.121927,0
300,PROC18,Sud,2026-04-16 06:20:06.121927,0
301,PROC24,Sud,2026-04-16 06:20:06.121927,1
302,PROC30,Sud,2026-04-16 06:20:06.121927,0
303,PUMA38,Sud,2026-04-16 06:20:06.121927,0
304,SOSI16,Sud,2026-04-16 06:20:06.121927,1
305,SOSI22,Sud,2026-04-16 06:20:06.121927,3
306,SOSI28,Sud,2026-04-16 06:20:06.121927,0
307,SOSI34,Sud,2026-04-16 06:20:06.121927,1
308,ECCO15,Nord,2026-04-16 06:25:06.943815,1
309,ECCO21,Nord,2026-04-16 06:25:06.943815,0
310,ECCO27,Nord,2026-04-16 06:25:06.943815,0
311,ECCO33,Nord,2026-04-16 06:25:06.943815,0
312,ECCO39,Nord,2026-04-16 06:25:06.943815,0
313,ELAN13,Nord,2026-04-16 06:25:06.943815,0
314,ELAN19,Nord,2026-04-16 06:25:06.943815,0
315,ELAN25,Nord,2026-04-16 06:25:06.943815,0
316,ELAN31,Nord,2026-04-16 06:25:06.943815,2
317,ELAN37,Nord,2026-04-16 06:25:06.943815,0
318,GONG47,Nord,2026-04-16 06:25:06.943815,0
319,ICAR17,Nord,2026-04-16 06:25:06.943815,1
320,ICAR23,Nord,2026-04-16 06:25:06.943815,0
321,ICAR29,Nord,2026-04-16 06:25:06.943815,0
322,ICAR35,Nord,2026-04-16 06:25:06.943815,0
323,ISOL41,Nord,2026-04-16 06:25:06.943815,0
324,KOCQ14,Sud,2026-04-16 06:25:06.943815,0
325,KOCQ20,Sud,2026-04-16 06:25:06.943815,1
326,KOCQ26,Sud,2026-04-16 06:25:06.943815,0
327,KOCQ32,Sud,2026-04-16 06:25:06.943815,2
328,PLIC06,Sud,2026-04-16 06:25:06.943815,0
329,PLIC36,Sud,2026-04-16 06:25:06.943815,1
330,PROC12,Sud,2026-04-16 06:25:06.943815,0
331,PROC18,Sud,2026-04-16 06:25:06.943815,0
332,PROC24,Sud,2026-04-16 06:25:06.943815,1
333,PROC30,Sud,2026-04-16 06:25:06.943815,1
334,PUMA38,Sud,2026-04-16 06:25:06.943815,1
335,SOSI16,Sud,2026-04-16 06:25:06.943815,1
336,SOSI22,Sud,2026-04-16 06:25:06.943815,3
337,SOSI28,Sud,2026-04-16 06:25:06.943815,0
338,SOSI34,Sud,2026-04-16 06:25:06.943815,1
339,ECCO15,Nord,2026-04-16 06:30:07.878741,1
340,ECCO21,Nord,2026-04-16 06:30:07.878741,0
341,ECCO27,Nord,2026-04-16 06:30:07.878741,0
342,ECCO33,Nord,2026-04-16 06:30:07.878741,0
343,ECCO39,Nord,2026-04-16 06:30:07.878741,0
344,ELAN19,Nord,2026-04-16 06:30:07.878741,0
345,ELAN25,Nord,2026-04-16 06:30:07.878741,0
346,ELAN31,Nord,2026-04-16 06:30:07.878741,2
347,ELAN37,Nord,2026-04-16 06:30:07.878741,0
348,GONG47,Nord,2026-04-16 06:30:07.878741,0
349,ICAR17,Nord,2026-04-16 06:30:07.878741,1
350,ICAR23,Nord,2026-04-16 06:30:07.878741,1
351,ICAR29,Nord,2026-04-16 06:30:07.878741,1
352,ICAR35,Nord,2026-04-16 06:30:07.878741,1
353,ISOL41,Nord,2026-04-16 06:30:07.878741,0
354,IVAN51,Nord,2026-04-16 06:30:07.878741,1
355,KOCQ14,Sud,2026-04-16 06:30:07.878741,0
356,KOCQ20,Sud,2026-04-16 06:30:07.878741,1
357,KOCQ26,Sud,2026-04-16 06:30:07.878741,1
358,KOCQ32,Sud,2026-04-16 06:30:07.878741,2
359,LORE42,Sud,2026-04-16 06:30:07.878741,0
360,PLIC36,Sud,2026-04-16 06:30:07.878741,1
361,PROC12,Sud,2026-04-16 06:30:07.878741,0
362,PROC18,Sud,2026-04-16 06:30:07.878741,0
363,PROC24,Sud,2026-04-16 06:30:07.878741,1
364,PROC30,Sud,2026-04-16 06:30:07.878741,0
365,PUMA38,Sud,2026-04-16 06:30:07.878741,1
366,SOSI16,Sud,2026-04-16 06:30:07.878741,1
367,SOSI22,Sud,2026-04-16 06:30:07.878741,3
368,SOSI28,Sud,2026-04-16 06:30:07.878741,0
369,SOSI34,Sud,2026-04-16 06:30:07.878741,2
370,SOSI40,Sud,2026-04-16 06:30:07.878741,0
371,ECCO21,Nord,2026-04-16 06:35:06.503722,0
372,ECCO27,Nord,2026-04-16 06:35:06.503722,1
373,ECCO33,Nord,2026-04-16 06:35:06.503722,0
374,ECCO39,Nord,2026-04-16 06:35:06.503722,0
375,ECCO45,Nord,2026-04-16 06:35:06.503722,0
376,ELAN19,Nord,2026-04-16 06:35:06.503722,1
377,ELAN25,Nord,2026-04-16 06:35:06.503722,0
378,ELAN31,Nord,2026-04-16 06:35:06.503722,2
379,ELAN37,Nord,2026-04-16 06:35:06.503722,1
380,GONG47,Nord,2026-04-16 06:35:06.503722,0
381,ICAR23,Nord,2026-04-16 06:35:06.503722,1
382,ICAR29,Nord,2026-04-16 06:35:06.503722,1
383,ICAR35,Nord,2026-04-16 06:35:06.503722,1
384,ISOL41,Nord,2026-04-16 06:35:06.503722,0
385,IVAN51,Nord,2026-04-16 06:35:06.503722,0
386,KOCQ20,Sud,2026-04-16 06:35:06.503722,1
387,KOCQ26,Sud,2026-04-16 06:35:06.503722,1
388,KOCQ32,Sud,2026-04-16 06:35:06.503722,2
389,LORE42,Sud,2026-04-16 06:35:06.503722,0
390,PLIC36,Sud,2026-04-16 06:35:06.503722,1
391,PROC12,Sud,2026-04-16 06:35:06.503722,0
392,PROC18,Sud,2026-04-16 06:35:06.503722,0
393,PROC24,Sud,2026-04-16 06:35:06.503722,1
394,PROC30,Sud,2026-04-16 06:35:06.503722,1
395,PUMA38,Sud,2026-04-16 06:35:06.503722,1
396,SOSI22,Sud,2026-04-16 06:35:06.503722,3
397,SOSI28,Sud,2026-04-16 06:35:06.503722,-2
398,SOSI34,Sud,2026-04-16 06:35:06.503722,3
399,SOSI40,Sud,2026-04-16 06:35:06.503722,1
400,STIN46,Sud,2026-04-16 06:35:06.503722,0
401,ECCO21,Nord,2026-04-16 06:40:06.534110,0
402,ECCO27,Nord,2026-04-16 06:40:06.534110,0
403,ECCO33,Nord,2026-04-16 06:40:06.534110,0
404,ECCO39,Nord,2026-04-16 06:40:06.534110,0
405,ECCO45,Nord,2026-04-16 06:40:06.534110,0
406,ELAN19,Nord,2026-04-16 06:40:06.534110,1
407,ELAN25,Nord,2026-04-16 06:40:06.534110,0
408,ELAN31,Nord,2026-04-16 06:40:06.534110,2
409,ELAN37,Nord,2026-04-16 06:40:06.534110,1
410,GEDO43,Nord,2026-04-16 06:40:06.534110,0
411,GONG47,Nord,2026-04-16 06:40:06.534110,0
412,ICAR23,Nord,2026-04-16 06:40:06.534110,0
413,ICAR29,Nord,2026-04-16 06:40:06.534110,1
414,ICAR35,Nord,2026-04-16 06:40:06.534110,2
415,ISOL41,Nord,2026-04-16 06:40:06.534110,0
416,IVAN51,Nord,2026-04-16 06:40:06.534110,0
417,IVAN59,Nord,2026-04-16 06:40:06.534110,1
418,KLEE44,Sud,2026-04-16 06:40:06.534110,1
419,KOCQ20,Sud,2026-04-16 06:40:06.534110,1
420,KOCQ26,Sud,2026-04-16 06:40:06.534110,1
421,KOCQ32,Sud,2026-04-16 06:40:06.534110,2
422,LORE42,Sud,2026-04-16 06:40:06.534110,0
423,LORE50,Sud,2026-04-16 06:40:06.534110,0
424,PLIC36,Sud,2026-04-16 06:40:06.534110,1
425,PROC12,Sud,2026-04-16 06:40:06.534110,0
426,PROC18,Sud,2026-04-16 06:40:06.534110,0
427,PROC24,Sud,2026-04-16 06:40:06.534110,1
428,PROC30,Sud,2026-04-16 06:40:06.534110,1
429,PUMA38,Sud,2026-04-16 06:40:06.534110,1
430,SOSI22,Sud,2026-04-16 06:40:06.534110,3
431,SOSI28,Sud,2026-04-16 06:40:06.534110,-1
432,SOSI34,Sud,2026-04-16 06:40:06.534110,2
433,SOSI40,Sud,2026-04-16 06:40:06.534110,1
434,STIN46,Sud,2026-04-16 06:40:06.534110,0
435,ECCO21,Nord,2026-04-16 06:45:07.161359,0
436,ECCO27,Nord,2026-04-16 06:45:07.161359,0
437,ECCO33,Nord,2026-04-16 06:45:07.161359,1
438,ECCO39,Nord,2026-04-16 06:45:07.161359,0
439,ECCO45,Nord,2026-04-16 06:45:07.161359,0
440,ELAN25,Nord,2026-04-16 06:45:07.161359,0
441,ELAN31,Nord,2026-04-16 06:45:07.161359,2
442,ELAN37,Nord,2026-04-16 06:45:07.161359,0
443,EMIR57,Nord,2026-04-16 06:45:07.161359,0
444,GEDO43,Nord,2026-04-16 06:45:07.161359,0
445,GONG47,Nord,2026-04-16 06:45:07.161359,0
446,ICAR23,Nord,2026-04-16 06:45:07.161359,1
447,ICAR29,Nord,2026-04-16 06:45:07.161359,1
448,ICAR35,Nord,2026-04-16 06:45:07.161359,1
449,ISOL41,Nord,2026-04-16 06:45:07.161359,0
450,IVAN51,Nord,2026-04-16 06:45:07.161359,1
451,IVAN59,Nord,2026-04-16 06:45:07.161359,0
452,KLEE44,Sud,2026-04-16 06:45:07.161359,0
453,KOCQ20,Sud,2026-04-16 06:45:07.161359,1
454,KOCQ26,Sud,2026-04-16 06:45:07.161359,1
455,KOCQ32,Sud,2026-04-16 06:45:07.161359,2
456,LORE42,Sud,2026-04-16 06:45:07.161359,1
457,LORE50,Sud,2026-04-16 06:45:07.161359,0
458,PAUL48,Sud,2026-04-16 06:45:07.161359,0
459,PLIC36,Sud,2026-04-16 06:45:07.161359,1
460,PROC12,Sud,2026-04-16 06:45:07.161359,0
461,PROC18,Sud,2026-04-16 06:45:07.161359,0
462,PROC24,Sud,2026-04-16 06:45:07.161359,1
463,PROC30,Sud,2026-04-16 06:45:07.161359,1
464,PUMA38,Sud,2026-04-16 06:45:07.161359,1
465,SOSI22,Sud,2026-04-16 06:45:07.161359,3
466,SOSI28,Sud,2026-04-16 06:45:07.161359,-1
