date_observation,direction,ecart_moyen,ecart_median,ecart_max
2026-04-14 13:10:06.357783,Nord,0.3333333333333333,0.0,2
2026-04-14 13:10:06.357783,Sud,0.5,0.0,2
2026-04-14 14:20:56.214792,Nord,0.5714285714285714,0.0,3
2026-04-14 14:20:56.214792,Sud,0.8461538461538461,0.0,5
2026-04-14 14:25:05.991649,Nord,0.4,0.0,3
2026-04-14 14:25:05.991649,Sud,1.2307692307692308,0.0,7
2026-04-14 14:30:06.766359,Nord,0.35714285714285715,0.0,2
2026-04-14 14:30:06.766359,Sud,1.4285714285714286,0.5,7
2026-04-14 14:35:05.157347,Nord,0.23076923076923078,0.0,1
2026-04-14 14:35:05.157347,Sud,1.2857142857142858,0.5,7
2026-04-14 14:40:06.008583,Nord,0.07142857142857142,0.0,1
2026-04-14 14:40:06.008583,Sud,1.4,1.0,7
2026-04-14 14:45:05.601773,Nord,0.14285714285714285,0.0,1
2026-04-14 14:45:05.601773,Sud,1.0666666666666667,1.0,7
2026-04-14 14:50:06.908519,Nord,0.3076923076923077,0.0,1
2026-04-14 14:50:06.908519,Sud,0.6428571428571429,0.5,2
2026-04-14 14:55:05.083182,Nord,0.2857142857142857,0.0,2
2026-04-14 14:55:05.083182,Sud,0.8,1.0,3
2026-04-14 15:00:06.536769,Nord,0.35714285714285715,0.0,2
2026-04-14 15:00:06.536769,Sud,0.5714285714285714,0.0,3
2026-04-14 15:05:05.782637,Nord,0.6666666666666666,0.5,2
2026-04-14 15:05:05.782637,Sud,0.5714285714285714,0.0,3
2026-04-14 15:10:06.057549,Nord,0.7142857142857143,0.0,2
2026-04-14 15:10:06.057549,Sud,0.8,1.0,3
2026-04-14 15:15:04.990591,Nord,0.7857142857142857,0.5,2
2026-04-14 15:15:04.990591,Sud,0.8571428571428571,0.5,4
2026-04-14 15:20:07.167890,Nord,1.1666666666666667,1.0,2
2026-04-14 15:20:07.167890,Sud,0.7142857142857143,0.0,3
2026-04-14 15:25:06.010697,Nord,0.9285714285714286,1.0,4
2026-04-14 15:25:06.010697,Sud,0.6666666666666666,0.0,3
