id,mission,direction,date_observation,ecart_max
109,ELFE61,Nord,2026-04-15 07:55:12.157123,2
110,ELFE69,Nord,2026-04-15 07:55:12.157123,3
111,ELFE77,Nord,2026-04-15 07:55:12.157123,0
112,ELFE85,Nord,2026-04-15 07:55:12.157123,0
113,ELFE93,Nord,2026-04-15 07:55:12.157123,0
114,EMIR57,Nord,2026-04-15 07:55:12.157123,2
115,EMIR65,Nord,2026-04-15 07:55:12.157123,3
116,EMIR73,Nord,2026-04-15 07:55:12.157123,2
117,EMIR81,Nord,2026-04-15 07:55:12.157123,1
118,EMIR89,Nord,2026-04-15 07:55:12.157123,0
119,EMIR97,Nord,2026-04-15 07:55:12.157123,0
120,EMMY05,Nord,2026-04-15 07:55:12.157123,0
121,EMMY13,Nord,2026-04-15 07:55:12.157123,0
122,EMMY21,Nord,2026-04-15 07:55:12.157123,0
123,EMMY29,Nord,2026-04-15 07:55:12.157123,0
124,GUAD63,Nord,2026-04-15 07:55:12.157123,3
125,GUAD71,Nord,2026-04-15 07:55:12.157123,0
126,GUAD79,Nord,2026-04-15 07:55:12.157123,0
127,GUAD87,Nord,2026-04-15 07:55:12.157123,0
128,GUAD95,Nord,2026-04-15 07:55:12.157123,0
129,IVAN59,Nord,2026-04-15 07:55:12.157123,3
130,IVAN67,Nord,2026-04-15 07:55:12.157123,3
131,IVAN75,Nord,2026-04-15 07:55:12.157123,1
132,IVAN83,Nord,2026-04-15 07:55:12.157123,1
133,IVAN91,Nord,2026-04-15 07:55:12.157123,1
134,IVAN99,Nord,2026-04-15 07:55:12.157123,0
135,IVIS07,Nord,2026-04-15 07:55:12.157123,0
136,IVIS15,Nord,2026-04-15 07:55:12.157123,0
137,IVIS23,Nord,2026-04-15 07:55:12.157123,0
138,KLEE52,Sud,2026-04-15 07:55:12.157123,2
139,KLEE60,Sud,2026-04-15 07:55:12.157123,1
140,KLEE76,Sud,2026-04-15 07:55:12.157123,0
141,KLEE84,Sud,2026-04-15 07:55:12.157123,1
142,KLEE92,Sud,2026-04-15 07:55:12.157123,0
143,LORE50,Sud,2026-04-15 07:55:12.157123,1
144,LORE58,Sud,2026-04-15 07:55:12.157123,1
145,LORE66,Sud,2026-04-15 07:55:12.157123,3
146,LORE74,Sud,2026-04-15 07:55:12.157123,0
147,LORE82,Sud,2026-04-15 07:55:12.157123,2
148,LORE90,Sud,2026-04-15 07:55:12.157123,0
149,PAUL48,Sud,2026-04-15 07:55:12.157123,1
150,PAUL56,Sud,2026-04-15 07:55:12.157123,0
151,PAUL64,Sud,2026-04-15 07:55:12.157123,2
152,PAUL72,Sud,2026-04-15 07:55:12.157123,0
153,PAUL80,Sud,2026-04-15 07:55:12.157123,1
154,PAUL88,Sud,2026-04-15 07:55:12.157123,1
155,PAUL96,Sud,2026-04-15 07:55:12.157123,1
156,PUMA38,Sud,2026-04-15 07:55:12.157123,8
157,STIN62,Sud,2026-04-15 07:55:12.157123,2
158,STIN70,Sud,2026-04-15 07:55:12.157123,0
159,STIN78,Sud,2026-04-15 07:55:12.157123,0
160,STIN86,Sud,2026-04-15 07:55:12.157123,1
161,STIN94,Sud,2026-04-15 07:55:12.157123,1
162,USER28,Sud,2026-04-15 07:55:12.157123,0
163,USER32,Sud,2026-04-15 07:55:12.157123,0
