id,mission,direction,date_observation,ecart_max
43,PROC24,Sud,2026-04-14 06:05:08.127285,0
44,SOSI10,Sud,2026-04-14 06:05:08.127285,2
45,SOSI16,Sud,2026-04-14 06:05:08.127285,0
46,SOSI22,Sud,2026-04-14 06:05:08.127285,1
47,SOSI28,Sud,2026-04-14 06:05:08.127285,1
48,ECCO09,Nord,2026-04-14 06:10:07.304702,1
49,ECCO15,Nord,2026-04-14 06:10:07.304702,0
50,ECCO21,Nord,2026-04-14 06:10:07.304702,0
51,ECCO27,Nord,2026-04-14 06:10:07.304702,0
52,ECCO33,Nord,2026-04-14 06:10:07.304702,0
53,ELAN13,Nord,2026-04-14 06:10:07.304702,0
54,ELAN19,Nord,2026-04-14 06:10:07.304702,1
55,ELAN25,Nord,2026-04-14 06:10:07.304702,0
56,ICAR11,Nord,2026-04-14 06:10:07.304702,0
57,ICAR17,Nord,2026-04-14 06:10:07.304702,0
58,ICAR23,Nord,2026-04-14 06:10:07.304702,0
59,ICAR29,Nord,2026-04-14 06:10:07.304702,0
60,ICAR35,Nord,2026-04-14 06:10:07.304702,0
61,ISOL41,Nord,2026-04-14 06:10:07.304702,1
62,KOCQ08,Sud,2026-04-14 06:10:07.304702,0
63,KOCQ14,Sud,2026-04-14 06:10:07.304702,0
64,KOCQ20,Sud,2026-04-14 06:10:07.304702,1
65,KOCQ26,Sud,2026-04-14 06:10:07.304702,0
66,KOCQ32,Sud,2026-04-14 06:10:07.304702,0
67,PLIC06,Sud,2026-04-14 06:10:07.304702,0
68,PROC12,Sud,2026-04-14 06:10:07.304702,0
69,PROC18,Sud,2026-04-14 06:10:07.304702,1
70,PROC24,Sud,2026-04-14 06:10:07.304702,0
71,SOSI10,Sud,2026-04-14 06:10:07.304702,2
72,SOSI16,Sud,2026-04-14 06:10:07.304702,0
73,SOSI22,Sud,2026-04-14 06:10:07.304702,1
74,SOSI28,Sud,2026-04-14 06:10:07.304702,1
75,ECCO09,Nord,2026-04-14 06:15:08.803233,1
76,ECCO15,Nord,2026-04-14 06:15:08.803233,0
77,ECCO21,Nord,2026-04-14 06:15:08.803233,1
78,ECCO27,Nord,2026-04-14 06:15:08.803233,0
79,ECCO33,Nord,2026-04-14 06:15:08.803233,0
80,ELAN13,Nord,2026-04-14 06:15:08.803233,0
81,ELAN19,Nord,2026-04-14 06:15:08.803233,1
82,ELAN25,Nord,2026-04-14 06:15:08.803233,0
83,ELAN31,Nord,2026-04-14 06:15:08.803233,0
84,ICAR11,Nord,2026-04-14 06:15:08.803233,0
85,ICAR17,Nord,2026-04-14 06:15:08.803233,0
86,ICAR23,Nord,2026-04-14 06:15:08.803233,0
87,ICAR29,Nord,2026-04-14 06:15:08.803233,0
88,ICAR35,Nord,2026-04-14 06:15:08.803233,0
89,ISOL41,Nord,2026-04-14 06:15:08.803233,0
90,KOCQ08,Sud,2026-04-14 06:15:08.803233,0
91,KOCQ14,Sud,2026-04-14 06:15:08.803233,0
92,KOCQ20,Sud,2026-04-14 06:15:08.803233,0
93,KOCQ26,Sud,2026-04-14 06:15:08.803233,0
94,KOCQ32,Sud,2026-04-14 06:15:08.803233,0
95,PLIC06,Sud,2026-04-14 06:15:08.803233,0
96,PROC12,Sud,2026-04-14 06:15:08.803233,0
97,PROC18,Sud,2026-04-14 06:15:08.803233,1
98,PROC24,Sud,2026-04-14 06:15:08.803233,0
99,SOSI10,Sud,2026-04-14 06:15:08.803233,2
100,SOSI16,Sud,2026-04-14 06:15:08.803233,0
101,SOSI22,Sud,2026-04-14 06:15:08.803233,1
102,SOSI28,Sud,2026-04-14 06:15:08.803233,0
103,SOSI34,Sud,2026-04-14 06:15:08.803233,0
104,ECCO15,Nord,2026-04-14 06:20:08.952641,0
105,ECCO21,Nord,2026-04-14 06:20:08.952641,0
106,ECCO27,Nord,2026-04-14 06:20:08.952641,0
107,ECCO33,Nord,2026-04-14 06:20:08.952641,0
108,ELAN13,Nord,2026-04-14 06:20:08.952641,0
109,ELAN19,Nord,2026-04-14 06:20:08.952641,0
110,ELAN25,Nord,2026-04-14 06:20:08.952641,0
111,ELAN31,Nord,2026-04-14 06:20:08.952641,0
112,GONG47,Sud,2026-04-14 06:20:08.952641,0
113,ICAR17,Nord,2026-04-14 06:20:08.952641,0
114,ICAR23,Nord,2026-04-14 06:20:08.952641,1
115,ICAR29,Nord,2026-04-14 06:20:08.952641,0
116,ICAR35,Nord,2026-04-14 06:20:08.952641,0
117,ISOL41,Nord,2026-04-14 06:20:08.952641,0
118,KOCQ14,Sud,2026-04-14 06:20:08.952641,0
119,KOCQ20,Sud,2026-04-14 06:20:08.952641,0
120,KOCQ26,Sud,2026-04-14 06:20:08.952641,0
121,KOCQ32,Sud,2026-04-14 06:20:08.952641,0
122,PLIC06,Sud,2026-04-14 06:20:08.952641,0
123,PROC12,Sud,2026-04-14 06:20:08.952641,0
124,PROC18,Sud,2026-04-14 06:20:08.952641,1
125,PROC24,Sud,2026-04-14 06:20:08.952641,0
126,PROC30,Sud,2026-04-14 06:20:08.952641,0
127,PUMA38,Sud,2026-04-14 06:20:08.952641,0
128,SOSI16,Sud,2026-04-14 06:20:08.952641,0
129,SOSI22,Sud,2026-04-14 06:20:08.952641,1
130,SOSI28,Sud,2026-04-14 06:20:08.952641,0
131,SOSI34,Sud,2026-04-14 06:20:08.952641,0
132,ECCO15,Nord,2026-04-14 06:25:07.447927,0
133,ECCO21,Nord,2026-04-14 06:25:07.447927,0
134,ECCO27,Nord,2026-04-14 06:25:07.447927,0
135,ECCO33,Nord,2026-04-14 06:25:07.447927,0
136,ECCO39,Nord,2026-04-14 06:25:07.447927,0
137,ELAN13,Nord,2026-04-14 06:25:07.447927,0
138,ELAN19,Nord,2026-04-14 06:25:07.447927,0
139,ELAN25,Nord,2026-04-14 06:25:07.447927,1
140,ELAN31,Nord,2026-04-14 06:25:07.447927,0
141,ELAN37,Nord,2026-04-14 06:25:07.447927,0
142,GONG47,Sud,2026-04-14 06:25:07.447927,0
143,ICAR17,Nord,2026-04-14 06:25:07.447927,0
144,ICAR23,Nord,2026-04-14 06:25:07.447927,0
145,ICAR29,Nord,2026-04-14 06:25:07.447927,0
146,ICAR35,Nord,2026-04-14 06:25:07.447927,0
147,ISOL41,Nord,2026-04-14 06:25:07.447927,0
148,IVAN51,Nord,2026-04-14 06:25:07.447927,1
149,KOCQ14,Sud,2026-04-14 06:25:07.447927,0
150,KOCQ20,Sud,2026-04-14 06:25:07.447927,0
151,KOCQ26,Sud,2026-04-14 06:25:07.447927,0
152,KOCQ32,Sud,2026-04-14 06:25:07.447927,0
153,PLIC06,Sud,2026-04-14 06:25:07.447927,0
154,PLIC36,Sud,2026-04-14 06:25:07.447927,4
155,PROC12,Sud,2026-04-14 06:25:07.447927,0
156,PROC18,Sud,2026-04-14 06:25:07.447927,1
157,PROC24,Sud,2026-04-14 06:25:07.447927,0
158,PROC30,Sud,2026-04-14 06:25:07.447927,0
159,PUMA38,Sud,2026-04-14 06:25:07.447927,1
160,SOSI16,Sud,2026-04-14 06:25:07.447927,0
161,SOSI22,Sud,2026-04-14 06:25:07.447927,0
162,SOSI28,Sud,2026-04-14 06:25:07.447927,1
163,SOSI34,Sud,2026-04-14 06:25:07.447927,0
164,ECCO15,Nord,2026-04-14 06:30:08.668315,1
165,ECCO21,Nord,2026-04-14 06:30:08.668315,0
166,ECCO27,Nord,2026-04-14 06:30:08.668315,0
167,ECCO33,Nord,2026-04-14 06:30:08.668315,0
168,ECCO39,Nord,2026-04-14 06:30:08.668315,0
169,ELAN19,Nord,2026-04-14 06:30:08.668315,0
170,ELAN25,Nord,2026-04-14 06:30:08.668315,0
171,ELAN31,Nord,2026-04-14 06:30:08.668315,0
172,ELAN37,Nord,2026-04-14 06:30:08.668315,0
173,GONG47,Sud,2026-04-14 06:30:08.668315,0
174,ICAR17,Nord,2026-04-14 06:30:08.668315,0
175,ICAR23,Nord,2026-04-14 06:30:08.668315,0
176,ICAR29,Nord,2026-04-14 06:30:08.668315,0
177,ICAR35,Nord,2026-04-14 06:30:08.668315,0
178,ISOL41,Nord,2026-04-14 06:30:08.668315,0
179,IVAN51,Nord,2026-04-14 06:30:08.668315,1
180,KOCQ14,Sud,2026-04-14 06:30:08.668315,0
181,KOCQ20,Sud,2026-04-14 06:30:08.668315,0
182,KOCQ26,Sud,2026-04-14 06:30:08.668315,0
183,KOCQ32,Sud,2026-04-14 06:30:08.668315,0
184,LORE42,Sud,2026-04-14 06:30:08.668315,0
185,PLIC06,Sud,2026-04-14 06:30:08.668315,0
186,PLIC36,Sud,2026-04-14 06:30:08.668315,5
187,PROC12,Sud,2026-04-14 06:30:08.668315,0
188,PROC18,Sud,2026-04-14 06:30:08.668315,1
189,PROC24,Sud,2026-04-14 06:30:08.668315,-1
190,PROC30,Sud,2026-04-14 06:30:08.668315,0
191,PUMA38,Sud,2026-04-14 06:30:08.668315,1
192,SOSI16,Sud,2026-04-14 06:30:08.668315,0
193,SOSI22,Sud,2026-04-14 06:30:08.668315,0
194,SOSI28,Sud,2026-04-14 06:30:08.668315,0
195,SOSI34,Sud,2026-04-14 06:30:08.668315,0
196,SOSI40,Sud,2026-04-14 06:30:08.668315,0
197,ECCO21,Nord,2026-04-14 06:35:07.947741,0
198,ECCO27,Nord,2026-04-14 06:35:07.947741,0
199,ECCO33,Nord,2026-04-14 06:35:07.947741,0
200,ECCO39,Nord,2026-04-14 06:35:07.947741,0
201,ECCO45,Nord,2026-04-14 06:35:07.947741,0
202,ELAN19,Nord,2026-04-14 06:35:07.947741,0
203,ELAN25,Nord,2026-04-14 06:35:07.947741,0
204,ELAN31,Nord,2026-04-14 06:35:07.947741,0
205,ELAN37,Nord,2026-04-14 06:35:07.947741,0
206,GONG47,Sud,2026-04-14 06:35:07.947741,0
207,ICAR23,Nord,2026-04-14 06:35:07.947741,0
208,ICAR29,Nord,2026-04-14 06:35:07.947741,0
209,ICAR35,Nord,2026-04-14 06:35:07.947741,0
210,ISOL41,Nord,2026-04-14 06:35:07.947741,0
211,IVAN51,Nord,2026-04-14 06:35:07.947741,1
212,KOCQ20,Sud,2026-04-14 06:35:07.947741,0
213,KOCQ26,Sud,2026-04-14 06:35:07.947741,-1
214,KOCQ32,Sud,2026-04-14 06:35:07.947741,0
215,PLIC06,Sud,2026-04-14 06:35:07.947741,0
216,PLIC36,Sud,2026-04-14 06:35:07.947741,4
217,PROC12,Sud,2026-04-14 06:35:07.947741,0
218,PROC18,Sud,2026-04-14 06:35:07.947741,0
219,PROC24,Sud,2026-04-14 06:35:07.947741,-1
220,PROC30,Sud,2026-04-14 06:35:07.947741,0
221,PUMA38,Sud,2026-04-14 06:35:07.947741,1
222,SOSI22,Sud,2026-04-14 06:35:07.947741,-1
223,SOSI28,Sud,2026-04-14 06:35:07.947741,0
224,SOSI34,Sud,2026-04-14 06:35:07.947741,0
225,SOSI40,Sud,2026-04-14 06:35:07.947741,1
226,STIN46,Sud,2026-04-14 06:35:07.947741,0
227,ECCO21,Nord,2026-04-14 06:40:09.028821,0
228,ECCO27,Nord,2026-04-14 06:40:09.028821,0
229,ECCO33,Nord,2026-04-14 06:40:09.028821,0
230,ECCO39,Nord,2026-04-14 06:40:09.028821,0
231,ECCO45,Nord,2026-04-14 06:40:09.028821,0
232,ELAN19,Nord,2026-04-14 06:40:09.028821,1
233,ELAN25,Nord,2026-04-14 06:40:09.028821,0
234,ELAN31,Nord,2026-04-14 06:40:09.028821,0
235,ELAN37,Nord,2026-04-14 06:40:09.028821,0
236,GEDO43,Sud,2026-04-14 06:40:09.028821,1
237,GONG47,Sud,2026-04-14 06:40:09.028821,1
238,ICAR23,Nord,2026-04-14 06:40:09.028821,0
239,ICAR29,Nord,2026-04-14 06:40:09.028821,0
240,ICAR35,Nord,2026-04-14 06:40:09.028821,0
241,ISOL41,Nord,2026-04-14 06:40:09.028821,0
242,IVAN51,Nord,2026-04-14 06:40:09.028821,1
243,KLEE44,Sud,2026-04-14 06:40:09.028821,1
244,KOCQ20,Sud,2026-04-14 06:40:09.028821,0
245,KOCQ26,Sud,2026-04-14 06:40:09.028821,0
246,KOCQ32,Sud,2026-04-14 06:40:09.028821,0
247,LORE42,Sud,2026-04-14 06:40:09.028821,1
248,LORE50,Sud,2026-04-14 06:40:09.028821,0
249,PLIC06,Sud,2026-04-14 06:40:09.028821,0
250,PLIC36,Sud,2026-04-14 06:40:09.028821,4
251,PROC12,Sud,2026-04-14 06:40:09.028821,0
252,PROC18,Sud,2026-04-14 06:40:09.028821,0
253,PROC24,Sud,2026-04-14 06:40:09.028821,-1
254,PROC30,Sud,2026-04-14 06:40:09.028821,0
255,PUMA38,Sud,2026-04-14 06:40:09.028821,3
256,SOSI22,Sud,2026-04-14 06:40:09.028821,0
257,SOSI28,Sud,2026-04-14 06:40:09.028821,-1
258,SOSI34,Sud,2026-04-14 06:40:09.028821,1
259,SOSI40,Sud,2026-04-14 06:40:09.028821,0
260,STIN46,Sud,2026-04-14 06:40:09.028821,0
261,ECCO21,Nord,2026-04-14 06:45:08.186332,0
262,ECCO27,Nord,2026-04-14 06:45:08.186332,0
263,ECCO33,Nord,2026-04-14 06:45:08.186332,1
264,ECCO39,Nord,2026-04-14 06:45:08.186332,0
265,ECCO45,Nord,2026-04-14 06:45:08.186332,0
266,ELAN25,Nord,2026-04-14 06:45:08.186332,0
267,ELAN31,Nord,2026-04-14 06:45:08.186332,0
268,ELAN37,Nord,2026-04-14 06:45:08.186332,0
269,EMIR57,Nord,2026-04-14 06:45:08.186332,0
270,GEDO43,Sud,2026-04-14 06:45:08.186332,1
271,GONG47,Sud,2026-04-14 06:45:08.186332,1
272,ICAR23,Nord,2026-04-14 06:45:08.186332,0
273,ICAR29,Nord,2026-04-14 06:45:08.186332,0
274,ICAR35,Nord,2026-04-14 06:45:08.186332,1
275,ISOL41,Nord,2026-04-14 06:45:08.186332,0
276,IVAN51,Nord,2026-04-14 06:45:08.186332,1
277,IVAN59,Nord,2026-04-14 06:45:08.186332,0
278,KLEE44,Sud,2026-04-14 06:45:08.186332,1
279,KOCQ20,Sud,2026-04-14 06:45:08.186332,0
280,KOCQ26,Sud,2026-04-14 06:45:08.186332,0
281,KOCQ32,Sud,2026-04-14 06:45:08.186332,2
282,LORE42,Sud,2026-04-14 06:45:08.186332,1
283,LORE50,Sud,2026-04-14 06:45:08.186332,1
284,PAUL48,Sud,2026-04-14 06:45:08.186332,0
285,PLIC06,Sud,2026-04-14 06:45:08.186332,0
286,PLIC36,Sud,2026-04-14 06:45:08.186332,2
287,PROC18,Sud,2026-04-14 06:45:08.186332,0
288,PROC24,Sud,2026-04-14 06:45:08.186332,-1
289,PROC30,Sud,2026-04-14 06:45:08.186332,0
290,PUMA38,Sud,2026-04-14 06:45:08.186332,4
291,SOSI22,Sud,2026-04-14 06:45:08.186332,0
292,SOSI28,Sud,2026-04-14 06:45:08.186332,-1
293,SOSI34,Sud,2026-04-14 06:45:08.186332,0
294,SOSI40,Sud,2026-04-14 06:45:08.186332,1
295,STIN46,Sud,2026-04-14 06:45:08.186332,0
296,STIN54,Sud,2026-04-14 06:45:08.186332,0
297,ECCO21,Nord,2026-04-14 06:50:08.573657,1
298,ECCO27,Nord,2026-04-14 06:50:08.573657,0
299,ECCO33,Nord,2026-04-14 06:50:08.573657,1
300,ECCO39,Nord,2026-04-14 06:50:08.573657,0
301,ECCO45,Nord,2026-04-14 06:50:08.573657,0
302,ELAN25,Nord,2026-04-14 06:50:08.573657,0
303,ELAN31,Nord,2026-04-14 06:50:08.573657,0
304,ELAN37,Nord,2026-04-14 06:50:08.573657,0
305,EMIR57,Nord,2026-04-14 06:50:08.573657,0
306,GEDO43,Sud,2026-04-14 06:50:08.573657,1
307,GONG47,Sud,2026-04-14 06:50:08.573657,1
308,ICAR29,Nord,2026-04-14 06:50:08.573657,0
309,ICAR35,Nord,2026-04-14 06:50:08.573657,1
310,ISOL41,Nord,2026-04-14 06:50:08.573657,0
311,IVAN51,Nord,2026-04-14 06:50:08.573657,1
312,IVAN59,Nord,2026-04-14 06:50:08.573657,0
313,IVAN67,Nord,2026-04-14 06:50:08.573657,1
314,KOCQ26,Sud,2026-04-14 06:50:08.573657,0
315,KOCQ32,Sud,2026-04-14 06:50:08.573657,2
316,LORE42,Sud,2026-04-14 06:50:08.573657,1
317,LORE50,Sud,2026-04-14 06:50:08.573657,1
318,LORE58,Sud,2026-04-14 06:50:08.573657,0
319,PAUL48,Sud,2026-04-14 06:50:08.573657,1
320,PLIC06,Sud,2026-04-14 06:50:08.573657,0
321,PLIC36,Sud,2026-04-14 06:50:08.573657,2
322,PROC18,Sud,2026-04-14 06:50:08.573657,0
323,PROC24,Sud,2026-04-14 06:50:08.573657,-1
324,PROC30,Sud,2026-04-14 06:50:08.573657,0
325,PUMA38,Sud,2026-04-14 06:50:08.573657,4
326,SOSI28,Sud,2026-04-14 06:50:08.573657,-1
327,SOSI34,Sud,2026-04-14 06:50:08.573657,1
328,SOSI40,Sud,2026-04-14 06:50:08.573657,1
329,STIN46,Sud,2026-04-14 06:50:08.573657,0
330,STIN54,Sud,2026-04-14 06:50:08.573657,1
331,ECCO27,Nord,2026-04-14 06:55:07.294237,0
332,ECCO33,Nord,2026-04-14 06:55:07.294237,0
333,ECCO39,Nord,2026-04-14 06:55:07.294237,0
334,ECCO45,Nord,2026-04-14 06:55:07.294237,0
335,ELAN25,Nord,2026-04-14 06:55:07.294237,0
336,ELAN31,Nord,2026-04-14 06:55:07.294237,0
337,ELAN37,Nord,2026-04-14 06:55:07.294237,1
338,ELFE53,Nord,2026-04-14 06:55:07.294237,0
339,EMIR57,Nord,2026-04-14 06:55:07.294237,0
340,GEDO43,Sud,2026-04-14 06:55:07.294237,1
341,GONG47,Sud,2026-04-14 06:55:07.294237,1
342,GSOL55,Sud,2026-04-14 06:55:07.294237,1
343,ICAR29,Nord,2026-04-14 06:55:07.294237,0
344,ICAR35,Nord,2026-04-14 06:55:07.294237,1
345,ISOL41,Nord,2026-04-14 06:55:07.294237,0
346,IVAN51,Nord,2026-04-14 06:55:07.294237,1
347,IVAN59,Nord,2026-04-14 06:55:07.294237,0
348,IVAN67,Nord,2026-04-14 06:55:07.294237,0
349,KLEE52,Sud,2026-04-14 06:55:07.294237,4
350,KOCQ26,Sud,2026-04-14 06:55:07.294237,0
351,KOCQ32,Sud,2026-04-14 06:55:07.294237,2
352,LORE42,Sud,2026-04-14 06:55:07.294237,1
353,LORE50,Sud,2026-04-14 06:55:07.294237,1
354,LORE58,Sud,2026-04-14 06:55:07.294237,0
355,PAUL48,Sud,2026-04-14 06:55:07.294237,1
356,PAUL56,Sud,2026-04-14 06:55:07.294237,1
357,PLIC06,Sud,2026-04-14 06:55:07.294237,0
358,PLIC36,Sud,2026-04-14 06:55:07.294237,1
359,PROC18,Sud,2026-04-14 06:55:07.294237,0
360,PROC24,Sud,2026-04-14 06:55:07.294237,-1
361,PROC30,Sud,2026-04-14 06:55:07.294237,0
362,PUMA38,Sud,2026-04-14 06:55:07.294237,4
363,SOSI28,Sud,2026-04-14 06:55:07.294237,-1
364,SOSI34,Sud,2026-04-14 06:55:07.294237,0
365,SOSI40,Sud,2026-04-14 06:55:07.294237,1
366,STIN46,Sud,2026-04-14 06:55:07.294237,0
367,STIN54,Sud,2026-04-14 06:55:07.294237,0
368,ECCO27,Nord,2026-04-14 07:00:08.870250,0
369,ECCO33,Nord,2026-04-14 07:00:08.870250,1
370,ECCO39,Nord,2026-04-14 07:00:08.870250,0
371,ECCO45,Nord,2026-04-14 07:00:08.870250,0
372,ELAN31,Nord,2026-04-14 07:00:08.870250,0
373,ELAN37,Nord,2026-04-14 07:00:08.870250,1
374,ELFE53,Nord,2026-04-14 07:00:08.870250,0
375,EMIR57,Nord,2026-04-14 07:00:08.870250,1
376,EMIR65,Nord,2026-04-14 07:00:08.870250,0
377,GEDO43,Sud,2026-04-14 07:00:08.870250,1
378,GONG47,Sud,2026-04-14 07:00:08.870250,1
379,GSOL55,Sud,2026-04-14 07:00:08.870250,1
380,ICAR29,Nord,2026-04-14 07:00:08.870250,0
381,ICAR35,Nord,2026-04-14 07:00:08.870250,0
382,ISOL41,Nord,2026-04-14 07:00:08.870250,0
383,IVAN51,Nord,2026-04-14 07:00:08.870250,1
384,IVAN59,Nord,2026-04-14 07:00:08.870250,0
385,IVAN67,Nord,2026-04-14 07:00:08.870250,0
386,IVIS15,Nord,2026-04-14 07:00:08.870250,0
387,KLEE52,Sud,2026-04-14 07:00:08.870250,5
388,KLEE60,Sud,2026-04-14 07:00:08.870250,0
389,KOCQ26,Sud,2026-04-14 07:00:08.870250,0
390,KOCQ32,Sud,2026-04-14 07:00:08.870250,2
391,LORE42,Sud,2026-04-14 07:00:08.870250,0
392,LORE50,Sud,2026-04-14 07:00:08.870250,1
393,LORE58,Sud,2026-04-14 07:00:08.870250,0
394,PAUL48,Sud,2026-04-14 07:00:08.870250,1
395,PAUL56,Sud,2026-04-14 07:00:08.870250,4
396,PLIC36,Sud,2026-04-14 07:00:08.870250,1
397,PROC18,Sud,2026-04-14 07:00:08.870250,0
398,PROC24,Sud,2026-04-14 07:00:08.870250,-1
399,PROC30,Sud,2026-04-14 07:00:08.870250,0
400,PUMA38,Sud,2026-04-14 07:00:08.870250,4
401,SOSI34,Sud,2026-04-14 07:00:08.870250,0
402,SOSI40,Sud,2026-04-14 07:00:08.870250,0
403,STIN46,Sud,2026-04-14 07:00:08.870250,1
404,STIN54,Sud,2026-04-14 07:00:08.870250,0
405,STIN62,Sud,2026-04-14 07:00:08.870250,0
406,ECCO33,Nord,2026-04-14 07:05:07.079048,0
407,ECCO39,Nord,2026-04-14 07:05:07.079048,1
408,ECCO45,Nord,2026-04-14 07:05:07.079048,0
409,ELAN31,Nord,2026-04-14 07:05:07.079048,0
410,ELAN37,Nord,2026-04-14 07:05:07.079048,0
411,ELFE53,Nord,2026-04-14 07:05:07.079048,0
412,EMIR57,Nord,2026-04-14 07:05:07.079048,0
413,EMIR65,Nord,2026-04-14 07:05:07.079048,0
414,GEDO43,Sud,2026-04-14 07:05:07.079048,1
415,GONG47,Sud,2026-04-14 07:05:07.079048,0
416,GSOL55,Sud,2026-04-14 07:05:07.079048,1
417,GUAD63,Sud,2026-04-14 07:05:07.079048,0
418,ICAR35,Nord,2026-04-14 07:05:07.079048,0
419,ISOL41,Nord,2026-04-14 07:05:07.079048,1
420,IVAN51,Nord,2026-04-14 07:05:07.079048,1
421,IVAN59,Nord,2026-04-14 07:05:07.079048,0
422,IVAN67,Nord,2026-04-14 07:05:07.079048,0
423,IVAN75,Nord,2026-04-14 07:05:07.079048,1
424,IVIS15,Nord,2026-04-14 07:05:07.079048,0
425,KLEE52,Sud,2026-04-14 07:05:07.079048,5
426,KLEE60,Sud,2026-04-14 07:05:07.079048,0
427,KOCQ32,Sud,2026-04-14 07:05:07.079048,2
428,LORE42,Sud,2026-04-14 07:05:07.079048,0
429,LORE50,Sud,2026-04-14 07:05:07.079048,1
430,LORE58,Sud,2026-04-14 07:05:07.079048,1
431,LORE66,Sud,2026-04-14 07:05:07.079048,0
432,PAUL48,Sud,2026-04-14 07:05:07.079048,1
433,PAUL56,Sud,2026-04-14 07:05:07.079048,4
434,PLIC36,Sud,2026-04-14 07:05:07.079048,1
435,PROC24,Sud,2026-04-14 07:05:07.079048,-1
436,PROC30,Sud,2026-04-14 07:05:07.079048,0
437,PUMA38,Sud,2026-04-14 07:05:07.079048,4
438,SOSI34,Sud,2026-04-14 07:05:07.079048,0
439,SOSI40,Sud,2026-04-14 07:05:07.079048,1
440,STIN46,Sud,2026-04-14 07:05:07.079048,1
441,STIN54,Sud,2026-04-14 07:05:07.079048,0
442,STIN62,Sud,2026-04-14 07:05:07.079048,0
443,EAST49,Nord,2026-04-14 07:10:08.380107,0
444,ECCO33,Nord,2026-04-14 07:10:08.380107,1
445,ECCO39,Nord,2026-04-14 07:10:08.380107,0
446,ECCO45,Nord,2026-04-14 07:10:08.380107,0
447,ELAN31,Nord,2026-04-14 07:10:08.380107,0
448,ELAN37,Nord,2026-04-14 07:10:08.380107,2
449,ELFE53,Nord,2026-04-14 07:10:08.380107,0
450,ELFE61,Nord,2026-04-14 07:10:08.380107,0
451,EMIR57,Nord,2026-04-14 07:10:08.380107,1
452,EMIR65,Nord,2026-04-14 07:10:08.380107,0
453,EMIR73,Nord,2026-04-14 07:10:08.380107,0
454,GEDO43,Sud,2026-04-14 07:10:08.380107,2
455,GONG47,Sud,2026-04-14 07:10:08.380107,0
456,GSOL55,Sud,2026-04-14 07:10:08.380107,0
457,GUAD63,Sud,2026-04-14 07:10:08.380107,0
458,ICAR35,Nord,2026-04-14 07:10:08.380107,0
459,ISOL41,Nord,2026-04-14 07:10:08.380107,0
460,IVAN51,Nord,2026-04-14 07:10:08.380107,1
461,IVAN59,Nord,2026-04-14 07:10:08.380107,1
462,IVAN67,Nord,2026-04-14 07:10:08.380107,0
463,IVAN75,Nord,2026-04-14 07:10:08.380107,0
464,IVIS15,Nord,2026-04-14 07:10:08.380107,0
465,KLEE52,Sud,2026-04-14 07:10:08.380107,3
466,KLEE60,Sud,2026-04-14 07:10:08.380107,3
