mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
LOUP30,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 17:58:45+01:00,2026-03-26 17:56:24+01:00,2026-03-26 17:53:31+01:00,2026-03-26 17:51:26+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palaiseau,4,2026-03-26 17:59:25.574927+01:00
PGAZ92,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-03-26 19:24:57+01:00,2026-03-26 19:21:44+01:00,2026-03-26 19:19:51+01:00,2026-03-26 19:17:59+01:00,2026-03-26 19:15:42+01:00,2026-03-26 19:13:34+01:00,,,2026-03-26 19:09:01+01:00,2026-03-26 19:06:09+01:00,,,,2026-03-26 19:01:09+01:00,2026-03-26 18:59:14+01:00,,2026-03-26 18:56:19+01:00,2026-03-26 18:53:41+01:00,2026-03-26 18:51:53+01:00,2026-03-26 18:49:45+01:00,2026-03-26 18:47:54+01:00,2026-03-26 18:46:02+01:00,2026-03-26 18:43:14+01:00,2026-03-26 18:41:26+01:00,2026-03-26 18:39:51+01:00,2026-03-26 18:37:29+01:00,2026-03-26 18:35:07+01:00,2026-03-26 18:32:00+01:00,2026-03-26 18:26:20+01:00,2026-03-26 18:23:30+01:00,2026-03-26 18:20:00+01:00,2026-03-26 18:17:10+01:00,2026-03-26 18:15:00+01:00,2026-03-26 18:12:50+01:00,,,,,,2026-03-26 18:09:10+01:00,2026-03-26 18:06:00+01:00,2026-03-26 18:02:50+01:00,2026-03-26 17:59:00+01:00,Mitry - Claye,32,2026-03-26 17:59:25.574927+01:00
LOUP22,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 17:59:40+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le Guichet,1,2026-03-26 17:59:25.574927+01:00
EMMA55,EMMA,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26 18:00:16+01:00,2026-03-26 18:02:56+01:00,2026-03-26 18:05:06+01:00,2026-03-26 18:07:36+01:00,2026-03-26 18:10:56+01:00,2026-03-26 18:13:26+01:00,2026-03-26 18:15:46+01:00,2026-03-26 18:21:26+01:00,,,,,,Le Bourget,8,2026-03-26 17:59:25.574927+01:00
KERN96,KERN,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-26 19:13:07+01:00,2026-03-26 19:11:03+01:00,,2026-03-26 19:08:10+01:00,2026-03-26 19:06:25+01:00,2026-03-26 19:04:41+01:00,2026-03-26 19:02:29+01:00,2026-03-26 18:59:51+01:00,2026-03-26 18:58:03+01:00,2026-03-26 18:55:55+01:00,2026-03-26 18:53:59+01:00,2026-03-26 18:52:02+01:00,2026-03-26 18:49:14+01:00,2026-03-26 18:47:26+01:00,2026-03-26 18:45:51+01:00,2026-03-26 18:43:29+01:00,2026-03-26 18:41:07+01:00,2026-03-26 18:38:00+01:00,2026-03-26 18:32:20+01:00,,,,,,,,,,,,,,,La Plaine Stade de France,18,2026-03-26 17:59:25.574927+01:00
LOUP70,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 18:48:12+01:00,2026-03-26 18:45:51+01:00,2026-03-26 18:42:58+01:00,2026-03-26 18:40:53+01:00,2026-03-26 18:37:41+01:00,,2026-03-26 18:34:22+01:00,2026-03-26 18:32:38+01:00,2026-03-26 18:30:18+01:00,2026-03-26 18:28:23+01:00,,,2026-03-26 18:22:50+01:00,2026-03-26 18:21:02+01:00,2026-03-26 18:18:54+01:00,2026-03-26 18:16:58+01:00,2026-03-26 18:15:01+01:00,2026-03-26 18:12:13+01:00,2026-03-26 18:10:25+01:00,2026-03-26 18:08:50+01:00,2026-03-26 18:06:28+01:00,2026-03-26 18:03:40+01:00,2026-03-26 18:00:59+01:00,,,,,,,,,,,,,,,,Gare du Nord,20,2026-03-26 17:59:25.574927+01:00
STOP08,STOP,Robinson,,2026-03-26 19:21:21+01:00,2026-03-26 19:19:36+01:00,,,,,,,,,,,,,,,,,,2026-03-26 19:17:24+01:00,2026-03-26 19:14:51+01:00,2026-03-26 19:13:03+01:00,2026-03-26 19:10:55+01:00,2026-03-26 19:08:59+01:00,2026-03-26 19:07:02+01:00,2026-03-26 19:04:14+01:00,2026-03-26 19:02:26+01:00,2026-03-26 19:00:51+01:00,2026-03-26 18:58:29+01:00,2026-03-26 18:56:07+01:00,2026-03-26 18:53:00+01:00,2026-03-26 18:47:20+01:00,2026-03-26 18:44:30+01:00,2026-03-26 18:41:00+01:00,2026-03-26 18:38:10+01:00,2026-03-26 18:36:00+01:00,2026-03-26 18:33:50+01:00,2026-03-26 18:30:10+01:00,2026-03-26 18:27:20+01:00,2026-03-26 18:25:20+01:00,2026-03-26 18:20:00+01:00,2026-03-26 18:12:50+01:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-03-26 17:59:25.574927+01:00
IJUR97,IJUR,Mitry - Claye,,,,2026-03-26 17:55:51+01:00,,,,,2026-03-26 18:08:17+01:00,,,,,2026-03-26 18:16:15+01:00,,,,2026-03-26 18:21:20+01:00,2026-03-26 18:23:11+01:00,,2026-03-26 18:25:57+01:00,2026-03-26 18:28:36+01:00,2026-03-26 18:30:16+01:00,2026-03-26 18:32:24+01:00,2026-03-26 18:34:11+01:00,2026-03-26 18:35:47+01:00,2026-03-26 18:38:22+01:00,2026-03-26 18:40:39+01:00,2026-03-26 18:42:13+01:00,2026-03-26 18:44:19+01:00,2026-03-26 18:46:39+01:00,2026-03-26 18:51:00+01:00,2026-03-26 18:56:10+01:00,2026-03-26 18:58:40+01:00,2026-03-26 19:01:50+01:00,2026-03-26 19:04:30+01:00,2026-03-26 19:06:40+01:00,2026-03-26 19:09:20+01:00,,,,,,2026-03-26 19:12:40+01:00,2026-03-26 19:15:30+01:00,2026-03-26 19:18:40+01:00,,Saint-Rémy-lès-Chevreuse,26,2026-03-26 17:59:25.574927+01:00
STOP32,STOP,Robinson,,2026-03-26 19:57:21+01:00,2026-03-26 19:55:36+01:00,,,,,,,,,,,,,,,,,,2026-03-26 19:53:24+01:00,2026-03-26 19:50:51+01:00,2026-03-26 19:49:03+01:00,2026-03-26 19:46:55+01:00,2026-03-26 19:44:59+01:00,2026-03-26 19:43:02+01:00,2026-03-26 19:40:14+01:00,2026-03-26 19:38:26+01:00,2026-03-26 19:36:51+01:00,2026-03-26 19:34:29+01:00,2026-03-26 19:32:07+01:00,2026-03-26 19:29:00+01:00,2026-03-26 19:23:20+01:00,2026-03-26 19:20:30+01:00,2026-03-26 19:17:00+01:00,2026-03-26 19:14:10+01:00,2026-03-26 19:12:00+01:00,2026-03-26 19:09:50+01:00,2026-03-26 19:06:10+01:00,2026-03-26 19:03:20+01:00,2026-03-26 19:01:20+01:00,2026-03-26 18:56:00+01:00,2026-03-26 18:48:50+01:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-03-26 17:59:25.574927+01:00
IJUR73,IJUR,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26 17:59:51+01:00,2026-03-26 18:01:27+01:00,2026-03-26 18:04:02+01:00,2026-03-26 18:06:19+01:00,2026-03-26 18:07:53+01:00,2026-03-26 18:09:59+01:00,2026-03-26 18:12:19+01:00,2026-03-26 18:16:40+01:00,2026-03-26 18:21:50+01:00,2026-03-26 18:24:20+01:00,2026-03-26 18:27:30+01:00,2026-03-26 18:30:10+01:00,2026-03-26 18:32:20+01:00,2026-03-26 18:35:00+01:00,,,,,,2026-03-26 18:38:20+01:00,2026-03-26 18:41:10+01:00,2026-03-26 18:44:20+01:00,,Gentilly,17,2026-03-26 17:59:25.574927+01:00
KENT14,KENT,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-26 19:37:07+01:00,2026-03-26 19:35:03+01:00,,2026-03-26 19:32:10+01:00,2026-03-26 19:30:25+01:00,2026-03-26 19:28:41+01:00,2026-03-26 19:26:29+01:00,2026-03-26 19:23:51+01:00,2026-03-26 19:22:03+01:00,2026-03-26 19:19:55+01:00,2026-03-26 19:17:59+01:00,2026-03-26 19:16:02+01:00,2026-03-26 19:13:14+01:00,2026-03-26 19:11:26+01:00,2026-03-26 19:09:51+01:00,2026-03-26 19:07:29+01:00,2026-03-26 19:05:07+01:00,2026-03-26 19:02:00+01:00,2026-03-26 18:56:20+01:00,,,,,,,,,,,,,,,La Plaine Stade de France,18,2026-03-26 17:59:25.574927+01:00
IJUR57,IJUR,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26 18:02:02+01:00,2026-03-26 18:04:32+01:00,2026-03-26 18:07:42+01:00,2026-03-26 18:10:22+01:00,2026-03-26 18:12:32+01:00,2026-03-26 18:15:12+01:00,,,,,,2026-03-26 18:18:32+01:00,2026-03-26 18:21:22+01:00,2026-03-26 18:24:32+01:00,,La Plaine Stade de France,9,2026-03-26 17:59:25.574927+01:00
PGAZ60,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-03-26 18:41:14+01:00,2026-03-26 18:38:01+01:00,2026-03-26 18:36:08+01:00,2026-03-26 18:34:16+01:00,2026-03-26 18:31:59+01:00,2026-03-26 18:29:51+01:00,,,2026-03-26 18:25:18+01:00,2026-03-26 18:22:26+01:00,,,,2026-03-26 18:17:26+01:00,2026-03-26 18:15:31+01:00,,,2026-03-26 18:09:58+01:00,2026-03-26 18:08:10+01:00,2026-03-26 18:06:02+01:00,2026-03-26 18:04:11+01:00,2026-03-26 18:02:19+01:00,2026-03-26 17:59:31+01:00,,,,,,,,,,,,,,,,,,,,,Denfert-Rochereau,16,2026-03-26 17:59:25.574927+01:00
LOVE20,LOVE,Orsay-Ville,,,,,,,,,,2026-03-26 19:58:13+01:00,2026-03-26 19:55:52+01:00,2026-03-26 19:52:59+01:00,2026-03-26 19:50:54+01:00,2026-03-26 19:47:42+01:00,,2026-03-26 19:44:23+01:00,2026-03-26 19:42:39+01:00,2026-03-26 19:40:19+01:00,2026-03-26 19:38:24+01:00,,2026-03-26 19:35:29+01:00,2026-03-26 19:32:51+01:00,2026-03-26 19:31:03+01:00,2026-03-26 19:28:55+01:00,2026-03-26 19:26:59+01:00,2026-03-26 19:25:02+01:00,2026-03-26 19:22:14+01:00,2026-03-26 19:20:26+01:00,2026-03-26 19:18:51+01:00,2026-03-26 19:16:29+01:00,2026-03-26 19:14:07+01:00,2026-03-26 19:11:00+01:00,2026-03-26 19:05:20+01:00,2026-03-26 19:02:30+01:00,2026-03-26 18:59:00+01:00,2026-03-26 18:56:10+01:00,2026-03-26 18:54:00+01:00,2026-03-26 18:51:50+01:00,2026-03-26 18:48:10+01:00,2026-03-26 18:45:20+01:00,2026-03-26 18:43:20+01:00,2026-03-26 18:38:00+01:00,2026-03-26 18:30:50+01:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-03-26 17:59:25.574927+01:00
ELEC07,ELEC,Aéroport Charles de Gaulle 2 (Terminal 2),2026-03-26 18:34:33+01:00,2026-03-26 18:36:54+01:00,2026-03-26 18:38:38+01:00,,,,,,,,,,,,,,,,,,2026-03-26 18:40:36+01:00,2026-03-26 18:43:31+01:00,2026-03-26 18:45:11+01:00,2026-03-26 18:47:19+01:00,2026-03-26 18:49:06+01:00,2026-03-26 18:50:42+01:00,2026-03-26 18:53:22+01:00,2026-03-26 18:55:39+01:00,2026-03-26 18:57:13+01:00,2026-03-26 18:59:19+01:00,2026-03-26 19:01:39+01:00,2026-03-26 19:06:00+01:00,2026-03-26 19:11:10+01:00,2026-03-26 19:13:40+01:00,2026-03-26 19:16:50+01:00,2026-03-26 19:19:30+01:00,2026-03-26 19:21:40+01:00,2026-03-26 19:24:10+01:00,2026-03-26 19:27:30+01:00,2026-03-26 19:30:00+01:00,2026-03-26 19:32:20+01:00,2026-03-26 19:38:00+01:00,,,,,,Robinson,25,2026-03-26 17:59:25.574927+01:00
LOUP86,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 19:11:23+01:00,2026-03-26 19:09:02+01:00,2026-03-26 19:06:09+01:00,2026-03-26 19:04:04+01:00,2026-03-26 19:00:52+01:00,,2026-03-26 18:57:33+01:00,2026-03-26 18:55:49+01:00,2026-03-26 18:53:29+01:00,2026-03-26 18:51:34+01:00,,,2026-03-26 18:46:01+01:00,2026-03-26 18:44:13+01:00,2026-03-26 18:42:05+01:00,2026-03-26 18:40:09+01:00,2026-03-26 18:38:12+01:00,2026-03-26 18:35:24+01:00,2026-03-26 18:33:36+01:00,2026-03-26 18:32:01+01:00,2026-03-26 18:29:39+01:00,2026-03-26 18:27:17+01:00,2026-03-26 18:24:10+01:00,2026-03-26 18:18:30+01:00,2026-03-26 18:15:40+01:00,2026-03-26 18:12:10+01:00,2026-03-26 18:09:20+01:00,2026-03-26 18:07:10+01:00,2026-03-26 18:05:00+01:00,2026-03-26 18:01:20+01:00,,,,,,,,,Sevran Beaudottes,27,2026-03-26 17:59:25.574927+01:00
IRMA01,IRMA,Mitry - Claye,,,,,,,,,,,,,,2026-03-26 18:19:30+01:00,2026-03-26 18:21:35+01:00,2026-03-26 18:23:33+01:00,,2026-03-26 18:26:11+01:00,2026-03-26 18:28:07+01:00,2026-03-26 18:30:00+01:00,2026-03-26 18:31:54+01:00,2026-03-26 18:34:36+01:00,2026-03-26 18:36:16+01:00,2026-03-26 18:38:24+01:00,2026-03-26 18:40:11+01:00,2026-03-26 18:41:47+01:00,2026-03-26 18:44:22+01:00,2026-03-26 18:46:39+01:00,2026-03-26 18:48:13+01:00,2026-03-26 18:50:19+01:00,2026-03-26 18:52:39+01:00,2026-03-26 18:57:00+01:00,2026-03-26 19:02:10+01:00,2026-03-26 19:04:40+01:00,2026-03-26 19:07:50+01:00,2026-03-26 19:10:30+01:00,2026-03-26 19:12:40+01:00,2026-03-26 19:15:20+01:00,,,,,,2026-03-26 19:18:40+01:00,2026-03-26 19:21:30+01:00,2026-03-26 19:24:40+01:00,,Massy - Palaiseau,27,2026-03-26 17:59:25.574927+01:00
KENT06,KENT,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-26 19:25:07+01:00,2026-03-26 19:23:03+01:00,,2026-03-26 19:20:10+01:00,2026-03-26 19:18:25+01:00,2026-03-26 19:16:41+01:00,2026-03-26 19:14:29+01:00,2026-03-26 19:11:51+01:00,2026-03-26 19:10:03+01:00,2026-03-26 19:07:55+01:00,2026-03-26 19:05:59+01:00,2026-03-26 19:04:02+01:00,2026-03-26 19:01:14+01:00,2026-03-26 18:59:26+01:00,2026-03-26 18:57:51+01:00,2026-03-26 18:55:29+01:00,2026-03-26 18:53:07+01:00,2026-03-26 18:50:00+01:00,2026-03-26 18:44:20+01:00,,,,,,,,,,,,,,,La Plaine Stade de France,18,2026-03-26 17:59:25.574927+01:00
IJUR81,IJUR,Mitry - Claye,,,,,,,,,,,,,,,,,,2026-03-26 18:01:08+01:00,2026-03-26 18:02:59+01:00,2026-03-26 18:04:34+01:00,2026-03-26 18:05:45+01:00,2026-03-26 18:08:24+01:00,2026-03-26 18:10:04+01:00,2026-03-26 18:12:12+01:00,2026-03-26 18:13:59+01:00,2026-03-26 18:15:35+01:00,2026-03-26 18:18:10+01:00,2026-03-26 18:20:27+01:00,2026-03-26 18:22:01+01:00,2026-03-26 18:24:07+01:00,2026-03-26 18:26:27+01:00,2026-03-26 18:30:48+01:00,2026-03-26 18:35:58+01:00,2026-03-26 18:38:28+01:00,2026-03-26 18:41:38+01:00,2026-03-26 18:44:18+01:00,2026-03-26 18:46:28+01:00,2026-03-26 18:49:08+01:00,,,,,,2026-03-26 18:52:28+01:00,2026-03-26 18:55:18+01:00,2026-03-26 18:58:28+01:00,,Antony,24,2026-03-26 17:59:25.574927+01:00
LOVE36,LOVE,Orsay-Ville,,,,,,,,,,2026-03-26 20:22:13+01:00,2026-03-26 20:19:52+01:00,2026-03-26 20:16:59+01:00,2026-03-26 20:14:54+01:00,2026-03-26 20:11:42+01:00,,2026-03-26 20:08:23+01:00,2026-03-26 20:06:39+01:00,2026-03-26 20:04:19+01:00,2026-03-26 20:02:24+01:00,,2026-03-26 19:59:29+01:00,2026-03-26 19:56:51+01:00,2026-03-26 19:55:03+01:00,2026-03-26 19:52:55+01:00,2026-03-26 19:50:59+01:00,2026-03-26 19:49:02+01:00,2026-03-26 19:46:14+01:00,2026-03-26 19:44:26+01:00,2026-03-26 19:42:51+01:00,2026-03-26 19:40:29+01:00,2026-03-26 19:38:07+01:00,2026-03-26 19:35:00+01:00,2026-03-26 19:29:20+01:00,2026-03-26 19:26:30+01:00,2026-03-26 19:23:00+01:00,2026-03-26 19:20:10+01:00,2026-03-26 19:18:00+01:00,2026-03-26 19:15:50+01:00,2026-03-26 19:12:10+01:00,2026-03-26 19:09:20+01:00,2026-03-26 19:07:20+01:00,2026-03-26 19:02:00+01:00,2026-03-26 18:54:50+01:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-03-26 17:59:25.574927+01:00
LOUP78,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 18:59:44+01:00,2026-03-26 18:57:23+01:00,2026-03-26 18:54:30+01:00,2026-03-26 18:52:25+01:00,2026-03-26 18:49:13+01:00,,2026-03-26 18:45:54+01:00,2026-03-26 18:44:10+01:00,2026-03-26 18:41:50+01:00,2026-03-26 18:39:55+01:00,,,2026-03-26 18:34:22+01:00,2026-03-26 18:32:34+01:00,2026-03-26 18:30:26+01:00,2026-03-26 18:28:30+01:00,2026-03-26 18:26:33+01:00,2026-03-26 18:23:45+01:00,2026-03-26 18:21:57+01:00,2026-03-26 18:20:22+01:00,2026-03-26 18:18:00+01:00,2026-03-26 18:15:38+01:00,2026-03-26 18:12:31+01:00,2026-03-26 18:06:51+01:00,2026-03-26 18:04:01+01:00,2026-03-26 18:00:31+01:00,,,,,,,,,,,,,Le Bourget,23,2026-03-26 17:59:25.574927+01:00
