mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
EPAU81,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16 16:03:49+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,1,2026-04-16 16:00:03.234827+02:00
STAR42,STAR,Robinson,,2026-04-16 17:45:21+02:00,2026-04-16 17:43:36+02:00,,,,,,,,,,,,,,,,,,2026-04-16 17:41:24+02:00,2026-04-16 17:38:51+02:00,2026-04-16 17:37:03+02:00,2026-04-16 17:34:55+02:00,2026-04-16 17:32:59+02:00,2026-04-16 17:31:02+02:00,2026-04-16 17:28:14+02:00,2026-04-16 17:26:26+02:00,2026-04-16 17:24:51+02:00,2026-04-16 17:22:29+02:00,2026-04-16 17:20:07+02:00,2026-04-16 17:17:00+02:00,2026-04-16 17:11:20+02:00,2026-04-16 17:08:30+02:00,2026-04-16 17:05:00+02:00,2026-04-16 17:02:10+02:00,2026-04-16 17:00:00+02:00,2026-04-16 16:57:50+02:00,2026-04-16 16:54:10+02:00,2026-04-16 16:51:20+02:00,2026-04-16 16:49:20+02:00,2026-04-16 16:44:00+02:00,2026-04-16 16:36:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-16 16:00:03.234827+02:00
IJUR57,IJUR,Mitry - Claye,,,,2026-04-16 16:55:51+02:00,2026-04-16 16:58:52+02:00,2026-04-16 17:01:59+02:00,2026-04-16 17:03:55+02:00,2026-04-16 17:05:47+02:00,2026-04-16 17:08:17+02:00,2026-04-16 17:10:46+02:00,,,,2026-04-16 17:16:15+02:00,,,,2026-04-16 17:21:20+02:00,2026-04-16 17:23:11+02:00,,2026-04-16 17:25:57+02:00,2026-04-16 17:28:36+02:00,2026-04-16 17:30:16+02:00,2026-04-16 17:32:24+02:00,2026-04-16 17:34:11+02:00,2026-04-16 17:35:47+02:00,2026-04-16 17:38:22+02:00,2026-04-16 17:40:39+02:00,2026-04-16 17:42:13+02:00,2026-04-16 17:44:19+02:00,2026-04-16 17:46:39+02:00,2026-04-16 17:51:00+02:00,2026-04-16 17:56:10+02:00,2026-04-16 17:58:40+02:00,2026-04-16 18:01:50+02:00,2026-04-16 18:04:30+02:00,2026-04-16 18:06:40+02:00,2026-04-16 18:09:20+02:00,,,,,,2026-04-16 18:12:40+02:00,2026-04-16 18:15:30+02:00,2026-04-16 18:18:40+02:00,,Saint-Rémy-lès-Chevreuse,31,2026-04-16 16:00:03.234827+02:00
ERIO85,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16 16:07:46+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,1,2026-04-16 16:00:03.234827+02:00
SOSO86,SOSO,Robinson,,2026-04-16 15:59:18+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fontenay-aux-Roses,1,2026-04-16 16:00:03.234827+02:00
STAR18,STAR,Robinson,,2026-04-16 17:09:21+02:00,2026-04-16 17:07:36+02:00,,,,,,,,,,,,,,,,,,2026-04-16 17:05:24+02:00,2026-04-16 17:02:51+02:00,2026-04-16 17:01:03+02:00,2026-04-16 16:58:55+02:00,2026-04-16 16:56:59+02:00,2026-04-16 16:55:02+02:00,2026-04-16 16:52:14+02:00,2026-04-16 16:50:26+02:00,2026-04-16 16:48:51+02:00,2026-04-16 16:46:29+02:00,2026-04-16 16:44:07+02:00,2026-04-16 16:41:00+02:00,2026-04-16 16:35:20+02:00,2026-04-16 16:32:30+02:00,2026-04-16 16:29:00+02:00,2026-04-16 16:26:10+02:00,2026-04-16 16:24:00+02:00,2026-04-16 16:21:50+02:00,2026-04-16 16:18:10+02:00,2026-04-16 16:15:20+02:00,2026-04-16 16:13:20+02:00,2026-04-16 16:08:10+02:00,2026-04-16 16:05:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-16 16:00:03.234827+02:00
PIST88,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 16:27:22+02:00,2026-04-16 16:24:09+02:00,2026-04-16 16:22:16+02:00,2026-04-16 16:20:24+02:00,2026-04-16 16:18:07+02:00,2026-04-16 16:15:49+02:00,2026-04-16 16:13:28+02:00,2026-04-16 16:10:35+02:00,2026-04-16 16:08:30+02:00,2026-04-16 16:05:38+02:00,,,,2026-04-16 16:00:38+02:00,2026-04-16 15:58:58+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Croix de Berny,12,2026-04-16 16:00:03.234827+02:00
EPIN23,EPIN,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-16 16:06:55+02:00,2026-04-16 16:09:56+02:00,2026-04-16 16:13:03+02:00,2026-04-16 16:14:59+02:00,2026-04-16 16:16:41+02:00,2026-04-16 16:19:01+02:00,2026-04-16 16:21:25+02:00,2026-04-16 16:23:22+02:00,2026-04-16 16:25:46+02:00,2026-04-16 16:27:32+02:00,2026-04-16 16:29:44+02:00,,,,2026-04-16 16:34:59+02:00,2026-04-16 16:36:50+02:00,,2026-04-16 16:39:26+02:00,,,,,2026-04-16 16:45:12+02:00,2026-04-16 16:47:42+02:00,2026-04-16 16:49:59+02:00,2026-04-16 16:51:33+02:00,2026-04-16 16:53:39+02:00,2026-04-16 16:55:49+02:00,2026-04-16 17:00:00+02:00,2026-04-16 17:05:10+02:00,2026-04-16 17:07:40+02:00,2026-04-16 17:10:50+02:00,2026-04-16 17:13:30+02:00,2026-04-16 17:15:40+02:00,2026-04-16 17:18:10+02:00,2026-04-16 17:21:30+02:00,2026-04-16 17:24:00+02:00,2026-04-16 17:26:20+02:00,2026-04-16 17:32:00+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-16 16:00:03.234827+02:00
EGRE15,EGRE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,2026-04-16 16:29:54+02:00,2026-04-16 16:31:11+02:00,2026-04-16 16:32:47+02:00,2026-04-16 16:35:22+02:00,2026-04-16 16:37:39+02:00,2026-04-16 16:39:13+02:00,2026-04-16 16:41:19+02:00,2026-04-16 16:43:39+02:00,2026-04-16 16:48:00+02:00,2026-04-16 16:53:10+02:00,2026-04-16 16:55:40+02:00,2026-04-16 16:58:50+02:00,2026-04-16 17:01:30+02:00,2026-04-16 17:03:40+02:00,2026-04-16 17:06:10+02:00,2026-04-16 17:09:30+02:00,2026-04-16 17:12:00+02:00,2026-04-16 17:14:20+02:00,2026-04-16 17:20:00+02:00,,,,,,Laplace,19,2026-04-16 16:00:03.234827+02:00
PINA08,PINA,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 17:13:06+02:00,2026-04-16 17:09:53+02:00,2026-04-16 17:08:00+02:00,2026-04-16 17:06:08+02:00,2026-04-16 17:03:51+02:00,2026-04-16 17:01:33+02:00,2026-04-16 16:59:12+02:00,2026-04-16 16:56:19+02:00,2026-04-16 16:54:14+02:00,2026-04-16 16:51:22+02:00,,,,2026-04-16 16:46:22+02:00,2026-04-16 16:44:42+02:00,,2026-04-16 16:41:42+02:00,,,,,2026-04-16 16:36:12+02:00,2026-04-16 16:33:24+02:00,2026-04-16 16:31:36+02:00,2026-04-16 16:30:01+02:00,2026-04-16 16:27:39+02:00,2026-04-16 16:25:17+02:00,2026-04-16 16:21:31+02:00,2026-04-16 16:15:51+02:00,2026-04-16 16:13:01+02:00,2026-04-16 16:09:31+02:00,2026-04-16 16:06:41+02:00,2026-04-16 16:04:31+02:00,2026-04-16 16:02:21+02:00,,,,,,,,,,Aulnay-sous-Bois,26,2026-04-16 16:00:03.234827+02:00
ERIO91,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16 16:13:05+02:00,,,,2026-04-16 16:26:35+02:00,,,,,,Aulnay-sous-Bois,2,2026-04-16 16:00:03.234827+02:00
PIST94,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 16:40:34+02:00,2026-04-16 16:37:21+02:00,2026-04-16 16:35:28+02:00,2026-04-16 16:33:36+02:00,2026-04-16 16:31:19+02:00,2026-04-16 16:29:01+02:00,2026-04-16 16:26:40+02:00,2026-04-16 16:23:47+02:00,2026-04-16 16:21:42+02:00,2026-04-16 16:18:50+02:00,,,,2026-04-16 16:13:50+02:00,2026-04-16 16:12:10+02:00,,2026-04-16 16:09:10+02:00,,,,,2026-04-16 16:03:40+02:00,2026-04-16 16:00:52+02:00,2026-04-16 15:59:04+02:00,,,,,,,,,,,,,,,,,,,,Port Royal,16,2026-04-16 16:00:03.234827+02:00
KALI96,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-16 16:26:36+02:00,2026-04-16 16:24:52+02:00,2026-04-16 16:23:28+02:00,2026-04-16 16:21:23+02:00,2026-04-16 16:19:43+02:00,2026-04-16 16:18:04+02:00,2026-04-16 16:16:07+02:00,2026-04-16 16:13:44+02:00,2026-04-16 16:12:06+02:00,2026-04-16 16:10:08+02:00,2026-04-16 16:08:22+02:00,2026-04-16 16:06:25+02:00,2026-04-16 16:03:37+02:00,2026-04-16 16:01:49+02:00,2026-04-16 16:00:14+02:00,,,,,,,,,,,,,,,,,,,Luxembourg,15,2026-04-16 16:00:03.234827+02:00
PGAZ28,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 17:48:57+02:00,2026-04-16 17:45:44+02:00,2026-04-16 17:43:51+02:00,2026-04-16 17:41:59+02:00,2026-04-16 17:39:42+02:00,2026-04-16 17:37:34+02:00,,,2026-04-16 17:33:01+02:00,2026-04-16 17:30:09+02:00,,,,2026-04-16 17:25:09+02:00,2026-04-16 17:23:14+02:00,,2026-04-16 17:20:19+02:00,2026-04-16 17:17:41+02:00,2026-04-16 17:15:53+02:00,2026-04-16 17:13:45+02:00,2026-04-16 17:11:54+02:00,2026-04-16 17:10:02+02:00,2026-04-16 17:07:14+02:00,2026-04-16 17:05:26+02:00,2026-04-16 17:03:51+02:00,2026-04-16 17:01:29+02:00,2026-04-16 16:59:07+02:00,2026-04-16 16:56:00+02:00,2026-04-16 16:50:20+02:00,2026-04-16 16:47:30+02:00,2026-04-16 16:44:00+02:00,2026-04-16 16:41:10+02:00,2026-04-16 16:39:00+02:00,2026-04-16 16:36:50+02:00,,,,,,2026-04-16 16:33:10+02:00,2026-04-16 16:30:00+02:00,2026-04-16 16:26:50+02:00,2026-04-16 16:23:00+02:00,Mitry - Claye,32,2026-04-16 16:00:03.234827+02:00
LOUP38,LOUP,Orsay-Ville,,,,,,,,,,2026-04-16 17:58:13+02:00,2026-04-16 17:55:52+02:00,2026-04-16 17:52:59+02:00,2026-04-16 17:50:54+02:00,2026-04-16 17:47:42+02:00,,2026-04-16 17:44:23+02:00,2026-04-16 17:42:39+02:00,2026-04-16 17:40:19+02:00,2026-04-16 17:38:24+02:00,,2026-04-16 17:35:29+02:00,2026-04-16 17:32:51+02:00,2026-04-16 17:31:03+02:00,2026-04-16 17:28:55+02:00,2026-04-16 17:26:59+02:00,2026-04-16 17:25:02+02:00,2026-04-16 17:22:14+02:00,2026-04-16 17:20:26+02:00,2026-04-16 17:18:51+02:00,2026-04-16 17:16:29+02:00,2026-04-16 17:14:07+02:00,2026-04-16 17:11:00+02:00,2026-04-16 17:05:20+02:00,2026-04-16 17:02:30+02:00,2026-04-16 16:59:00+02:00,2026-04-16 16:56:10+02:00,2026-04-16 16:54:00+02:00,2026-04-16 16:51:50+02:00,2026-04-16 16:48:10+02:00,2026-04-16 16:45:20+02:00,2026-04-16 16:43:20+02:00,2026-04-16 16:38:00+02:00,2026-04-16 16:30:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-16 16:00:03.234827+02:00
ICOR33,ICOR,Mitry - Claye,,,,2026-04-16 16:19:55+02:00,2026-04-16 16:22:56+02:00,2026-04-16 16:26:03+02:00,2026-04-16 16:27:59+02:00,2026-04-16 16:29:51+02:00,2026-04-16 16:32:21+02:00,2026-04-16 16:34:55+02:00,2026-04-16 16:37:02+02:00,2026-04-16 16:39:36+02:00,2026-04-16 16:41:27+02:00,2026-04-16 16:43:39+02:00,,,,2026-04-16 16:48:54+02:00,2026-04-16 16:50:55+02:00,,2026-04-16 16:53:46+02:00,,,,,2026-04-16 16:59:42+02:00,2026-04-16 17:02:22+02:00,2026-04-16 17:04:39+02:00,2026-04-16 17:06:13+02:00,2026-04-16 17:08:19+02:00,2026-04-16 17:10:39+02:00,2026-04-16 17:15:00+02:00,2026-04-16 17:20:10+02:00,2026-04-16 17:22:40+02:00,2026-04-16 17:25:50+02:00,2026-04-16 17:28:30+02:00,2026-04-16 17:30:40+02:00,2026-04-16 17:33:20+02:00,,,,,,2026-04-16 17:36:40+02:00,2026-04-16 17:39:30+02:00,2026-04-16 17:42:40+02:00,,Saint-Rémy-lès-Chevreuse,30,2026-04-16 16:00:03.234827+02:00
ECCI11,ECCI,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-16 16:03:35+02:00,2026-04-16 16:05:40+02:00,2026-04-16 16:07:38+02:00,2026-04-16 16:09:13+02:00,2026-04-16 16:11:14+02:00,2026-04-16 16:13:10+02:00,2026-04-16 16:15:03+02:00,2026-04-16 16:16:57+02:00,2026-04-16 16:19:36+02:00,2026-04-16 16:21:16+02:00,2026-04-16 16:23:24+02:00,2026-04-16 16:25:11+02:00,2026-04-16 16:26:47+02:00,2026-04-16 16:29:22+02:00,2026-04-16 16:31:39+02:00,2026-04-16 16:33:13+02:00,2026-04-16 16:35:19+02:00,2026-04-16 16:37:39+02:00,2026-04-16 16:42:00+02:00,2026-04-16 16:47:10+02:00,2026-04-16 16:49:40+02:00,2026-04-16 16:52:50+02:00,2026-04-16 16:55:30+02:00,2026-04-16 16:57:40+02:00,2026-04-16 17:00:10+02:00,2026-04-16 17:03:30+02:00,2026-04-16 17:06:00+02:00,2026-04-16 17:08:20+02:00,2026-04-16 17:14:00+02:00,,,,,,Massy - Palaiseau,29,2026-04-16 16:00:03.234827+02:00
IALE29,IALE,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16 16:50:49+02:00,2026-04-16 16:52:06+02:00,2026-04-16 16:53:47+02:00,2026-04-16 16:56:22+02:00,2026-04-16 16:58:39+02:00,2026-04-16 17:00:13+02:00,2026-04-16 17:02:19+02:00,2026-04-16 17:04:39+02:00,2026-04-16 17:09:00+02:00,2026-04-16 17:14:10+02:00,2026-04-16 17:16:40+02:00,2026-04-16 17:19:50+02:00,2026-04-16 17:22:30+02:00,2026-04-16 17:24:40+02:00,2026-04-16 17:27:20+02:00,,,,,,2026-04-16 17:30:40+02:00,2026-04-16 17:33:30+02:00,2026-04-16 17:36:40+02:00,,Laplace,18,2026-04-16 16:00:03.234827+02:00
SOME12,SOME,Robinson,,2026-04-16 16:56:26+02:00,2026-04-16 16:54:46+02:00,,,,,,,,,,,,,,,,,,2026-04-16 16:52:44+02:00,2026-04-16 16:50:11+02:00,2026-04-16 16:48:33+02:00,2026-04-16 16:46:35+02:00,2026-04-16 16:44:49+02:00,2026-04-16 16:43:02+02:00,2026-04-16 16:40:14+02:00,2026-04-16 16:38:26+02:00,2026-04-16 16:36:51+02:00,2026-04-16 16:34:29+02:00,2026-04-16 16:31:20+02:00,2026-04-16 16:29:00+02:00,2026-04-16 16:23:20+02:00,2026-04-16 16:20:30+02:00,2026-04-16 16:17:00+02:00,2026-04-16 16:14:10+02:00,2026-04-16 16:12:00+02:00,2026-04-16 16:09:50+02:00,,,,,,2026-04-16 16:06:10+02:00,2026-04-16 16:03:00+02:00,2026-04-16 15:59:50+02:00,,Villeparisis - Mitry-le-Neuf,23,2026-04-16 16:00:03.234827+02:00
PGAZ20,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 17:36:57+02:00,2026-04-16 17:33:44+02:00,2026-04-16 17:31:51+02:00,2026-04-16 17:29:59+02:00,2026-04-16 17:27:42+02:00,2026-04-16 17:25:34+02:00,,,2026-04-16 17:21:01+02:00,2026-04-16 17:18:09+02:00,,,,2026-04-16 17:13:09+02:00,2026-04-16 17:11:14+02:00,,2026-04-16 17:08:19+02:00,2026-04-16 17:05:41+02:00,2026-04-16 17:03:53+02:00,2026-04-16 17:01:45+02:00,2026-04-16 16:59:54+02:00,2026-04-16 16:58:02+02:00,2026-04-16 16:55:14+02:00,2026-04-16 16:53:26+02:00,2026-04-16 16:51:51+02:00,2026-04-16 16:49:29+02:00,2026-04-16 16:47:07+02:00,2026-04-16 16:44:00+02:00,2026-04-16 16:38:20+02:00,2026-04-16 16:35:30+02:00,2026-04-16 16:32:00+02:00,2026-04-16 16:29:10+02:00,2026-04-16 16:27:00+02:00,2026-04-16 16:24:50+02:00,,,,,,2026-04-16 16:21:10+02:00,2026-04-16 16:18:00+02:00,2026-04-16 16:14:50+02:00,2026-04-16 16:11:00+02:00,Mitry - Claye,32,2026-04-16 16:00:03.234827+02:00
