mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
ICOR33,ICOR,Mitry - Claye,,,,,,,,,,2026-03-30 16:35:31+02:00,2026-03-30 16:37:38+02:00,2026-03-30 16:40:12+02:00,2026-03-30 16:42:03+02:00,2026-03-30 16:44:15+02:00,,,,2026-03-30 16:49:30+02:00,2026-03-30 16:51:31+02:00,,2026-03-30 16:54:22+02:00,,,,,2026-03-30 17:00:18+02:00,2026-03-30 17:02:58+02:00,2026-03-30 17:05:15+02:00,2026-03-30 17:06:49+02:00,2026-03-30 17:08:55+02:00,2026-03-30 17:11:15+02:00,2026-03-30 17:15:36+02:00,2026-03-30 17:20:46+02:00,2026-03-30 17:23:16+02:00,2026-03-30 17:26:26+02:00,2026-03-30 17:29:06+02:00,2026-03-30 17:31:16+02:00,2026-03-30 17:33:56+02:00,,,,,,2026-03-30 17:37:16+02:00,2026-03-30 17:40:06+02:00,2026-03-30 17:43:16+02:00,,Le Guichet,24,2026-03-30 16:35:01.501126+02:00
SOSO98,SOSO,Robinson,,2026-03-30 16:27:21+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fontenay-aux-Roses,1,2026-03-30 16:35:01.501126+02:00
IALE25,IALE,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30 16:44:34+02:00,2026-03-30 16:46:11+02:00,2026-03-30 16:47:47+02:00,2026-03-30 16:50:22+02:00,2026-03-30 16:52:39+02:00,2026-03-30 16:54:13+02:00,2026-03-30 16:56:19+02:00,2026-03-30 16:58:39+02:00,2026-03-30 17:03:00+02:00,2026-03-30 17:08:10+02:00,2026-03-30 17:10:40+02:00,2026-03-30 17:13:50+02:00,2026-03-30 17:16:30+02:00,2026-03-30 17:18:40+02:00,2026-03-30 17:21:20+02:00,,,,,,2026-03-30 17:24:40+02:00,2026-03-30 17:27:30+02:00,2026-03-30 17:30:40+02:00,,Laplace,18,2026-03-30 16:35:01.501126+02:00
IDOR53,IDOR,Mitry - Claye,,,,2026-03-30 16:41:56+02:00,2026-03-30 16:44:57+02:00,2026-03-30 16:48:04+02:00,2026-03-30 16:50:00+02:00,2026-03-30 16:51:52+02:00,2026-03-30 16:54:22+02:00,2026-03-30 16:56:46+02:00,2026-03-30 16:58:53+02:00,2026-03-30 17:01:27+02:00,2026-03-30 17:03:18+02:00,2026-03-30 17:05:30+02:00,2026-03-30 17:08:15+02:00,2026-03-30 17:10:13+02:00,2026-03-30 17:11:48+02:00,2026-03-30 17:13:54+02:00,2026-03-30 17:15:55+02:00,2026-03-30 17:17:53+02:00,2026-03-30 17:19:47+02:00,2026-03-30 17:22:36+02:00,2026-03-30 17:24:16+02:00,2026-03-30 17:26:24+02:00,2026-03-30 17:28:11+02:00,2026-03-30 17:29:47+02:00,2026-03-30 17:32:22+02:00,2026-03-30 17:34:39+02:00,2026-03-30 17:36:13+02:00,2026-03-30 17:38:19+02:00,2026-03-30 17:40:39+02:00,2026-03-30 17:45:00+02:00,2026-03-30 17:50:10+02:00,2026-03-30 17:52:40+02:00,2026-03-30 17:55:50+02:00,2026-03-30 17:58:30+02:00,2026-03-30 18:00:40+02:00,2026-03-30 18:03:20+02:00,,,,,,2026-03-30 18:06:40+02:00,2026-03-30 18:09:30+02:00,2026-03-30 18:12:40+02:00,,Saint-Rémy-lès-Chevreuse,38,2026-03-30 16:35:01.501126+02:00
LOUP14,LOUP,Orsay-Ville,,,,,,,,,,2026-03-30 17:22:13+02:00,2026-03-30 17:19:52+02:00,2026-03-30 17:16:59+02:00,2026-03-30 17:14:54+02:00,2026-03-30 17:11:42+02:00,,2026-03-30 17:08:23+02:00,2026-03-30 17:06:39+02:00,2026-03-30 17:04:19+02:00,2026-03-30 17:02:24+02:00,,2026-03-30 16:59:29+02:00,2026-03-30 16:56:51+02:00,2026-03-30 16:55:03+02:00,2026-03-30 16:52:55+02:00,2026-03-30 16:50:59+02:00,2026-03-30 16:49:02+02:00,2026-03-30 16:46:14+02:00,2026-03-30 16:44:26+02:00,2026-03-30 16:42:51+02:00,2026-03-30 16:40:29+02:00,2026-03-30 16:38:07+02:00,2026-03-30 16:39:42+02:00,,,,,,,,,,,,,,,,Châtelet les Halles,21,2026-03-30 16:35:01.501126+02:00
LOUP62,LOUP,Orsay-Ville,,,,,,,,,,2026-03-30 18:34:13+02:00,2026-03-30 18:31:52+02:00,2026-03-30 18:28:59+02:00,2026-03-30 18:26:54+02:00,2026-03-30 18:23:42+02:00,,2026-03-30 18:20:23+02:00,2026-03-30 18:18:39+02:00,2026-03-30 18:16:19+02:00,2026-03-30 18:14:24+02:00,,2026-03-30 18:11:29+02:00,2026-03-30 18:08:51+02:00,2026-03-30 18:07:03+02:00,2026-03-30 18:04:55+02:00,2026-03-30 18:02:59+02:00,2026-03-30 18:01:02+02:00,2026-03-30 17:58:14+02:00,2026-03-30 17:56:26+02:00,2026-03-30 17:54:51+02:00,2026-03-30 17:52:29+02:00,2026-03-30 17:50:07+02:00,2026-03-30 17:47:00+02:00,2026-03-30 17:41:20+02:00,2026-03-30 17:38:30+02:00,2026-03-30 17:35:00+02:00,2026-03-30 17:32:10+02:00,2026-03-30 17:30:00+02:00,2026-03-30 17:27:50+02:00,2026-03-30 17:24:10+02:00,2026-03-30 17:21:20+02:00,2026-03-30 17:19:20+02:00,2026-03-30 17:14:00+02:00,2026-03-30 17:06:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-03-30 16:35:01.501126+02:00
ILAN45,ILAN,Mitry - Claye,2026-03-30 17:01:33+02:00,2026-03-30 17:03:54+02:00,2026-03-30 17:05:38+02:00,,,,,,,,,,,,,,,,,,2026-03-30 17:07:36+02:00,2026-03-30 17:10:31+02:00,2026-03-30 17:12:11+02:00,2026-03-30 17:14:19+02:00,2026-03-30 17:16:06+02:00,2026-03-30 17:17:42+02:00,2026-03-30 17:20:22+02:00,2026-03-30 17:22:39+02:00,2026-03-30 17:24:13+02:00,2026-03-30 17:26:19+02:00,2026-03-30 17:28:39+02:00,2026-03-30 17:33:00+02:00,2026-03-30 17:38:10+02:00,2026-03-30 17:40:40+02:00,2026-03-30 17:43:50+02:00,2026-03-30 17:46:30+02:00,2026-03-30 17:48:40+02:00,2026-03-30 17:51:20+02:00,,,,,,2026-03-30 17:54:40+02:00,2026-03-30 17:57:30+02:00,2026-03-30 18:00:40+02:00,,Robinson,24,2026-03-30 16:35:01.501126+02:00
EMMA63,EMMA,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-03-30 17:12:52+02:00,2026-03-30 17:14:35+02:00,2026-03-30 17:16:42+02:00,2026-03-30 17:19:11+02:00,2026-03-30 17:21:02+02:00,2026-03-30 17:23:14+02:00,,2026-03-30 17:26:44+02:00,2026-03-30 17:28:19+02:00,2026-03-30 17:30:20+02:00,2026-03-30 17:32:11+02:00,,2026-03-30 17:34:57+02:00,2026-03-30 17:37:36+02:00,2026-03-30 17:39:16+02:00,2026-03-30 17:41:24+02:00,2026-03-30 17:43:11+02:00,2026-03-30 17:44:47+02:00,2026-03-30 17:47:22+02:00,2026-03-30 17:49:39+02:00,2026-03-30 17:51:13+02:00,2026-03-30 17:53:19+02:00,2026-03-30 17:55:39+02:00,2026-03-30 18:00:00+02:00,2026-03-30 18:05:10+02:00,2026-03-30 18:07:40+02:00,2026-03-30 18:10:50+02:00,2026-03-30 18:13:30+02:00,2026-03-30 18:15:40+02:00,2026-03-30 18:18:10+02:00,2026-03-30 18:21:30+02:00,2026-03-30 18:24:00+02:00,2026-03-30 18:26:20+02:00,2026-03-30 18:32:00+02:00,,,,,,Orsay Ville,32,2026-03-30 16:35:01.501126+02:00
IJUR57,IJUR,Mitry - Claye,,,,2026-03-30 16:55:51+02:00,2026-03-30 16:58:52+02:00,2026-03-30 17:01:59+02:00,2026-03-30 17:03:55+02:00,2026-03-30 17:05:47+02:00,2026-03-30 17:08:17+02:00,2026-03-30 17:10:46+02:00,,,,2026-03-30 17:16:15+02:00,,,,2026-03-30 17:21:20+02:00,2026-03-30 17:23:11+02:00,,2026-03-30 17:25:57+02:00,2026-03-30 17:28:36+02:00,2026-03-30 17:30:16+02:00,2026-03-30 17:32:24+02:00,2026-03-30 17:34:11+02:00,2026-03-30 17:35:47+02:00,2026-03-30 17:38:22+02:00,2026-03-30 17:40:39+02:00,2026-03-30 17:42:13+02:00,2026-03-30 17:44:19+02:00,2026-03-30 17:46:39+02:00,2026-03-30 17:51:00+02:00,2026-03-30 17:56:10+02:00,2026-03-30 17:58:40+02:00,2026-03-30 18:01:50+02:00,2026-03-30 18:04:30+02:00,2026-03-30 18:06:40+02:00,2026-03-30 18:09:20+02:00,,,,,,2026-03-30 18:12:40+02:00,2026-03-30 18:15:30+02:00,2026-03-30 18:18:40+02:00,,Saint-Rémy-lès-Chevreuse,31,2026-03-30 16:35:01.501126+02:00
IJUR65,IJUR,Mitry - Claye,,,,2026-03-30 17:07:51+02:00,2026-03-30 17:10:52+02:00,2026-03-30 17:13:59+02:00,2026-03-30 17:15:55+02:00,2026-03-30 17:17:47+02:00,2026-03-30 17:20:17+02:00,2026-03-30 17:22:46+02:00,,,,2026-03-30 17:28:15+02:00,,,,2026-03-30 17:33:20+02:00,2026-03-30 17:35:11+02:00,,2026-03-30 17:37:57+02:00,2026-03-30 17:40:36+02:00,2026-03-30 17:42:16+02:00,2026-03-30 17:44:24+02:00,2026-03-30 17:46:11+02:00,2026-03-30 17:47:47+02:00,2026-03-30 17:50:22+02:00,2026-03-30 17:52:39+02:00,2026-03-30 17:54:13+02:00,2026-03-30 17:56:19+02:00,2026-03-30 17:58:39+02:00,2026-03-30 18:03:00+02:00,2026-03-30 18:08:10+02:00,2026-03-30 18:10:40+02:00,2026-03-30 18:13:50+02:00,2026-03-30 18:16:30+02:00,2026-03-30 18:18:40+02:00,2026-03-30 18:21:20+02:00,,,,,,2026-03-30 18:24:40+02:00,2026-03-30 18:27:30+02:00,2026-03-30 18:30:40+02:00,,Saint-Rémy-lès-Chevreuse,31,2026-03-30 16:35:01.501126+02:00
EGRE19,EGRE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,2026-03-30 16:35:54+02:00,2026-03-30 16:37:11+02:00,2026-03-30 16:38:47+02:00,2026-03-30 16:41:22+02:00,2026-03-30 16:43:39+02:00,2026-03-30 16:45:13+02:00,2026-03-30 16:47:19+02:00,2026-03-30 16:49:39+02:00,2026-03-30 16:54:00+02:00,2026-03-30 16:59:10+02:00,2026-03-30 17:01:40+02:00,2026-03-30 17:04:50+02:00,2026-03-30 17:07:30+02:00,2026-03-30 17:09:40+02:00,2026-03-30 17:12:10+02:00,2026-03-30 17:15:30+02:00,2026-03-30 17:18:00+02:00,2026-03-30 17:20:20+02:00,2026-03-30 17:26:00+02:00,,,,,,Laplace,19,2026-03-30 16:35:01.501126+02:00
STAR50,STAR,Robinson,,2026-03-30 17:57:21+02:00,2026-03-30 17:55:36+02:00,,,,,,,,,,,,,,,,,,2026-03-30 17:53:24+02:00,2026-03-30 17:50:51+02:00,2026-03-30 17:49:03+02:00,2026-03-30 17:46:55+02:00,2026-03-30 17:44:59+02:00,2026-03-30 17:43:02+02:00,2026-03-30 17:40:14+02:00,2026-03-30 17:38:26+02:00,2026-03-30 17:36:51+02:00,2026-03-30 17:34:29+02:00,2026-03-30 17:32:07+02:00,2026-03-30 17:29:00+02:00,2026-03-30 17:23:20+02:00,2026-03-30 17:20:30+02:00,2026-03-30 17:17:00+02:00,2026-03-30 17:14:10+02:00,2026-03-30 17:12:00+02:00,2026-03-30 17:09:50+02:00,2026-03-30 17:06:10+02:00,2026-03-30 17:03:20+02:00,2026-03-30 17:01:20+02:00,2026-03-30 16:56:00+02:00,2026-03-30 16:48:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-03-30 16:35:01.501126+02:00
KALI90,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-03-30 16:35:01.501126+02:00
ILAN07,ILAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30 16:35:03+02:00,2026-03-30 16:37:13+02:00,2026-03-30 16:41:24+02:00,2026-03-30 16:46:34+02:00,2026-03-30 16:49:04+02:00,2026-03-30 16:52:14+02:00,2026-03-30 16:54:54+02:00,2026-03-30 16:57:04+02:00,2026-03-30 16:59:44+02:00,,,,,,2026-03-30 17:03:04+02:00,2026-03-30 17:05:54+02:00,2026-03-30 17:09:04+02:00,,Saint-Michel Notre-Dame,12,2026-03-30 16:35:01.501126+02:00
ECCI39,ECCI,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-03-30 16:45:35+02:00,2026-03-30 16:47:40+02:00,2026-03-30 16:49:38+02:00,2026-03-30 16:51:13+02:00,2026-03-30 16:53:14+02:00,2026-03-30 16:55:10+02:00,2026-03-30 16:57:03+02:00,2026-03-30 16:58:57+02:00,2026-03-30 17:01:36+02:00,2026-03-30 17:03:16+02:00,2026-03-30 17:05:24+02:00,2026-03-30 17:07:11+02:00,2026-03-30 17:08:47+02:00,2026-03-30 17:11:22+02:00,2026-03-30 17:13:39+02:00,2026-03-30 17:15:13+02:00,2026-03-30 17:17:19+02:00,2026-03-30 17:19:39+02:00,2026-03-30 17:24:00+02:00,2026-03-30 17:29:10+02:00,2026-03-30 17:31:40+02:00,2026-03-30 17:34:50+02:00,2026-03-30 17:37:30+02:00,2026-03-30 17:39:40+02:00,2026-03-30 17:42:10+02:00,2026-03-30 17:45:30+02:00,2026-03-30 17:48:00+02:00,2026-03-30 17:50:20+02:00,2026-03-30 17:56:00+02:00,,,,,,Massy - Palaiseau,29,2026-03-30 16:35:01.501126+02:00
STAR34,STAR,Robinson,,2026-03-30 17:33:21+02:00,2026-03-30 17:31:36+02:00,,,,,,,,,,,,,,,,,,2026-03-30 17:29:24+02:00,2026-03-30 17:26:51+02:00,2026-03-30 17:25:03+02:00,2026-03-30 17:22:55+02:00,2026-03-30 17:20:59+02:00,2026-03-30 17:19:02+02:00,2026-03-30 17:16:14+02:00,2026-03-30 17:14:26+02:00,2026-03-30 17:12:51+02:00,2026-03-30 17:10:29+02:00,2026-03-30 17:07:29+02:00,2026-03-30 17:05:00+02:00,2026-03-30 16:59:20+02:00,2026-03-30 16:56:30+02:00,2026-03-30 16:53:00+02:00,2026-03-30 16:50:10+02:00,2026-03-30 16:48:00+02:00,2026-03-30 16:45:50+02:00,2026-03-30 16:42:10+02:00,2026-03-30 16:39:20+02:00,2026-03-30 16:37:20+02:00,,,,,,,Parc des Expositions,23,2026-03-30 16:35:01.501126+02:00
PGAZ20,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-03-30 17:38:47+02:00,2026-03-30 17:35:34+02:00,2026-03-30 17:33:41+02:00,2026-03-30 17:31:49+02:00,2026-03-30 17:29:32+02:00,2026-03-30 17:27:24+02:00,,,2026-03-30 17:22:51+02:00,2026-03-30 17:19:59+02:00,,,,2026-03-30 17:14:59+02:00,2026-03-30 17:13:04+02:00,,2026-03-30 17:10:09+02:00,2026-03-30 17:07:31+02:00,2026-03-30 17:05:43+02:00,2026-03-30 17:03:35+02:00,2026-03-30 17:01:44+02:00,2026-03-30 16:59:52+02:00,2026-03-30 16:57:04+02:00,2026-03-30 16:55:16+02:00,2026-03-30 16:53:41+02:00,2026-03-30 16:51:19+02:00,2026-03-30 16:49:03+02:00,2026-03-30 16:45:56+02:00,2026-03-30 16:40:16+02:00,2026-03-30 16:37:26+02:00,,,,,,,,,,,,,,La Courneuve - Aubervilliers,24,2026-03-30 16:35:01.501126+02:00
