mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
LOUP54,LOUP,Orsay-Ville,,,,,,,,,,2026-04-14 18:22:38+02:00,2026-04-14 18:20:17+02:00,2026-04-14 18:17:24+02:00,2026-04-14 18:15:19+02:00,2026-04-14 18:12:52+02:00,,2026-04-14 18:08:43+02:00,2026-04-14 18:06:59+02:00,2026-04-14 18:04:44+02:00,2026-04-14 18:02:49+02:00,,2026-04-14 17:59:54+02:00,2026-04-14 17:57:11+02:00,2026-04-14 17:55:23+02:00,2026-04-14 17:53:15+02:00,2026-04-14 17:51:19+02:00,2026-04-14 17:49:32+02:00,2026-04-14 17:46:54+02:00,2026-04-14 17:44:36+02:00,2026-04-14 17:43:01+02:00,2026-04-14 17:41:09+02:00,2026-04-14 17:38:47+02:00,2026-04-14 17:35:00+02:00,,,,,,,,,,,,,,,,Gare du Nord,21,2026-04-14 17:40:02.101326+02:00
PGAZ68,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-04-14 18:49:07+02:00,2026-04-14 18:45:59+02:00,2026-04-14 18:44:01+02:00,2026-04-14 18:42:09+02:00,2026-04-14 18:40:12+02:00,2026-04-14 18:37:49+02:00,,,2026-04-14 18:33:16+02:00,2026-04-14 18:30:59+02:00,,,,2026-04-14 18:25:34+02:00,2026-04-14 18:23:39+02:00,,2026-04-14 18:20:44+02:00,2026-04-14 18:18:01+02:00,2026-04-14 18:16:13+02:00,2026-04-14 18:14:05+02:00,2026-04-14 18:12:09+02:00,2026-04-14 18:10:27+02:00,2026-04-14 18:07:54+02:00,2026-04-14 18:05:36+02:00,2026-04-14 18:04:01+02:00,2026-04-14 18:02:09+02:00,2026-04-14 17:59:47+02:00,2026-04-14 17:56:00+02:00,2026-04-14 17:50:20+02:00,2026-04-14 17:47:30+02:00,2026-04-14 17:44:00+02:00,2026-04-14 17:41:10+02:00,,,,,,,,,,,,Drancy,26,2026-04-14 17:40:02.101326+02:00
STAR74,STAR,Robinson,,2026-04-14 18:33:31+02:00,2026-04-14 18:31:46+02:00,,,,,,,,,,,,,,,,,,2026-04-14 18:29:49+02:00,2026-04-14 18:27:01+02:00,2026-04-14 18:25:23+02:00,2026-04-14 18:23:15+02:00,2026-04-14 18:21:19+02:00,2026-04-14 18:19:32+02:00,2026-04-14 18:16:54+02:00,2026-04-14 18:14:36+02:00,2026-04-14 18:13:01+02:00,2026-04-14 18:11:09+02:00,2026-04-14 18:08:47+02:00,2026-04-14 18:05:00+02:00,2026-04-14 17:59:20+02:00,2026-04-14 17:56:30+02:00,2026-04-14 17:53:00+02:00,2026-04-14 17:50:10+02:00,2026-04-14 17:48:00+02:00,2026-04-14 17:45:50+02:00,2026-04-14 17:42:10+02:00,,,,,,,,,Sevran Beaudottes,21,2026-04-14 17:40:02.101326+02:00
ELOI27,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-14 17:30:00+02:00,2026-04-14 17:32:20+02:00,2026-04-14 17:38:00+02:00,,,,,,Villepinte,3,2026-04-14 17:40:02.101326+02:00
IRON61,IRON,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,2026-04-14 17:38:34+02:00,2026-04-14 17:40:21+02:00,2026-04-14 17:42:12+02:00,2026-04-14 17:45:02+02:00,2026-04-14 17:46:49+02:00,2026-04-14 17:48:23+02:00,2026-04-14 17:50:59+02:00,2026-04-14 17:53:00+02:00,2026-04-14 17:57:00+02:00,2026-04-14 18:02:10+02:00,2026-04-14 18:04:40+02:00,2026-04-14 18:07:50+02:00,2026-04-14 18:10:30+02:00,2026-04-14 18:12:40+02:00,2026-04-14 18:15:20+02:00,,,,,,2026-04-14 18:18:40+02:00,2026-04-14 18:21:30+02:00,2026-04-14 18:24:40+02:00,,Laplace,18,2026-04-14 17:40:02.101326+02:00
LAZZ80,LAZZ,Orsay-Ville,,,,,,,,,,2026-04-14 19:01:13+02:00,2026-04-14 18:58:52+02:00,2026-04-14 18:55:59+02:00,2026-04-14 18:53:54+02:00,2026-04-14 18:50:42+02:00,,2026-04-14 18:47:23+02:00,2026-04-14 18:45:39+02:00,2026-04-14 18:43:19+02:00,2026-04-14 18:41:24+02:00,,2026-04-14 18:38:29+02:00,2026-04-14 18:35:51+02:00,2026-04-14 18:34:03+02:00,2026-04-14 18:31:55+02:00,2026-04-14 18:29:59+02:00,2026-04-14 18:28:02+02:00,2026-04-14 18:25:14+02:00,2026-04-14 18:23:26+02:00,2026-04-14 18:21:51+02:00,2026-04-14 18:19:29+02:00,2026-04-14 18:17:07+02:00,2026-04-14 18:14:00+02:00,2026-04-14 18:08:20+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,22,2026-04-14 17:40:02.101326+02:00
LOUP38,LOUP,Orsay-Ville,,,,,,,,,,2026-04-14 17:58:38+02:00,2026-04-14 17:56:17+02:00,2026-04-14 17:53:24+02:00,2026-04-14 17:51:19+02:00,2026-04-14 17:48:52+02:00,,2026-04-14 17:44:43+02:00,2026-04-14 17:42:59+02:00,2026-04-14 17:40:44+02:00,2026-04-14 17:38:49+02:00,,2026-04-14 17:35:54+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,Bourg-la-Reine,10,2026-04-14 17:40:02.101326+02:00
PGAZ60,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-04-14 18:37:07+02:00,2026-04-14 18:33:59+02:00,2026-04-14 18:32:01+02:00,2026-04-14 18:30:09+02:00,2026-04-14 18:28:12+02:00,2026-04-14 18:25:49+02:00,,,2026-04-14 18:21:16+02:00,2026-04-14 18:18:59+02:00,,,,2026-04-14 18:13:34+02:00,2026-04-14 18:11:39+02:00,,2026-04-14 18:08:44+02:00,2026-04-14 18:06:01+02:00,2026-04-14 18:04:13+02:00,2026-04-14 18:02:05+02:00,2026-04-14 18:00:09+02:00,2026-04-14 17:58:27+02:00,2026-04-14 17:55:54+02:00,2026-04-14 17:53:36+02:00,2026-04-14 17:52:01+02:00,2026-04-14 17:50:09+02:00,2026-04-14 17:47:47+02:00,2026-04-14 17:44:00+02:00,2026-04-14 17:38:20+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,23,2026-04-14 17:40:02.101326+02:00
PGAZ36,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-04-14 18:01:07+02:00,2026-04-14 17:57:59+02:00,2026-04-14 17:56:01+02:00,2026-04-14 17:54:09+02:00,2026-04-14 17:52:12+02:00,2026-04-14 17:49:49+02:00,,,2026-04-14 17:45:16+02:00,2026-04-14 17:42:59+02:00,,,,2026-04-14 17:37:34+02:00,2026-04-14 17:35:39+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Croix de Berny,10,2026-04-14 17:40:02.101326+02:00
EMMA55,EMMA,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-14 17:37:49+02:00,2026-04-14 17:39:23+02:00,2026-04-14 17:41:59+02:00,2026-04-14 17:44:00+02:00,2026-04-14 17:48:00+02:00,2026-04-14 17:53:10+02:00,2026-04-14 17:55:40+02:00,2026-04-14 17:58:50+02:00,2026-04-14 18:01:30+02:00,2026-04-14 18:03:40+02:00,2026-04-14 18:06:10+02:00,2026-04-14 18:09:30+02:00,2026-04-14 18:12:00+02:00,2026-04-14 18:14:20+02:00,2026-04-14 18:20:00+02:00,,,,,,Port Royal,15,2026-04-14 17:40:02.101326+02:00
ILAN37,ILAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-14 17:39:20+02:00,,,,,,2026-04-14 17:42:40+02:00,2026-04-14 17:45:30+02:00,2026-04-14 17:48:40+02:00,,Aulnay-sous-Bois,4,2026-04-14 17:40:02.101326+02:00
ECCI39,ECCI,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-14 17:34:50+02:00,2026-04-14 17:37:30+02:00,2026-04-14 17:39:40+02:00,2026-04-14 17:42:10+02:00,2026-04-14 17:45:30+02:00,2026-04-14 17:48:00+02:00,2026-04-14 17:50:20+02:00,2026-04-14 17:56:00+02:00,,,,,,Le Bourget,8,2026-04-14 17:40:02.101326+02:00
STAR50,STAR,Robinson,,2026-04-14 17:57:31+02:00,2026-04-14 17:55:46+02:00,,,,,,,,,,,,,,,,,,2026-04-14 17:53:49+02:00,2026-04-14 17:51:01+02:00,2026-04-14 17:49:23+02:00,2026-04-14 17:47:15+02:00,2026-04-14 17:45:19+02:00,2026-04-14 17:43:32+02:00,2026-04-14 17:40:54+02:00,2026-04-14 17:38:36+02:00,2026-04-14 17:37:01+02:00,2026-04-14 17:35:09+02:00,2026-04-14 17:32:47+02:00,,,,,,,,,,,,,,,,,Châtelet les Halles,13,2026-04-14 17:40:02.101326+02:00
ELOI75,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-14 17:46:33+02:00,2026-04-14 17:49:04+02:00,2026-04-14 17:50:48+02:00,,,,,,,,,,,,,,,,,,2026-04-14 17:53:06+02:00,2026-04-14 17:55:41+02:00,2026-04-14 17:57:26+02:00,2026-04-14 17:59:29+02:00,2026-04-14 18:01:16+02:00,2026-04-14 18:03:12+02:00,2026-04-14 18:06:02+02:00,2026-04-14 18:07:49+02:00,2026-04-14 18:09:23+02:00,2026-04-14 18:11:59+02:00,2026-04-14 18:14:00+02:00,2026-04-14 18:18:00+02:00,2026-04-14 18:23:10+02:00,2026-04-14 18:25:40+02:00,2026-04-14 18:28:50+02:00,2026-04-14 18:31:30+02:00,2026-04-14 18:33:40+02:00,2026-04-14 18:36:10+02:00,2026-04-14 18:39:30+02:00,2026-04-14 18:42:00+02:00,2026-04-14 18:44:20+02:00,2026-04-14 18:50:00+02:00,,,,,,Robinson,25,2026-04-14 17:40:02.101326+02:00
STAR82,STAR,Robinson,,2026-04-14 18:45:31+02:00,2026-04-14 18:43:46+02:00,,,,,,,,,,,,,,,,,,2026-04-14 18:41:49+02:00,2026-04-14 18:39:01+02:00,2026-04-14 18:37:23+02:00,2026-04-14 18:35:15+02:00,2026-04-14 18:33:19+02:00,2026-04-14 18:31:32+02:00,2026-04-14 18:28:54+02:00,2026-04-14 18:26:36+02:00,2026-04-14 18:25:01+02:00,2026-04-14 18:23:09+02:00,2026-04-14 18:20:47+02:00,2026-04-14 18:17:00+02:00,2026-04-14 18:11:20+02:00,2026-04-14 18:08:30+02:00,2026-04-14 18:05:00+02:00,2026-04-14 18:02:10+02:00,2026-04-14 18:00:00+02:00,2026-04-14 17:57:50+02:00,2026-04-14 17:54:10+02:00,2026-04-14 17:51:20+02:00,2026-04-14 17:49:20+02:00,2026-04-14 17:44:00+02:00,2026-04-14 17:36:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-14 17:40:02.101326+02:00
LOVE12,LOVE,Orsay-Ville,,,,,,,,,,2026-04-14 19:46:38+02:00,2026-04-14 19:44:17+02:00,2026-04-14 19:41:24+02:00,2026-04-14 19:39:19+02:00,2026-04-14 19:36:52+02:00,,2026-04-14 19:32:43+02:00,2026-04-14 19:30:59+02:00,2026-04-14 19:28:44+02:00,2026-04-14 19:26:49+02:00,,2026-04-14 19:23:54+02:00,2026-04-14 19:21:11+02:00,2026-04-14 19:19:23+02:00,2026-04-14 19:17:15+02:00,2026-04-14 19:15:19+02:00,2026-04-14 19:13:32+02:00,2026-04-14 19:10:54+02:00,2026-04-14 19:08:36+02:00,2026-04-14 19:07:01+02:00,2026-04-14 19:05:09+02:00,2026-04-14 19:02:47+02:00,2026-04-14 18:59:00+02:00,2026-04-14 18:53:20+02:00,2026-04-14 18:50:30+02:00,2026-04-14 18:47:00+02:00,2026-04-14 18:44:10+02:00,2026-04-14 18:42:00+02:00,2026-04-14 18:39:50+02:00,2026-04-14 18:36:10+02:00,2026-04-14 18:33:20+02:00,2026-04-14 18:31:20+02:00,2026-04-14 18:26:00+02:00,2026-04-14 18:18:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-14 17:40:02.101326+02:00
EPIN23,EPIN,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-14 17:32:00+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,1,2026-04-14 17:40:02.101326+02:00
KERN56,KERN,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-14 18:13:12+02:00,2026-04-14 18:11:23+02:00,,2026-04-14 18:08:35+02:00,2026-04-14 18:06:40+02:00,2026-04-14 18:04:46+02:00,2026-04-14 18:02:54+02:00,2026-04-14 18:00:11+02:00,2026-04-14 17:58:23+02:00,2026-04-14 17:56:15+02:00,2026-04-14 17:54:19+02:00,2026-04-14 17:52:32+02:00,2026-04-14 17:49:54+02:00,2026-04-14 17:47:36+02:00,2026-04-14 17:46:01+02:00,2026-04-14 17:44:09+02:00,2026-04-14 17:41:47+02:00,2026-04-14 17:38:00+02:00,2026-04-14 17:32:20+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,18,2026-04-14 17:40:02.101326+02:00
ICOR41,ICOR,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-14 17:34:40+02:00,2026-04-14 17:37:50+02:00,2026-04-14 17:40:30+02:00,2026-04-14 17:42:40+02:00,2026-04-14 17:45:20+02:00,,,,,,2026-04-14 17:48:40+02:00,2026-04-14 17:51:30+02:00,2026-04-14 17:54:40+02:00,,La Courneuve - Aubervilliers,8,2026-04-14 17:40:02.101326+02:00
IDOR53,IDOR,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-14 17:38:59+02:00,2026-04-14 17:41:00+02:00,2026-04-14 17:45:00+02:00,2026-04-14 17:50:10+02:00,2026-04-14 17:52:40+02:00,2026-04-14 17:55:50+02:00,2026-04-14 17:58:30+02:00,2026-04-14 18:00:40+02:00,2026-04-14 18:03:20+02:00,,,,,,2026-04-14 18:06:40+02:00,2026-04-14 18:09:30+02:00,2026-04-14 18:12:40+02:00,,Saint-Michel Notre-Dame,12,2026-04-14 17:40:02.101326+02:00
ILAN45,ILAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-14 17:38:10+02:00,2026-04-14 17:40:40+02:00,2026-04-14 17:43:50+02:00,2026-04-14 17:46:30+02:00,2026-04-14 17:48:40+02:00,2026-04-14 17:51:20+02:00,,,,,,2026-04-14 17:54:40+02:00,2026-04-14 17:57:30+02:00,2026-04-14 18:00:40+02:00,,La Plaine Stade de France,9,2026-04-14 17:40:02.101326+02:00
PGAZ92,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-04-14 19:25:07+02:00,2026-04-14 19:21:59+02:00,2026-04-14 19:20:01+02:00,2026-04-14 19:18:09+02:00,2026-04-14 19:16:12+02:00,2026-04-14 19:13:49+02:00,,,2026-04-14 19:09:16+02:00,2026-04-14 19:06:59+02:00,,,,2026-04-14 19:01:34+02:00,2026-04-14 18:59:39+02:00,,2026-04-14 18:56:44+02:00,2026-04-14 18:54:01+02:00,2026-04-14 18:52:13+02:00,2026-04-14 18:50:05+02:00,2026-04-14 18:48:09+02:00,2026-04-14 18:46:27+02:00,2026-04-14 18:43:54+02:00,2026-04-14 18:41:36+02:00,2026-04-14 18:40:01+02:00,2026-04-14 18:38:09+02:00,2026-04-14 18:35:47+02:00,2026-04-14 18:32:00+02:00,2026-04-14 18:26:20+02:00,2026-04-14 18:23:30+02:00,2026-04-14 18:20:00+02:00,2026-04-14 18:17:10+02:00,2026-04-14 18:15:00+02:00,2026-04-14 18:12:50+02:00,,,,,,2026-04-14 18:09:10+02:00,2026-04-14 18:06:00+02:00,2026-04-14 18:02:50+02:00,2026-04-14 17:59:00+02:00,Mitry - Claye,32,2026-04-14 17:40:02.101326+02:00
