mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
ICOR41,ICOR,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26 17:51:00+01:00,2026-03-26 17:53:50+01:00,2026-03-26 17:57:00+01:00,,Sevran - Livry,3,2026-03-26 17:50:49.795853+01:00
EMUE03,EMUE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-03-26 18:12:31+01:00,2026-03-26 18:14:35+01:00,2026-03-26 18:16:42+01:00,2026-03-26 18:19:11+01:00,2026-03-26 18:21:02+01:00,2026-03-26 18:23:14+01:00,,2026-03-26 18:26:44+01:00,2026-03-26 18:28:19+01:00,2026-03-26 18:30:20+01:00,2026-03-26 18:32:11+01:00,,2026-03-26 18:34:57+01:00,2026-03-26 18:37:36+01:00,2026-03-26 18:39:16+01:00,2026-03-26 18:41:24+01:00,2026-03-26 18:43:11+01:00,2026-03-26 18:44:47+01:00,2026-03-26 18:47:22+01:00,2026-03-26 18:49:39+01:00,2026-03-26 18:51:13+01:00,2026-03-26 18:53:19+01:00,2026-03-26 18:55:39+01:00,2026-03-26 19:00:00+01:00,2026-03-26 19:05:10+01:00,2026-03-26 19:07:40+01:00,2026-03-26 19:10:50+01:00,2026-03-26 19:13:30+01:00,2026-03-26 19:15:40+01:00,2026-03-26 19:18:10+01:00,2026-03-26 19:21:30+01:00,2026-03-26 19:24:00+01:00,2026-03-26 19:26:20+01:00,2026-03-26 19:32:00+01:00,,,,,,Orsay Ville,32,2026-03-26 17:50:49.795853+01:00
IRMA01,IRMA,Mitry - Claye,,,,,,,,,,,,,,2026-03-26 18:19:30+01:00,2026-03-26 18:21:35+01:00,2026-03-26 18:23:33+01:00,,2026-03-26 18:26:11+01:00,2026-03-26 18:28:07+01:00,2026-03-26 18:30:00+01:00,2026-03-26 18:31:54+01:00,2026-03-26 18:34:36+01:00,2026-03-26 18:36:16+01:00,2026-03-26 18:38:24+01:00,2026-03-26 18:40:11+01:00,2026-03-26 18:41:47+01:00,2026-03-26 18:44:22+01:00,2026-03-26 18:46:39+01:00,2026-03-26 18:48:13+01:00,2026-03-26 18:50:19+01:00,2026-03-26 18:52:39+01:00,2026-03-26 18:57:00+01:00,2026-03-26 19:02:10+01:00,2026-03-26 19:04:40+01:00,2026-03-26 19:07:50+01:00,2026-03-26 19:10:30+01:00,2026-03-26 19:12:40+01:00,2026-03-26 19:15:20+01:00,,,,,,2026-03-26 19:18:40+01:00,2026-03-26 19:21:30+01:00,2026-03-26 19:24:40+01:00,,Massy - Palaiseau,27,2026-03-26 17:50:49.795853+01:00
KERN48,KERN,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-26 18:03:29+01:00,2026-03-26 18:01:25+01:00,,2026-03-26 17:58:32+01:00,2026-03-26 17:56:47+01:00,2026-03-26 17:55:03+01:00,,2026-03-26 17:50:29+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,Bagneux,6,2026-03-26 17:50:49.795853+01:00
STAR18,STAR,Robinson,,2026-03-26 17:26:31+01:00,2026-03-26 17:24:46+01:00,,,,,,,,,,,,,,,,,,2026-03-26 17:22:34+01:00,2026-03-26 17:20:01+01:00,2026-03-26 17:18:13+01:00,2026-03-26 17:16:05+01:00,2026-03-26 17:14:09+01:00,2026-03-26 17:12:12+01:00,2026-03-26 17:09:24+01:00,2026-03-26 17:07:36+01:00,,,,,,,,,,,,,,,,,,,,Port Royal,10,2026-03-26 17:50:49.795853+01:00
PGAZ28,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-03-26 18:01:15+01:00,2026-03-26 17:58:02+01:00,2026-03-26 17:56:09+01:00,2026-03-26 17:54:17+01:00,2026-03-26 17:52:00+01:00,2026-03-26 17:49:52+01:00,,,2026-03-26 17:45:19+01:00,2026-03-26 17:42:27+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massy - Palaiseau,8,2026-03-26 17:50:49.795853+01:00
LOUP78,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 18:59:54+01:00,2026-03-26 18:57:33+01:00,2026-03-26 18:54:40+01:00,2026-03-26 18:52:35+01:00,2026-03-26 18:49:23+01:00,,2026-03-26 18:46:04+01:00,2026-03-26 18:44:20+01:00,2026-03-26 18:42:00+01:00,2026-03-26 18:40:05+01:00,,2026-03-26 18:37:10+01:00,2026-03-26 18:34:32+01:00,2026-03-26 18:32:44+01:00,2026-03-26 18:30:36+01:00,2026-03-26 18:28:40+01:00,2026-03-26 18:26:43+01:00,2026-03-26 18:23:55+01:00,2026-03-26 18:22:07+01:00,2026-03-26 18:20:32+01:00,2026-03-26 18:18:10+01:00,2026-03-26 18:15:54+01:00,2026-03-26 18:12:47+01:00,2026-03-26 18:07:07+01:00,2026-03-26 18:04:17+01:00,2026-03-26 18:00:47+01:00,2026-03-26 17:57:57+01:00,2026-03-26 17:55:47+01:00,2026-03-26 17:53:37+01:00,,,,,,,,,,Aulnay-sous-Bois,27,2026-03-26 17:50:49.795853+01:00
ELOI51,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26 17:52:31+01:00,2026-03-26 17:55:41+01:00,2026-03-26 17:58:21+01:00,2026-03-26 18:00:31+01:00,2026-03-26 18:03:01+01:00,2026-03-26 18:06:21+01:00,2026-03-26 18:08:51+01:00,2026-03-26 18:11:11+01:00,2026-03-26 18:16:51+01:00,,,,,,La Courneuve - Aubervilliers,9,2026-03-26 17:50:49.795853+01:00
LOUP70,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 18:48:45+01:00,2026-03-26 18:46:24+01:00,2026-03-26 18:43:31+01:00,2026-03-26 18:41:26+01:00,2026-03-26 18:38:14+01:00,,2026-03-26 18:34:55+01:00,2026-03-26 18:33:11+01:00,2026-03-26 18:30:51+01:00,2026-03-26 18:28:56+01:00,,2026-03-26 18:26:01+01:00,2026-03-26 18:23:23+01:00,2026-03-26 18:21:35+01:00,2026-03-26 18:19:27+01:00,2026-03-26 18:17:31+01:00,2026-03-26 18:15:34+01:00,2026-03-26 18:12:46+01:00,2026-03-26 18:10:58+01:00,2026-03-26 18:09:23+01:00,2026-03-26 18:07:01+01:00,2026-03-26 18:04:39+01:00,2026-03-26 18:01:32+01:00,2026-03-26 17:55:52+01:00,2026-03-26 17:53:02+01:00,,,,,,,,,,,,,,La Courneuve - Aubervilliers,23,2026-03-26 17:50:49.795853+01:00
IJUR81,IJUR,Mitry - Claye,,,,,,,,,,,,,,2026-03-26 17:52:52+01:00,2026-03-26 17:55:09+01:00,,,2026-03-26 17:57:57+01:00,2026-03-26 17:59:48+01:00,2026-03-26 18:01:23+01:00,2026-03-26 18:02:34+01:00,2026-03-26 18:05:13+01:00,2026-03-26 18:06:53+01:00,2026-03-26 18:09:01+01:00,2026-03-26 18:10:48+01:00,2026-03-26 18:12:24+01:00,2026-03-26 18:14:59+01:00,2026-03-26 18:17:16+01:00,2026-03-26 18:18:50+01:00,2026-03-26 18:20:56+01:00,2026-03-26 18:23:16+01:00,2026-03-26 18:27:37+01:00,2026-03-26 18:32:47+01:00,2026-03-26 18:35:17+01:00,2026-03-26 18:38:27+01:00,2026-03-26 18:41:07+01:00,2026-03-26 18:43:17+01:00,2026-03-26 18:45:57+01:00,,,,,,2026-03-26 18:49:17+01:00,2026-03-26 18:52:07+01:00,2026-03-26 18:55:17+01:00,,Massy - Palaiseau,26,2026-03-26 17:50:49.795853+01:00
ELOI75,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),,2026-03-26 17:49:54+01:00,2026-03-26 17:51:38+01:00,,,,,,,,,,,,,,,,,,2026-03-26 17:53:36+01:00,2026-03-26 17:56:31+01:00,2026-03-26 17:58:11+01:00,2026-03-26 18:00:19+01:00,2026-03-26 18:02:06+01:00,2026-03-26 18:03:42+01:00,2026-03-26 18:06:22+01:00,2026-03-26 18:08:39+01:00,2026-03-26 18:10:13+01:00,2026-03-26 18:12:19+01:00,2026-03-26 18:14:39+01:00,2026-03-26 18:19:00+01:00,2026-03-26 18:24:10+01:00,2026-03-26 18:26:40+01:00,2026-03-26 18:29:50+01:00,2026-03-26 18:32:30+01:00,2026-03-26 18:34:40+01:00,2026-03-26 18:37:10+01:00,2026-03-26 18:40:30+01:00,2026-03-26 18:43:00+01:00,2026-03-26 18:45:20+01:00,2026-03-26 18:51:00+01:00,,,,,,Fontenay-aux-Roses,24,2026-03-26 17:50:49.795853+01:00
IJUR65,IJUR,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26 17:49:21+01:00,2026-03-26 17:50:57+01:00,2026-03-26 17:53:32+01:00,2026-03-26 17:55:49+01:00,2026-03-26 17:57:23+01:00,2026-03-26 17:59:29+01:00,2026-03-26 18:01:49+01:00,2026-03-26 18:06:10+01:00,2026-03-26 18:11:20+01:00,2026-03-26 18:13:50+01:00,2026-03-26 18:17:00+01:00,2026-03-26 18:19:40+01:00,2026-03-26 18:21:50+01:00,2026-03-26 18:24:30+01:00,,,,,,2026-03-26 18:27:50+01:00,2026-03-26 18:30:40+01:00,2026-03-26 18:33:50+01:00,,Gentilly,17,2026-03-26 17:50:49.795853+01:00
KERN56,KERN,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-26 18:14:49+01:00,2026-03-26 18:12:45+01:00,,2026-03-26 18:09:52+01:00,2026-03-26 18:08:07+01:00,2026-03-26 18:06:23+01:00,,2026-03-26 18:01:39+01:00,2026-03-26 17:59:51+01:00,2026-03-26 17:57:43+01:00,2026-03-26 17:55:47+01:00,2026-03-26 17:53:50+01:00,2026-03-26 17:51:02+01:00,,,,,,,,,,,,,,,,,,,,,Denfert-Rochereau,11,2026-03-26 17:50:49.795853+01:00
ELEC07,ELEC,Aéroport Charles de Gaulle 2 (Terminal 2),2026-03-26 18:34:33+01:00,2026-03-26 18:36:54+01:00,2026-03-26 18:38:38+01:00,,,,,,,,,,,,,,,,,,2026-03-26 18:40:36+01:00,2026-03-26 18:43:31+01:00,2026-03-26 18:45:11+01:00,2026-03-26 18:47:19+01:00,2026-03-26 18:49:06+01:00,2026-03-26 18:50:42+01:00,2026-03-26 18:53:22+01:00,2026-03-26 18:55:39+01:00,2026-03-26 18:57:13+01:00,2026-03-26 18:59:19+01:00,2026-03-26 19:01:39+01:00,2026-03-26 19:06:00+01:00,2026-03-26 19:11:10+01:00,2026-03-26 19:13:40+01:00,2026-03-26 19:16:50+01:00,2026-03-26 19:19:30+01:00,2026-03-26 19:21:40+01:00,2026-03-26 19:24:10+01:00,2026-03-26 19:27:30+01:00,2026-03-26 19:30:00+01:00,2026-03-26 19:32:20+01:00,2026-03-26 19:38:00+01:00,,,,,,Robinson,25,2026-03-26 17:50:49.795853+01:00
ELOI83,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-03-26 17:58:33+01:00,2026-03-26 18:00:54+01:00,2026-03-26 18:02:38+01:00,,,,,,,,,,,,,,,,,,2026-03-26 18:04:36+01:00,2026-03-26 18:07:31+01:00,2026-03-26 18:09:11+01:00,2026-03-26 18:11:19+01:00,2026-03-26 18:13:06+01:00,2026-03-26 18:14:42+01:00,2026-03-26 18:17:22+01:00,2026-03-26 18:19:39+01:00,2026-03-26 18:21:13+01:00,2026-03-26 18:23:19+01:00,2026-03-26 18:25:39+01:00,2026-03-26 18:30:00+01:00,2026-03-26 18:35:10+01:00,2026-03-26 18:37:40+01:00,2026-03-26 18:40:50+01:00,2026-03-26 18:43:30+01:00,2026-03-26 18:45:40+01:00,2026-03-26 18:48:10+01:00,2026-03-26 18:51:30+01:00,2026-03-26 18:54:00+01:00,2026-03-26 18:56:20+01:00,2026-03-26 19:02:00+01:00,,,,,,Robinson,25,2026-03-26 17:50:49.795853+01:00
PGAZ20,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-03-26 17:56:12+01:00,2026-03-26 17:52:59+01:00,2026-03-26 17:51:06+01:00,2026-03-26 17:49:14+01:00,2026-03-26 17:46:57+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orsay Ville,5,2026-03-26 17:50:49.795853+01:00
PGUY18,PGUY,Saint-Rémy-lès-Chevreuse,,,,,2026-03-26 20:00:57+01:00,2026-03-26 19:57:44+01:00,2026-03-26 19:55:51+01:00,2026-03-26 19:53:59+01:00,2026-03-26 19:51:42+01:00,2026-03-26 19:49:34+01:00,,,2026-03-26 19:45:01+01:00,2026-03-26 19:42:09+01:00,,,,2026-03-26 19:37:09+01:00,2026-03-26 19:35:14+01:00,,2026-03-26 19:32:19+01:00,2026-03-26 19:29:41+01:00,2026-03-26 19:27:53+01:00,2026-03-26 19:25:45+01:00,2026-03-26 19:23:54+01:00,2026-03-26 19:22:02+01:00,2026-03-26 19:19:14+01:00,2026-03-26 19:17:26+01:00,2026-03-26 19:15:51+01:00,2026-03-26 19:13:29+01:00,2026-03-26 19:11:07+01:00,2026-03-26 19:08:00+01:00,2026-03-26 19:02:20+01:00,2026-03-26 18:59:30+01:00,2026-03-26 18:56:00+01:00,2026-03-26 18:53:10+01:00,2026-03-26 18:51:00+01:00,2026-03-26 18:48:50+01:00,,,,,,2026-03-26 18:45:10+01:00,2026-03-26 18:42:00+01:00,2026-03-26 18:38:50+01:00,2026-03-26 18:35:00+01:00,Mitry - Claye,32,2026-03-26 17:50:49.795853+01:00
LOUP86,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 19:11:13+01:00,2026-03-26 19:08:52+01:00,2026-03-26 19:05:59+01:00,2026-03-26 19:03:54+01:00,2026-03-26 19:00:42+01:00,,2026-03-26 18:57:23+01:00,2026-03-26 18:55:39+01:00,2026-03-26 18:53:19+01:00,2026-03-26 18:51:24+01:00,,2026-03-26 18:48:29+01:00,2026-03-26 18:45:51+01:00,2026-03-26 18:44:03+01:00,2026-03-26 18:41:55+01:00,2026-03-26 18:39:59+01:00,2026-03-26 18:38:02+01:00,2026-03-26 18:35:14+01:00,2026-03-26 18:33:26+01:00,2026-03-26 18:31:51+01:00,2026-03-26 18:29:29+01:00,2026-03-26 18:26:07+01:00,2026-03-26 18:23:00+01:00,2026-03-26 18:17:20+01:00,2026-03-26 18:14:30+01:00,2026-03-26 18:11:00+01:00,2026-03-26 18:08:10+01:00,2026-03-26 18:06:00+01:00,2026-03-26 18:03:50+01:00,2026-03-26 18:00:10+01:00,2026-03-26 17:57:20+01:00,2026-03-26 17:55:20+01:00,,,,,,,Parc des Expositions,30,2026-03-26 17:50:49.795853+01:00
EMMA71,EMMA,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,2026-03-26 17:51:07+01:00,2026-03-26 17:52:47+01:00,2026-03-26 17:54:55+01:00,2026-03-26 17:56:42+01:00,2026-03-26 17:58:18+01:00,2026-03-26 18:00:53+01:00,2026-03-26 18:03:10+01:00,2026-03-26 18:04:44+01:00,2026-03-26 18:06:50+01:00,2026-03-26 18:09:10+01:00,2026-03-26 18:13:31+01:00,2026-03-26 18:18:41+01:00,2026-03-26 18:21:11+01:00,2026-03-26 18:24:21+01:00,2026-03-26 18:27:01+01:00,2026-03-26 18:29:11+01:00,2026-03-26 18:31:41+01:00,2026-03-26 18:35:01+01:00,2026-03-26 18:37:31+01:00,2026-03-26 18:39:51+01:00,2026-03-26 18:45:31+01:00,,,,,,Bagneux,21,2026-03-26 17:50:49.795853+01:00
PGAZ44,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-03-26 18:14:05+01:00,2026-03-26 18:10:52+01:00,2026-03-26 18:08:59+01:00,2026-03-26 18:07:07+01:00,2026-03-26 18:04:50+01:00,2026-03-26 18:02:42+01:00,,,2026-03-26 17:58:09+01:00,2026-03-26 17:55:17+01:00,2026-03-26 17:53:47+01:00,,,2026-03-26 17:50:17+01:00,2026-03-26 17:48:22+01:00,2026-03-26 17:47:21+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parc de Sceaux,12,2026-03-26 17:50:49.795853+01:00
LOUP62,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 18:34:13+01:00,2026-03-26 18:31:52+01:00,2026-03-26 18:28:59+01:00,2026-03-26 18:26:54+01:00,2026-03-26 18:23:42+01:00,,2026-03-26 18:20:23+01:00,2026-03-26 18:18:39+01:00,2026-03-26 18:16:19+01:00,2026-03-26 18:14:24+01:00,,2026-03-26 18:11:29+01:00,2026-03-26 18:08:51+01:00,2026-03-26 18:07:03+01:00,2026-03-26 18:04:55+01:00,2026-03-26 18:02:59+01:00,2026-03-26 18:01:02+01:00,2026-03-26 17:58:14+01:00,2026-03-26 17:56:26+01:00,2026-03-26 17:54:51+01:00,2026-03-26 17:52:29+01:00,2026-03-26 17:50:07+01:00,2026-03-26 17:54:51+01:00,,,,,,,,,,,,,,,,Châtelet les Halles,21,2026-03-26 17:50:49.795853+01:00
