mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
KALI90,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-16 16:12:13+02:00,2026-04-16 16:10:29+02:00,2026-04-16 16:09:05+02:00,2026-04-16 16:07:00+02:00,2026-04-16 16:05:20+02:00,2026-04-16 16:03:41+02:00,2026-04-16 16:01:44+02:00,2026-04-16 15:59:21+02:00,2026-04-16 15:57:43+02:00,2026-04-16 15:55:45+02:00,2026-04-16 15:53:59+02:00,2026-04-16 15:52:02+02:00,2026-04-16 15:49:14+02:00,2026-04-16 15:47:26+02:00,2026-04-16 15:45:51+02:00,2026-04-16 15:43:29+02:00,2026-04-16 15:40:57+02:00,2026-04-16 15:38:00+02:00,,,,,,2026-04-16 15:21:50+02:00,,,,,,,,,,Aulnay-sous-Bois,19,2026-04-16 15:10:01.984500+02:00
EPAU69,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16 15:10:50+02:00,2026-04-16 15:13:30+02:00,2026-04-16 15:15:40+02:00,2026-04-16 15:18:10+02:00,2026-04-16 15:21:20+02:00,2026-04-16 15:23:50+02:00,2026-04-16 15:26:10+02:00,2026-04-16 15:31:50+02:00,,,,,,Le Bourget,8,2026-04-16 15:10:01.984500+02:00
PINA02,PINA,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 16:55:56+02:00,2026-04-16 16:52:43+02:00,2026-04-16 16:50:50+02:00,2026-04-16 16:48:58+02:00,2026-04-16 16:46:41+02:00,2026-04-16 16:44:23+02:00,2026-04-16 16:42:02+02:00,2026-04-16 16:39:09+02:00,2026-04-16 16:37:04+02:00,2026-04-16 16:34:12+02:00,,,,2026-04-16 16:29:12+02:00,2026-04-16 16:27:32+02:00,,2026-04-16 16:24:32+02:00,,,,,2026-04-16 16:19:02+02:00,2026-04-16 16:16:14+02:00,2026-04-16 16:14:26+02:00,2026-04-16 16:12:51+02:00,2026-04-16 16:10:29+02:00,2026-04-16 16:08:07+02:00,2026-04-16 16:05:00+02:00,2026-04-16 15:59:20+02:00,2026-04-16 15:56:30+02:00,2026-04-16 15:53:00+02:00,2026-04-16 15:50:10+02:00,2026-04-16 15:48:00+02:00,2026-04-16 15:45:50+02:00,2026-04-16 15:42:10+02:00,2026-04-16 15:39:20+02:00,2026-04-16 15:37:20+02:00,2026-04-16 15:32:10+02:00,2026-04-16 15:29:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-16 15:10:01.984500+02:00
ILUS83,ILUS,Mitry - Claye,,,2026-04-16 15:08:37+02:00,,,,,,,,,,,,,,,,,,2026-04-16 15:10:30+02:00,2026-04-16 15:13:10+02:00,2026-04-16 15:14:50+02:00,2026-04-16 15:16:53+02:00,2026-04-16 15:18:40+02:00,2026-04-16 15:20:16+02:00,2026-04-16 15:22:46+02:00,2026-04-16 15:25:03+02:00,2026-04-16 15:26:37+02:00,2026-04-16 15:28:43+02:00,2026-04-16 15:30:53+02:00,2026-04-16 15:36:00+02:00,2026-04-16 15:41:10+02:00,2026-04-16 15:43:40+02:00,2026-04-16 15:46:50+02:00,2026-04-16 15:49:30+02:00,2026-04-16 15:51:40+02:00,2026-04-16 15:54:20+02:00,,,,,,2026-04-16 15:57:40+02:00,2026-04-16 16:00:30+02:00,2026-04-16 16:03:40+02:00,,Sceaux,22,2026-04-16 15:10:01.984500+02:00
SOSO68,SOSO,Robinson,,2026-04-16 15:12:08+02:00,2026-04-16 15:10:28+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sceaux,2,2026-04-16 15:10:01.984500+02:00
ILUS95,ILUS,Mitry - Claye,2026-04-16 15:35:33+02:00,2026-04-16 15:37:54+02:00,2026-04-16 15:39:33+02:00,,,,,,,,,,,,,,,,,,2026-04-16 15:41:26+02:00,2026-04-16 15:44:06+02:00,2026-04-16 15:45:46+02:00,2026-04-16 15:47:49+02:00,2026-04-16 15:49:36+02:00,2026-04-16 15:51:12+02:00,2026-04-16 15:53:42+02:00,2026-04-16 15:55:59+02:00,2026-04-16 15:57:33+02:00,2026-04-16 15:59:39+02:00,2026-04-16 16:01:49+02:00,2026-04-16 16:06:00+02:00,2026-04-16 16:11:10+02:00,2026-04-16 16:13:40+02:00,2026-04-16 16:16:50+02:00,2026-04-16 16:19:30+02:00,2026-04-16 16:21:40+02:00,2026-04-16 16:24:20+02:00,,,,,,2026-04-16 16:27:40+02:00,2026-04-16 16:30:30+02:00,2026-04-16 16:33:40+02:00,,Robinson,24,2026-04-16 15:10:01.984500+02:00
KALI96,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-16 16:27:13+02:00,2026-04-16 16:25:29+02:00,2026-04-16 16:24:05+02:00,2026-04-16 16:22:00+02:00,2026-04-16 16:20:20+02:00,2026-04-16 16:18:41+02:00,2026-04-16 16:16:44+02:00,2026-04-16 16:14:21+02:00,2026-04-16 16:12:43+02:00,2026-04-16 16:10:45+02:00,2026-04-16 16:08:59+02:00,2026-04-16 16:07:02+02:00,2026-04-16 16:04:14+02:00,2026-04-16 16:02:26+02:00,2026-04-16 16:00:51+02:00,2026-04-16 15:58:29+02:00,2026-04-16 15:56:07+02:00,2026-04-16 15:53:00+02:00,,,,,,2026-04-16 15:36:50+02:00,,,,2026-04-16 15:24:20+02:00,2026-04-16 15:21:30+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),21,2026-04-16 15:10:01.984500+02:00
PIST64,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 15:29:57+02:00,2026-04-16 15:26:44+02:00,2026-04-16 15:24:51+02:00,2026-04-16 15:22:59+02:00,2026-04-16 15:20:42+02:00,2026-04-16 15:18:24+02:00,2026-04-16 15:16:03+02:00,2026-04-16 15:13:10+02:00,2026-04-16 15:11:05+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palaiseau,9,2026-04-16 15:10:01.984500+02:00
ILUS77,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16 15:09:44+02:00,2026-04-16 15:12:01+02:00,2026-04-16 15:13:35+02:00,2026-04-16 15:15:41+02:00,2026-04-16 15:17:51+02:00,2026-04-16 15:22:02+02:00,2026-04-16 15:27:12+02:00,2026-04-16 15:29:42+02:00,2026-04-16 15:32:52+02:00,2026-04-16 15:35:32+02:00,2026-04-16 15:37:42+02:00,2026-04-16 15:40:22+02:00,,,,,,2026-04-16 15:43:42+02:00,2026-04-16 15:46:32+02:00,2026-04-16 15:49:42+02:00,,Denfert-Rochereau,15,2026-04-16 15:10:01.984500+02:00
KANE04,KANE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-16 16:42:13+02:00,2026-04-16 16:40:29+02:00,2026-04-16 16:39:05+02:00,2026-04-16 16:37:00+02:00,2026-04-16 16:35:20+02:00,2026-04-16 16:33:41+02:00,2026-04-16 16:31:44+02:00,2026-04-16 16:29:21+02:00,2026-04-16 16:27:43+02:00,2026-04-16 16:25:45+02:00,2026-04-16 16:23:59+02:00,2026-04-16 16:22:02+02:00,2026-04-16 16:19:14+02:00,2026-04-16 16:17:26+02:00,2026-04-16 16:15:51+02:00,2026-04-16 16:13:29+02:00,2026-04-16 16:11:07+02:00,2026-04-16 16:08:00+02:00,,,,,,2026-04-16 15:51:50+02:00,,,,2026-04-16 15:39:20+02:00,2026-04-16 15:36:30+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),21,2026-04-16 15:10:01.984500+02:00
STAR18,STAR,Robinson,,2026-04-16 17:09:21+02:00,2026-04-16 17:07:36+02:00,,,,,,,,,,,,,,,,,,2026-04-16 17:05:24+02:00,2026-04-16 17:02:51+02:00,2026-04-16 17:01:03+02:00,2026-04-16 16:58:55+02:00,2026-04-16 16:56:59+02:00,2026-04-16 16:55:02+02:00,2026-04-16 16:52:14+02:00,2026-04-16 16:50:26+02:00,2026-04-16 16:48:51+02:00,2026-04-16 16:46:29+02:00,2026-04-16 16:44:07+02:00,2026-04-16 16:41:00+02:00,2026-04-16 16:35:20+02:00,2026-04-16 16:32:30+02:00,2026-04-16 16:29:00+02:00,2026-04-16 16:26:10+02:00,2026-04-16 16:24:00+02:00,2026-04-16 16:21:50+02:00,2026-04-16 16:18:10+02:00,2026-04-16 16:15:20+02:00,2026-04-16 16:13:20+02:00,2026-04-16 16:08:10+02:00,2026-04-16 16:05:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-16 15:10:01.984500+02:00
EPAU81,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,2026-04-16 15:10:53+02:00,,,,,2026-04-16 15:16:39+02:00,2026-04-16 15:19:09+02:00,2026-04-16 15:21:26+02:00,2026-04-16 15:23:00+02:00,2026-04-16 15:25:06+02:00,2026-04-16 15:27:16+02:00,2026-04-16 15:31:27+02:00,2026-04-16 15:36:37+02:00,2026-04-16 15:39:07+02:00,2026-04-16 15:42:17+02:00,2026-04-16 15:44:57+02:00,2026-04-16 15:47:07+02:00,2026-04-16 15:49:37+02:00,2026-04-16 15:52:47+02:00,2026-04-16 15:55:17+02:00,2026-04-16 15:57:37+02:00,2026-04-16 16:03:17+02:00,,,,,,Bourg-la-Reine,18,2026-04-16 15:10:01.984500+02:00
SOME06,SOME,Robinson,,2026-04-16 16:41:26+02:00,2026-04-16 16:39:46+02:00,,,,,,,,,,,,,,,,,,2026-04-16 16:37:44+02:00,2026-04-16 16:35:11+02:00,2026-04-16 16:33:33+02:00,2026-04-16 16:31:35+02:00,2026-04-16 16:29:49+02:00,2026-04-16 16:28:02+02:00,2026-04-16 16:25:14+02:00,2026-04-16 16:23:26+02:00,2026-04-16 16:21:51+02:00,2026-04-16 16:19:29+02:00,2026-04-16 16:17:07+02:00,2026-04-16 16:14:00+02:00,2026-04-16 16:08:20+02:00,2026-04-16 16:05:30+02:00,2026-04-16 16:02:00+02:00,2026-04-16 15:59:10+02:00,2026-04-16 15:57:00+02:00,2026-04-16 15:54:50+02:00,,,,,,2026-04-16 15:51:10+02:00,2026-04-16 15:48:00+02:00,2026-04-16 15:44:50+02:00,2026-04-16 15:41:00+02:00,Mitry - Claye,24,2026-04-16 15:10:01.984500+02:00
PQUL10,PQUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 17:20:53+02:00,2026-04-16 17:17:40+02:00,2026-04-16 17:15:47+02:00,2026-04-16 17:13:55+02:00,2026-04-16 17:11:38+02:00,2026-04-16 17:09:20+02:00,2026-04-16 17:06:59+02:00,2026-04-16 17:04:06+02:00,2026-04-16 17:02:01+02:00,2026-04-16 16:59:19+02:00,2026-04-16 16:57:13+02:00,2026-04-16 16:55:29+02:00,2026-04-16 16:54:05+02:00,2026-04-16 16:51:50+02:00,2026-04-16 16:50:10+02:00,2026-04-16 16:48:31+02:00,2026-04-16 16:46:34+02:00,2026-04-16 16:44:11+02:00,2026-04-16 16:42:33+02:00,2026-04-16 16:40:35+02:00,2026-04-16 16:38:49+02:00,2026-04-16 16:37:02+02:00,2026-04-16 16:34:14+02:00,2026-04-16 16:32:26+02:00,2026-04-16 16:30:51+02:00,2026-04-16 16:28:29+02:00,2026-04-16 16:26:07+02:00,2026-04-16 16:23:00+02:00,,,,,,2026-04-16 16:06:50+02:00,,,,2026-04-16 15:54:20+02:00,2026-04-16 15:51:30+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-16 15:10:01.984500+02:00
ECCI11,ECCI,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-16 16:03:35+02:00,2026-04-16 16:05:40+02:00,2026-04-16 16:07:38+02:00,2026-04-16 16:09:13+02:00,2026-04-16 16:11:14+02:00,2026-04-16 16:13:10+02:00,2026-04-16 16:15:03+02:00,2026-04-16 16:16:57+02:00,2026-04-16 16:19:36+02:00,2026-04-16 16:21:16+02:00,2026-04-16 16:23:24+02:00,2026-04-16 16:25:11+02:00,2026-04-16 16:26:47+02:00,2026-04-16 16:29:22+02:00,2026-04-16 16:31:39+02:00,2026-04-16 16:33:13+02:00,2026-04-16 16:35:19+02:00,2026-04-16 16:37:39+02:00,2026-04-16 16:42:00+02:00,2026-04-16 16:47:10+02:00,2026-04-16 16:49:40+02:00,2026-04-16 16:52:50+02:00,2026-04-16 16:55:30+02:00,2026-04-16 16:57:40+02:00,2026-04-16 17:00:10+02:00,2026-04-16 17:03:30+02:00,2026-04-16 17:06:00+02:00,2026-04-16 17:08:20+02:00,2026-04-16 17:14:00+02:00,,,,,,Massy - Palaiseau,29,2026-04-16 15:10:01.984500+02:00
ERIO97,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-16 15:34:35+02:00,2026-04-16 15:36:40+02:00,2026-04-16 15:38:28+02:00,2026-04-16 15:39:53+02:00,2026-04-16 15:41:49+02:00,2026-04-16 15:43:40+02:00,2026-04-16 15:45:28+02:00,2026-04-16 15:47:17+02:00,2026-04-16 15:50:06+02:00,2026-04-16 15:51:46+02:00,2026-04-16 15:53:49+02:00,2026-04-16 15:55:36+02:00,2026-04-16 15:57:12+02:00,2026-04-16 15:59:42+02:00,2026-04-16 16:01:59+02:00,2026-04-16 16:03:33+02:00,2026-04-16 16:05:39+02:00,2026-04-16 16:07:49+02:00,2026-04-16 16:12:00+02:00,,,,,,2026-04-16 16:27:10+02:00,,,,2026-04-16 16:38:00+02:00,,,,,,Massy - Palaiseau,21,2026-04-16 15:10:01.984500+02:00
ERIO91,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-16 15:19:35+02:00,2026-04-16 15:21:40+02:00,2026-04-16 15:23:28+02:00,2026-04-16 15:24:53+02:00,2026-04-16 15:26:49+02:00,2026-04-16 15:28:40+02:00,2026-04-16 15:30:28+02:00,2026-04-16 15:32:17+02:00,2026-04-16 15:35:06+02:00,2026-04-16 15:36:46+02:00,2026-04-16 15:38:49+02:00,2026-04-16 15:40:36+02:00,2026-04-16 15:42:12+02:00,2026-04-16 15:44:42+02:00,2026-04-16 15:46:59+02:00,2026-04-16 15:48:33+02:00,2026-04-16 15:50:39+02:00,2026-04-16 15:52:49+02:00,2026-04-16 15:57:00+02:00,,,,,,2026-04-16 16:12:30+02:00,,,,2026-04-16 16:26:00+02:00,,,,,,Massy - Palaiseau,21,2026-04-16 15:10:01.984500+02:00
PIST88,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 16:27:16+02:00,2026-04-16 16:24:03+02:00,2026-04-16 16:22:10+02:00,2026-04-16 16:20:18+02:00,2026-04-16 16:18:01+02:00,2026-04-16 16:15:43+02:00,2026-04-16 16:13:22+02:00,2026-04-16 16:10:29+02:00,2026-04-16 16:08:24+02:00,2026-04-16 16:05:32+02:00,,,,2026-04-16 16:00:32+02:00,2026-04-16 15:58:52+02:00,,2026-04-16 15:55:52+02:00,,,,,2026-04-16 15:50:22+02:00,2026-04-16 15:47:34+02:00,2026-04-16 15:45:46+02:00,2026-04-16 15:44:11+02:00,2026-04-16 15:41:49+02:00,2026-04-16 15:38:53+02:00,2026-04-16 15:35:46+02:00,2026-04-16 15:30:06+02:00,2026-04-16 15:27:16+02:00,2026-04-16 15:23:46+02:00,2026-04-16 15:20:56+02:00,2026-04-16 15:18:46+02:00,2026-04-16 15:16:36+02:00,2026-04-16 15:12:56+02:00,2026-04-16 15:10:06+02:00,,,,,,,,Villepinte,28,2026-04-16 15:10:01.984500+02:00
SOSO74,SOSO,Robinson,,2026-04-16 15:27:17+02:00,2026-04-16 15:25:37+02:00,,,,,,,,,,,,,,,,,,2026-04-16 15:23:35+02:00,2026-04-16 15:21:02+02:00,2026-04-16 15:19:24+02:00,2026-04-16 15:17:26+02:00,2026-04-16 15:15:40+02:00,2026-04-16 15:13:53+02:00,2026-04-16 15:11:05+02:00,2026-04-16 15:09:17+02:00,,,,,,,,,,,,,,,,,,,,Port Royal,10,2026-04-16 15:10:01.984500+02:00
PIST76,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 15:57:12+02:00,2026-04-16 15:53:59+02:00,2026-04-16 15:52:06+02:00,2026-04-16 15:50:14+02:00,2026-04-16 15:47:57+02:00,2026-04-16 15:45:39+02:00,2026-04-16 15:43:18+02:00,2026-04-16 15:40:25+02:00,2026-04-16 15:38:20+02:00,2026-04-16 15:35:28+02:00,,,,2026-04-16 15:30:28+02:00,2026-04-16 15:28:48+02:00,,2026-04-16 15:25:48+02:00,,,,,2026-04-16 15:20:18+02:00,2026-04-16 15:17:30+02:00,2026-04-16 15:15:42+02:00,2026-04-16 15:14:07+02:00,2026-04-16 15:11:45+02:00,2026-04-16 15:09:29+02:00,,,,,,,,,,,,,,,,,Châtelet les Halles,19,2026-04-16 15:10:01.984500+02:00
