mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
PIST10,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 13:11:06+02:00,2026-04-15 13:07:58+02:00,2026-04-15 13:06:00+02:00,2026-04-15 13:04:08+02:00,2026-04-15 13:02:11+02:00,2026-04-15 12:59:48+02:00,2026-04-15 12:57:27+02:00,2026-04-15 12:54:34+02:00,2026-04-15 12:52:29+02:00,2026-04-15 12:50:02+02:00,,,,2026-04-15 12:44:37+02:00,2026-04-15 12:42:42+02:00,,2026-04-15 12:40:02+02:00,,,,,2026-04-15 12:34:32+02:00,2026-04-15 12:31:54+02:00,2026-04-15 12:29:36+02:00,2026-04-15 12:28:01+02:00,2026-04-15 12:26:09+02:00,2026-04-15 12:23:47+02:00,2026-04-15 12:20:00+02:00,2026-04-15 12:14:20+02:00,2026-04-15 12:11:30+02:00,2026-04-15 12:08:00+02:00,2026-04-15 12:05:10+02:00,2026-04-15 12:03:00+02:00,2026-04-15 12:00:50+02:00,,,,,,,,,,Aulnay-sous-Bois,26,2026-04-15 12:00:02.148507+02:00
ILOT99,ILOT,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 12:00:09+02:00,2026-04-15 12:02:00+02:00,2026-04-15 12:06:00+02:00,2026-04-15 12:11:10+02:00,2026-04-15 12:13:40+02:00,2026-04-15 12:16:50+02:00,2026-04-15 12:19:30+02:00,2026-04-15 12:21:40+02:00,2026-04-15 12:24:20+02:00,,,,,,2026-04-15 12:27:40+02:00,2026-04-15 12:30:30+02:00,2026-04-15 12:33:40+02:00,,Saint-Michel Notre-Dame,12,2026-04-15 12:00:02.148507+02:00
PIER84,PIER,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 12:11:06+02:00,2026-04-15 12:07:58+02:00,2026-04-15 12:06:00+02:00,2026-04-15 12:04:08+02:00,2026-04-15 12:02:11+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orsay Ville,5,2026-04-15 12:00:02.148507+02:00
SOSO20,SOSO,Robinson,,2026-04-15 13:11:31+02:00,2026-04-15 13:09:51+02:00,,,,,,,,,,,,,,,,,,2026-04-15 13:07:59+02:00,2026-04-15 13:05:21+02:00,2026-04-15 13:03:43+02:00,2026-04-15 13:01:45+02:00,2026-04-15 12:59:59+02:00,2026-04-15 12:58:22+02:00,2026-04-15 12:55:54+02:00,2026-04-15 12:53:36+02:00,2026-04-15 12:52:01+02:00,2026-04-15 12:50:09+02:00,2026-04-15 12:47:47+02:00,2026-04-15 12:44:00+02:00,2026-04-15 12:38:20+02:00,2026-04-15 12:35:30+02:00,2026-04-15 12:32:00+02:00,2026-04-15 12:29:10+02:00,2026-04-15 12:27:00+02:00,2026-04-15 12:24:50+02:00,,,,,,2026-04-15 12:21:10+02:00,2026-04-15 12:18:00+02:00,2026-04-15 12:14:50+02:00,2026-04-15 12:11:00+02:00,Mitry - Claye,24,2026-04-15 12:00:02.148507+02:00
SORI94,SORI,Robinson,,2026-04-15 12:11:31+02:00,2026-04-15 12:09:51+02:00,,,,,,,,,,,,,,,,,,2026-04-15 12:07:59+02:00,2026-04-15 12:05:21+02:00,2026-04-15 12:03:43+02:00,2026-04-15 12:01:45+02:00,2026-04-15 11:59:59+02:00,,,,,,,,,,,,,,,,,,,,,,,Gentilly,7,2026-04-15 12:00:02.148507+02:00
EPAU39,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-15 12:51:55+02:00,2026-04-15 12:55:06+02:00,2026-04-15 12:58:13+02:00,2026-04-15 12:59:59+02:00,2026-04-15 13:01:41+02:00,2026-04-15 13:04:21+02:00,2026-04-15 13:06:25+02:00,2026-04-15 13:08:22+02:00,2026-04-15 13:10:51+02:00,2026-04-15 13:12:42+02:00,2026-04-15 13:15:24+02:00,,,,2026-04-15 13:20:19+02:00,2026-04-15 13:21:55+02:00,,2026-04-15 13:24:46+02:00,,,,,2026-04-15 13:30:32+02:00,2026-04-15 13:33:22+02:00,2026-04-15 13:35:09+02:00,2026-04-15 13:36:43+02:00,2026-04-15 13:39:09+02:00,2026-04-15 13:41:00+02:00,2026-04-15 13:45:00+02:00,2026-04-15 13:50:10+02:00,2026-04-15 13:52:40+02:00,2026-04-15 13:55:50+02:00,2026-04-15 13:58:30+02:00,2026-04-15 14:00:40+02:00,2026-04-15 14:03:10+02:00,2026-04-15 14:06:20+02:00,2026-04-15 14:08:50+02:00,2026-04-15 14:11:10+02:00,2026-04-15 14:16:50+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-15 12:00:02.148507+02:00
KARI86,KARI,Massy-Palaiseau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-15 12:00:02.148507+02:00
ERIO13,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-15 12:04:35+02:00,2026-04-15 12:06:40+02:00,2026-04-15 12:08:28+02:00,2026-04-15 12:09:53+02:00,2026-04-15 12:12:09+02:00,2026-04-15 12:13:50+02:00,2026-04-15 12:15:28+02:00,2026-04-15 12:17:47+02:00,2026-04-15 12:20:16+02:00,2026-04-15 12:21:56+02:00,2026-04-15 12:23:59+02:00,2026-04-15 12:25:46+02:00,2026-04-15 12:27:32+02:00,2026-04-15 12:30:22+02:00,2026-04-15 12:32:09+02:00,2026-04-15 12:33:43+02:00,2026-04-15 12:36:09+02:00,2026-04-15 12:38:00+02:00,2026-04-15 12:42:00+02:00,,,,,,2026-04-15 12:57:10+02:00,,,,2026-04-15 13:09:30+02:00,,,,,,Massy - Palaiseau,21,2026-04-15 12:00:02.148507+02:00
EPAU33,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-15 12:36:55+02:00,2026-04-15 12:40:06+02:00,2026-04-15 12:43:13+02:00,2026-04-15 12:44:59+02:00,2026-04-15 12:46:41+02:00,2026-04-15 12:49:21+02:00,2026-04-15 12:51:25+02:00,2026-04-15 12:53:22+02:00,2026-04-15 12:55:51+02:00,2026-04-15 12:57:42+02:00,2026-04-15 13:00:24+02:00,,,,2026-04-15 13:05:19+02:00,2026-04-15 13:06:55+02:00,,2026-04-15 13:09:46+02:00,,,,,2026-04-15 13:15:32+02:00,2026-04-15 13:18:22+02:00,2026-04-15 13:20:09+02:00,2026-04-15 13:21:43+02:00,2026-04-15 13:24:09+02:00,2026-04-15 13:26:00+02:00,2026-04-15 13:30:00+02:00,2026-04-15 13:35:10+02:00,2026-04-15 13:37:40+02:00,2026-04-15 13:40:50+02:00,2026-04-15 13:43:30+02:00,2026-04-15 13:45:40+02:00,2026-04-15 13:48:10+02:00,2026-04-15 13:51:20+02:00,2026-04-15 13:53:50+02:00,2026-04-15 13:56:10+02:00,2026-04-15 14:01:50+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-15 12:00:02.148507+02:00
EPAU27,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-15 12:21:55+02:00,2026-04-15 12:25:06+02:00,2026-04-15 12:28:13+02:00,2026-04-15 12:29:59+02:00,2026-04-15 12:31:41+02:00,2026-04-15 12:34:21+02:00,2026-04-15 12:36:25+02:00,2026-04-15 12:38:22+02:00,2026-04-15 12:40:51+02:00,2026-04-15 12:42:42+02:00,2026-04-15 12:45:24+02:00,,,,2026-04-15 12:50:19+02:00,2026-04-15 12:51:55+02:00,,2026-04-15 12:54:46+02:00,,,,,2026-04-15 13:00:32+02:00,2026-04-15 13:03:22+02:00,2026-04-15 13:05:09+02:00,2026-04-15 13:06:43+02:00,2026-04-15 13:09:09+02:00,2026-04-15 13:11:00+02:00,2026-04-15 13:15:00+02:00,2026-04-15 13:20:10+02:00,2026-04-15 13:22:40+02:00,2026-04-15 13:25:50+02:00,2026-04-15 13:28:30+02:00,2026-04-15 13:30:40+02:00,2026-04-15 13:33:10+02:00,2026-04-15 13:36:20+02:00,2026-04-15 13:38:50+02:00,2026-04-15 13:41:10+02:00,2026-04-15 13:46:50+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-15 12:00:02.148507+02:00
EPAU03,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 12:00:32+02:00,2026-04-15 12:03:22+02:00,2026-04-15 12:05:09+02:00,2026-04-15 12:06:43+02:00,2026-04-15 12:09:09+02:00,2026-04-15 12:11:00+02:00,2026-04-15 12:15:00+02:00,2026-04-15 12:20:10+02:00,2026-04-15 12:22:40+02:00,2026-04-15 12:25:50+02:00,2026-04-15 12:28:30+02:00,2026-04-15 12:30:40+02:00,2026-04-15 12:33:10+02:00,2026-04-15 12:36:20+02:00,2026-04-15 12:38:50+02:00,2026-04-15 12:41:10+02:00,2026-04-15 12:46:50+02:00,,,,,,Cité Universitaire,17,2026-04-15 12:00:02.148507+02:00
ERIO31,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-15 12:49:35+02:00,2026-04-15 12:51:40+02:00,2026-04-15 12:53:28+02:00,2026-04-15 12:54:53+02:00,2026-04-15 12:57:09+02:00,2026-04-15 12:58:50+02:00,2026-04-15 13:00:28+02:00,2026-04-15 13:02:47+02:00,2026-04-15 13:05:16+02:00,2026-04-15 13:06:56+02:00,2026-04-15 13:08:59+02:00,2026-04-15 13:10:46+02:00,2026-04-15 13:12:32+02:00,2026-04-15 13:15:22+02:00,2026-04-15 13:17:09+02:00,2026-04-15 13:18:43+02:00,2026-04-15 13:21:09+02:00,2026-04-15 13:23:00+02:00,2026-04-15 13:27:00+02:00,,,,,,2026-04-15 13:42:10+02:00,,,,2026-04-15 13:54:30+02:00,,,,,,Massy - Palaiseau,21,2026-04-15 12:00:02.148507+02:00
ILUS11,ILUS,Mitry - Claye,2026-04-15 12:05:33+02:00,2026-04-15 12:07:59+02:00,2026-04-15 12:09:38+02:00,,,,,,,,,,,,,,,,,,2026-04-15 12:11:41+02:00,2026-04-15 12:14:16+02:00,2026-04-15 12:15:56+02:00,2026-04-15 12:17:59+02:00,2026-04-15 12:19:46+02:00,2026-04-15 12:21:32+02:00,2026-04-15 12:24:22+02:00,2026-04-15 12:26:09+02:00,2026-04-15 12:27:43+02:00,2026-04-15 12:30:09+02:00,2026-04-15 12:32:00+02:00,2026-04-15 12:36:00+02:00,2026-04-15 12:41:10+02:00,2026-04-15 12:43:40+02:00,2026-04-15 12:46:50+02:00,2026-04-15 12:49:30+02:00,2026-04-15 12:51:40+02:00,2026-04-15 12:54:20+02:00,,,,,,2026-04-15 12:57:40+02:00,2026-04-15 13:00:30+02:00,2026-04-15 13:03:40+02:00,,Robinson,24,2026-04-15 12:00:02.148507+02:00
SOSO14,SOSO,Robinson,,2026-04-15 12:56:31+02:00,2026-04-15 12:54:51+02:00,,,,,,,,,,,,,,,,,,2026-04-15 12:52:59+02:00,2026-04-15 12:50:21+02:00,2026-04-15 12:48:43+02:00,2026-04-15 12:46:45+02:00,2026-04-15 12:44:59+02:00,2026-04-15 12:43:22+02:00,2026-04-15 12:40:54+02:00,2026-04-15 12:38:36+02:00,2026-04-15 12:37:01+02:00,2026-04-15 12:35:09+02:00,2026-04-15 12:32:47+02:00,2026-04-15 12:29:00+02:00,2026-04-15 12:23:20+02:00,2026-04-15 12:20:30+02:00,2026-04-15 12:17:00+02:00,2026-04-15 12:14:10+02:00,2026-04-15 12:12:00+02:00,2026-04-15 12:09:40+02:00,,,,,,2026-04-15 12:05:00+02:00,2026-04-15 12:01:50+02:00,,,Vert Galant,22,2026-04-15 12:00:02.148507+02:00
SOSO38,SOSO,Robinson,,2026-04-15 13:56:31+02:00,2026-04-15 13:54:51+02:00,,,,,,,,,,,,,,,,,,2026-04-15 13:52:59+02:00,2026-04-15 13:50:21+02:00,2026-04-15 13:48:43+02:00,2026-04-15 13:46:45+02:00,2026-04-15 13:44:59+02:00,2026-04-15 13:43:22+02:00,2026-04-15 13:40:54+02:00,2026-04-15 13:38:36+02:00,2026-04-15 13:37:01+02:00,2026-04-15 13:35:09+02:00,2026-04-15 13:32:47+02:00,2026-04-15 13:29:00+02:00,2026-04-15 13:23:20+02:00,2026-04-15 13:20:30+02:00,2026-04-15 13:17:00+02:00,2026-04-15 13:14:10+02:00,2026-04-15 13:12:00+02:00,2026-04-15 13:09:50+02:00,,,,,,2026-04-15 13:06:10+02:00,2026-04-15 13:03:00+02:00,2026-04-15 12:59:50+02:00,2026-04-15 12:56:00+02:00,Mitry - Claye,24,2026-04-15 12:00:02.148507+02:00
ERIC95,ERIC,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 11:57:00+02:00,,,,,,2026-04-15 12:12:10+02:00,,,,2026-04-15 12:24:30+02:00,,,,,,Gare du Nord,3,2026-04-15 12:00:02.148507+02:00
EPAF91,EPAF,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 12:00:40+02:00,2026-04-15 12:03:10+02:00,2026-04-15 12:06:20+02:00,2026-04-15 12:08:50+02:00,2026-04-15 12:11:10+02:00,2026-04-15 12:16:50+02:00,,,,,,Le Blanc-Mesnil,6,2026-04-15 12:00:02.148507+02:00
ILUS17,ILUS,Mitry - Claye,2026-04-15 12:20:33+02:00,2026-04-15 12:22:59+02:00,2026-04-15 12:24:38+02:00,,,,,,,,,,,,,,,,,,2026-04-15 12:26:41+02:00,2026-04-15 12:29:16+02:00,2026-04-15 12:30:56+02:00,2026-04-15 12:32:59+02:00,2026-04-15 12:34:46+02:00,2026-04-15 12:36:32+02:00,2026-04-15 12:39:22+02:00,2026-04-15 12:41:09+02:00,2026-04-15 12:42:43+02:00,2026-04-15 12:45:09+02:00,2026-04-15 12:47:00+02:00,2026-04-15 12:51:00+02:00,2026-04-15 12:56:10+02:00,2026-04-15 12:58:40+02:00,2026-04-15 13:01:50+02:00,2026-04-15 13:04:30+02:00,2026-04-15 13:06:40+02:00,2026-04-15 13:09:20+02:00,,,,,,2026-04-15 13:12:40+02:00,2026-04-15 13:15:30+02:00,2026-04-15 13:18:40+02:00,,Robinson,24,2026-04-15 12:00:02.148507+02:00
SOSO26,SOSO,Robinson,,2026-04-15 13:26:31+02:00,2026-04-15 13:24:51+02:00,,,,,,,,,,,,,,,,,,2026-04-15 13:22:59+02:00,2026-04-15 13:20:21+02:00,2026-04-15 13:18:43+02:00,2026-04-15 13:16:45+02:00,2026-04-15 13:14:59+02:00,2026-04-15 13:13:22+02:00,2026-04-15 13:10:54+02:00,2026-04-15 13:08:36+02:00,2026-04-15 13:07:01+02:00,2026-04-15 13:05:09+02:00,2026-04-15 13:02:47+02:00,2026-04-15 12:59:00+02:00,2026-04-15 12:53:20+02:00,2026-04-15 12:50:30+02:00,2026-04-15 12:47:00+02:00,2026-04-15 12:44:10+02:00,2026-04-15 12:42:00+02:00,2026-04-15 12:39:50+02:00,,,,,,2026-04-15 12:36:10+02:00,2026-04-15 12:33:00+02:00,2026-04-15 12:29:50+02:00,2026-04-15 12:26:00+02:00,Mitry - Claye,24,2026-04-15 12:00:02.148507+02:00
EPAU21,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-15 12:06:55+02:00,2026-04-15 12:10:06+02:00,2026-04-15 12:13:13+02:00,2026-04-15 12:14:59+02:00,2026-04-15 12:16:41+02:00,2026-04-15 12:19:21+02:00,2026-04-15 12:21:25+02:00,2026-04-15 12:23:22+02:00,2026-04-15 12:25:51+02:00,2026-04-15 12:27:42+02:00,2026-04-15 12:30:24+02:00,,,,2026-04-15 12:35:19+02:00,2026-04-15 12:36:55+02:00,,2026-04-15 12:39:46+02:00,,,,,2026-04-15 12:45:32+02:00,2026-04-15 12:48:22+02:00,2026-04-15 12:50:09+02:00,2026-04-15 12:51:43+02:00,2026-04-15 12:54:09+02:00,2026-04-15 12:56:00+02:00,2026-04-15 13:00:00+02:00,2026-04-15 13:05:10+02:00,2026-04-15 13:07:40+02:00,2026-04-15 13:10:50+02:00,2026-04-15 13:13:30+02:00,2026-04-15 13:15:40+02:00,2026-04-15 13:18:10+02:00,2026-04-15 13:21:20+02:00,2026-04-15 13:23:50+02:00,2026-04-15 13:26:10+02:00,2026-04-15 13:31:50+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-15 12:00:02.148507+02:00
PIST34,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 14:11:06+02:00,2026-04-15 14:07:58+02:00,2026-04-15 14:06:00+02:00,2026-04-15 14:04:08+02:00,2026-04-15 14:02:11+02:00,2026-04-15 13:59:48+02:00,2026-04-15 13:57:27+02:00,2026-04-15 13:54:34+02:00,2026-04-15 13:52:29+02:00,2026-04-15 13:50:02+02:00,,,,2026-04-15 13:44:37+02:00,2026-04-15 13:42:42+02:00,,2026-04-15 13:40:02+02:00,,,,,2026-04-15 13:34:32+02:00,2026-04-15 13:31:54+02:00,2026-04-15 13:29:36+02:00,2026-04-15 13:28:01+02:00,2026-04-15 13:26:09+02:00,2026-04-15 13:23:47+02:00,2026-04-15 13:20:00+02:00,2026-04-15 13:14:20+02:00,2026-04-15 13:11:30+02:00,2026-04-15 13:08:00+02:00,2026-04-15 13:05:10+02:00,2026-04-15 13:03:00+02:00,2026-04-15 13:00:50+02:00,2026-04-15 12:57:10+02:00,2026-04-15 12:54:20+02:00,2026-04-15 12:52:20+02:00,2026-04-15 12:47:10+02:00,2026-04-15 12:44:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-15 12:00:02.148507+02:00
EPAU09,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-15 12:00:24+02:00,,,,2026-04-15 12:05:19+02:00,2026-04-15 12:06:55+02:00,,2026-04-15 12:09:46+02:00,,,,,2026-04-15 12:15:32+02:00,2026-04-15 12:18:22+02:00,2026-04-15 12:20:09+02:00,2026-04-15 12:21:43+02:00,2026-04-15 12:24:09+02:00,2026-04-15 12:26:00+02:00,2026-04-15 12:30:00+02:00,2026-04-15 12:35:10+02:00,2026-04-15 12:37:40+02:00,2026-04-15 12:40:50+02:00,2026-04-15 12:43:30+02:00,2026-04-15 12:45:40+02:00,2026-04-15 12:48:10+02:00,2026-04-15 12:51:20+02:00,2026-04-15 12:53:50+02:00,2026-04-15 12:56:10+02:00,2026-04-15 13:01:50+02:00,,,,,,Massy - Palaiseau,21,2026-04-15 12:00:02.148507+02:00
