mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
SOSI28,SOSI,Robinson,,2026-04-16 06:59:31+02:00,2026-04-16 06:57:51+02:00,,,,,,,,,,,,,,,,,,2026-04-16 06:55:59+02:00,2026-04-16 06:53:21+02:00,2026-04-16 06:51:43+02:00,2026-04-16 06:49:45+02:00,2026-04-16 06:47:59+02:00,2026-04-16 06:46:22+02:00,2026-04-16 06:43:54+02:00,2026-04-16 06:41:36+02:00,2026-04-16 06:40:01+02:00,2026-04-16 06:38:09+02:00,2026-04-16 06:35:47+02:00,2026-04-16 06:32:00+02:00,2026-04-16 06:26:20+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,15,2026-04-16 06:25:01.919441+02:00
PAUL56,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 08:19:18+02:00,2026-04-16 08:16:10+02:00,2026-04-16 08:14:12+02:00,2026-04-16 08:12:20+02:00,2026-04-16 08:10:23+02:00,2026-04-16 08:08:00+02:00,,,,2026-04-16 08:02:09+02:00,,,,2026-04-16 07:55:34+02:00,2026-04-16 07:53:39+02:00,,2026-04-16 07:50:44+02:00,2026-04-16 07:48:01+02:00,2026-04-16 07:46:13+02:00,2026-04-16 07:44:05+02:00,2026-04-16 07:42:09+02:00,2026-04-16 07:40:27+02:00,2026-04-16 07:37:54+02:00,2026-04-16 07:35:36+02:00,2026-04-16 07:34:01+02:00,2026-04-16 07:32:09+02:00,2026-04-16 07:29:47+02:00,2026-04-16 07:26:00+02:00,2026-04-16 07:20:20+02:00,2026-04-16 07:17:30+02:00,2026-04-16 07:14:00+02:00,2026-04-16 07:11:10+02:00,2026-04-16 07:09:00+02:00,2026-04-16 07:06:50+02:00,,,,,,2026-04-16 07:03:10+02:00,2026-04-16 07:00:00+02:00,2026-04-16 06:56:50+02:00,2026-04-16 06:53:00+02:00,Mitry - Claye,31,2026-04-16 06:25:01.919441+02:00
STIN70,STIN,Robinson,,2026-04-16 08:15:31+02:00,2026-04-16 08:13:46+02:00,,,,,,,,,,,,,,,,,,2026-04-16 08:11:49+02:00,2026-04-16 08:09:01+02:00,2026-04-16 08:07:23+02:00,2026-04-16 08:05:15+02:00,2026-04-16 08:03:19+02:00,2026-04-16 08:01:32+02:00,2026-04-16 07:58:54+02:00,2026-04-16 07:56:36+02:00,2026-04-16 07:55:01+02:00,2026-04-16 07:53:09+02:00,2026-04-16 07:50:47+02:00,2026-04-16 07:47:00+02:00,2026-04-16 07:41:20+02:00,2026-04-16 07:38:30+02:00,2026-04-16 07:35:00+02:00,2026-04-16 07:32:10+02:00,2026-04-16 07:30:00+02:00,2026-04-16 07:27:50+02:00,2026-04-16 07:24:10+02:00,2026-04-16 07:21:20+02:00,2026-04-16 07:19:20+02:00,2026-04-16 07:14:00+02:00,2026-04-16 07:06:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-16 06:25:01.919441+02:00
ELFE69,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-16 07:16:33+02:00,2026-04-16 07:19:04+02:00,2026-04-16 07:20:48+02:00,,,,,,,,,,,,,,,,,,2026-04-16 07:23:06+02:00,2026-04-16 07:25:41+02:00,2026-04-16 07:27:26+02:00,2026-04-16 07:29:29+02:00,2026-04-16 07:31:16+02:00,2026-04-16 07:33:12+02:00,2026-04-16 07:36:02+02:00,2026-04-16 07:37:49+02:00,2026-04-16 07:39:23+02:00,2026-04-16 07:41:59+02:00,2026-04-16 07:44:00+02:00,2026-04-16 07:48:00+02:00,2026-04-16 07:53:10+02:00,2026-04-16 07:55:40+02:00,2026-04-16 07:58:50+02:00,2026-04-16 08:01:30+02:00,2026-04-16 08:03:40+02:00,2026-04-16 08:06:10+02:00,2026-04-16 08:09:30+02:00,2026-04-16 08:12:00+02:00,2026-04-16 08:14:20+02:00,2026-04-16 08:20:00+02:00,,,,,,Robinson,25,2026-04-16 06:25:01.919441+02:00
IVAN51,IVAN,Mitry - Claye,,,,2026-04-16 06:23:52+02:00,2026-04-16 06:27:03+02:00,2026-04-16 06:30:10+02:00,2026-04-16 06:32:06+02:00,2026-04-16 06:33:58+02:00,2026-04-16 06:36:48+02:00,2026-04-16 06:39:07+02:00,,,2026-04-16 06:43:38+02:00,2026-04-16 06:46:20+02:00,,,,2026-04-16 06:51:15+02:00,2026-04-16 06:53:06+02:00,,2026-04-16 06:56:07+02:00,2026-04-16 06:58:36+02:00,2026-04-16 07:00:26+02:00,2026-04-16 07:02:29+02:00,2026-04-16 07:04:16+02:00,2026-04-16 07:06:12+02:00,2026-04-16 07:09:02+02:00,2026-04-16 07:10:49+02:00,2026-04-16 07:12:23+02:00,2026-04-16 07:14:59+02:00,2026-04-16 07:17:00+02:00,2026-04-16 07:21:00+02:00,2026-04-16 07:26:10+02:00,2026-04-16 07:28:40+02:00,2026-04-16 07:31:50+02:00,2026-04-16 07:34:30+02:00,2026-04-16 07:36:40+02:00,2026-04-16 07:39:20+02:00,,,,,,2026-04-16 07:42:40+02:00,2026-04-16 07:45:30+02:00,2026-04-16 07:48:40+02:00,,Saint-Rémy-lès-Chevreuse,32,2026-04-16 06:25:01.919441+02:00
IVAN83,IVAN,Mitry - Claye,,,,2026-04-16 07:11:52+02:00,2026-04-16 07:15:03+02:00,2026-04-16 07:18:10+02:00,2026-04-16 07:20:06+02:00,2026-04-16 07:21:58+02:00,2026-04-16 07:24:48+02:00,2026-04-16 07:27:07+02:00,,,2026-04-16 07:31:38+02:00,2026-04-16 07:34:20+02:00,,,,2026-04-16 07:39:15+02:00,2026-04-16 07:41:06+02:00,,2026-04-16 07:44:07+02:00,2026-04-16 07:46:36+02:00,2026-04-16 07:48:26+02:00,2026-04-16 07:50:29+02:00,2026-04-16 07:52:16+02:00,2026-04-16 07:54:12+02:00,2026-04-16 07:57:02+02:00,2026-04-16 07:58:49+02:00,2026-04-16 08:00:23+02:00,2026-04-16 08:02:59+02:00,2026-04-16 08:05:00+02:00,2026-04-16 08:09:00+02:00,2026-04-16 08:14:10+02:00,2026-04-16 08:16:40+02:00,2026-04-16 08:19:50+02:00,2026-04-16 08:22:30+02:00,2026-04-16 08:24:40+02:00,2026-04-16 08:27:20+02:00,,,,,,2026-04-16 08:30:40+02:00,2026-04-16 08:33:30+02:00,2026-04-16 08:36:40+02:00,,Saint-Rémy-lès-Chevreuse,32,2026-04-16 06:25:01.919441+02:00
PROC24,PROC,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 07:11:06+02:00,2026-04-16 07:07:58+02:00,2026-04-16 07:06:05+02:00,2026-04-16 07:04:13+02:00,2026-04-16 07:02:16+02:00,2026-04-16 07:00:03+02:00,2026-04-16 06:57:57+02:00,2026-04-16 06:55:19+02:00,2026-04-16 06:53:29+02:00,2026-04-16 06:51:17+02:00,,,,2026-04-16 06:46:22+02:00,2026-04-16 06:44:42+02:00,,2026-04-16 06:42:12+02:00,,,,,2026-04-16 06:37:02+02:00,2026-04-16 06:34:34+02:00,2026-04-16 06:32:26+02:00,2026-04-16 06:30:51+02:00,2026-04-16 06:28:59+02:00,2026-04-16 06:26:47+02:00,,,,,,,,,,,,,,,,,Châtelet les Halles,19,2026-04-16 06:25:01.919441+02:00
KOCQ20,KOCQ,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-16 06:45:13+02:00,2026-04-16 06:43:29+02:00,2026-04-16 06:42:05+02:00,2026-04-16 06:40:10+02:00,2026-04-16 06:38:30+02:00,2026-04-16 06:36:41+02:00,2026-04-16 06:34:54+02:00,2026-04-16 06:32:26+02:00,2026-04-16 06:30:53+02:00,2026-04-16 06:28:55+02:00,2026-04-16 06:27:09+02:00,2026-04-16 06:25:32+02:00,,,,,,,,,,,,,,,,,,,,,,Cité Universitaire,12,2026-04-16 06:25:01.919441+02:00
PUMA38,PUMA,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 07:55:58+02:00,2026-04-16 07:52:50+02:00,2026-04-16 07:50:52+02:00,2026-04-16 07:49:00+02:00,2026-04-16 07:47:03+02:00,2026-04-16 07:44:40+02:00,2026-04-16 07:42:19+02:00,2026-04-16 07:39:26+02:00,2026-04-16 07:37:21+02:00,2026-04-16 07:34:54+02:00,2026-04-16 07:32:08+02:00,2026-04-16 07:30:14+02:00,2026-04-16 07:28:30+02:00,2026-04-16 07:26:25+02:00,2026-04-16 07:24:30+02:00,2026-04-16 07:22:36+02:00,2026-04-16 07:20:44+02:00,2026-04-16 07:18:01+02:00,2026-04-16 07:16:23+02:00,2026-04-16 07:14:15+02:00,2026-04-16 07:12:19+02:00,2026-04-16 07:10:37+02:00,2026-04-16 07:08:04+02:00,2026-04-16 07:05:36+02:00,2026-04-16 07:04:01+02:00,2026-04-16 07:02:09+02:00,2026-04-16 06:59:47+02:00,2026-04-16 06:56:00+02:00,2026-04-16 06:50:20+02:00,2026-04-16 06:47:30+02:00,2026-04-16 06:44:00+02:00,2026-04-16 06:41:10+02:00,2026-04-16 06:39:00+02:00,2026-04-16 06:36:50+02:00,2026-04-16 06:33:10+02:00,2026-04-16 06:30:20+02:00,2026-04-16 06:28:20+02:00,,,,,,,Parc des Expositions,37,2026-04-16 06:25:01.919441+02:00
EMIR81,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-16 07:18:31+02:00,2026-04-16 07:20:45+02:00,2026-04-16 07:22:47+02:00,2026-04-16 07:25:21+02:00,2026-04-16 07:27:12+02:00,2026-04-16 07:29:44+02:00,,2026-04-16 07:32:54+02:00,2026-04-16 07:34:24+02:00,2026-04-16 07:36:40+02:00,2026-04-16 07:38:26+02:00,,2026-04-16 07:41:17+02:00,2026-04-16 07:43:46+02:00,2026-04-16 07:45:31+02:00,2026-04-16 07:47:34+02:00,2026-04-16 07:49:21+02:00,2026-04-16 07:51:12+02:00,2026-04-16 07:54:02+02:00,2026-04-16 07:55:49+02:00,2026-04-16 07:57:23+02:00,2026-04-16 07:59:59+02:00,2026-04-16 08:02:00+02:00,2026-04-16 08:06:00+02:00,2026-04-16 08:11:10+02:00,2026-04-16 08:13:40+02:00,2026-04-16 08:16:50+02:00,2026-04-16 08:19:30+02:00,2026-04-16 08:21:40+02:00,2026-04-16 08:24:10+02:00,2026-04-16 08:27:30+02:00,2026-04-16 08:30:00+02:00,2026-04-16 08:32:20+02:00,2026-04-16 08:38:00+02:00,,,,,,Orsay Ville,32,2026-04-16 06:25:01.919441+02:00
GSOL55,GSOL,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-16 06:48:35+02:00,2026-04-16 06:50:50+02:00,2026-04-16 06:52:48+02:00,2026-04-16 06:54:23+02:00,2026-04-16 06:56:49+02:00,2026-04-16 06:58:40+02:00,2026-04-16 07:00:18+02:00,2026-04-16 07:02:37+02:00,2026-04-16 07:05:06+02:00,2026-04-16 07:06:46+02:00,2026-04-16 07:08:49+02:00,2026-04-16 07:10:36+02:00,2026-04-16 07:12:32+02:00,2026-04-16 07:15:22+02:00,2026-04-16 07:17:09+02:00,2026-04-16 07:18:43+02:00,2026-04-16 07:21:09+02:00,2026-04-16 07:23:00+02:00,2026-04-16 07:27:00+02:00,2026-04-16 07:32:10+02:00,2026-04-16 07:34:40+02:00,2026-04-16 07:37:50+02:00,2026-04-16 07:40:30+02:00,2026-04-16 07:42:40+02:00,,,,,,,,,,,Massy - Palaiseau,24,2026-04-16 06:25:01.919441+02:00
SOSI22,SOSI,Robinson,,2026-04-16 06:44:31+02:00,2026-04-16 06:42:51+02:00,,,,,,,,,,,,,,,,,,2026-04-16 06:40:59+02:00,2026-04-16 06:38:21+02:00,2026-04-16 06:36:43+02:00,2026-04-16 06:34:45+02:00,2026-04-16 06:32:59+02:00,2026-04-16 06:31:22+02:00,2026-04-16 06:28:54+02:00,2026-04-16 06:26:36+02:00,2026-04-16 06:25:01+02:00,2026-04-16 06:23:09+02:00,,,,,,,,,,,,,,,,,,Saint-Michel Notre-Dame,12,2026-04-16 06:25:01.919441+02:00
PROC18,PROC,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 06:56:06+02:00,2026-04-16 06:52:58+02:00,2026-04-16 06:51:05+02:00,2026-04-16 06:49:13+02:00,2026-04-16 06:47:16+02:00,2026-04-16 06:45:03+02:00,2026-04-16 06:42:57+02:00,2026-04-16 06:40:19+02:00,2026-04-16 06:38:29+02:00,2026-04-16 06:36:17+02:00,,,,2026-04-16 06:31:22+02:00,2026-04-16 06:29:42+02:00,,2026-04-16 06:27:12+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,Bourg-la-Reine,13,2026-04-16 06:25:01.919441+02:00
STIN78,STIN,Robinson,,2026-04-16 08:27:31+02:00,2026-04-16 08:25:46+02:00,,,,,,,,,,,,,,,,,,2026-04-16 08:23:49+02:00,2026-04-16 08:21:01+02:00,2026-04-16 08:19:23+02:00,2026-04-16 08:17:15+02:00,2026-04-16 08:15:19+02:00,2026-04-16 08:13:32+02:00,2026-04-16 08:10:54+02:00,2026-04-16 08:08:36+02:00,2026-04-16 08:07:01+02:00,2026-04-16 08:05:09+02:00,2026-04-16 08:02:47+02:00,2026-04-16 07:59:00+02:00,2026-04-16 07:53:20+02:00,2026-04-16 07:50:30+02:00,2026-04-16 07:47:00+02:00,2026-04-16 07:44:10+02:00,2026-04-16 07:42:00+02:00,2026-04-16 07:39:50+02:00,2026-04-16 07:36:10+02:00,2026-04-16 07:33:20+02:00,2026-04-16 07:31:20+02:00,2026-04-16 07:26:00+02:00,2026-04-16 07:18:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-16 06:25:01.919441+02:00
GUAD63,GUAD,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-16 07:01:33+02:00,2026-04-16 07:03:48+02:00,2026-04-16 07:05:46+02:00,,2026-04-16 07:08:39+02:00,2026-04-16 07:10:25+02:00,2026-04-16 07:12:08+02:00,2026-04-16 07:14:17+02:00,2026-04-16 07:16:46+02:00,2026-04-16 07:18:31+02:00,2026-04-16 07:20:34+02:00,2026-04-16 07:22:21+02:00,2026-04-16 07:24:12+02:00,2026-04-16 07:27:02+02:00,2026-04-16 07:28:49+02:00,2026-04-16 07:30:23+02:00,2026-04-16 07:32:59+02:00,2026-04-16 07:35:00+02:00,2026-04-16 07:39:00+02:00,2026-04-16 07:44:10+02:00,2026-04-16 07:46:40+02:00,2026-04-16 07:49:50+02:00,2026-04-16 07:52:30+02:00,2026-04-16 07:54:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-16 06:25:01.919441+02:00
LORE50,LORE,Orsay-Ville,,,,,,,,,,2026-04-16 08:04:38+02:00,2026-04-16 08:02:17+02:00,2026-04-16 07:59:24+02:00,2026-04-16 07:57:19+02:00,2026-04-16 07:54:52+02:00,,2026-04-16 07:50:43+02:00,2026-04-16 07:48:59+02:00,2026-04-16 07:46:44+02:00,2026-04-16 07:44:49+02:00,,2026-04-16 07:41:54+02:00,2026-04-16 07:39:11+02:00,2026-04-16 07:37:23+02:00,2026-04-16 07:35:15+02:00,2026-04-16 07:33:19+02:00,2026-04-16 07:31:32+02:00,2026-04-16 07:28:54+02:00,2026-04-16 07:26:36+02:00,2026-04-16 07:25:01+02:00,2026-04-16 07:23:09+02:00,2026-04-16 07:20:47+02:00,2026-04-16 07:17:00+02:00,2026-04-16 07:11:20+02:00,2026-04-16 07:08:30+02:00,2026-04-16 07:05:00+02:00,2026-04-16 07:02:10+02:00,2026-04-16 07:00:00+02:00,2026-04-16 06:57:50+02:00,2026-04-16 06:54:10+02:00,2026-04-16 06:51:20+02:00,2026-04-16 06:49:20+02:00,2026-04-16 06:44:00+02:00,2026-04-16 06:36:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-16 06:25:01.919441+02:00
KOCQ32,KOCQ,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-16 07:15:13+02:00,2026-04-16 07:13:29+02:00,2026-04-16 07:12:05+02:00,2026-04-16 07:10:10+02:00,2026-04-16 07:08:30+02:00,2026-04-16 07:06:41+02:00,2026-04-16 07:04:54+02:00,2026-04-16 07:02:26+02:00,2026-04-16 07:00:53+02:00,2026-04-16 06:58:55+02:00,2026-04-16 06:57:09+02:00,2026-04-16 06:55:32+02:00,2026-04-16 06:52:54+02:00,2026-04-16 06:50:36+02:00,2026-04-16 06:49:01+02:00,2026-04-16 06:47:09+02:00,2026-04-16 06:44:47+02:00,2026-04-16 06:41:00+02:00,2026-04-16 06:35:20+02:00,2026-04-16 06:32:30+02:00,2026-04-16 06:29:00+02:00,2026-04-16 06:26:10+02:00,2026-04-16 06:24:00+02:00,,,,,,,,,,,Le Blanc-Mesnil,23,2026-04-16 06:25:01.919441+02:00
