mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
KALI48,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-15 14:27:13+02:00,2026-04-15 14:25:29+02:00,2026-04-15 14:24:05+02:00,2026-04-15 14:22:10+02:00,2026-04-15 14:20:30+02:00,2026-04-15 14:18:41+02:00,2026-04-15 14:16:54+02:00,2026-04-15 14:14:26+02:00,2026-04-15 14:12:53+02:00,2026-04-15 14:10:55+02:00,2026-04-15 14:09:09+02:00,2026-04-15 14:07:32+02:00,2026-04-15 14:04:54+02:00,2026-04-15 14:02:36+02:00,2026-04-15 14:01:01+02:00,2026-04-15 13:59:09+02:00,2026-04-15 13:56:47+02:00,2026-04-15 13:53:00+02:00,,,,,,2026-04-15 13:36:50+02:00,,,,2026-04-15 13:24:20+02:00,2026-04-15 13:21:30+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),21,2026-04-15 12:50:01.278680+02:00
ILUS23,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 12:49:46+02:00,2026-04-15 12:51:32+02:00,2026-04-15 12:54:22+02:00,2026-04-15 12:56:09+02:00,2026-04-15 12:57:43+02:00,2026-04-15 13:00:09+02:00,2026-04-15 13:02:00+02:00,2026-04-15 13:06:00+02:00,2026-04-15 13:11:10+02:00,2026-04-15 13:13:40+02:00,2026-04-15 13:16:50+02:00,2026-04-15 13:19:30+02:00,2026-04-15 13:21:40+02:00,2026-04-15 13:24:20+02:00,,,,,,2026-04-15 13:27:40+02:00,2026-04-15 13:30:30+02:00,2026-04-15 13:33:40+02:00,,Gentilly,17,2026-04-15 12:50:01.278680+02:00
ILUS35,ILUS,Mitry - Claye,2026-04-15 13:05:33+02:00,2026-04-15 13:07:59+02:00,2026-04-15 13:09:38+02:00,,,,,,,,,,,,,,,,,,2026-04-15 13:11:41+02:00,2026-04-15 13:14:16+02:00,2026-04-15 13:15:56+02:00,2026-04-15 13:17:59+02:00,2026-04-15 13:19:46+02:00,2026-04-15 13:21:32+02:00,2026-04-15 13:24:22+02:00,2026-04-15 13:26:09+02:00,2026-04-15 13:27:43+02:00,2026-04-15 13:30:09+02:00,2026-04-15 13:32:00+02:00,2026-04-15 13:36:00+02:00,2026-04-15 13:41:10+02:00,2026-04-15 13:43:40+02:00,2026-04-15 13:46:50+02:00,2026-04-15 13:49:30+02:00,2026-04-15 13:51:40+02:00,2026-04-15 13:54:20+02:00,,,,,,2026-04-15 13:57:40+02:00,2026-04-15 14:00:30+02:00,2026-04-15 14:03:40+02:00,,Robinson,24,2026-04-15 12:50:01.278680+02:00
ERIO43,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-15 13:19:35+02:00,2026-04-15 13:21:40+02:00,2026-04-15 13:23:28+02:00,2026-04-15 13:24:53+02:00,2026-04-15 13:27:09+02:00,2026-04-15 13:28:50+02:00,2026-04-15 13:30:28+02:00,2026-04-15 13:32:47+02:00,2026-04-15 13:35:16+02:00,2026-04-15 13:36:56+02:00,2026-04-15 13:38:59+02:00,2026-04-15 13:40:46+02:00,2026-04-15 13:42:32+02:00,2026-04-15 13:45:22+02:00,2026-04-15 13:47:09+02:00,2026-04-15 13:48:43+02:00,2026-04-15 13:51:09+02:00,2026-04-15 13:53:00+02:00,2026-04-15 13:57:00+02:00,,,,,,2026-04-15 14:12:10+02:00,,,,2026-04-15 14:24:30+02:00,,,,,,Massy - Palaiseau,21,2026-04-15 12:50:01.278680+02:00
ERIO49,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-15 13:34:35+02:00,2026-04-15 13:36:40+02:00,2026-04-15 13:38:28+02:00,2026-04-15 13:39:53+02:00,2026-04-15 13:42:09+02:00,2026-04-15 13:43:50+02:00,2026-04-15 13:45:28+02:00,2026-04-15 13:47:47+02:00,2026-04-15 13:50:16+02:00,2026-04-15 13:51:56+02:00,2026-04-15 13:53:59+02:00,2026-04-15 13:55:46+02:00,2026-04-15 13:57:32+02:00,2026-04-15 14:00:22+02:00,2026-04-15 14:02:09+02:00,2026-04-15 14:03:43+02:00,2026-04-15 14:06:09+02:00,2026-04-15 14:08:00+02:00,2026-04-15 14:12:00+02:00,,,,,,2026-04-15 14:27:10+02:00,,,,2026-04-15 14:39:30+02:00,,,,,,Massy - Palaiseau,21,2026-04-15 12:50:01.278680+02:00
ERIO13,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 12:57:10+02:00,,,,2026-04-15 13:09:30+02:00,,,,,,Aulnay-sous-Bois,2,2026-04-15 12:50:01.278680+02:00
ERIO25,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,2026-04-15 12:50:16+02:00,2026-04-15 12:51:56+02:00,2026-04-15 12:53:59+02:00,2026-04-15 12:55:46+02:00,2026-04-15 12:57:32+02:00,2026-04-15 13:00:22+02:00,2026-04-15 13:02:09+02:00,2026-04-15 13:03:43+02:00,2026-04-15 13:06:09+02:00,2026-04-15 13:08:00+02:00,2026-04-15 13:12:00+02:00,,,,,,2026-04-15 13:27:10+02:00,,,,2026-04-15 13:39:30+02:00,,,,,,Bagneux,13,2026-04-15 12:50:01.278680+02:00
ILUS29,ILUS,Mitry - Claye,2026-04-15 12:50:33+02:00,2026-04-15 12:52:59+02:00,2026-04-15 12:54:38+02:00,,,,,,,,,,,,,,,,,,2026-04-15 12:56:41+02:00,2026-04-15 12:59:16+02:00,2026-04-15 13:00:56+02:00,2026-04-15 13:02:59+02:00,2026-04-15 13:04:46+02:00,2026-04-15 13:06:32+02:00,2026-04-15 13:09:22+02:00,2026-04-15 13:11:09+02:00,2026-04-15 13:12:43+02:00,2026-04-15 13:15:09+02:00,2026-04-15 13:17:00+02:00,2026-04-15 13:21:00+02:00,2026-04-15 13:26:10+02:00,2026-04-15 13:28:40+02:00,2026-04-15 13:31:50+02:00,2026-04-15 13:34:30+02:00,2026-04-15 13:36:40+02:00,2026-04-15 13:39:20+02:00,,,,,,2026-04-15 13:42:40+02:00,2026-04-15 13:45:30+02:00,2026-04-15 13:48:40+02:00,,Robinson,24,2026-04-15 12:50:01.278680+02:00
ILUS41,ILUS,Mitry - Claye,2026-04-15 13:20:33+02:00,2026-04-15 13:22:59+02:00,2026-04-15 13:24:38+02:00,,,,,,,,,,,,,,,,,,2026-04-15 13:26:41+02:00,2026-04-15 13:29:16+02:00,2026-04-15 13:30:56+02:00,2026-04-15 13:32:59+02:00,2026-04-15 13:34:46+02:00,2026-04-15 13:36:32+02:00,2026-04-15 13:39:22+02:00,2026-04-15 13:41:09+02:00,2026-04-15 13:42:43+02:00,2026-04-15 13:45:09+02:00,2026-04-15 13:47:00+02:00,2026-04-15 13:51:00+02:00,2026-04-15 13:56:10+02:00,2026-04-15 13:58:40+02:00,2026-04-15 14:01:50+02:00,2026-04-15 14:04:30+02:00,2026-04-15 14:06:40+02:00,2026-04-15 14:09:20+02:00,,,,,,2026-04-15 14:12:40+02:00,2026-04-15 14:15:30+02:00,2026-04-15 14:18:40+02:00,,Robinson,24,2026-04-15 12:50:01.278680+02:00
SOSO38,SOSO,Robinson,,2026-04-15 13:56:31+02:00,2026-04-15 13:54:51+02:00,,,,,,,,,,,,,,,,,,2026-04-15 13:52:59+02:00,2026-04-15 13:50:21+02:00,2026-04-15 13:48:43+02:00,2026-04-15 13:46:45+02:00,2026-04-15 13:44:59+02:00,2026-04-15 13:43:22+02:00,2026-04-15 13:40:54+02:00,2026-04-15 13:38:36+02:00,2026-04-15 13:37:01+02:00,2026-04-15 13:35:09+02:00,2026-04-15 13:32:47+02:00,2026-04-15 13:29:00+02:00,2026-04-15 13:23:20+02:00,2026-04-15 13:20:30+02:00,2026-04-15 13:17:00+02:00,2026-04-15 13:14:10+02:00,2026-04-15 13:12:00+02:00,2026-04-15 13:09:50+02:00,,,,,,2026-04-15 13:06:10+02:00,2026-04-15 13:03:00+02:00,2026-04-15 12:59:50+02:00,2026-04-15 12:56:00+02:00,Mitry - Claye,24,2026-04-15 12:50:01.278680+02:00
ERIO37,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-15 13:04:35+02:00,2026-04-15 13:06:40+02:00,2026-04-15 13:08:28+02:00,2026-04-15 13:09:53+02:00,2026-04-15 13:12:09+02:00,2026-04-15 13:13:50+02:00,2026-04-15 13:15:28+02:00,2026-04-15 13:17:47+02:00,2026-04-15 13:20:16+02:00,2026-04-15 13:21:56+02:00,2026-04-15 13:23:59+02:00,2026-04-15 13:25:46+02:00,2026-04-15 13:27:32+02:00,2026-04-15 13:30:22+02:00,2026-04-15 13:32:09+02:00,2026-04-15 13:33:43+02:00,2026-04-15 13:36:09+02:00,2026-04-15 13:38:00+02:00,2026-04-15 13:42:00+02:00,,,,,,2026-04-15 13:57:10+02:00,,,,2026-04-15 14:09:30+02:00,,,,,,Massy - Palaiseau,21,2026-04-15 12:50:01.278680+02:00
KALI54,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-15 14:42:13+02:00,2026-04-15 14:40:29+02:00,2026-04-15 14:39:05+02:00,2026-04-15 14:37:10+02:00,2026-04-15 14:35:30+02:00,2026-04-15 14:33:41+02:00,2026-04-15 14:31:54+02:00,2026-04-15 14:29:26+02:00,2026-04-15 14:27:53+02:00,2026-04-15 14:25:55+02:00,2026-04-15 14:24:09+02:00,2026-04-15 14:22:32+02:00,2026-04-15 14:19:54+02:00,2026-04-15 14:17:36+02:00,2026-04-15 14:16:01+02:00,2026-04-15 14:14:09+02:00,2026-04-15 14:11:47+02:00,2026-04-15 14:08:00+02:00,,,,,,2026-04-15 13:51:50+02:00,,,,2026-04-15 13:39:20+02:00,2026-04-15 13:36:30+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),21,2026-04-15 12:50:01.278680+02:00
PIST52,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 14:56:06+02:00,2026-04-15 14:52:58+02:00,2026-04-15 14:51:00+02:00,2026-04-15 14:49:08+02:00,2026-04-15 14:47:11+02:00,2026-04-15 14:44:48+02:00,2026-04-15 14:42:27+02:00,2026-04-15 14:39:34+02:00,2026-04-15 14:37:29+02:00,2026-04-15 14:35:02+02:00,,,,2026-04-15 14:29:37+02:00,2026-04-15 14:27:42+02:00,,2026-04-15 14:25:02+02:00,,,,,2026-04-15 14:19:32+02:00,2026-04-15 14:16:54+02:00,2026-04-15 14:14:36+02:00,2026-04-15 14:13:01+02:00,2026-04-15 14:11:09+02:00,2026-04-15 14:08:47+02:00,2026-04-15 14:05:00+02:00,2026-04-15 13:59:20+02:00,2026-04-15 13:56:30+02:00,2026-04-15 13:53:00+02:00,2026-04-15 13:50:10+02:00,2026-04-15 13:48:00+02:00,2026-04-15 13:45:50+02:00,2026-04-15 13:42:10+02:00,2026-04-15 13:39:20+02:00,2026-04-15 13:37:20+02:00,2026-04-15 13:32:10+02:00,2026-04-15 13:29:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-15 12:50:01.278680+02:00
KALI42,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-15 14:12:13+02:00,2026-04-15 14:10:29+02:00,2026-04-15 14:09:05+02:00,2026-04-15 14:07:10+02:00,2026-04-15 14:05:30+02:00,2026-04-15 14:03:41+02:00,2026-04-15 14:01:54+02:00,2026-04-15 13:59:26+02:00,2026-04-15 13:57:53+02:00,2026-04-15 13:55:55+02:00,2026-04-15 13:54:09+02:00,2026-04-15 13:52:32+02:00,2026-04-15 13:49:54+02:00,2026-04-15 13:47:36+02:00,2026-04-15 13:46:01+02:00,2026-04-15 13:44:09+02:00,2026-04-15 13:41:47+02:00,2026-04-15 13:38:00+02:00,,,,,,2026-04-15 13:21:50+02:00,,,,2026-04-15 13:09:20+02:00,2026-04-15 13:06:30+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),21,2026-04-15 12:50:01.278680+02:00
ILUS47,ILUS,Mitry - Claye,2026-04-15 13:35:33+02:00,2026-04-15 13:37:59+02:00,2026-04-15 13:39:38+02:00,,,,,,,,,,,,,,,,,,2026-04-15 13:41:41+02:00,2026-04-15 13:44:16+02:00,2026-04-15 13:45:56+02:00,2026-04-15 13:47:59+02:00,2026-04-15 13:49:46+02:00,2026-04-15 13:51:32+02:00,2026-04-15 13:54:22+02:00,2026-04-15 13:56:09+02:00,2026-04-15 13:57:43+02:00,2026-04-15 14:00:09+02:00,2026-04-15 14:02:00+02:00,2026-04-15 14:06:00+02:00,2026-04-15 14:11:10+02:00,2026-04-15 14:13:40+02:00,2026-04-15 14:16:50+02:00,2026-04-15 14:19:30+02:00,2026-04-15 14:21:40+02:00,2026-04-15 14:24:20+02:00,,,,,,2026-04-15 14:27:40+02:00,2026-04-15 14:30:30+02:00,2026-04-15 14:33:40+02:00,,Robinson,24,2026-04-15 12:50:01.278680+02:00
SOSO20,SOSO,Robinson,,2026-04-15 13:11:31+02:00,2026-04-15 13:09:51+02:00,,,,,,,,,,,,,,,,,,2026-04-15 13:07:59+02:00,2026-04-15 13:05:21+02:00,2026-04-15 13:03:43+02:00,2026-04-15 13:01:45+02:00,2026-04-15 12:59:59+02:00,2026-04-15 12:58:22+02:00,2026-04-15 12:55:54+02:00,2026-04-15 12:53:36+02:00,2026-04-15 12:52:01+02:00,2026-04-15 12:50:09+02:00,,,,,,,,,,,,,,,,,,Saint-Michel Notre-Dame,12,2026-04-15 12:50:01.278680+02:00
PIST46,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 14:41:06+02:00,2026-04-15 14:37:58+02:00,2026-04-15 14:36:00+02:00,2026-04-15 14:34:08+02:00,2026-04-15 14:32:11+02:00,2026-04-15 14:29:48+02:00,2026-04-15 14:27:27+02:00,2026-04-15 14:24:34+02:00,2026-04-15 14:22:29+02:00,2026-04-15 14:20:02+02:00,,,,2026-04-15 14:14:37+02:00,2026-04-15 14:12:42+02:00,,2026-04-15 14:10:02+02:00,,,,,2026-04-15 14:04:32+02:00,2026-04-15 14:01:54+02:00,2026-04-15 13:59:36+02:00,2026-04-15 13:58:01+02:00,2026-04-15 13:56:09+02:00,2026-04-15 13:53:47+02:00,2026-04-15 13:50:00+02:00,2026-04-15 13:44:20+02:00,2026-04-15 13:41:30+02:00,2026-04-15 13:38:00+02:00,2026-04-15 13:35:10+02:00,2026-04-15 13:33:00+02:00,2026-04-15 13:30:50+02:00,2026-04-15 13:27:10+02:00,2026-04-15 13:24:20+02:00,2026-04-15 13:22:20+02:00,2026-04-15 13:17:10+02:00,2026-04-15 13:14:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-15 12:50:01.278680+02:00
ILUS11,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 12:51:40+02:00,2026-04-15 12:54:20+02:00,,,,,,2026-04-15 12:57:40+02:00,2026-04-15 13:00:30+02:00,2026-04-15 13:03:40+02:00,,Le Blanc-Mesnil,5,2026-04-15 12:50:01.278680+02:00
EPAU39,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-15 12:51:55+02:00,2026-04-15 12:55:06+02:00,2026-04-15 12:58:13+02:00,2026-04-15 12:59:59+02:00,2026-04-15 13:01:41+02:00,2026-04-15 13:04:21+02:00,2026-04-15 13:06:25+02:00,2026-04-15 13:08:22+02:00,2026-04-15 13:10:51+02:00,2026-04-15 13:12:42+02:00,2026-04-15 13:15:24+02:00,,,,2026-04-15 13:20:19+02:00,2026-04-15 13:21:55+02:00,,2026-04-15 13:24:46+02:00,,,,,2026-04-15 13:30:32+02:00,2026-04-15 13:33:22+02:00,2026-04-15 13:35:09+02:00,2026-04-15 13:36:43+02:00,2026-04-15 13:39:09+02:00,2026-04-15 13:41:00+02:00,2026-04-15 13:45:00+02:00,2026-04-15 13:50:10+02:00,2026-04-15 13:52:40+02:00,2026-04-15 13:55:50+02:00,2026-04-15 13:58:30+02:00,2026-04-15 14:00:40+02:00,2026-04-15 14:03:10+02:00,2026-04-15 14:06:20+02:00,2026-04-15 14:08:50+02:00,2026-04-15 14:11:10+02:00,2026-04-15 14:16:50+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-15 12:50:01.278680+02:00
PIST22,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 13:41:06+02:00,2026-04-15 13:37:58+02:00,2026-04-15 13:36:00+02:00,2026-04-15 13:34:08+02:00,2026-04-15 13:32:11+02:00,2026-04-15 13:29:48+02:00,2026-04-15 13:27:27+02:00,2026-04-15 13:24:34+02:00,2026-04-15 13:22:29+02:00,2026-04-15 13:20:02+02:00,,,,2026-04-15 13:14:37+02:00,2026-04-15 13:12:42+02:00,,2026-04-15 13:10:02+02:00,,,,,2026-04-15 13:04:32+02:00,2026-04-15 13:01:54+02:00,2026-04-15 12:59:36+02:00,2026-04-15 12:58:01+02:00,2026-04-15 12:56:09+02:00,2026-04-15 12:53:47+02:00,,,,,,,,,,,,,,,,,Châtelet les Halles,19,2026-04-15 12:50:01.278680+02:00
PIST34,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 14:11:06+02:00,2026-04-15 14:07:58+02:00,2026-04-15 14:06:00+02:00,2026-04-15 14:04:08+02:00,2026-04-15 14:02:11+02:00,2026-04-15 13:59:48+02:00,2026-04-15 13:57:27+02:00,2026-04-15 13:54:34+02:00,2026-04-15 13:52:29+02:00,2026-04-15 13:50:02+02:00,,,,2026-04-15 13:44:37+02:00,2026-04-15 13:42:42+02:00,,2026-04-15 13:40:02+02:00,,,,,2026-04-15 13:34:32+02:00,2026-04-15 13:31:54+02:00,2026-04-15 13:29:36+02:00,2026-04-15 13:28:01+02:00,2026-04-15 13:26:09+02:00,2026-04-15 13:23:47+02:00,2026-04-15 13:20:00+02:00,2026-04-15 13:14:20+02:00,2026-04-15 13:11:30+02:00,2026-04-15 13:08:00+02:00,2026-04-15 13:05:10+02:00,2026-04-15 13:03:00+02:00,2026-04-15 13:00:50+02:00,2026-04-15 12:57:10+02:00,2026-04-15 12:54:20+02:00,2026-04-15 12:52:20+02:00,,,,,,,Parc des Expositions,29,2026-04-15 12:50:01.278680+02:00
PIST28,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-15 13:56:06+02:00,2026-04-15 13:52:58+02:00,2026-04-15 13:51:00+02:00,2026-04-15 13:49:08+02:00,2026-04-15 13:47:11+02:00,2026-04-15 13:44:48+02:00,2026-04-15 13:42:27+02:00,2026-04-15 13:39:34+02:00,2026-04-15 13:37:29+02:00,2026-04-15 13:35:02+02:00,,,,2026-04-15 13:29:37+02:00,2026-04-15 13:27:42+02:00,,2026-04-15 13:25:02+02:00,,,,,2026-04-15 13:19:32+02:00,2026-04-15 13:16:54+02:00,2026-04-15 13:14:36+02:00,2026-04-15 13:13:01+02:00,2026-04-15 13:11:09+02:00,2026-04-15 13:08:47+02:00,2026-04-15 13:05:00+02:00,2026-04-15 12:59:20+02:00,2026-04-15 12:56:30+02:00,2026-04-15 12:53:00+02:00,,,,,,,,,,,,,Le Bourget,23,2026-04-15 12:50:01.278680+02:00
