mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
KALI90,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-27 16:12:13+01:00,2026-03-27 16:10:29+01:00,2026-03-27 16:09:05+01:00,2026-03-27 16:07:00+01:00,2026-03-27 16:05:20+01:00,2026-03-27 16:03:41+01:00,2026-03-27 16:01:44+01:00,2026-03-27 15:59:21+01:00,2026-03-27 15:57:43+01:00,2026-03-27 15:55:45+01:00,2026-03-27 15:53:59+01:00,2026-03-27 15:52:02+01:00,2026-03-27 15:49:14+01:00,2026-03-27 15:47:26+01:00,2026-03-27 15:45:51+01:00,2026-03-27 15:43:29+01:00,2026-03-27 15:41:40+01:00,2026-03-27 15:38:33+01:00,,,,,,2026-03-27 15:22:23+01:00,,,,,,,,,,Aulnay-sous-Bois,19,2026-03-27 15:18:29.111267+01:00
EPAU69,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-27 15:20:30+01:00,2026-03-27 15:23:40+01:00,2026-03-27 15:26:10+01:00,2026-03-27 15:28:30+01:00,2026-03-27 15:34:10+01:00,,,,,,Aulnay-sous-Bois,5,2026-03-27 15:18:29.111267+01:00
STAR26,STAR,Robinson,,2026-03-27 17:21:21+01:00,2026-03-27 17:19:36+01:00,,,,,,,,,,,,,,,,,,2026-03-27 17:17:24+01:00,2026-03-27 17:14:51+01:00,2026-03-27 17:13:03+01:00,2026-03-27 17:10:55+01:00,2026-03-27 17:08:59+01:00,2026-03-27 17:07:02+01:00,2026-03-27 17:04:14+01:00,2026-03-27 17:02:26+01:00,2026-03-27 17:00:51+01:00,2026-03-27 16:58:29+01:00,2026-03-27 16:56:07+01:00,2026-03-27 16:53:00+01:00,2026-03-27 16:47:20+01:00,2026-03-27 16:44:30+01:00,2026-03-27 16:41:00+01:00,2026-03-27 16:38:10+01:00,2026-03-27 16:36:00+01:00,2026-03-27 16:33:50+01:00,2026-03-27 16:30:10+01:00,2026-03-27 16:27:20+01:00,2026-03-27 16:25:20+01:00,2026-03-27 16:20:10+01:00,2026-03-27 16:17:20+01:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-03-27 15:18:29.111267+01:00
ILUS77,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-27 15:21:02+01:00,2026-03-27 15:26:12+01:00,2026-03-27 15:28:42+01:00,2026-03-27 15:31:52+01:00,2026-03-27 15:34:32+01:00,2026-03-27 15:36:42+01:00,2026-03-27 15:39:22+01:00,,,,,,2026-03-27 15:42:42+01:00,2026-03-27 15:45:32+01:00,2026-03-27 15:48:42+01:00,,Gare du Nord,10,2026-03-27 15:18:29.111267+01:00
ILUS71,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-27 15:20:12+01:00,2026-03-27 15:22:22+01:00,2026-03-27 15:25:02+01:00,,,,,,2026-03-27 15:28:22+01:00,2026-03-27 15:31:12+01:00,2026-03-27 15:34:22+01:00,,Drancy,6,2026-03-27 15:18:29.111267+01:00
SOSO80,SOSO,Robinson,,2026-03-27 15:42:48+01:00,2026-03-27 15:41:08+01:00,,,,,,,,,,,,,,,,,,2026-03-27 15:39:06+01:00,2026-03-27 15:36:33+01:00,2026-03-27 15:34:55+01:00,2026-03-27 15:32:57+01:00,2026-03-27 15:31:11+01:00,2026-03-27 15:29:24+01:00,2026-03-27 15:26:36+01:00,2026-03-27 15:24:48+01:00,2026-03-27 15:23:13+01:00,2026-03-27 15:20:51+01:00,2026-03-27 15:20:07+01:00,,,,,,,,,,,,,,,,,Châtelet les Halles,13,2026-03-27 15:18:29.111267+01:00
PQUL10,PQUL,Saint-Rémy-lès-Chevreuse,,,,,2026-03-27 17:20:53+01:00,2026-03-27 17:17:40+01:00,2026-03-27 17:15:47+01:00,2026-03-27 17:13:55+01:00,2026-03-27 17:11:38+01:00,2026-03-27 17:09:20+01:00,2026-03-27 17:06:59+01:00,2026-03-27 17:04:06+01:00,2026-03-27 17:02:01+01:00,2026-03-27 16:59:19+01:00,2026-03-27 16:57:13+01:00,2026-03-27 16:55:29+01:00,2026-03-27 16:54:05+01:00,2026-03-27 16:51:50+01:00,2026-03-27 16:50:10+01:00,2026-03-27 16:48:31+01:00,2026-03-27 16:46:34+01:00,2026-03-27 16:44:11+01:00,2026-03-27 16:42:33+01:00,2026-03-27 16:40:35+01:00,2026-03-27 16:38:49+01:00,2026-03-27 16:37:02+01:00,2026-03-27 16:34:14+01:00,2026-03-27 16:32:26+01:00,2026-03-27 16:30:51+01:00,2026-03-27 16:28:29+01:00,2026-03-27 16:26:07+01:00,2026-03-27 16:23:00+01:00,,,,,,2026-03-27 16:06:50+01:00,,,,2026-03-27 15:54:20+01:00,2026-03-27 15:51:30+01:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-03-27 15:18:29.111267+01:00
KALI72,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-27 15:28:27+01:00,2026-03-27 15:26:43+01:00,2026-03-27 15:25:19+01:00,2026-03-27 15:23:14+01:00,2026-03-27 15:21:34+01:00,2026-03-27 15:19:55+01:00,2026-03-27 15:17:58+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,Bourg-la-Reine,7,2026-03-27 15:18:29.111267+01:00
STAR18,STAR,Robinson,,2026-03-27 17:09:21+01:00,2026-03-27 17:07:36+01:00,,,,,,,,,,,,,,,,,,2026-03-27 17:05:24+01:00,2026-03-27 17:02:51+01:00,2026-03-27 17:01:03+01:00,2026-03-27 16:58:55+01:00,2026-03-27 16:56:59+01:00,2026-03-27 16:55:02+01:00,2026-03-27 16:52:14+01:00,2026-03-27 16:50:26+01:00,2026-03-27 16:48:51+01:00,2026-03-27 16:46:29+01:00,2026-03-27 16:44:07+01:00,2026-03-27 16:41:00+01:00,2026-03-27 16:35:20+01:00,2026-03-27 16:32:30+01:00,2026-03-27 16:29:00+01:00,2026-03-27 16:26:10+01:00,2026-03-27 16:24:00+01:00,2026-03-27 16:21:50+01:00,2026-03-27 16:18:10+01:00,2026-03-27 16:15:20+01:00,2026-03-27 16:13:20+01:00,2026-03-27 16:08:10+01:00,2026-03-27 16:05:20+01:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-03-27 15:18:29.111267+01:00
KALI78,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-27 15:41:51+01:00,2026-03-27 15:40:07+01:00,2026-03-27 15:38:43+01:00,2026-03-27 15:36:38+01:00,2026-03-27 15:34:58+01:00,2026-03-27 15:33:19+01:00,2026-03-27 15:31:22+01:00,2026-03-27 15:28:59+01:00,2026-03-27 15:27:21+01:00,2026-03-27 15:25:23+01:00,2026-03-27 15:23:37+01:00,2026-03-27 15:21:40+01:00,2026-03-27 15:18:52+01:00,,,,,,,,,,,,,,,,,,,,,Denfert-Rochereau,13,2026-03-27 15:18:29.111267+01:00
ILUS95,ILUS,Mitry - Claye,2026-03-27 15:35:33+01:00,2026-03-27 15:37:54+01:00,2026-03-27 15:39:33+01:00,,,,,,,,,,,,,,,,,,2026-03-27 15:41:26+01:00,2026-03-27 15:44:06+01:00,2026-03-27 15:45:46+01:00,2026-03-27 15:47:49+01:00,2026-03-27 15:49:36+01:00,2026-03-27 15:51:12+01:00,2026-03-27 15:53:42+01:00,2026-03-27 15:55:59+01:00,2026-03-27 15:57:33+01:00,2026-03-27 15:59:39+01:00,2026-03-27 16:01:49+01:00,2026-03-27 16:06:00+01:00,2026-03-27 16:11:10+01:00,2026-03-27 16:13:40+01:00,2026-03-27 16:16:50+01:00,2026-03-27 16:19:30+01:00,2026-03-27 16:21:40+01:00,2026-03-27 16:24:20+01:00,,,,,,2026-03-27 16:27:40+01:00,2026-03-27 16:30:30+01:00,2026-03-27 16:33:40+01:00,,Robinson,24,2026-03-27 15:18:29.111267+01:00
PGAZ20,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-03-27 17:36:57+01:00,2026-03-27 17:33:44+01:00,2026-03-27 17:31:51+01:00,2026-03-27 17:29:59+01:00,2026-03-27 17:27:42+01:00,2026-03-27 17:25:34+01:00,,,2026-03-27 17:21:01+01:00,2026-03-27 17:18:09+01:00,,,,2026-03-27 17:13:09+01:00,2026-03-27 17:11:14+01:00,,2026-03-27 17:08:19+01:00,2026-03-27 17:05:41+01:00,2026-03-27 17:03:53+01:00,2026-03-27 17:01:45+01:00,2026-03-27 16:59:54+01:00,2026-03-27 16:58:02+01:00,2026-03-27 16:55:14+01:00,2026-03-27 16:53:26+01:00,2026-03-27 16:51:51+01:00,2026-03-27 16:49:29+01:00,2026-03-27 16:47:07+01:00,2026-03-27 16:44:00+01:00,2026-03-27 16:38:20+01:00,2026-03-27 16:35:30+01:00,2026-03-27 16:32:00+01:00,2026-03-27 16:29:10+01:00,2026-03-27 16:27:00+01:00,2026-03-27 16:24:50+01:00,,,,,,2026-03-27 16:21:10+01:00,2026-03-27 16:18:00+01:00,2026-03-27 16:14:50+01:00,2026-03-27 16:11:00+01:00,Mitry - Claye,32,2026-03-27 15:18:29.111267+01:00
EPAU87,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,2026-03-27 15:21:07+01:00,2026-03-27 15:22:58+01:00,,2026-03-27 15:25:34+01:00,,,,,2026-03-27 15:31:20+01:00,2026-03-27 15:33:50+01:00,2026-03-27 15:36:07+01:00,2026-03-27 15:37:41+01:00,2026-03-27 15:39:47+01:00,2026-03-27 15:41:57+01:00,2026-03-27 15:46:08+01:00,2026-03-27 15:51:18+01:00,2026-03-27 15:53:48+01:00,2026-03-27 15:56:58+01:00,2026-03-27 15:59:38+01:00,2026-03-27 16:01:48+01:00,2026-03-27 16:04:18+01:00,2026-03-27 16:07:28+01:00,2026-03-27 16:10:38+01:00,2026-03-27 16:13:28+01:00,2026-03-27 16:20:18+01:00,,,,,,Antony,20,2026-03-27 15:18:29.111267+01:00
PIST82,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-03-27 16:10:56+01:00,2026-03-27 16:07:43+01:00,2026-03-27 16:05:50+01:00,2026-03-27 16:03:58+01:00,2026-03-27 16:01:41+01:00,2026-03-27 15:59:23+01:00,2026-03-27 15:57:02+01:00,2026-03-27 15:54:09+01:00,2026-03-27 15:52:04+01:00,2026-03-27 15:49:12+01:00,,,,2026-03-27 15:44:12+01:00,2026-03-27 15:42:32+01:00,,2026-03-27 15:39:32+01:00,,,,,2026-03-27 15:34:02+01:00,2026-03-27 15:31:14+01:00,2026-03-27 15:29:26+01:00,2026-03-27 15:27:51+01:00,2026-03-27 15:25:29+01:00,2026-03-27 15:23:07+01:00,2026-03-27 15:22:31+01:00,,,,,,,,,,,,,,,,Gare du Nord,20,2026-03-27 15:18:29.111267+01:00
SOSO86,SOSO,Robinson,,2026-03-27 15:56:26+01:00,2026-03-27 15:54:46+01:00,,,,,,,,,,,,,,,,,,2026-03-27 15:52:44+01:00,2026-03-27 15:50:11+01:00,2026-03-27 15:48:33+01:00,2026-03-27 15:46:35+01:00,2026-03-27 15:44:49+01:00,2026-03-27 15:43:02+01:00,2026-03-27 15:40:14+01:00,2026-03-27 15:38:26+01:00,2026-03-27 15:36:51+01:00,2026-03-27 15:34:29+01:00,2026-03-27 15:32:07+01:00,2026-03-27 15:29:02+01:00,2026-03-27 15:23:22+01:00,2026-03-27 15:20:32+01:00,,,,,,,,,,,,,,La Courneuve - Aubervilliers,16,2026-03-27 15:18:29.111267+01:00
PIST58,PIST,Saint-Rémy-lès-Chevreuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-03-27 15:18:29.111267+01:00
EPAU63,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-27 15:19:00+01:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,1,2026-03-27 15:18:29.111267+01:00
KALI84,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-27 15:57:13+01:00,2026-03-27 15:55:29+01:00,2026-03-27 15:54:05+01:00,2026-03-27 15:52:00+01:00,2026-03-27 15:50:20+01:00,2026-03-27 15:48:41+01:00,2026-03-27 15:46:44+01:00,2026-03-27 15:44:21+01:00,2026-03-27 15:42:43+01:00,2026-03-27 15:40:45+01:00,2026-03-27 15:38:59+01:00,2026-03-27 15:37:02+01:00,2026-03-27 15:34:14+01:00,2026-03-27 15:32:26+01:00,2026-03-27 15:30:51+01:00,2026-03-27 15:28:29+01:00,2026-03-27 15:26:07+01:00,2026-03-27 15:24:15+01:00,,,,,,,,,,,,,,,,Gare du Nord,18,2026-03-27 15:18:29.111267+01:00
EPAU75,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-27 15:22:37+01:00,2026-03-27 15:25:07+01:00,2026-03-27 15:28:17+01:00,2026-03-27 15:30:57+01:00,2026-03-27 15:33:07+01:00,2026-03-27 15:35:37+01:00,2026-03-27 15:38:47+01:00,2026-03-27 15:41:17+01:00,2026-03-27 15:43:37+01:00,2026-03-27 15:49:17+01:00,,,,,,La Plaine Stade de France,10,2026-03-27 15:18:29.111267+01:00
ICOR13,ICOR,Mitry - Claye,,,,2026-03-27 15:49:55+01:00,2026-03-27 15:52:56+01:00,2026-03-27 15:56:03+01:00,2026-03-27 15:57:59+01:00,2026-03-27 15:59:51+01:00,2026-03-27 16:02:21+01:00,2026-03-27 16:04:55+01:00,2026-03-27 16:07:02+01:00,2026-03-27 16:09:36+01:00,2026-03-27 16:11:27+01:00,2026-03-27 16:13:39+01:00,,,,2026-03-27 16:18:54+01:00,2026-03-27 16:20:55+01:00,,2026-03-27 16:23:46+01:00,,,,,2026-03-27 16:29:42+01:00,2026-03-27 16:32:22+01:00,2026-03-27 16:34:39+01:00,2026-03-27 16:36:13+01:00,2026-03-27 16:38:19+01:00,2026-03-27 16:40:39+01:00,2026-03-27 16:45:00+01:00,2026-03-27 16:50:10+01:00,2026-03-27 16:52:40+01:00,2026-03-27 16:55:50+01:00,2026-03-27 16:58:30+01:00,2026-03-27 17:00:40+01:00,2026-03-27 17:03:20+01:00,,,,,,2026-03-27 17:06:40+01:00,2026-03-27 17:09:30+01:00,2026-03-27 17:12:40+01:00,,Saint-Rémy-lès-Chevreuse,30,2026-03-27 15:18:29.111267+01:00
EPIN23,EPIN,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-03-27 16:06:55+01:00,2026-03-27 16:09:56+01:00,2026-03-27 16:13:03+01:00,2026-03-27 16:14:59+01:00,2026-03-27 16:16:41+01:00,2026-03-27 16:19:01+01:00,2026-03-27 16:20:37+01:00,2026-03-27 16:22:41+01:00,2026-03-27 16:25:46+01:00,2026-03-27 16:27:32+01:00,2026-03-27 16:29:44+01:00,,,,2026-03-27 16:34:59+01:00,2026-03-27 16:36:50+01:00,,2026-03-27 16:39:26+01:00,,,,,2026-03-27 16:45:12+01:00,2026-03-27 16:47:42+01:00,2026-03-27 16:49:59+01:00,2026-03-27 16:51:33+01:00,2026-03-27 16:53:39+01:00,2026-03-27 16:55:49+01:00,2026-03-27 17:00:00+01:00,2026-03-27 17:05:10+01:00,2026-03-27 17:07:40+01:00,2026-03-27 17:10:50+01:00,2026-03-27 17:13:30+01:00,2026-03-27 17:15:40+01:00,2026-03-27 17:18:10+01:00,2026-03-27 17:21:30+01:00,2026-03-27 17:24:00+01:00,2026-03-27 17:26:20+01:00,2026-03-27 17:32:00+01:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-03-27 15:18:29.111267+01:00
ERIO85,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,2026-03-27 15:20:06+01:00,2026-03-27 15:21:46+01:00,2026-03-27 15:23:49+01:00,2026-03-27 15:25:36+01:00,2026-03-27 15:27:12+01:00,2026-03-27 15:29:42+01:00,2026-03-27 15:31:59+01:00,2026-03-27 15:33:33+01:00,2026-03-27 15:35:39+01:00,2026-03-27 15:37:49+01:00,2026-03-27 15:42:00+01:00,,,,,,2026-03-27 15:56:10+01:00,,,,2026-03-27 16:07:30+01:00,,,,,,Bagneux,13,2026-03-27 15:18:29.111267+01:00
