mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
EMAL81,EMAL,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-20 17:51:12+02:00,2026-04-20 17:52:59+02:00,2026-04-20 17:54:33+02:00,2026-04-20 17:56:59+02:00,2026-04-20 17:59:00+02:00,2026-04-20 18:03:00+02:00,2026-04-20 18:08:10+02:00,2026-04-20 18:10:40+02:00,2026-04-20 18:13:50+02:00,2026-04-20 18:16:30+02:00,2026-04-20 18:18:40+02:00,2026-04-20 18:21:10+02:00,2026-04-20 18:24:20+02:00,2026-04-20 18:26:50+02:00,2026-04-20 18:29:10+02:00,2026-04-20 18:34:50+02:00,,,,,,Denfert-Rochereau,16,2026-04-20 17:50:03.063434+02:00
IRES79,IRES,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-20 17:49:59+02:00,2026-04-20 17:51:33+02:00,2026-04-20 17:53:59+02:00,2026-04-20 17:56:00+02:00,2026-04-20 18:00:00+02:00,2026-04-20 18:05:10+02:00,2026-04-20 18:07:40+02:00,2026-04-20 18:10:50+02:00,2026-04-20 18:13:30+02:00,2026-04-20 18:15:40+02:00,2026-04-20 18:18:20+02:00,,,,,,2026-04-20 18:21:40+02:00,2026-04-20 18:24:30+02:00,2026-04-20 18:27:40+02:00,,Port Royal,14,2026-04-20 17:50:03.063434+02:00
IJAP67,IJAP,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-20 17:43:40+02:00,2026-04-20 17:46:50+02:00,2026-04-20 17:49:30+02:00,2026-04-20 17:51:40+02:00,2026-04-20 17:54:20+02:00,,,,,,2026-04-20 17:57:40+02:00,2026-04-20 18:00:30+02:00,2026-04-20 18:03:40+02:00,,La Courneuve - Aubervilliers,8,2026-04-20 17:50:03.063434+02:00
STER22,STER,Robinson,,2026-04-20 19:35:36+02:00,2026-04-20 19:33:51+02:00,,,,,,,,,,,,,,,,,,2026-04-20 19:31:54+02:00,2026-04-20 19:29:21+02:00,2026-04-20 19:27:43+02:00,2026-04-20 19:25:35+02:00,2026-04-20 19:23:39+02:00,2026-04-20 19:21:57+02:00,2026-04-20 19:19:34+02:00,2026-04-20 19:17:26+02:00,2026-04-20 19:15:51+02:00,2026-04-20 19:13:59+02:00,2026-04-20 19:11:47+02:00,2026-04-20 19:08:00+02:00,2026-04-20 19:02:20+02:00,2026-04-20 18:59:30+02:00,2026-04-20 18:56:00+02:00,2026-04-20 18:53:10+02:00,2026-04-20 18:51:00+02:00,2026-04-20 18:48:50+02:00,2026-04-20 18:45:10+02:00,2026-04-20 18:42:20+02:00,2026-04-20 18:40:20+02:00,2026-04-20 18:35:10+02:00,2026-04-20 18:32:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-20 17:50:03.063434+02:00
KEPI86,KEPI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-20 18:39:42+02:00,2026-04-20 18:37:53+02:00,,2026-04-20 18:35:05+02:00,2026-04-20 18:33:10+02:00,2026-04-20 18:31:16+02:00,2026-04-20 18:29:24+02:00,2026-04-20 18:26:41+02:00,2026-04-20 18:24:53+02:00,2026-04-20 18:22:45+02:00,2026-04-20 18:20:49+02:00,2026-04-20 18:19:07+02:00,2026-04-20 18:16:44+02:00,2026-04-20 18:14:36+02:00,2026-04-20 18:13:01+02:00,2026-04-20 18:10:59+02:00,2026-04-20 18:08:47+02:00,2026-04-20 18:05:00+02:00,2026-04-20 17:59:20+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,18,2026-04-20 17:50:03.063434+02:00
ELIK09,ELIK,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-20 18:23:43+02:00,2026-04-20 18:26:09+02:00,2026-04-20 18:27:48+02:00,,,,,,,,,,,,,,,,,,2026-04-20 18:29:41+02:00,2026-04-20 18:32:16+02:00,2026-04-20 18:34:01+02:00,2026-04-20 18:36:04+02:00,2026-04-20 18:37:51+02:00,2026-04-20 18:39:32+02:00,2026-04-20 18:42:12+02:00,2026-04-20 18:43:59+02:00,2026-04-20 18:45:33+02:00,2026-04-20 18:47:59+02:00,2026-04-20 18:50:00+02:00,2026-04-20 18:54:00+02:00,2026-04-20 18:59:10+02:00,2026-04-20 19:01:40+02:00,2026-04-20 19:04:50+02:00,2026-04-20 19:07:30+02:00,2026-04-20 19:09:40+02:00,2026-04-20 19:12:10+02:00,2026-04-20 19:15:20+02:00,2026-04-20 19:17:50+02:00,2026-04-20 19:20:10+02:00,2026-04-20 19:25:50+02:00,,,,,,Robinson,25,2026-04-20 17:50:03.063434+02:00
PGNE90,PGNE,Saint-Rémy-lès-Chevreuse,,,,,2026-04-20 19:03:27+02:00,2026-04-20 19:00:19+02:00,2026-04-20 18:58:21+02:00,2026-04-20 18:56:29+02:00,2026-04-20 18:54:32+02:00,2026-04-20 18:52:09+02:00,,,2026-04-20 18:47:36+02:00,2026-04-20 18:45:09+02:00,,,,2026-04-20 18:39:54+02:00,2026-04-20 18:37:59+02:00,,2026-04-20 18:35:14+02:00,2026-04-20 18:32:31+02:00,2026-04-20 18:30:53+02:00,2026-04-20 18:28:45+02:00,2026-04-20 18:26:49+02:00,2026-04-20 18:25:07+02:00,2026-04-20 18:22:44+02:00,2026-04-20 18:20:36+02:00,2026-04-20 18:19:01+02:00,2026-04-20 18:16:59+02:00,2026-04-20 18:14:47+02:00,2026-04-20 18:11:00+02:00,2026-04-20 18:05:20+02:00,2026-04-20 18:02:30+02:00,2026-04-20 17:59:00+02:00,2026-04-20 17:56:10+02:00,2026-04-20 17:54:00+02:00,2026-04-20 17:51:50+02:00,,,,,,2026-04-20 17:48:10+02:00,,,,Sevran - Livry,29,2026-04-20 17:50:03.063434+02:00
IJOU23,IJOU,Mitry - Claye,,,,2026-04-20 18:26:21+02:00,2026-04-20 18:29:36+02:00,2026-04-20 18:32:43+02:00,2026-04-20 18:34:37+02:00,2026-04-20 18:36:29+02:00,2026-04-20 18:39:13+02:00,2026-04-20 18:41:26+02:00,,,,2026-04-20 18:47:15+02:00,,,,2026-04-20 18:52:10+02:00,2026-04-20 18:53:56+02:00,,2026-04-20 18:56:47+02:00,2026-04-20 18:59:16+02:00,2026-04-20 19:01:01+02:00,2026-04-20 19:03:04+02:00,2026-04-20 19:04:51+02:00,2026-04-20 19:06:32+02:00,2026-04-20 19:09:12+02:00,2026-04-20 19:10:59+02:00,2026-04-20 19:12:33+02:00,2026-04-20 19:14:59+02:00,2026-04-20 19:17:00+02:00,2026-04-20 19:21:00+02:00,2026-04-20 19:26:10+02:00,2026-04-20 19:28:40+02:00,2026-04-20 19:31:50+02:00,2026-04-20 19:34:30+02:00,2026-04-20 19:36:40+02:00,2026-04-20 19:39:20+02:00,,,,,,2026-04-20 19:42:40+02:00,2026-04-20 19:45:30+02:00,2026-04-20 19:48:40+02:00,,Saint-Rémy-lès-Chevreuse,31,2026-04-20 17:50:03.063434+02:00
STOL80,STOL,Robinson,,2026-04-20 18:20:36+02:00,2026-04-20 18:18:51+02:00,,,,,,,,,,,,,,,,,,2026-04-20 18:16:54+02:00,2026-04-20 18:14:21+02:00,2026-04-20 18:12:43+02:00,2026-04-20 18:10:35+02:00,2026-04-20 18:08:39+02:00,2026-04-20 18:06:57+02:00,2026-04-20 18:04:34+02:00,2026-04-20 18:02:26+02:00,2026-04-20 18:00:51+02:00,2026-04-20 17:58:59+02:00,2026-04-20 17:56:47+02:00,2026-04-20 17:53:00+02:00,,,,,,,,,,,,,,,,Gare du Nord,14,2026-04-20 17:50:03.063434+02:00
KEPI78,KEPI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-20 18:24:42+02:00,2026-04-20 18:22:53+02:00,,2026-04-20 18:20:05+02:00,2026-04-20 18:18:10+02:00,2026-04-20 18:16:16+02:00,2026-04-20 18:14:24+02:00,2026-04-20 18:11:41+02:00,2026-04-20 18:09:53+02:00,2026-04-20 18:07:45+02:00,2026-04-20 18:05:49+02:00,2026-04-20 18:04:07+02:00,2026-04-20 18:01:44+02:00,2026-04-20 17:59:36+02:00,2026-04-20 17:58:01+02:00,2026-04-20 17:55:59+02:00,2026-04-20 17:53:47+02:00,2026-04-20 17:50:00+02:00,,,,,,,,,,,,,,,,Gare du Nord,17,2026-04-20 17:50:03.063434+02:00
IRAS19,IRAS,Mitry - Claye,,,,,,,,,,,,,,2026-04-20 18:38:03+02:00,2026-04-20 18:40:18+02:00,2026-04-20 18:42:16+02:00,,2026-04-20 18:45:09+02:00,2026-04-20 18:46:55+02:00,2026-04-20 18:48:38+02:00,2026-04-20 18:50:47+02:00,2026-04-20 18:53:16+02:00,2026-04-20 18:55:01+02:00,2026-04-20 18:57:04+02:00,2026-04-20 18:58:51+02:00,2026-04-20 19:00:32+02:00,2026-04-20 19:03:12+02:00,2026-04-20 19:04:59+02:00,2026-04-20 19:06:33+02:00,2026-04-20 19:08:59+02:00,2026-04-20 19:11:00+02:00,2026-04-20 19:15:00+02:00,2026-04-20 19:20:10+02:00,2026-04-20 19:22:40+02:00,2026-04-20 19:25:50+02:00,2026-04-20 19:28:30+02:00,2026-04-20 19:30:40+02:00,2026-04-20 19:33:20+02:00,,,,,,2026-04-20 19:36:40+02:00,2026-04-20 19:39:30+02:00,2026-04-20 19:42:40+02:00,,Massy - Palaiseau,27,2026-04-20 17:50:03.063434+02:00
PGRE16,PGRE,Saint-Rémy-lès-Chevreuse,,,,,2026-04-20 19:48:27+02:00,2026-04-20 19:45:19+02:00,2026-04-20 19:43:21+02:00,2026-04-20 19:41:29+02:00,2026-04-20 19:39:32+02:00,2026-04-20 19:37:09+02:00,,,2026-04-20 19:32:36+02:00,2026-04-20 19:30:09+02:00,,,,2026-04-20 19:24:54+02:00,2026-04-20 19:22:59+02:00,,2026-04-20 19:20:14+02:00,2026-04-20 19:17:31+02:00,2026-04-20 19:15:53+02:00,2026-04-20 19:13:45+02:00,2026-04-20 19:11:49+02:00,2026-04-20 19:10:07+02:00,2026-04-20 19:07:44+02:00,2026-04-20 19:05:36+02:00,2026-04-20 19:04:01+02:00,2026-04-20 19:01:59+02:00,2026-04-20 18:59:47+02:00,2026-04-20 18:56:00+02:00,2026-04-20 18:50:20+02:00,2026-04-20 18:47:30+02:00,2026-04-20 18:44:00+02:00,2026-04-20 18:41:10+02:00,2026-04-20 18:39:00+02:00,2026-04-20 18:36:50+02:00,,,,,,2026-04-20 18:33:10+02:00,2026-04-20 18:30:00+02:00,2026-04-20 18:26:50+02:00,2026-04-20 18:23:00+02:00,Mitry - Claye,32,2026-04-20 17:50:03.063434+02:00
LOTO84,LOTO,Orsay-Ville,,,,,,,,,,2026-04-20 18:45:28+02:00,2026-04-20 18:43:07+02:00,2026-04-20 18:40:14+02:00,2026-04-20 18:38:09+02:00,2026-04-20 18:35:42+02:00,,2026-04-20 18:31:33+02:00,2026-04-20 18:29:49+02:00,2026-04-20 18:27:44+02:00,2026-04-20 18:25:49+02:00,,2026-04-20 18:23:04+02:00,2026-04-20 18:20:21+02:00,2026-04-20 18:18:43+02:00,2026-04-20 18:16:35+02:00,2026-04-20 18:14:39+02:00,2026-04-20 18:12:57+02:00,2026-04-20 18:10:34+02:00,2026-04-20 18:08:26+02:00,2026-04-20 18:06:51+02:00,2026-04-20 18:04:59+02:00,2026-04-20 18:02:47+02:00,2026-04-20 17:59:00+02:00,2026-04-20 17:53:20+02:00,2026-04-20 17:50:30+02:00,,,,,,,,,,,,,,La Courneuve - Aubervilliers,23,2026-04-20 17:50:03.063434+02:00
IALE55,IALE,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-20 17:50:03.063434+02:00
KEUM04,KEUM,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-20 19:09:42+02:00,2026-04-20 19:07:53+02:00,,2026-04-20 19:05:05+02:00,2026-04-20 19:03:10+02:00,2026-04-20 19:01:16+02:00,2026-04-20 18:59:24+02:00,2026-04-20 18:56:41+02:00,2026-04-20 18:54:53+02:00,2026-04-20 18:52:45+02:00,2026-04-20 18:50:49+02:00,2026-04-20 18:49:07+02:00,2026-04-20 18:46:44+02:00,2026-04-20 18:44:36+02:00,2026-04-20 18:43:01+02:00,2026-04-20 18:40:59+02:00,2026-04-20 18:38:47+02:00,2026-04-20 18:35:00+02:00,2026-04-20 18:29:20+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,18,2026-04-20 17:50:03.063434+02:00
ELIK17,ELIK,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-20 18:38:43+02:00,2026-04-20 18:41:09+02:00,2026-04-20 18:42:48+02:00,,,,,,,,,,,,,,,,,,2026-04-20 18:44:41+02:00,2026-04-20 18:47:16+02:00,2026-04-20 18:49:01+02:00,2026-04-20 18:51:04+02:00,2026-04-20 18:52:51+02:00,2026-04-20 18:54:32+02:00,2026-04-20 18:57:12+02:00,2026-04-20 18:58:59+02:00,2026-04-20 19:00:33+02:00,2026-04-20 19:02:59+02:00,2026-04-20 19:05:00+02:00,2026-04-20 19:09:00+02:00,2026-04-20 19:14:10+02:00,2026-04-20 19:16:40+02:00,2026-04-20 19:19:50+02:00,2026-04-20 19:22:30+02:00,2026-04-20 19:24:40+02:00,2026-04-20 19:27:10+02:00,2026-04-20 19:30:20+02:00,2026-04-20 19:32:50+02:00,2026-04-20 19:35:10+02:00,2026-04-20 19:40:50+02:00,,,,,,Robinson,25,2026-04-20 17:50:03.063434+02:00
IJAP91,IJAP,Mitry - Claye,,,,,,,,,,,,,,,,,,2026-04-20 17:52:10+02:00,2026-04-20 17:53:56+02:00,,2026-04-20 17:56:47+02:00,2026-04-20 17:59:16+02:00,2026-04-20 18:01:01+02:00,2026-04-20 18:03:04+02:00,2026-04-20 18:04:51+02:00,2026-04-20 18:06:32+02:00,2026-04-20 18:09:12+02:00,2026-04-20 18:10:59+02:00,2026-04-20 18:12:33+02:00,2026-04-20 18:14:59+02:00,2026-04-20 18:17:00+02:00,2026-04-20 18:21:00+02:00,2026-04-20 18:26:10+02:00,2026-04-20 18:28:40+02:00,2026-04-20 18:31:50+02:00,2026-04-20 18:34:30+02:00,2026-04-20 18:36:40+02:00,2026-04-20 18:39:20+02:00,,,,,,2026-04-20 18:42:40+02:00,2026-04-20 18:45:30+02:00,2026-04-20 18:48:40+02:00,,Antony,23,2026-04-20 17:50:03.063434+02:00
EMAL73,EMAL,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-20 17:44:00+02:00,2026-04-20 17:48:00+02:00,2026-04-20 17:53:10+02:00,2026-04-20 17:55:40+02:00,2026-04-20 17:58:50+02:00,2026-04-20 18:01:30+02:00,2026-04-20 18:03:40+02:00,2026-04-20 18:06:10+02:00,2026-04-20 18:09:20+02:00,2026-04-20 18:11:50+02:00,2026-04-20 18:14:10+02:00,2026-04-20 18:19:50+02:00,,,,,,Châtelet les Halles,12,2026-04-20 17:50:03.063434+02:00
PGNE66,PGNE,Saint-Rémy-lès-Chevreuse,,,,,2026-04-20 18:18:27+02:00,2026-04-20 18:15:19+02:00,2026-04-20 18:13:21+02:00,2026-04-20 18:11:29+02:00,2026-04-20 18:09:32+02:00,2026-04-20 18:07:09+02:00,,,2026-04-20 18:02:36+02:00,2026-04-20 18:00:09+02:00,,,,2026-04-20 17:54:54+02:00,2026-04-20 17:52:59+02:00,,2026-04-20 17:50:14+02:00,2026-04-20 17:47:31+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,Bagneux,12,2026-04-20 17:50:03.063434+02:00
STOL56,STOL,Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-20 17:50:03.063434+02:00
STOL88,STOL,Robinson,,2026-04-20 18:35:36+02:00,2026-04-20 18:33:51+02:00,,,,,,,,,,,,,,,,,,2026-04-20 18:31:54+02:00,2026-04-20 18:29:21+02:00,2026-04-20 18:27:43+02:00,2026-04-20 18:25:35+02:00,2026-04-20 18:23:39+02:00,2026-04-20 18:21:57+02:00,2026-04-20 18:19:34+02:00,2026-04-20 18:17:26+02:00,2026-04-20 18:15:51+02:00,2026-04-20 18:13:59+02:00,2026-04-20 18:11:47+02:00,2026-04-20 18:08:00+02:00,2026-04-20 18:02:20+02:00,2026-04-20 17:59:30+02:00,2026-04-20 17:56:00+02:00,2026-04-20 17:53:10+02:00,2026-04-20 17:51:00+02:00,,,,,,,,,,,Le Blanc-Mesnil,19,2026-04-20 17:50:03.063434+02:00
