mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
ECCO39,ECCO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,2026-04-16 06:30:34+02:00,2026-04-16 06:32:32+02:00,2026-04-16 06:34:21+02:00,2026-04-16 06:37:10+02:00,2026-04-16 06:38:50+02:00,2026-04-16 06:40:53+02:00,2026-04-16 06:42:40+02:00,2026-04-16 06:44:16+02:00,2026-04-16 06:46:56+02:00,2026-04-16 06:49:13+02:00,2026-04-16 06:50:47+02:00,2026-04-16 06:52:53+02:00,2026-04-16 06:55:03+02:00,2026-04-16 07:00:00+02:00,2026-04-16 07:05:10+02:00,2026-04-16 07:07:40+02:00,2026-04-16 07:10:50+02:00,2026-04-16 07:13:30+02:00,2026-04-16 07:15:40+02:00,2026-04-16 07:18:10+02:00,2026-04-16 07:21:30+02:00,2026-04-16 07:24:00+02:00,2026-04-16 07:26:20+02:00,2026-04-16 07:32:00+02:00,,,,,,La Croix de Berny,24,2026-04-16 06:30:02.632023+02:00
ISOL41,ISOL,Mitry - Claye,,,,,,,,,,,,,,,,,,2026-04-16 06:33:56+02:00,2026-04-16 06:35:47+02:00,,2026-04-16 06:38:23+02:00,2026-04-16 06:40:52+02:00,2026-04-16 06:42:32+02:00,2026-04-16 06:44:35+02:00,2026-04-16 06:46:22+02:00,2026-04-16 06:47:58+02:00,2026-04-16 06:50:28+02:00,2026-04-16 06:52:45+02:00,2026-04-16 06:54:19+02:00,2026-04-16 06:56:25+02:00,2026-04-16 06:58:35+02:00,2026-04-16 07:03:00+02:00,2026-04-16 07:08:10+02:00,2026-04-16 07:10:40+02:00,2026-04-16 07:13:50+02:00,2026-04-16 07:16:30+02:00,2026-04-16 07:18:40+02:00,2026-04-16 07:21:20+02:00,,,,,,2026-04-16 07:24:40+02:00,2026-04-16 07:27:30+02:00,2026-04-16 07:30:40+02:00,,Antony,23,2026-04-16 06:30:02.632023+02:00
IVAN75,IVAN,Mitry - Claye,,,,2026-04-16 06:59:52+02:00,2026-04-16 07:02:53+02:00,2026-04-16 07:06:00+02:00,2026-04-16 07:07:56+02:00,2026-04-16 07:09:48+02:00,2026-04-16 07:12:18+02:00,2026-04-16 07:14:52+02:00,,,2026-04-16 07:19:18+02:00,2026-04-16 07:21:40+02:00,,,,2026-04-16 07:26:55+02:00,2026-04-16 07:28:46+02:00,,2026-04-16 07:31:37+02:00,2026-04-16 07:34:26+02:00,2026-04-16 07:36:06+02:00,2026-04-16 07:38:19+02:00,2026-04-16 07:40:06+02:00,2026-04-16 07:41:42+02:00,2026-04-16 07:44:22+02:00,2026-04-16 07:46:39+02:00,2026-04-16 07:48:13+02:00,2026-04-16 07:50:19+02:00,2026-04-16 07:52:39+02:00,2026-04-16 07:57:00+02:00,2026-04-16 08:02:10+02:00,2026-04-16 08:04:40+02:00,2026-04-16 08:07:50+02:00,2026-04-16 08:10:30+02:00,2026-04-16 08:12:40+02:00,2026-04-16 08:15:20+02:00,,,,,,2026-04-16 08:18:40+02:00,2026-04-16 08:21:30+02:00,2026-04-16 08:24:40+02:00,,Saint-Rémy-lès-Chevreuse,32,2026-04-16 06:30:02.632023+02:00
LORE58,LORE,Orsay-Ville,,,,,,,,,,2026-04-16 08:16:13+02:00,2026-04-16 08:13:52+02:00,2026-04-16 08:10:59+02:00,2026-04-16 08:08:54+02:00,2026-04-16 08:05:42+02:00,,2026-04-16 08:02:23+02:00,2026-04-16 08:00:39+02:00,2026-04-16 07:58:19+02:00,2026-04-16 07:56:24+02:00,,2026-04-16 07:53:29+02:00,2026-04-16 07:50:51+02:00,2026-04-16 07:49:03+02:00,2026-04-16 07:46:55+02:00,2026-04-16 07:44:59+02:00,2026-04-16 07:43:02+02:00,2026-04-16 07:40:14+02:00,2026-04-16 07:38:26+02:00,2026-04-16 07:36:51+02:00,2026-04-16 07:34:29+02:00,2026-04-16 07:32:07+02:00,2026-04-16 07:29:00+02:00,2026-04-16 07:23:20+02:00,2026-04-16 07:20:30+02:00,2026-04-16 07:17:00+02:00,2026-04-16 07:14:10+02:00,2026-04-16 07:12:00+02:00,2026-04-16 07:09:50+02:00,2026-04-16 07:06:10+02:00,2026-04-16 07:03:20+02:00,2026-04-16 07:01:20+02:00,2026-04-16 06:56:00+02:00,2026-04-16 06:48:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-16 06:30:02.632023+02:00
GUAD71,GUAD,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-16 07:13:33+02:00,2026-04-16 07:15:38+02:00,2026-04-16 07:17:36+02:00,,2026-04-16 07:20:14+02:00,2026-04-16 07:22:10+02:00,2026-04-16 07:24:03+02:00,2026-04-16 07:25:57+02:00,2026-04-16 07:28:36+02:00,2026-04-16 07:30:16+02:00,2026-04-16 07:32:24+02:00,2026-04-16 07:34:11+02:00,2026-04-16 07:35:47+02:00,2026-04-16 07:38:22+02:00,2026-04-16 07:40:39+02:00,2026-04-16 07:42:13+02:00,2026-04-16 07:44:19+02:00,2026-04-16 07:46:39+02:00,2026-04-16 07:51:00+02:00,2026-04-16 07:56:10+02:00,2026-04-16 07:58:40+02:00,2026-04-16 08:01:50+02:00,2026-04-16 08:04:30+02:00,2026-04-16 08:06:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-16 06:30:02.632023+02:00
EAST49,EAST,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16 07:06:02+02:00,2026-04-16 07:07:39+02:00,2026-04-16 07:09:13+02:00,2026-04-16 07:11:29+02:00,2026-04-16 07:13:39+02:00,2026-04-16 07:18:00+02:00,2026-04-16 07:23:10+02:00,2026-04-16 07:25:40+02:00,2026-04-16 07:28:50+02:00,2026-04-16 07:31:30+02:00,2026-04-16 07:33:40+02:00,2026-04-16 07:36:10+02:00,2026-04-16 07:39:30+02:00,2026-04-16 07:42:00+02:00,2026-04-16 07:44:20+02:00,2026-04-16 07:50:00+02:00,,,,,,Denfert-Rochereau,16,2026-04-16 06:30:02.632023+02:00
KOCQ26,KOCQ,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-16 07:00:44+02:00,2026-04-16 06:59:00+02:00,2026-04-16 06:57:36+02:00,2026-04-16 06:55:31+02:00,2026-04-16 06:53:51+02:00,2026-04-16 06:52:12+02:00,2026-04-16 06:50:15+02:00,2026-04-16 06:47:52+02:00,2026-04-16 06:46:14+02:00,2026-04-16 06:44:16+02:00,2026-04-16 06:42:30+02:00,2026-04-16 06:40:33+02:00,2026-04-16 06:37:45+02:00,2026-04-16 06:35:57+02:00,2026-04-16 06:34:22+02:00,2026-04-16 06:32:00+02:00,2026-04-16 06:29:24+02:00,,,,,,,,,,,,,,,,,Châtelet les Halles,17,2026-04-16 06:30:02.632023+02:00
KLEE68,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-16 08:19:07+02:00,2026-04-16 08:17:03+02:00,,2026-04-16 08:14:10+02:00,2026-04-16 08:12:25+02:00,2026-04-16 08:10:41+02:00,2026-04-16 08:08:29+02:00,2026-04-16 08:05:51+02:00,2026-04-16 08:04:03+02:00,2026-04-16 08:01:55+02:00,2026-04-16 07:59:59+02:00,2026-04-16 07:58:02+02:00,2026-04-16 07:55:14+02:00,2026-04-16 07:53:26+02:00,2026-04-16 07:51:51+02:00,2026-04-16 07:49:29+02:00,2026-04-16 07:47:07+02:00,2026-04-16 07:44:00+02:00,2026-04-16 07:38:20+02:00,2026-04-16 07:35:30+02:00,2026-04-16 07:32:00+02:00,2026-04-16 07:29:10+02:00,2026-04-16 07:27:00+02:00,2026-04-16 07:24:50+02:00,,,,,,2026-04-16 07:21:10+02:00,2026-04-16 07:18:00+02:00,2026-04-16 07:14:50+02:00,2026-04-16 07:11:00+02:00,Mitry - Claye,27,2026-04-16 06:30:02.632023+02:00
IVAN91,IVAN,Mitry - Claye,,,,2026-04-16 07:23:52+02:00,2026-04-16 07:26:53+02:00,2026-04-16 07:30:00+02:00,2026-04-16 07:31:56+02:00,2026-04-16 07:33:48+02:00,2026-04-16 07:36:18+02:00,2026-04-16 07:38:52+02:00,,,2026-04-16 07:43:18+02:00,2026-04-16 07:45:40+02:00,,,,2026-04-16 07:50:55+02:00,2026-04-16 07:52:46+02:00,,2026-04-16 07:55:37+02:00,2026-04-16 07:58:26+02:00,2026-04-16 08:00:06+02:00,2026-04-16 08:02:19+02:00,2026-04-16 08:04:06+02:00,2026-04-16 08:05:42+02:00,2026-04-16 08:08:22+02:00,2026-04-16 08:10:39+02:00,2026-04-16 08:12:13+02:00,2026-04-16 08:14:19+02:00,2026-04-16 08:16:39+02:00,2026-04-16 08:21:00+02:00,2026-04-16 08:26:10+02:00,2026-04-16 08:28:40+02:00,2026-04-16 08:31:50+02:00,2026-04-16 08:34:30+02:00,2026-04-16 08:36:40+02:00,2026-04-16 08:39:20+02:00,,,,,,2026-04-16 08:42:40+02:00,2026-04-16 08:45:30+02:00,2026-04-16 08:48:40+02:00,,Saint-Rémy-lès-Chevreuse,32,2026-04-16 06:30:02.632023+02:00
SOSI22,SOSI,Robinson,,2026-04-16 06:47:42+02:00,2026-04-16 06:46:02+02:00,,,,,,,,,,,,,,,,,,2026-04-16 06:44:00+02:00,2026-04-16 06:41:27+02:00,2026-04-16 06:39:49+02:00,2026-04-16 06:37:51+02:00,2026-04-16 06:36:05+02:00,2026-04-16 06:34:18+02:00,2026-04-16 06:31:30+02:00,2026-04-16 06:29:42+02:00,,,,,,,,,,,,,,,,,,,,Port Royal,10,2026-04-16 06:30:02.632023+02:00
SOSI34,SOSI,Robinson,,2026-04-16 07:16:26+02:00,2026-04-16 07:14:46+02:00,,,,,,,,,,,,,,,,,,2026-04-16 07:12:44+02:00,2026-04-16 07:10:11+02:00,2026-04-16 07:08:33+02:00,2026-04-16 07:06:35+02:00,2026-04-16 07:04:49+02:00,2026-04-16 07:03:02+02:00,2026-04-16 07:00:14+02:00,2026-04-16 06:58:26+02:00,2026-04-16 06:56:51+02:00,2026-04-16 06:54:29+02:00,2026-04-16 06:52:07+02:00,2026-04-16 06:49:00+02:00,2026-04-16 06:43:20+02:00,2026-04-16 06:40:30+02:00,2026-04-16 06:37:00+02:00,2026-04-16 06:34:10+02:00,2026-04-16 06:32:00+02:00,2026-04-16 06:29:50+02:00,,,,,,,,,,Aulnay-sous-Bois,20,2026-04-16 06:30:02.632023+02:00
PROC18,PROC,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 06:55:49+02:00,2026-04-16 06:52:41+02:00,2026-04-16 06:50:48+02:00,2026-04-16 06:48:56+02:00,2026-04-16 06:46:49+02:00,2026-04-16 06:44:46+02:00,2026-04-16 06:42:40+02:00,2026-04-16 06:40:02+02:00,2026-04-16 06:38:12+02:00,2026-04-16 06:35:50+02:00,,,,2026-04-16 06:31:05+02:00,2026-04-16 06:29:35+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Croix de Berny,12,2026-04-16 06:30:02.632023+02:00
EMIR81,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-16 07:18:51+02:00,2026-04-16 07:20:35+02:00,2026-04-16 07:22:42+02:00,2026-04-16 07:25:11+02:00,2026-04-16 07:27:02+02:00,2026-04-16 07:29:14+02:00,,2026-04-16 07:32:44+02:00,2026-04-16 07:34:19+02:00,2026-04-16 07:36:20+02:00,2026-04-16 07:38:11+02:00,,2026-04-16 07:40:57+02:00,2026-04-16 07:43:36+02:00,2026-04-16 07:45:16+02:00,2026-04-16 07:47:24+02:00,2026-04-16 07:49:11+02:00,2026-04-16 07:50:47+02:00,2026-04-16 07:53:22+02:00,2026-04-16 07:55:39+02:00,2026-04-16 07:57:13+02:00,2026-04-16 07:59:19+02:00,2026-04-16 08:01:39+02:00,2026-04-16 08:06:00+02:00,2026-04-16 08:11:10+02:00,2026-04-16 08:13:40+02:00,2026-04-16 08:16:50+02:00,2026-04-16 08:19:30+02:00,2026-04-16 08:21:40+02:00,2026-04-16 08:24:10+02:00,2026-04-16 08:27:30+02:00,2026-04-16 08:30:00+02:00,2026-04-16 08:32:20+02:00,2026-04-16 08:38:00+02:00,,,,,,Orsay Ville,32,2026-04-16 06:30:02.632023+02:00
EMIR73,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-16 07:06:31+02:00,2026-04-16 07:08:35+02:00,2026-04-16 07:10:42+02:00,2026-04-16 07:13:11+02:00,2026-04-16 07:15:02+02:00,2026-04-16 07:17:14+02:00,,2026-04-16 07:20:44+02:00,2026-04-16 07:22:19+02:00,2026-04-16 07:24:20+02:00,2026-04-16 07:26:11+02:00,,2026-04-16 07:28:57+02:00,2026-04-16 07:31:36+02:00,2026-04-16 07:33:16+02:00,2026-04-16 07:35:24+02:00,2026-04-16 07:37:11+02:00,2026-04-16 07:38:47+02:00,2026-04-16 07:41:22+02:00,2026-04-16 07:43:39+02:00,2026-04-16 07:45:13+02:00,2026-04-16 07:47:19+02:00,2026-04-16 07:49:39+02:00,2026-04-16 07:54:00+02:00,2026-04-16 07:59:10+02:00,2026-04-16 08:01:40+02:00,2026-04-16 08:04:50+02:00,2026-04-16 08:07:30+02:00,2026-04-16 08:09:40+02:00,2026-04-16 08:12:10+02:00,2026-04-16 08:15:30+02:00,2026-04-16 08:18:00+02:00,2026-04-16 08:20:20+02:00,2026-04-16 08:26:00+02:00,,,,,,Orsay Ville,32,2026-04-16 06:30:02.632023+02:00
IVAN67,IVAN,Mitry - Claye,,,,2026-04-16 06:47:52+02:00,2026-04-16 06:50:53+02:00,2026-04-16 06:54:00+02:00,2026-04-16 06:55:56+02:00,2026-04-16 06:57:48+02:00,2026-04-16 07:00:18+02:00,2026-04-16 07:02:52+02:00,,,2026-04-16 07:07:18+02:00,2026-04-16 07:09:40+02:00,,,,2026-04-16 07:14:55+02:00,2026-04-16 07:16:46+02:00,,2026-04-16 07:19:37+02:00,2026-04-16 07:22:26+02:00,2026-04-16 07:24:06+02:00,2026-04-16 07:26:19+02:00,2026-04-16 07:28:06+02:00,2026-04-16 07:29:42+02:00,2026-04-16 07:32:22+02:00,2026-04-16 07:34:39+02:00,2026-04-16 07:36:13+02:00,2026-04-16 07:38:19+02:00,2026-04-16 07:40:39+02:00,2026-04-16 07:45:00+02:00,2026-04-16 07:50:10+02:00,2026-04-16 07:52:40+02:00,2026-04-16 07:55:50+02:00,2026-04-16 07:58:30+02:00,2026-04-16 08:00:40+02:00,2026-04-16 08:03:20+02:00,,,,,,2026-04-16 08:06:40+02:00,2026-04-16 08:09:30+02:00,2026-04-16 08:12:40+02:00,,Saint-Rémy-lès-Chevreuse,32,2026-04-16 06:30:02.632023+02:00
GUAD79,GUAD,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-16 07:25:33+02:00,2026-04-16 07:27:38+02:00,2026-04-16 07:29:36+02:00,,2026-04-16 07:32:14+02:00,2026-04-16 07:34:10+02:00,2026-04-16 07:36:03+02:00,2026-04-16 07:37:57+02:00,2026-04-16 07:40:36+02:00,2026-04-16 07:42:16+02:00,2026-04-16 07:44:24+02:00,2026-04-16 07:46:11+02:00,2026-04-16 07:47:47+02:00,2026-04-16 07:50:22+02:00,2026-04-16 07:52:39+02:00,2026-04-16 07:54:13+02:00,2026-04-16 07:56:19+02:00,2026-04-16 07:58:39+02:00,2026-04-16 08:03:00+02:00,2026-04-16 08:08:10+02:00,2026-04-16 08:10:40+02:00,2026-04-16 08:13:50+02:00,2026-04-16 08:16:30+02:00,2026-04-16 08:18:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-16 06:30:02.632023+02:00
