mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
ERIO97,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-16 15:34:35+02:00,2026-04-16 15:36:40+02:00,2026-04-16 15:38:28+02:00,2026-04-16 15:39:53+02:00,2026-04-16 15:42:09+02:00,2026-04-16 15:43:50+02:00,2026-04-16 15:45:28+02:00,2026-04-16 15:47:47+02:00,2026-04-16 15:50:16+02:00,2026-04-16 15:51:56+02:00,2026-04-16 15:53:59+02:00,2026-04-16 15:55:46+02:00,2026-04-16 15:57:32+02:00,2026-04-16 16:00:22+02:00,2026-04-16 16:02:09+02:00,2026-04-16 16:03:43+02:00,2026-04-16 16:06:09+02:00,2026-04-16 16:08:00+02:00,2026-04-16 16:12:00+02:00,,,,,,2026-04-16 16:27:10+02:00,,,,2026-04-16 16:38:00+02:00,,,,,,Massy - Palaiseau,21,2026-04-16 15:00:02.746836+02:00
KALI90,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-16 16:12:13+02:00,2026-04-16 16:10:29+02:00,2026-04-16 16:09:05+02:00,2026-04-16 16:07:10+02:00,2026-04-16 16:05:30+02:00,2026-04-16 16:03:41+02:00,2026-04-16 16:01:54+02:00,2026-04-16 15:59:26+02:00,2026-04-16 15:57:53+02:00,2026-04-16 15:55:55+02:00,2026-04-16 15:54:09+02:00,2026-04-16 15:52:32+02:00,2026-04-16 15:49:54+02:00,2026-04-16 15:47:36+02:00,2026-04-16 15:46:01+02:00,2026-04-16 15:44:09+02:00,2026-04-16 15:41:47+02:00,2026-04-16 15:38:00+02:00,,,,,,2026-04-16 15:21:50+02:00,,,,2026-04-16 15:09:20+02:00,2026-04-16 15:06:30+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),21,2026-04-16 15:00:02.746836+02:00
ILAN01,ILAN,Mitry - Claye,2026-04-16 15:50:33+02:00,2026-04-16 15:52:59+02:00,2026-04-16 15:54:38+02:00,,,,,,,,,,,,,,,,,,2026-04-16 15:56:41+02:00,2026-04-16 15:59:16+02:00,2026-04-16 16:00:56+02:00,2026-04-16 16:02:59+02:00,2026-04-16 16:04:46+02:00,2026-04-16 16:06:32+02:00,2026-04-16 16:09:22+02:00,2026-04-16 16:11:09+02:00,2026-04-16 16:12:43+02:00,2026-04-16 16:15:09+02:00,2026-04-16 16:17:00+02:00,2026-04-16 16:21:00+02:00,2026-04-16 16:26:10+02:00,2026-04-16 16:28:40+02:00,2026-04-16 16:31:50+02:00,2026-04-16 16:34:30+02:00,2026-04-16 16:36:40+02:00,2026-04-16 16:39:20+02:00,,,,,,2026-04-16 16:42:40+02:00,2026-04-16 16:45:30+02:00,2026-04-16 16:48:40+02:00,,Robinson,24,2026-04-16 15:00:02.746836+02:00
EPIN05,EPIN,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-16 15:36:55+02:00,2026-04-16 15:40:06+02:00,2026-04-16 15:43:13+02:00,2026-04-16 15:44:59+02:00,2026-04-16 15:46:41+02:00,2026-04-16 15:49:21+02:00,2026-04-16 15:51:25+02:00,2026-04-16 15:53:22+02:00,2026-04-16 15:55:51+02:00,2026-04-16 15:57:42+02:00,2026-04-16 16:00:24+02:00,,,,2026-04-16 16:05:19+02:00,2026-04-16 16:06:55+02:00,,2026-04-16 16:09:46+02:00,,,,,2026-04-16 16:15:32+02:00,2026-04-16 16:18:22+02:00,2026-04-16 16:20:09+02:00,2026-04-16 16:21:43+02:00,2026-04-16 16:24:09+02:00,2026-04-16 16:26:00+02:00,2026-04-16 16:30:00+02:00,2026-04-16 16:35:10+02:00,2026-04-16 16:37:40+02:00,2026-04-16 16:40:50+02:00,2026-04-16 16:43:30+02:00,2026-04-16 16:45:40+02:00,2026-04-16 16:48:10+02:00,2026-04-16 16:51:30+02:00,2026-04-16 16:54:00+02:00,2026-04-16 16:56:20+02:00,2026-04-16 17:02:00+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-16 15:00:02.746836+02:00
ILUS71,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16 15:00:09+02:00,2026-04-16 15:02:00+02:00,2026-04-16 15:06:00+02:00,2026-04-16 15:11:10+02:00,2026-04-16 15:13:40+02:00,2026-04-16 15:16:50+02:00,2026-04-16 15:19:30+02:00,2026-04-16 15:21:40+02:00,2026-04-16 15:24:20+02:00,,,,,,2026-04-16 15:27:40+02:00,2026-04-16 15:30:30+02:00,2026-04-16 15:33:40+02:00,,Saint-Michel Notre-Dame,12,2026-04-16 15:00:02.746836+02:00
SOME06,SOME,Robinson,,2026-04-16 16:41:31+02:00,2026-04-16 16:39:51+02:00,,,,,,,,,,,,,,,,,,2026-04-16 16:37:59+02:00,2026-04-16 16:35:21+02:00,2026-04-16 16:33:43+02:00,2026-04-16 16:31:45+02:00,2026-04-16 16:29:59+02:00,2026-04-16 16:28:22+02:00,2026-04-16 16:25:54+02:00,2026-04-16 16:23:36+02:00,2026-04-16 16:22:01+02:00,2026-04-16 16:20:09+02:00,2026-04-16 16:17:47+02:00,2026-04-16 16:14:00+02:00,2026-04-16 16:08:20+02:00,2026-04-16 16:05:30+02:00,2026-04-16 16:02:00+02:00,2026-04-16 15:59:10+02:00,2026-04-16 15:57:00+02:00,2026-04-16 15:54:50+02:00,,,,,,2026-04-16 15:51:10+02:00,2026-04-16 15:48:00+02:00,2026-04-16 15:44:50+02:00,2026-04-16 15:41:00+02:00,Mitry - Claye,24,2026-04-16 15:00:02.746836+02:00
EPAU57,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16 15:01:50+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,1,2026-04-16 15:00:02.746836+02:00
PIST76,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 15:56:06+02:00,2026-04-16 15:52:58+02:00,2026-04-16 15:51:00+02:00,2026-04-16 15:49:08+02:00,2026-04-16 15:47:11+02:00,2026-04-16 15:44:48+02:00,2026-04-16 15:42:27+02:00,2026-04-16 15:39:34+02:00,2026-04-16 15:37:29+02:00,2026-04-16 15:35:02+02:00,,,,2026-04-16 15:29:37+02:00,2026-04-16 15:27:42+02:00,,2026-04-16 15:25:02+02:00,,,,,2026-04-16 15:19:32+02:00,2026-04-16 15:16:54+02:00,2026-04-16 15:14:36+02:00,2026-04-16 15:13:01+02:00,2026-04-16 15:11:09+02:00,2026-04-16 15:08:47+02:00,2026-04-16 15:05:00+02:00,2026-04-16 14:59:20+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,21,2026-04-16 15:00:02.746836+02:00
PIST82,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 16:11:06+02:00,2026-04-16 16:07:58+02:00,2026-04-16 16:06:00+02:00,2026-04-16 16:04:08+02:00,2026-04-16 16:02:11+02:00,2026-04-16 15:59:48+02:00,2026-04-16 15:57:27+02:00,2026-04-16 15:54:34+02:00,2026-04-16 15:52:29+02:00,2026-04-16 15:50:02+02:00,,,,2026-04-16 15:44:37+02:00,2026-04-16 15:42:42+02:00,,2026-04-16 15:40:02+02:00,,,,,2026-04-16 15:34:32+02:00,2026-04-16 15:31:54+02:00,2026-04-16 15:29:36+02:00,2026-04-16 15:28:01+02:00,2026-04-16 15:26:09+02:00,2026-04-16 15:23:47+02:00,2026-04-16 15:20:00+02:00,2026-04-16 15:14:20+02:00,2026-04-16 15:11:30+02:00,2026-04-16 15:08:00+02:00,2026-04-16 15:05:10+02:00,2026-04-16 15:03:00+02:00,2026-04-16 15:00:50+02:00,,,,,,,,,,Aulnay-sous-Bois,26,2026-04-16 15:00:02.746836+02:00
EPAU87,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,2026-04-16 14:59:59+02:00,2026-04-16 15:01:41+02:00,2026-04-16 15:04:21+02:00,2026-04-16 15:06:25+02:00,2026-04-16 15:08:22+02:00,2026-04-16 15:10:51+02:00,2026-04-16 15:12:42+02:00,2026-04-16 15:15:24+02:00,,,,2026-04-16 15:20:19+02:00,2026-04-16 15:21:55+02:00,,2026-04-16 15:24:46+02:00,,,,,2026-04-16 15:30:32+02:00,2026-04-16 15:33:22+02:00,2026-04-16 15:35:09+02:00,2026-04-16 15:36:43+02:00,2026-04-16 15:39:09+02:00,2026-04-16 15:41:00+02:00,2026-04-16 15:45:00+02:00,2026-04-16 15:50:10+02:00,2026-04-16 15:52:40+02:00,2026-04-16 15:55:50+02:00,2026-04-16 15:58:30+02:00,2026-04-16 16:00:40+02:00,2026-04-16 16:03:10+02:00,2026-04-16 16:06:20+02:00,2026-04-16 16:09:30+02:00,2026-04-16 16:12:20+02:00,2026-04-16 16:19:10+02:00,,,,,,La Hacquinière,28,2026-04-16 15:00:02.746836+02:00
ILUS77,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,2026-04-16 14:59:16+02:00,2026-04-16 15:00:56+02:00,2026-04-16 15:02:59+02:00,2026-04-16 15:04:46+02:00,2026-04-16 15:06:32+02:00,2026-04-16 15:09:22+02:00,2026-04-16 15:11:09+02:00,2026-04-16 15:12:43+02:00,2026-04-16 15:15:09+02:00,2026-04-16 15:17:00+02:00,2026-04-16 15:21:00+02:00,2026-04-16 15:26:10+02:00,2026-04-16 15:28:40+02:00,2026-04-16 15:31:50+02:00,2026-04-16 15:34:30+02:00,2026-04-16 15:36:40+02:00,2026-04-16 15:39:20+02:00,,,,,,2026-04-16 15:42:40+02:00,2026-04-16 15:45:30+02:00,2026-04-16 15:48:40+02:00,,Bagneux,20,2026-04-16 15:00:02.746836+02:00
ILUS83,ILUS,Mitry - Claye,2026-04-16 15:05:33+02:00,2026-04-16 15:07:59+02:00,2026-04-16 15:09:38+02:00,,,,,,,,,,,,,,,,,,2026-04-16 15:11:41+02:00,2026-04-16 15:14:16+02:00,2026-04-16 15:15:56+02:00,2026-04-16 15:17:59+02:00,2026-04-16 15:19:46+02:00,2026-04-16 15:21:32+02:00,2026-04-16 15:24:22+02:00,2026-04-16 15:26:09+02:00,2026-04-16 15:27:43+02:00,2026-04-16 15:30:09+02:00,2026-04-16 15:32:00+02:00,2026-04-16 15:36:00+02:00,2026-04-16 15:41:10+02:00,2026-04-16 15:43:40+02:00,2026-04-16 15:46:50+02:00,2026-04-16 15:49:30+02:00,2026-04-16 15:51:40+02:00,2026-04-16 15:54:20+02:00,,,,,,2026-04-16 15:57:40+02:00,2026-04-16 16:00:30+02:00,2026-04-16 16:03:40+02:00,,Robinson,24,2026-04-16 15:00:02.746836+02:00
EPAU93,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-16 15:06:55+02:00,2026-04-16 15:10:06+02:00,2026-04-16 15:13:13+02:00,2026-04-16 15:14:59+02:00,2026-04-16 15:16:41+02:00,2026-04-16 15:19:21+02:00,2026-04-16 15:21:25+02:00,2026-04-16 15:23:22+02:00,2026-04-16 15:25:51+02:00,2026-04-16 15:27:42+02:00,2026-04-16 15:30:24+02:00,,,,2026-04-16 15:35:19+02:00,2026-04-16 15:36:55+02:00,,2026-04-16 15:39:46+02:00,,,,,2026-04-16 15:45:32+02:00,2026-04-16 15:48:22+02:00,2026-04-16 15:50:09+02:00,2026-04-16 15:51:43+02:00,2026-04-16 15:54:09+02:00,2026-04-16 15:56:00+02:00,2026-04-16 16:00:00+02:00,2026-04-16 16:05:10+02:00,2026-04-16 16:07:40+02:00,2026-04-16 16:10:50+02:00,2026-04-16 16:13:30+02:00,2026-04-16 16:15:40+02:00,2026-04-16 16:18:10+02:00,2026-04-16 16:21:30+02:00,2026-04-16 16:24:00+02:00,2026-04-16 16:26:20+02:00,2026-04-16 16:32:00+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-16 15:00:02.746836+02:00
PINA08,PINA,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 17:11:06+02:00,2026-04-16 17:07:58+02:00,2026-04-16 17:06:00+02:00,2026-04-16 17:04:08+02:00,2026-04-16 17:02:11+02:00,2026-04-16 16:59:48+02:00,2026-04-16 16:57:27+02:00,2026-04-16 16:54:34+02:00,2026-04-16 16:52:29+02:00,2026-04-16 16:50:02+02:00,,,,2026-04-16 16:44:37+02:00,2026-04-16 16:42:42+02:00,,2026-04-16 16:40:02+02:00,,,,,2026-04-16 16:34:32+02:00,2026-04-16 16:31:54+02:00,2026-04-16 16:29:36+02:00,2026-04-16 16:28:01+02:00,2026-04-16 16:26:09+02:00,2026-04-16 16:23:47+02:00,2026-04-16 16:20:00+02:00,2026-04-16 16:14:20+02:00,2026-04-16 16:11:30+02:00,2026-04-16 16:08:00+02:00,2026-04-16 16:05:10+02:00,2026-04-16 16:03:00+02:00,2026-04-16 16:00:50+02:00,2026-04-16 15:57:10+02:00,2026-04-16 15:54:20+02:00,2026-04-16 15:52:20+02:00,2026-04-16 15:47:10+02:00,2026-04-16 15:44:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-16 15:00:02.746836+02:00
LOUP14,LOUP,Orsay-Ville,,,,,,,,,,2026-04-16 17:22:38+02:00,2026-04-16 17:20:17+02:00,2026-04-16 17:17:24+02:00,2026-04-16 17:15:19+02:00,2026-04-16 17:12:52+02:00,,2026-04-16 17:08:43+02:00,2026-04-16 17:06:59+02:00,2026-04-16 17:04:44+02:00,2026-04-16 17:02:49+02:00,,2026-04-16 16:59:54+02:00,2026-04-16 16:57:11+02:00,2026-04-16 16:55:23+02:00,2026-04-16 16:53:15+02:00,2026-04-16 16:51:19+02:00,2026-04-16 16:49:32+02:00,2026-04-16 16:46:54+02:00,2026-04-16 16:44:36+02:00,2026-04-16 16:43:01+02:00,2026-04-16 16:41:09+02:00,2026-04-16 16:38:47+02:00,2026-04-16 16:35:00+02:00,2026-04-16 16:29:20+02:00,2026-04-16 16:26:30+02:00,2026-04-16 16:23:00+02:00,2026-04-16 16:20:10+02:00,2026-04-16 16:18:00+02:00,2026-04-16 16:15:50+02:00,2026-04-16 16:12:10+02:00,2026-04-16 16:09:20+02:00,2026-04-16 16:07:20+02:00,2026-04-16 16:02:10+02:00,2026-04-16 15:59:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-16 15:00:02.746836+02:00
SOSO74,SOSO,Robinson,,2026-04-16 15:26:31+02:00,2026-04-16 15:24:51+02:00,,,,,,,,,,,,,,,,,,2026-04-16 15:22:59+02:00,2026-04-16 15:20:21+02:00,2026-04-16 15:18:43+02:00,2026-04-16 15:16:45+02:00,2026-04-16 15:14:59+02:00,2026-04-16 15:13:22+02:00,2026-04-16 15:10:54+02:00,2026-04-16 15:08:36+02:00,2026-04-16 15:07:01+02:00,2026-04-16 15:05:09+02:00,2026-04-16 15:02:47+02:00,2026-04-16 14:59:00+02:00,,,,,,,,,,,,,,,,Gare du Nord,14,2026-04-16 15:00:02.746836+02:00
KALI72,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-16 15:27:13+02:00,2026-04-16 15:25:29+02:00,2026-04-16 15:24:05+02:00,2026-04-16 15:22:10+02:00,2026-04-16 15:20:30+02:00,2026-04-16 15:18:41+02:00,2026-04-16 15:16:54+02:00,2026-04-16 15:14:26+02:00,2026-04-16 15:12:53+02:00,2026-04-16 15:10:55+02:00,2026-04-16 15:09:09+02:00,2026-04-16 15:07:32+02:00,2026-04-16 15:04:54+02:00,2026-04-16 15:02:36+02:00,2026-04-16 15:01:01+02:00,,,,,,,,,,,,,,,,,,,Luxembourg,15,2026-04-16 15:00:02.746836+02:00
ICOR13,ICOR,Mitry - Claye,,,,2026-04-16 15:49:55+02:00,2026-04-16 15:53:06+02:00,2026-04-16 15:56:13+02:00,2026-04-16 15:58:09+02:00,2026-04-16 16:00:01+02:00,2026-04-16 16:02:51+02:00,2026-04-16 16:05:05+02:00,2026-04-16 16:07:12+02:00,2026-04-16 16:09:46+02:00,2026-04-16 16:11:37+02:00,2026-04-16 16:14:19+02:00,,,,2026-04-16 16:19:24+02:00,2026-04-16 16:21:15+02:00,,2026-04-16 16:24:16+02:00,,,,,2026-04-16 16:30:12+02:00,2026-04-16 16:33:02+02:00,2026-04-16 16:34:49+02:00,2026-04-16 16:36:23+02:00,2026-04-16 16:38:59+02:00,2026-04-16 16:41:00+02:00,2026-04-16 16:45:00+02:00,2026-04-16 16:50:10+02:00,2026-04-16 16:52:40+02:00,2026-04-16 16:55:50+02:00,2026-04-16 16:58:30+02:00,2026-04-16 17:00:40+02:00,2026-04-16 17:03:20+02:00,,,,,,2026-04-16 17:06:40+02:00,2026-04-16 17:09:30+02:00,2026-04-16 17:12:40+02:00,,Saint-Rémy-lès-Chevreuse,30,2026-04-16 15:00:02.746836+02:00
SOSO98,SOSO,Robinson,,2026-04-16 16:26:31+02:00,2026-04-16 16:24:51+02:00,,,,,,,,,,,,,,,,,,2026-04-16 16:22:59+02:00,2026-04-16 16:20:21+02:00,2026-04-16 16:18:43+02:00,2026-04-16 16:16:45+02:00,2026-04-16 16:14:59+02:00,2026-04-16 16:13:22+02:00,2026-04-16 16:10:54+02:00,2026-04-16 16:08:36+02:00,2026-04-16 16:07:01+02:00,2026-04-16 16:05:09+02:00,2026-04-16 16:02:47+02:00,2026-04-16 15:59:00+02:00,2026-04-16 15:53:20+02:00,2026-04-16 15:50:30+02:00,2026-04-16 15:47:00+02:00,2026-04-16 15:44:10+02:00,2026-04-16 15:42:00+02:00,2026-04-16 15:39:50+02:00,,,,,,2026-04-16 15:36:10+02:00,2026-04-16 15:33:00+02:00,2026-04-16 15:29:50+02:00,2026-04-16 15:26:00+02:00,Mitry - Claye,24,2026-04-16 15:00:02.746836+02:00
