mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
IJUR73,IJUR,Mitry - Claye,,,,2026-04-13 17:19:51+02:00,2026-04-13 17:22:52+02:00,2026-04-13 17:25:59+02:00,2026-04-13 17:27:55+02:00,2026-04-13 17:29:47+02:00,2026-04-13 17:32:17+02:00,2026-04-13 17:34:46+02:00,,,,2026-04-13 17:40:15+02:00,,,,2026-04-13 17:45:20+02:00,2026-04-13 17:47:11+02:00,,2026-04-13 17:49:57+02:00,2026-04-13 17:52:36+02:00,2026-04-13 17:54:16+02:00,2026-04-13 17:56:24+02:00,2026-04-13 17:58:11+02:00,2026-04-13 17:59:47+02:00,2026-04-13 18:02:22+02:00,2026-04-13 18:04:39+02:00,2026-04-13 18:06:13+02:00,2026-04-13 18:08:19+02:00,2026-04-13 18:10:39+02:00,2026-04-13 18:15:00+02:00,2026-04-13 18:20:10+02:00,2026-04-13 18:22:40+02:00,2026-04-13 18:25:50+02:00,2026-04-13 18:28:30+02:00,2026-04-13 18:30:40+02:00,2026-04-13 18:33:20+02:00,,,,,,2026-04-13 18:36:40+02:00,2026-04-13 18:39:30+02:00,2026-04-13 18:42:40+02:00,,Saint-Rémy-lès-Chevreuse,31,2026-04-13 16:20:01.718073+02:00
SOSO98,SOSO,Robinson,,2026-04-13 16:27:21+02:00,2026-04-13 16:25:41+02:00,,,,,,,,,,,,,,,,,,2026-04-13 16:23:39+02:00,2026-04-13 16:21:06+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,Bagneux,4,2026-04-13 16:20:01.718073+02:00
ILUS89,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13 16:21:40+02:00,,Villeparisis - Mitry-le-Neuf,1,2026-04-13 16:20:01.718073+02:00
LOUP54,LOUP,Orsay-Ville,,,,,,,,,,2026-04-13 18:22:13+02:00,2026-04-13 18:19:52+02:00,2026-04-13 18:16:59+02:00,2026-04-13 18:14:54+02:00,2026-04-13 18:11:42+02:00,,2026-04-13 18:08:23+02:00,2026-04-13 18:06:39+02:00,2026-04-13 18:04:19+02:00,2026-04-13 18:02:24+02:00,,2026-04-13 17:59:29+02:00,2026-04-13 17:56:51+02:00,2026-04-13 17:55:03+02:00,2026-04-13 17:52:55+02:00,2026-04-13 17:50:59+02:00,2026-04-13 17:49:02+02:00,2026-04-13 17:46:14+02:00,2026-04-13 17:44:26+02:00,2026-04-13 17:42:51+02:00,2026-04-13 17:40:29+02:00,2026-04-13 17:38:07+02:00,2026-04-13 17:35:00+02:00,2026-04-13 17:29:20+02:00,2026-04-13 17:26:30+02:00,2026-04-13 17:23:00+02:00,2026-04-13 17:20:10+02:00,2026-04-13 17:18:00+02:00,2026-04-13 17:15:50+02:00,2026-04-13 17:12:10+02:00,2026-04-13 17:09:20+02:00,2026-04-13 17:07:20+02:00,2026-04-13 17:02:00+02:00,2026-04-13 16:54:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-13 16:20:01.718073+02:00
PINA02,PINA,Saint-Rémy-lès-Chevreuse,,,,,2026-04-13 16:55:43+02:00,2026-04-13 16:52:30+02:00,2026-04-13 16:50:37+02:00,2026-04-13 16:48:45+02:00,2026-04-13 16:46:28+02:00,2026-04-13 16:44:10+02:00,2026-04-13 16:41:49+02:00,2026-04-13 16:38:56+02:00,2026-04-13 16:36:51+02:00,2026-04-13 16:33:59+02:00,,,,2026-04-13 16:28:59+02:00,2026-04-13 16:27:19+02:00,,2026-04-13 16:24:19+02:00,,,,,2026-04-13 16:18:49+02:00,,,,,,,,,,,,,,,,,,,,,,Cité Universitaire,14,2026-04-13 16:20:01.718073+02:00
IJUR57,IJUR,Mitry - Claye,,,,2026-04-13 16:55:51+02:00,2026-04-13 16:58:52+02:00,2026-04-13 17:01:59+02:00,2026-04-13 17:03:55+02:00,2026-04-13 17:05:47+02:00,2026-04-13 17:08:17+02:00,2026-04-13 17:10:46+02:00,,,,2026-04-13 17:16:15+02:00,,,,2026-04-13 17:21:20+02:00,2026-04-13 17:23:11+02:00,,2026-04-13 17:25:57+02:00,2026-04-13 17:28:36+02:00,2026-04-13 17:30:16+02:00,2026-04-13 17:32:24+02:00,2026-04-13 17:34:11+02:00,2026-04-13 17:35:47+02:00,2026-04-13 17:38:22+02:00,2026-04-13 17:40:39+02:00,2026-04-13 17:42:13+02:00,2026-04-13 17:44:19+02:00,2026-04-13 17:46:39+02:00,2026-04-13 17:51:00+02:00,2026-04-13 17:56:10+02:00,2026-04-13 17:58:40+02:00,2026-04-13 18:01:50+02:00,2026-04-13 18:04:30+02:00,2026-04-13 18:06:40+02:00,2026-04-13 18:09:20+02:00,,,,,,2026-04-13 18:12:40+02:00,2026-04-13 18:15:30+02:00,2026-04-13 18:18:40+02:00,,Saint-Rémy-lès-Chevreuse,31,2026-04-13 16:20:01.718073+02:00
STAR58,STAR,Robinson,,2026-04-13 18:09:21+02:00,2026-04-13 18:07:36+02:00,,,,,,,,,,,,,,,,,,2026-04-13 18:05:24+02:00,2026-04-13 18:02:51+02:00,2026-04-13 18:01:03+02:00,2026-04-13 17:58:55+02:00,2026-04-13 17:56:59+02:00,2026-04-13 17:55:02+02:00,2026-04-13 17:52:14+02:00,2026-04-13 17:50:26+02:00,2026-04-13 17:48:51+02:00,2026-04-13 17:46:29+02:00,2026-04-13 17:44:07+02:00,2026-04-13 17:41:00+02:00,2026-04-13 17:35:20+02:00,2026-04-13 17:32:30+02:00,2026-04-13 17:29:00+02:00,2026-04-13 17:26:10+02:00,2026-04-13 17:24:00+02:00,2026-04-13 17:21:50+02:00,2026-04-13 17:18:10+02:00,2026-04-13 17:15:20+02:00,2026-04-13 17:13:20+02:00,2026-04-13 17:08:00+02:00,2026-04-13 17:00:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-13 16:20:01.718073+02:00
IJUR65,IJUR,Mitry - Claye,,,,2026-04-13 17:07:51+02:00,2026-04-13 17:10:52+02:00,2026-04-13 17:13:59+02:00,2026-04-13 17:15:55+02:00,2026-04-13 17:17:47+02:00,2026-04-13 17:20:17+02:00,2026-04-13 17:22:46+02:00,,,,2026-04-13 17:28:15+02:00,,,,2026-04-13 17:33:20+02:00,2026-04-13 17:35:11+02:00,,2026-04-13 17:37:57+02:00,2026-04-13 17:40:36+02:00,2026-04-13 17:42:16+02:00,2026-04-13 17:44:24+02:00,2026-04-13 17:46:11+02:00,2026-04-13 17:47:47+02:00,2026-04-13 17:50:22+02:00,2026-04-13 17:52:39+02:00,2026-04-13 17:54:13+02:00,2026-04-13 17:56:19+02:00,2026-04-13 17:58:39+02:00,2026-04-13 18:03:00+02:00,2026-04-13 18:08:10+02:00,2026-04-13 18:10:40+02:00,2026-04-13 18:13:50+02:00,2026-04-13 18:16:30+02:00,2026-04-13 18:18:40+02:00,2026-04-13 18:21:20+02:00,,,,,,2026-04-13 18:24:40+02:00,2026-04-13 18:27:30+02:00,2026-04-13 18:30:40+02:00,,Saint-Rémy-lès-Chevreuse,31,2026-04-13 16:20:01.718073+02:00
ILUS95,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13 16:19:55+02:00,2026-04-13 16:22:35+02:00,2026-04-13 16:24:45+02:00,2026-04-13 16:27:25+02:00,,,,,,2026-04-13 16:30:45+02:00,2026-04-13 16:33:35+02:00,2026-04-13 16:36:45+02:00,,Le Bourget,7,2026-04-13 16:20:01.718073+02:00
PGAZ36,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-04-13 18:00:57+02:00,2026-04-13 17:57:44+02:00,2026-04-13 17:55:51+02:00,2026-04-13 17:53:59+02:00,2026-04-13 17:51:42+02:00,2026-04-13 17:49:34+02:00,,,2026-04-13 17:45:01+02:00,2026-04-13 17:42:09+02:00,,,,2026-04-13 17:37:09+02:00,2026-04-13 17:35:14+02:00,,2026-04-13 17:32:19+02:00,2026-04-13 17:29:41+02:00,2026-04-13 17:27:53+02:00,2026-04-13 17:25:45+02:00,2026-04-13 17:23:54+02:00,2026-04-13 17:22:02+02:00,2026-04-13 17:19:14+02:00,2026-04-13 17:17:26+02:00,2026-04-13 17:15:51+02:00,2026-04-13 17:13:29+02:00,2026-04-13 17:11:07+02:00,2026-04-13 17:08:00+02:00,2026-04-13 17:02:20+02:00,2026-04-13 16:59:30+02:00,2026-04-13 16:56:00+02:00,2026-04-13 16:53:10+02:00,2026-04-13 16:51:00+02:00,2026-04-13 16:48:50+02:00,,,,,,2026-04-13 16:45:10+02:00,2026-04-13 16:42:00+02:00,2026-04-13 16:38:50+02:00,2026-04-13 16:35:00+02:00,Mitry - Claye,32,2026-04-13 16:20:01.718073+02:00
LOUP46,LOUP,Orsay-Ville,,,,,,,,,,2026-04-13 18:10:13+02:00,2026-04-13 18:07:52+02:00,2026-04-13 18:04:59+02:00,2026-04-13 18:02:54+02:00,2026-04-13 17:59:42+02:00,,2026-04-13 17:56:23+02:00,2026-04-13 17:54:39+02:00,2026-04-13 17:52:19+02:00,2026-04-13 17:50:24+02:00,,2026-04-13 17:47:29+02:00,2026-04-13 17:44:51+02:00,2026-04-13 17:43:03+02:00,2026-04-13 17:40:55+02:00,2026-04-13 17:38:59+02:00,2026-04-13 17:37:02+02:00,2026-04-13 17:34:14+02:00,2026-04-13 17:32:26+02:00,2026-04-13 17:30:51+02:00,2026-04-13 17:28:29+02:00,2026-04-13 17:26:07+02:00,2026-04-13 17:23:00+02:00,2026-04-13 17:17:20+02:00,2026-04-13 17:14:30+02:00,2026-04-13 17:11:00+02:00,2026-04-13 17:08:10+02:00,2026-04-13 17:06:00+02:00,2026-04-13 17:03:50+02:00,2026-04-13 17:00:10+02:00,2026-04-13 16:57:20+02:00,2026-04-13 16:55:20+02:00,2026-04-13 16:50:00+02:00,2026-04-13 16:42:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-13 16:20:01.718073+02:00
LOUP30,LOUP,Orsay-Ville,,,,,,,,,,2026-04-13 17:46:13+02:00,2026-04-13 17:43:52+02:00,2026-04-13 17:40:59+02:00,2026-04-13 17:38:54+02:00,2026-04-13 17:35:42+02:00,,2026-04-13 17:32:23+02:00,2026-04-13 17:30:39+02:00,2026-04-13 17:28:19+02:00,2026-04-13 17:26:24+02:00,,2026-04-13 17:23:29+02:00,2026-04-13 17:20:51+02:00,2026-04-13 17:19:03+02:00,2026-04-13 17:16:55+02:00,2026-04-13 17:14:59+02:00,2026-04-13 17:13:02+02:00,2026-04-13 17:10:14+02:00,2026-04-13 17:08:26+02:00,2026-04-13 17:06:51+02:00,2026-04-13 17:04:29+02:00,2026-04-13 17:02:07+02:00,2026-04-13 16:59:00+02:00,2026-04-13 16:53:20+02:00,2026-04-13 16:50:30+02:00,2026-04-13 16:47:00+02:00,2026-04-13 16:44:10+02:00,2026-04-13 16:42:00+02:00,2026-04-13 16:39:50+02:00,2026-04-13 16:36:10+02:00,2026-04-13 16:33:20+02:00,2026-04-13 16:31:20+02:00,2026-04-13 16:26:10+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,31,2026-04-13 16:20:01.718073+02:00
PGAZ20,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-04-13 17:36:57+02:00,2026-04-13 17:33:44+02:00,2026-04-13 17:31:51+02:00,2026-04-13 17:29:59+02:00,2026-04-13 17:27:42+02:00,2026-04-13 17:25:34+02:00,,,2026-04-13 17:21:01+02:00,2026-04-13 17:18:09+02:00,,,,2026-04-13 17:13:09+02:00,2026-04-13 17:11:14+02:00,,2026-04-13 17:08:19+02:00,2026-04-13 17:05:41+02:00,2026-04-13 17:03:53+02:00,2026-04-13 17:01:45+02:00,2026-04-13 16:59:54+02:00,2026-04-13 16:58:02+02:00,2026-04-13 16:55:14+02:00,2026-04-13 16:53:26+02:00,2026-04-13 16:51:51+02:00,2026-04-13 16:49:29+02:00,2026-04-13 16:46:43+02:00,2026-04-13 16:44:00+02:00,2026-04-13 16:38:20+02:00,2026-04-13 16:35:30+02:00,2026-04-13 16:32:00+02:00,2026-04-13 16:29:10+02:00,2026-04-13 16:27:00+02:00,2026-04-13 16:24:50+02:00,,,,,,2026-04-13 16:21:10+02:00,,,,Sevran - Livry,29,2026-04-13 16:20:01.718073+02:00
KERN40,KERN,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-13 17:49:07+02:00,2026-04-13 17:47:03+02:00,,2026-04-13 17:44:10+02:00,2026-04-13 17:42:25+02:00,2026-04-13 17:40:41+02:00,2026-04-13 17:38:29+02:00,2026-04-13 17:35:51+02:00,2026-04-13 17:34:03+02:00,2026-04-13 17:31:55+02:00,2026-04-13 17:29:59+02:00,2026-04-13 17:28:02+02:00,2026-04-13 17:25:14+02:00,2026-04-13 17:23:26+02:00,2026-04-13 17:21:51+02:00,2026-04-13 17:19:29+02:00,2026-04-13 17:17:07+02:00,2026-04-13 17:14:00+02:00,2026-04-13 17:08:20+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,18,2026-04-13 16:20:01.718073+02:00
EGRE43,EGRE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,2026-04-13 17:11:54+02:00,2026-04-13 17:13:11+02:00,2026-04-13 17:14:47+02:00,2026-04-13 17:17:22+02:00,2026-04-13 17:19:39+02:00,2026-04-13 17:21:13+02:00,2026-04-13 17:23:19+02:00,2026-04-13 17:25:39+02:00,2026-04-13 17:30:00+02:00,2026-04-13 17:35:10+02:00,2026-04-13 17:37:40+02:00,2026-04-13 17:40:50+02:00,2026-04-13 17:43:30+02:00,2026-04-13 17:45:40+02:00,2026-04-13 17:48:10+02:00,2026-04-13 17:51:30+02:00,2026-04-13 17:54:00+02:00,2026-04-13 17:56:20+02:00,2026-04-13 18:02:00+02:00,,,,,,Laplace,19,2026-04-13 16:20:01.718073+02:00
EPAU87,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13 16:20:23+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,1,2026-04-13 16:20:01.718073+02:00
STAR18,STAR,Robinson,,2026-04-13 17:10:06+02:00,2026-04-13 17:08:21+02:00,,,,,,,,,,,,,,,,,,2026-04-13 17:06:09+02:00,2026-04-13 17:03:36+02:00,2026-04-13 17:01:48+02:00,2026-04-13 16:59:40+02:00,2026-04-13 16:57:44+02:00,2026-04-13 16:55:47+02:00,2026-04-13 16:52:59+02:00,2026-04-13 16:51:11+02:00,2026-04-13 16:49:36+02:00,2026-04-13 16:47:14+02:00,2026-04-13 16:44:45+02:00,2026-04-13 16:41:38+02:00,2026-04-13 16:35:58+02:00,2026-04-13 16:33:08+02:00,2026-04-13 16:29:38+02:00,2026-04-13 16:26:48+02:00,2026-04-13 16:24:38+02:00,2026-04-13 16:22:28+02:00,,,,,,,,,,Aulnay-sous-Bois,20,2026-04-13 16:20:01.718073+02:00
EPIN05,EPIN,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13 16:20:32+02:00,2026-04-13 16:22:06+02:00,2026-04-13 16:24:12+02:00,2026-04-13 16:26:22+02:00,2026-04-13 16:30:33+02:00,2026-04-13 16:35:43+02:00,2026-04-13 16:38:13+02:00,2026-04-13 16:41:23+02:00,2026-04-13 16:44:03+02:00,2026-04-13 16:46:13+02:00,2026-04-13 16:48:43+02:00,2026-04-13 16:52:03+02:00,2026-04-13 16:54:33+02:00,2026-04-13 16:56:53+02:00,2026-04-13 17:02:33+02:00,,,,,,Port Royal,15,2026-04-13 16:20:01.718073+02:00
ECCI31,ECCI,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-13 16:33:35+02:00,2026-04-13 16:35:40+02:00,2026-04-13 16:37:38+02:00,2026-04-13 16:39:13+02:00,2026-04-13 16:41:14+02:00,2026-04-13 16:43:10+02:00,2026-04-13 16:45:03+02:00,2026-04-13 16:46:57+02:00,2026-04-13 16:49:36+02:00,2026-04-13 16:51:16+02:00,2026-04-13 16:53:24+02:00,2026-04-13 16:55:11+02:00,2026-04-13 16:56:47+02:00,2026-04-13 16:59:22+02:00,2026-04-13 17:01:39+02:00,2026-04-13 17:03:13+02:00,2026-04-13 17:05:19+02:00,2026-04-13 17:07:39+02:00,2026-04-13 17:12:00+02:00,2026-04-13 17:17:10+02:00,2026-04-13 17:19:40+02:00,2026-04-13 17:22:50+02:00,2026-04-13 17:25:30+02:00,2026-04-13 17:27:40+02:00,2026-04-13 17:30:10+02:00,2026-04-13 17:33:30+02:00,2026-04-13 17:36:00+02:00,2026-04-13 17:38:20+02:00,2026-04-13 17:44:00+02:00,,,,,,Massy - Palaiseau,29,2026-04-13 16:20:01.718073+02:00
