mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
EPAU45,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-28 10:55:00+02:00,2026-04-28 11:00:10+02:00,2026-04-28 11:02:40+02:00,2026-04-28 11:05:50+02:00,2026-04-28 11:08:30+02:00,2026-04-28 11:10:40+02:00,2026-04-28 11:13:10+02:00,2026-04-28 11:16:20+02:00,2026-04-28 11:18:50+02:00,2026-04-28 11:21:10+02:00,2026-04-28 11:26:50+02:00,,,,,,Gare du Nord,11,2026-04-28 10:55:04.020442+02:00
SORI72,SORI,Robinson,,2026-04-28 12:22:56+02:00,2026-04-28 12:21:16+02:00,,,,,,,,,,,,,,,,,,2026-04-28 12:19:14+02:00,2026-04-28 12:16:41+02:00,2026-04-28 12:15:03+02:00,2026-04-28 12:13:05+02:00,2026-04-28 12:11:19+02:00,2026-04-28 12:09:42+02:00,2026-04-28 12:07:04+02:00,2026-04-28 12:05:16+02:00,2026-04-28 12:03:41+02:00,2026-04-28 12:01:29+02:00,2026-04-28 11:59:07+02:00,2026-04-28 11:56:00+02:00,2026-04-28 11:50:20+02:00,2026-04-28 11:47:30+02:00,2026-04-28 11:44:00+02:00,2026-04-28 11:41:10+02:00,2026-04-28 11:39:00+02:00,2026-04-28 11:36:50+02:00,,,,,,2026-04-28 11:33:10+02:00,2026-04-28 11:30:00+02:00,2026-04-28 11:26:50+02:00,2026-04-28 11:23:00+02:00,Mitry - Claye,24,2026-04-28 10:55:04.020442+02:00
KALI40,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-28 11:14:00+02:00,2026-04-28 11:12:16+02:00,2026-04-28 11:10:52+02:00,2026-04-28 11:08:47+02:00,2026-04-28 11:07:07+02:00,2026-04-28 11:05:28+02:00,2026-04-28 11:03:31+02:00,2026-04-28 11:01:08+02:00,2026-04-28 10:59:30+02:00,2026-04-28 10:57:32+02:00,2026-04-28 10:55:46+02:00,2026-04-28 10:53:59+02:00,,,,,,,,,,,,,,,,,,,,,,Cité Universitaire,12,2026-04-28 10:55:04.020442+02:00
EPAU81,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-28 11:31:25+02:00,2026-04-28 11:34:30+02:00,2026-04-28 11:37:37+02:00,2026-04-28 11:39:31+02:00,2026-04-28 11:41:13+02:00,2026-04-28 11:43:32+02:00,2026-04-28 11:45:55+02:00,2026-04-28 11:47:52+02:00,2026-04-28 11:50:16+02:00,2026-04-28 11:52:02+02:00,2026-04-28 11:54:14+02:00,,,,2026-04-28 11:59:29+02:00,2026-04-28 12:01:20+02:00,,2026-04-28 12:03:56+02:00,,,,,2026-04-28 12:09:42+02:00,2026-04-28 12:12:02+02:00,2026-04-28 12:14:09+02:00,2026-04-28 12:15:43+02:00,2026-04-28 12:17:49+02:00,2026-04-28 12:19:49+02:00,2026-04-28 12:24:00+02:00,2026-04-28 12:29:10+02:00,2026-04-28 12:31:40+02:00,2026-04-28 12:34:50+02:00,2026-04-28 12:37:30+02:00,2026-04-28 12:39:40+02:00,2026-04-28 12:42:10+02:00,2026-04-28 12:45:20+02:00,2026-04-28 12:47:50+02:00,2026-04-28 12:50:10+02:00,2026-04-28 12:55:50+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-28 10:55:04.020442+02:00
KALI52,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-28 11:39:13+02:00,2026-04-28 11:37:29+02:00,2026-04-28 11:36:05+02:00,2026-04-28 11:33:30+02:00,2026-04-28 11:31:50+02:00,2026-04-28 11:30:41+02:00,2026-04-28 11:28:14+02:00,2026-04-28 11:25:51+02:00,2026-04-28 11:24:13+02:00,2026-04-28 11:22:15+02:00,2026-04-28 11:20:29+02:00,2026-04-28 11:18:42+02:00,2026-04-28 11:16:04+02:00,2026-04-28 11:14:16+02:00,2026-04-28 11:12:41+02:00,2026-04-28 11:10:29+02:00,2026-04-28 11:08:07+02:00,2026-04-28 11:05:04+02:00,,,,,,,,,,,,,,,,Gare du Nord,18,2026-04-28 10:55:04.020442+02:00
KALI76,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-28 12:38:43+02:00,2026-04-28 12:36:59+02:00,2026-04-28 12:35:35+02:00,2026-04-28 12:33:30+02:00,2026-04-28 12:31:50+02:00,2026-04-28 12:30:11+02:00,2026-04-28 12:28:14+02:00,2026-04-28 12:25:51+02:00,2026-04-28 12:24:13+02:00,2026-04-28 12:22:15+02:00,2026-04-28 12:20:29+02:00,2026-04-28 12:18:42+02:00,2026-04-28 12:16:04+02:00,2026-04-28 12:14:16+02:00,2026-04-28 12:12:41+02:00,2026-04-28 12:10:29+02:00,2026-04-28 12:08:07+02:00,2026-04-28 12:05:00+02:00,,,,,,2026-04-28 11:48:50+02:00,,,,2026-04-28 11:35:20+02:00,2026-04-28 11:32:30+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),21,2026-04-28 10:55:04.020442+02:00
PIER62,PIER,Saint-Rémy-lès-Chevreuse,,,,,2026-04-28 12:22:26+02:00,2026-04-28 12:19:13+02:00,2026-04-28 12:17:20+02:00,2026-04-28 12:15:28+02:00,2026-04-28 12:13:11+02:00,2026-04-28 12:10:53+02:00,2026-04-28 12:08:32+02:00,2026-04-28 12:05:39+02:00,2026-04-28 12:03:34+02:00,2026-04-28 12:00:42+02:00,,,,2026-04-28 11:55:42+02:00,2026-04-28 11:54:02+02:00,,2026-04-28 11:51:02+02:00,,,,,2026-04-28 11:45:42+02:00,2026-04-28 11:43:04+02:00,2026-04-28 11:41:16+02:00,2026-04-28 11:39:41+02:00,2026-04-28 11:37:29+02:00,2026-04-28 11:35:07+02:00,2026-04-28 11:32:00+02:00,2026-04-28 11:26:20+02:00,2026-04-28 11:23:30+02:00,2026-04-28 11:20:00+02:00,2026-04-28 11:17:10+02:00,2026-04-28 11:15:00+02:00,2026-04-28 11:12:50+02:00,2026-04-28 11:09:10+02:00,2026-04-28 11:05:50+02:00,2026-04-28 11:03:20+02:00,2026-04-28 10:57:10+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,30,2026-04-28 10:55:04.020442+02:00
EPAU69,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-28 11:01:25+02:00,2026-04-28 11:04:30+02:00,2026-04-28 11:07:37+02:00,2026-04-28 11:09:31+02:00,2026-04-28 11:11:13+02:00,2026-04-28 11:13:32+02:00,2026-04-28 11:15:55+02:00,2026-04-28 11:17:52+02:00,2026-04-28 11:20:16+02:00,2026-04-28 11:22:02+02:00,2026-04-28 11:24:14+02:00,,,,2026-04-28 11:29:29+02:00,2026-04-28 11:31:20+02:00,,2026-04-28 11:33:56+02:00,,,,,2026-04-28 11:39:42+02:00,2026-04-28 11:42:02+02:00,2026-04-28 11:44:09+02:00,2026-04-28 11:45:43+02:00,2026-04-28 11:47:49+02:00,2026-04-28 11:49:49+02:00,2026-04-28 11:54:00+02:00,2026-04-28 11:59:10+02:00,2026-04-28 12:01:40+02:00,2026-04-28 12:04:50+02:00,2026-04-28 12:07:30+02:00,2026-04-28 12:09:40+02:00,2026-04-28 12:12:10+02:00,2026-04-28 12:15:20+02:00,2026-04-28 12:17:50+02:00,2026-04-28 12:20:10+02:00,2026-04-28 12:25:50+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-28 10:55:04.020442+02:00
ILUS77,ILUS,Mitry - Claye,2026-04-28 11:45:03+02:00,2026-04-28 11:47:24+02:00,2026-04-28 11:49:03+02:00,,,,,,,,,,,,,,,,,,2026-04-28 11:50:56+02:00,2026-04-28 11:53:36+02:00,2026-04-28 11:55:16+02:00,2026-04-28 11:57:19+02:00,2026-04-28 11:59:06+02:00,2026-04-28 12:00:42+02:00,2026-04-28 12:03:02+02:00,2026-04-28 12:05:09+02:00,2026-04-28 12:06:43+02:00,2026-04-28 12:08:49+02:00,2026-04-28 12:10:49+02:00,2026-04-28 12:15:00+02:00,2026-04-28 12:20:10+02:00,2026-04-28 12:22:40+02:00,2026-04-28 12:25:50+02:00,2026-04-28 12:28:30+02:00,2026-04-28 12:30:40+02:00,2026-04-28 12:33:20+02:00,,,,,,2026-04-28 12:36:40+02:00,2026-04-28 12:39:30+02:00,2026-04-28 12:42:40+02:00,,Robinson,24,2026-04-28 10:55:04.020442+02:00
KALI34,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-28 10:53:43+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massy - Verrières,1,2026-04-28 10:55:04.020442+02:00
PIER86,PIER,Saint-Rémy-lès-Chevreuse,,,,,2026-04-28 13:22:26+02:00,2026-04-28 13:19:13+02:00,2026-04-28 13:17:20+02:00,2026-04-28 13:15:28+02:00,2026-04-28 13:13:11+02:00,2026-04-28 13:10:53+02:00,2026-04-28 13:08:32+02:00,2026-04-28 13:05:39+02:00,2026-04-28 13:03:34+02:00,2026-04-28 13:00:42+02:00,,,,2026-04-28 12:55:42+02:00,2026-04-28 12:54:02+02:00,,2026-04-28 12:51:02+02:00,,,,,2026-04-28 12:45:42+02:00,2026-04-28 12:43:04+02:00,2026-04-28 12:41:16+02:00,2026-04-28 12:39:41+02:00,2026-04-28 12:37:29+02:00,2026-04-28 12:35:07+02:00,2026-04-28 12:32:00+02:00,2026-04-28 12:26:20+02:00,2026-04-28 12:23:30+02:00,2026-04-28 12:20:00+02:00,2026-04-28 12:17:10+02:00,2026-04-28 12:15:00+02:00,2026-04-28 12:12:50+02:00,2026-04-28 12:09:10+02:00,2026-04-28 12:05:50+02:00,2026-04-28 12:03:20+02:00,2026-04-28 11:57:10+02:00,2026-04-28 11:54:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-28 10:55:04.020442+02:00
ILUS59,ILUS,Mitry - Claye,2026-04-28 11:00:03+02:00,2026-04-28 11:02:24+02:00,2026-04-28 11:04:03+02:00,,,,,,,,,,,,,,,,,,2026-04-28 11:05:56+02:00,2026-04-28 11:08:36+02:00,2026-04-28 11:10:16+02:00,2026-04-28 11:12:19+02:00,2026-04-28 11:14:06+02:00,2026-04-28 11:15:42+02:00,2026-04-28 11:18:02+02:00,2026-04-28 11:20:09+02:00,2026-04-28 11:21:43+02:00,2026-04-28 11:23:49+02:00,2026-04-28 11:25:49+02:00,2026-04-28 11:30:00+02:00,2026-04-28 11:35:10+02:00,2026-04-28 11:37:40+02:00,2026-04-28 11:40:50+02:00,2026-04-28 11:43:30+02:00,2026-04-28 11:45:40+02:00,2026-04-28 11:48:20+02:00,,,,,,2026-04-28 11:51:40+02:00,2026-04-28 11:54:30+02:00,2026-04-28 11:57:40+02:00,,Robinson,24,2026-04-28 10:55:04.020442+02:00
ELIR93,ELIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-28 10:55:00+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,1,2026-04-28 10:55:04.020442+02:00
SORI60,SORI,Robinson,,2026-04-28 11:52:56+02:00,2026-04-28 11:51:16+02:00,,,,,,,,,,,,,,,,,,2026-04-28 11:49:14+02:00,2026-04-28 11:46:41+02:00,2026-04-28 11:45:03+02:00,2026-04-28 11:43:05+02:00,2026-04-28 11:41:19+02:00,2026-04-28 11:39:42+02:00,2026-04-28 11:37:04+02:00,2026-04-28 11:35:16+02:00,2026-04-28 11:33:41+02:00,2026-04-28 11:31:29+02:00,2026-04-28 11:29:07+02:00,2026-04-28 11:26:00+02:00,2026-04-28 11:20:20+02:00,2026-04-28 11:17:30+02:00,2026-04-28 11:14:00+02:00,2026-04-28 11:11:10+02:00,2026-04-28 11:09:00+02:00,2026-04-28 11:06:50+02:00,,,,,,2026-04-28 11:03:10+02:00,2026-04-28 11:00:00+02:00,2026-04-28 10:56:50+02:00,,Villeparisis - Mitry-le-Neuf,23,2026-04-28 10:55:04.020442+02:00
PIER80,PIER,Saint-Rémy-lès-Chevreuse,,,,,2026-04-28 13:07:26+02:00,2026-04-28 13:04:13+02:00,2026-04-28 13:02:20+02:00,2026-04-28 13:00:28+02:00,2026-04-28 12:58:11+02:00,2026-04-28 12:55:53+02:00,2026-04-28 12:53:32+02:00,2026-04-28 12:50:39+02:00,2026-04-28 12:48:34+02:00,2026-04-28 12:45:42+02:00,,,,2026-04-28 12:40:42+02:00,2026-04-28 12:39:02+02:00,,2026-04-28 12:36:02+02:00,,,,,2026-04-28 12:30:42+02:00,2026-04-28 12:28:04+02:00,2026-04-28 12:26:16+02:00,2026-04-28 12:24:41+02:00,2026-04-28 12:22:29+02:00,2026-04-28 12:20:07+02:00,2026-04-28 12:17:00+02:00,2026-04-28 12:11:20+02:00,2026-04-28 12:08:30+02:00,2026-04-28 12:05:00+02:00,2026-04-28 12:02:10+02:00,2026-04-28 12:00:00+02:00,2026-04-28 11:57:50+02:00,2026-04-28 11:54:10+02:00,2026-04-28 11:50:50+02:00,2026-04-28 11:48:20+02:00,2026-04-28 11:42:10+02:00,2026-04-28 11:39:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-28 10:55:04.020442+02:00
SORI48,SORI,Robinson,,2026-04-28 11:23:37+02:00,2026-04-28 11:21:57+02:00,,,,,,,,,,,,,,,,,,2026-04-28 11:19:55+02:00,2026-04-28 11:17:22+02:00,2026-04-28 11:15:44+02:00,2026-04-28 11:13:46+02:00,2026-04-28 11:12:00+02:00,2026-04-28 11:10:23+02:00,2026-04-28 11:07:45+02:00,2026-04-28 11:05:57+02:00,2026-04-28 11:04:22+02:00,2026-04-28 11:02:10+02:00,2026-04-28 10:59:48+02:00,2026-04-28 10:56:41+02:00,,,,,,,,,,,,,,,,Gare du Nord,14,2026-04-28 10:55:04.020442+02:00
EPAU75,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-28 11:16:25+02:00,2026-04-28 11:19:30+02:00,2026-04-28 11:22:37+02:00,2026-04-28 11:24:31+02:00,2026-04-28 11:26:13+02:00,2026-04-28 11:28:32+02:00,2026-04-28 11:30:55+02:00,2026-04-28 11:32:52+02:00,2026-04-28 11:35:16+02:00,2026-04-28 11:37:02+02:00,2026-04-28 11:39:14+02:00,,,,2026-04-28 11:44:29+02:00,2026-04-28 11:46:20+02:00,,2026-04-28 11:48:56+02:00,,,,,2026-04-28 11:54:42+02:00,2026-04-28 11:57:02+02:00,2026-04-28 11:59:09+02:00,2026-04-28 12:00:43+02:00,2026-04-28 12:02:49+02:00,2026-04-28 12:04:49+02:00,2026-04-28 12:09:00+02:00,2026-04-28 12:14:10+02:00,2026-04-28 12:16:40+02:00,2026-04-28 12:19:50+02:00,2026-04-28 12:22:30+02:00,2026-04-28 12:24:40+02:00,2026-04-28 12:27:10+02:00,2026-04-28 12:30:20+02:00,2026-04-28 12:32:50+02:00,2026-04-28 12:35:10+02:00,2026-04-28 12:40:50+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-28 10:55:04.020442+02:00
PIER50,PIER,Saint-Rémy-lès-Chevreuse,,,,,2026-04-28 11:52:26+02:00,2026-04-28 11:49:13+02:00,2026-04-28 11:47:20+02:00,2026-04-28 11:45:28+02:00,2026-04-28 11:43:11+02:00,2026-04-28 11:40:53+02:00,2026-04-28 11:38:32+02:00,2026-04-28 11:35:39+02:00,2026-04-28 11:33:34+02:00,2026-04-28 11:30:42+02:00,,,,2026-04-28 11:25:42+02:00,2026-04-28 11:24:02+02:00,,2026-04-28 11:21:02+02:00,,,,,2026-04-28 11:15:42+02:00,2026-04-28 11:13:04+02:00,2026-04-28 11:11:16+02:00,2026-04-28 11:09:41+02:00,2026-04-28 11:07:29+02:00,2026-04-28 11:05:07+02:00,2026-04-28 11:02:16+02:00,2026-04-28 10:56:36+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,21,2026-04-28 10:55:04.020442+02:00
SORI66,SORI,Robinson,,2026-04-28 12:07:56+02:00,2026-04-28 12:06:16+02:00,,,,,,,,,,,,,,,,,,2026-04-28 12:04:14+02:00,2026-04-28 12:01:41+02:00,2026-04-28 12:00:03+02:00,2026-04-28 11:58:05+02:00,2026-04-28 11:56:19+02:00,2026-04-28 11:54:42+02:00,2026-04-28 11:52:04+02:00,2026-04-28 11:50:16+02:00,2026-04-28 11:48:41+02:00,2026-04-28 11:46:29+02:00,2026-04-28 11:44:07+02:00,2026-04-28 11:41:00+02:00,2026-04-28 11:35:20+02:00,2026-04-28 11:32:30+02:00,2026-04-28 11:29:00+02:00,2026-04-28 11:26:10+02:00,2026-04-28 11:24:00+02:00,2026-04-28 11:21:50+02:00,,,,,,2026-04-28 11:18:10+02:00,2026-04-28 11:15:00+02:00,2026-04-28 11:11:50+02:00,2026-04-28 11:08:00+02:00,Mitry - Claye,24,2026-04-28 10:55:04.020442+02:00
SORI36,SORI,Robinson,,2026-04-28 10:53:02+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fontenay-aux-Roses,1,2026-04-28 10:55:04.020442+02:00
KALI46,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-28 11:24:02+02:00,2026-04-28 11:22:18+02:00,2026-04-28 11:20:54+02:00,2026-04-28 11:18:49+02:00,2026-04-28 11:17:09+02:00,2026-04-28 11:15:30+02:00,2026-04-28 11:13:33+02:00,2026-04-28 11:11:10+02:00,2026-04-28 11:09:32+02:00,2026-04-28 11:07:34+02:00,2026-04-28 11:05:48+02:00,2026-04-28 11:04:01+02:00,2026-04-28 11:01:23+02:00,2026-04-28 10:59:35+02:00,2026-04-28 10:58:00+02:00,2026-04-28 10:55:48+02:00,,,,,,,,,,,,,,,,,,Saint-Michel Notre-Dame,16,2026-04-28 10:55:04.020442+02:00
