mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
ILUS95,ILUS,Mitry - Claye,2026-04-16 15:35:33+02:00,2026-04-16 15:37:54+02:00,2026-04-16 15:39:33+02:00,,,,,,,,,,,,,,,,,,2026-04-16 15:41:26+02:00,2026-04-16 15:44:06+02:00,2026-04-16 15:45:46+02:00,2026-04-16 15:47:49+02:00,2026-04-16 15:49:36+02:00,2026-04-16 15:51:12+02:00,2026-04-16 15:53:42+02:00,2026-04-16 15:55:59+02:00,2026-04-16 15:57:33+02:00,2026-04-16 15:59:39+02:00,2026-04-16 16:01:49+02:00,2026-04-16 16:06:00+02:00,2026-04-16 16:11:10+02:00,2026-04-16 16:13:40+02:00,2026-04-16 16:16:50+02:00,2026-04-16 16:19:30+02:00,2026-04-16 16:21:40+02:00,2026-04-16 16:24:20+02:00,,,,,,2026-04-16 16:27:40+02:00,2026-04-16 16:30:30+02:00,2026-04-16 16:33:40+02:00,,Robinson,24,2026-04-16 15:00:02.791310+02:00
ILUS59,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16 15:00:30+02:00,2026-04-16 15:03:40+02:00,,Vert Galant,2,2026-04-16 15:00:02.791310+02:00
KALI84,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-16 15:57:13+02:00,2026-04-16 15:55:29+02:00,2026-04-16 15:54:05+02:00,2026-04-16 15:52:00+02:00,2026-04-16 15:50:20+02:00,2026-04-16 15:48:41+02:00,2026-04-16 15:46:44+02:00,2026-04-16 15:44:21+02:00,2026-04-16 15:42:43+02:00,2026-04-16 15:40:45+02:00,2026-04-16 15:38:59+02:00,2026-04-16 15:37:02+02:00,2026-04-16 15:34:14+02:00,2026-04-16 15:32:26+02:00,2026-04-16 15:30:51+02:00,2026-04-16 15:28:29+02:00,2026-04-16 15:26:09+02:00,2026-04-16 15:23:02+02:00,,,,,,2026-04-16 15:06:52+02:00,,,,,,,,,,Aulnay-sous-Bois,19,2026-04-16 15:00:02.791310+02:00
PIST64,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 15:29:57+02:00,2026-04-16 15:26:44+02:00,2026-04-16 15:24:51+02:00,2026-04-16 15:22:59+02:00,2026-04-16 15:20:42+02:00,2026-04-16 15:18:24+02:00,2026-04-16 15:16:03+02:00,2026-04-16 15:13:10+02:00,2026-04-16 15:11:05+02:00,2026-04-16 15:08:13+02:00,,,,2026-04-16 15:03:13+02:00,2026-04-16 15:01:33+02:00,,2026-04-16 14:58:33+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,Bourg-la-Reine,13,2026-04-16 15:00:02.791310+02:00
KALI78,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-16 15:42:47+02:00,2026-04-16 15:41:03+02:00,2026-04-16 15:39:39+02:00,2026-04-16 15:37:34+02:00,2026-04-16 15:35:54+02:00,2026-04-16 15:34:15+02:00,2026-04-16 15:32:18+02:00,2026-04-16 15:29:55+02:00,2026-04-16 15:28:17+02:00,2026-04-16 15:26:19+02:00,2026-04-16 15:24:33+02:00,2026-04-16 15:22:36+02:00,2026-04-16 15:19:48+02:00,2026-04-16 15:18:00+02:00,2026-04-16 15:16:25+02:00,2026-04-16 15:14:03+02:00,2026-04-16 15:10:42+02:00,2026-04-16 15:08:00+02:00,,,,,,,,,,,,,,,,Gare du Nord,18,2026-04-16 15:00:02.791310+02:00
SOSO80,SOSO,Robinson,,2026-04-16 15:41:26+02:00,2026-04-16 15:39:46+02:00,,,,,,,,,,,,,,,,,,2026-04-16 15:37:44+02:00,2026-04-16 15:35:11+02:00,2026-04-16 15:33:33+02:00,2026-04-16 15:31:35+02:00,2026-04-16 15:29:49+02:00,2026-04-16 15:28:02+02:00,2026-04-16 15:25:14+02:00,2026-04-16 15:23:26+02:00,2026-04-16 15:21:51+02:00,2026-04-16 15:19:29+02:00,2026-04-16 15:17:07+02:00,2026-04-16 15:15:18+02:00,2026-04-16 15:09:38+02:00,2026-04-16 15:06:48+02:00,2026-04-16 15:03:18+02:00,,,,,,,,,,,,,Le Bourget,17,2026-04-16 15:00:02.791310+02:00
EPAU99,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-16 15:21:55+02:00,2026-04-16 15:24:56+02:00,2026-04-16 15:28:03+02:00,2026-04-16 15:29:59+02:00,2026-04-16 15:31:41+02:00,2026-04-16 15:34:01+02:00,2026-04-16 15:36:25+02:00,2026-04-16 15:38:22+02:00,2026-04-16 15:40:46+02:00,2026-04-16 15:42:32+02:00,2026-04-16 15:44:44+02:00,,,,2026-04-16 15:49:59+02:00,2026-04-16 15:51:50+02:00,,2026-04-16 15:54:26+02:00,,,,,2026-04-16 16:00:12+02:00,2026-04-16 16:02:42+02:00,2026-04-16 16:04:59+02:00,2026-04-16 16:06:33+02:00,2026-04-16 16:08:39+02:00,2026-04-16 16:10:49+02:00,2026-04-16 16:15:00+02:00,2026-04-16 16:20:10+02:00,2026-04-16 16:22:40+02:00,2026-04-16 16:25:50+02:00,2026-04-16 16:28:30+02:00,2026-04-16 16:30:40+02:00,2026-04-16 16:33:10+02:00,2026-04-16 16:36:20+02:00,2026-04-16 16:39:30+02:00,2026-04-16 16:42:20+02:00,2026-04-16 16:50:00+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-16 15:00:02.791310+02:00
PIST94,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 16:40:56+02:00,2026-04-16 16:37:43+02:00,2026-04-16 16:35:50+02:00,2026-04-16 16:33:58+02:00,2026-04-16 16:31:41+02:00,2026-04-16 16:29:23+02:00,2026-04-16 16:27:02+02:00,2026-04-16 16:24:09+02:00,2026-04-16 16:22:04+02:00,2026-04-16 16:19:12+02:00,,,,2026-04-16 16:14:12+02:00,2026-04-16 16:12:32+02:00,,2026-04-16 16:09:32+02:00,,,,,2026-04-16 16:04:02+02:00,2026-04-16 16:01:14+02:00,2026-04-16 15:59:26+02:00,2026-04-16 15:57:51+02:00,2026-04-16 15:55:29+02:00,2026-04-16 15:53:07+02:00,2026-04-16 15:50:00+02:00,2026-04-16 15:44:20+02:00,2026-04-16 15:41:30+02:00,2026-04-16 15:38:00+02:00,2026-04-16 15:35:10+02:00,2026-04-16 15:33:00+02:00,2026-04-16 15:30:50+02:00,2026-04-16 15:27:10+02:00,2026-04-16 15:24:20+02:00,2026-04-16 15:22:20+02:00,2026-04-16 15:17:10+02:00,2026-04-16 15:14:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-16 15:00:02.791310+02:00
PIST70,PIST,Saint-Rémy-lès-Chevreuse,,,,,2026-04-16 15:41:11+02:00,2026-04-16 15:37:58+02:00,2026-04-16 15:36:05+02:00,2026-04-16 15:34:13+02:00,2026-04-16 15:31:56+02:00,2026-04-16 15:29:38+02:00,2026-04-16 15:27:17+02:00,2026-04-16 15:24:24+02:00,2026-04-16 15:22:19+02:00,2026-04-16 15:19:27+02:00,,,,2026-04-16 15:14:27+02:00,2026-04-16 15:12:47+02:00,,2026-04-16 15:09:47+02:00,,,,,2026-04-16 15:04:17+02:00,2026-04-16 15:01:29+02:00,2026-04-16 14:59:41+02:00,,,,,,,,,,,,,,,,,,,,Port Royal,16,2026-04-16 15:00:02.791310+02:00
ERIO67,ERIO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16 15:12:33+02:00,,,,2026-04-16 15:24:53+02:00,,,,,,Aulnay-sous-Bois,2,2026-04-16 15:00:02.791310+02:00
