mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
SORT64,SORT,Robinson,,2026-03-28 08:29:29+01:00,2026-03-28 08:27:49+01:00,,,,,,,,,,,,,,,,,,2026-03-28 08:25:57+01:00,2026-03-28 08:23:24+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,Bagneux,4,2026-03-28 08:26:10.271173+01:00
ERAS81,ERAS,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,2026-03-28 08:26:47+01:00,2026-03-28 08:28:23+01:00,2026-03-28 08:30:43+01:00,2026-03-28 08:32:50+01:00,2026-03-28 08:34:24+01:00,2026-03-28 08:36:30+01:00,2026-03-28 08:38:30+01:00,2026-03-28 08:42:41+01:00,,,,,,2026-03-28 08:57:51+01:00,,,2026-03-28 09:03:51+01:00,2026-03-28 09:10:11+01:00,,,,,,Gentilly,11,2026-03-28 08:26:10.271173+01:00
KALE86,KALE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-28 09:26:23+01:00,2026-03-28 09:24:39+01:00,2026-03-28 09:23:15+01:00,2026-03-28 09:21:10+01:00,2026-03-28 09:19:40+01:00,2026-03-28 09:18:01+01:00,2026-03-28 09:16:04+01:00,2026-03-28 09:13:41+01:00,2026-03-28 09:12:03+01:00,2026-03-28 09:10:05+01:00,2026-03-28 09:08:19+01:00,2026-03-28 09:06:42+01:00,2026-03-28 09:04:04+01:00,2026-03-28 09:02:16+01:00,2026-03-28 09:00:41+01:00,2026-03-28 08:58:29+01:00,2026-03-28 08:55:28+01:00,2026-03-28 08:53:00+01:00,,,,,,2026-03-28 08:36:50+01:00,,,2026-03-28 08:30:10+01:00,,,,,,,Parc des Expositions,20,2026-03-28 08:26:10.271173+01:00
PIRE72,PIRE,Saint-Rémy-lès-Chevreuse,,,,,2026-03-28 09:10:14+01:00,2026-03-28 09:07:01+01:00,2026-03-28 09:05:08+01:00,2026-03-28 09:03:16+01:00,2026-03-28 09:00:59+01:00,2026-03-28 08:58:41+01:00,2026-03-28 08:56:20+01:00,2026-03-28 08:53:27+01:00,2026-03-28 08:51:22+01:00,2026-03-28 08:48:40+01:00,,,,2026-03-28 08:43:40+01:00,2026-03-28 08:42:10+01:00,,2026-03-28 08:39:30+01:00,,,,,2026-03-28 08:34:20+01:00,2026-03-28 08:31:42+01:00,2026-03-28 08:29:54+01:00,2026-03-28 08:28:19+01:00,2026-03-28 08:26:07+01:00,,,,,,,,,,,,,,,,,,Saint-Michel Notre-Dame,18,2026-03-28 08:26:10.271173+01:00
KAPE12,KAPE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-28 10:26:23+01:00,2026-03-28 10:24:39+01:00,2026-03-28 10:23:15+01:00,2026-03-28 10:21:10+01:00,2026-03-28 10:19:40+01:00,2026-03-28 10:18:01+01:00,2026-03-28 10:16:04+01:00,2026-03-28 10:13:41+01:00,2026-03-28 10:12:03+01:00,2026-03-28 10:10:05+01:00,2026-03-28 10:08:19+01:00,2026-03-28 10:06:42+01:00,2026-03-28 10:04:04+01:00,2026-03-28 10:02:16+01:00,2026-03-28 10:00:41+01:00,2026-03-28 09:58:29+01:00,2026-03-28 09:56:07+01:00,2026-03-28 09:53:00+01:00,,,,,,2026-03-28 09:36:50+01:00,,,2026-03-28 09:30:10+01:00,2026-03-28 09:24:20+01:00,2026-03-28 09:21:30+01:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),22,2026-03-28 08:26:10.271173+01:00
EPEE13,EPEE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-03-28 09:07:35+01:00,2026-03-28 09:10:36+01:00,2026-03-28 09:13:48+01:00,2026-03-28 09:15:44+01:00,2026-03-28 09:17:36+01:00,2026-03-28 09:20:06+01:00,2026-03-28 09:22:30+01:00,2026-03-28 09:24:27+01:00,2026-03-28 09:26:51+01:00,2026-03-28 09:28:37+01:00,2026-03-28 09:30:44+01:00,,,,2026-03-28 09:35:49+01:00,2026-03-28 09:37:30+01:00,,2026-03-28 09:40:06+01:00,,,,,2026-03-28 09:45:42+01:00,2026-03-28 09:48:02+01:00,2026-03-28 09:50:09+01:00,2026-03-28 09:51:43+01:00,2026-03-28 09:53:49+01:00,2026-03-28 09:55:49+01:00,2026-03-28 10:00:00+01:00,2026-03-28 10:05:10+01:00,2026-03-28 10:07:40+01:00,2026-03-28 10:10:50+01:00,2026-03-28 10:13:30+01:00,2026-03-28 10:15:40+01:00,2026-03-28 10:18:10+01:00,2026-03-28 10:21:20+01:00,2026-03-28 10:23:50+01:00,2026-03-28 10:26:10+01:00,2026-03-28 10:31:50+01:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-03-28 08:26:10.271173+01:00
SOUR08,SOUR,Robinson,,2026-03-28 10:10:46+01:00,2026-03-28 10:09:06+01:00,,,,,,,,,,,,,,,,,,2026-03-28 10:07:14+01:00,2026-03-28 10:04:41+01:00,2026-03-28 10:03:03+01:00,2026-03-28 10:01:05+01:00,2026-03-28 09:59:19+01:00,2026-03-28 09:57:42+01:00,2026-03-28 09:55:04+01:00,2026-03-28 09:53:16+01:00,2026-03-28 09:51:41+01:00,2026-03-28 09:49:29+01:00,2026-03-28 09:47:07+01:00,2026-03-28 09:44:00+01:00,2026-03-28 09:38:20+01:00,2026-03-28 09:35:30+01:00,2026-03-28 09:32:00+01:00,2026-03-28 09:29:10+01:00,2026-03-28 09:27:00+01:00,2026-03-28 09:24:50+01:00,,,,,,2026-03-28 09:21:10+01:00,2026-03-28 09:18:00+01:00,2026-03-28 09:14:50+01:00,2026-03-28 09:11:00+01:00,Mitry - Claye,24,2026-03-28 08:26:10.271173+01:00
PIRE54,PIRE,Saint-Rémy-lès-Chevreuse,,,,,2026-03-28 08:24:36+01:00,2026-03-28 08:21:23+01:00,2026-03-28 08:19:30+01:00,2026-03-28 08:17:38+01:00,2026-03-28 08:15:21+01:00,2026-03-28 08:13:03+01:00,2026-03-28 08:10:42+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lozère,7,2026-03-28 08:26:10.271173+01:00
ILUK97,ILUK,Mitry - Claye,2026-03-28 08:51:13+01:00,2026-03-28 08:53:34+01:00,2026-03-28 08:55:13+01:00,,,,,,,,,,,,,,,,,,2026-03-28 08:57:06+01:00,2026-03-28 08:59:36+01:00,2026-03-28 09:01:16+01:00,2026-03-28 09:03:19+01:00,2026-03-28 09:05:06+01:00,2026-03-28 09:06:42+01:00,2026-03-28 09:09:02+01:00,2026-03-28 09:11:09+01:00,2026-03-28 09:12:43+01:00,2026-03-28 09:14:49+01:00,2026-03-28 09:16:49+01:00,2026-03-28 09:21:00+01:00,2026-03-28 09:26:10+01:00,2026-03-28 09:28:40+01:00,2026-03-28 09:31:50+01:00,2026-03-28 09:34:30+01:00,2026-03-28 09:36:40+01:00,2026-03-28 09:39:20+01:00,,,,,,2026-03-28 09:42:40+01:00,2026-03-28 09:45:30+01:00,2026-03-28 09:48:40+01:00,,Robinson,24,2026-03-28 08:26:10.271173+01:00
PIRE90,PIRE,Saint-Rémy-lès-Chevreuse,,,,,2026-03-28 09:54:36+01:00,2026-03-28 09:51:23+01:00,2026-03-28 09:49:30+01:00,2026-03-28 09:47:38+01:00,2026-03-28 09:45:21+01:00,2026-03-28 09:43:03+01:00,2026-03-28 09:40:42+01:00,2026-03-28 09:37:49+01:00,2026-03-28 09:35:44+01:00,2026-03-28 09:33:02+01:00,,,,2026-03-28 09:28:02+01:00,2026-03-28 09:26:32+01:00,,2026-03-28 09:23:52+01:00,,,,,2026-03-28 09:18:42+01:00,2026-03-28 09:16:04+01:00,2026-03-28 09:14:16+01:00,2026-03-28 09:12:41+01:00,2026-03-28 09:10:29+01:00,2026-03-28 09:08:07+01:00,2026-03-28 09:05:00+01:00,2026-03-28 08:59:30+01:00,2026-03-28 08:56:40+01:00,2026-03-28 08:53:10+01:00,2026-03-28 08:50:30+01:00,2026-03-28 08:48:20+01:00,2026-03-28 08:46:10+01:00,2026-03-28 08:42:40+01:00,2026-03-28 08:39:50+01:00,2026-03-28 08:37:50+01:00,2026-03-28 08:32:40+01:00,2026-03-28 08:29:50+01:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-03-28 08:26:10.271173+01:00
PISE04,PISE,Saint-Rémy-lès-Chevreuse,,,,,2026-03-28 10:24:36+01:00,2026-03-28 10:21:23+01:00,2026-03-28 10:19:30+01:00,2026-03-28 10:17:38+01:00,2026-03-28 10:15:21+01:00,2026-03-28 10:13:03+01:00,2026-03-28 10:10:42+01:00,2026-03-28 10:07:49+01:00,2026-03-28 10:05:44+01:00,2026-03-28 10:03:02+01:00,,,,2026-03-28 09:58:02+01:00,2026-03-28 09:56:32+01:00,,2026-03-28 09:53:52+01:00,,,,,2026-03-28 09:48:42+01:00,2026-03-28 09:46:04+01:00,2026-03-28 09:44:16+01:00,2026-03-28 09:42:41+01:00,2026-03-28 09:40:29+01:00,2026-03-28 09:38:07+01:00,2026-03-28 09:35:00+01:00,2026-03-28 09:29:30+01:00,2026-03-28 09:26:40+01:00,2026-03-28 09:23:10+01:00,2026-03-28 09:20:30+01:00,2026-03-28 09:18:20+01:00,2026-03-28 09:16:10+01:00,2026-03-28 09:12:40+01:00,2026-03-28 09:09:50+01:00,2026-03-28 09:07:50+01:00,2026-03-28 09:02:40+01:00,2026-03-28 08:59:50+01:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-03-28 08:26:10.271173+01:00
ERUK05,ERUK,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-03-28 09:05:40+01:00,2026-03-28 09:07:45+01:00,2026-03-28 09:09:33+01:00,2026-03-28 09:10:58+01:00,2026-03-28 09:12:54+01:00,2026-03-28 09:14:35+01:00,2026-03-28 09:16:18+01:00,2026-03-28 09:18:07+01:00,2026-03-28 09:20:36+01:00,2026-03-28 09:22:16+01:00,2026-03-28 09:24:19+01:00,2026-03-28 09:26:06+01:00,2026-03-28 09:27:42+01:00,2026-03-28 09:30:02+01:00,2026-03-28 09:32:09+01:00,2026-03-28 09:33:43+01:00,2026-03-28 09:35:49+01:00,2026-03-28 09:37:49+01:00,2026-03-28 09:42:00+01:00,,,,,,2026-03-28 09:57:10+01:00,,,2026-03-28 10:03:10+01:00,2026-03-28 10:09:30+01:00,,,,,,Massy - Palaiseau,22,2026-03-28 08:26:10.271173+01:00
ILAS09,ILAS,Mitry - Claye,2026-03-28 09:21:13+01:00,2026-03-28 09:23:34+01:00,2026-03-28 09:25:13+01:00,,,,,,,,,,,,,,,,,,2026-03-28 09:27:06+01:00,2026-03-28 09:29:36+01:00,2026-03-28 09:31:16+01:00,2026-03-28 09:33:19+01:00,2026-03-28 09:35:06+01:00,2026-03-28 09:36:42+01:00,2026-03-28 09:39:02+01:00,2026-03-28 09:41:09+01:00,2026-03-28 09:42:43+01:00,2026-03-28 09:44:49+01:00,2026-03-28 09:46:49+01:00,2026-03-28 09:51:00+01:00,2026-03-28 09:56:10+01:00,2026-03-28 09:58:40+01:00,2026-03-28 10:01:50+01:00,2026-03-28 10:04:30+01:00,2026-03-28 10:06:40+01:00,2026-03-28 10:09:20+01:00,,,,,,2026-03-28 10:12:40+01:00,2026-03-28 10:15:30+01:00,2026-03-28 10:18:40+01:00,,Robinson,24,2026-03-28 08:26:10.271173+01:00
GUIZ27,GUIZ,Cité Universitaire,,,,,,,,,,,,,,2026-03-28 08:37:33+01:00,2026-03-28 08:39:43+01:00,2026-03-28 08:41:37+01:00,,2026-03-28 08:45:13+01:00,2026-03-28 08:47:06+01:00,2026-03-28 08:48:51+01:00,2026-03-28 08:50:45+01:00,2026-03-28 08:53:27+01:00,2026-03-28 08:55:07+01:00,2026-03-28 08:57:15+01:00,2026-03-28 08:59:01+01:00,,,,,,,,,,,,,,,,,,,,,,,Massy - Palaiseau,11,2026-03-28 08:26:10.271173+01:00
EPAV65,EPAV,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-28 08:27:53+01:00,2026-03-28 08:33:33+01:00,,,,,,Parc des Expositions,2,2026-03-28 08:26:10.271173+01:00
KALE80,KALE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-28 09:11:23+01:00,2026-03-28 09:09:39+01:00,2026-03-28 09:08:15+01:00,2026-03-28 09:06:10+01:00,2026-03-28 09:04:40+01:00,2026-03-28 09:03:01+01:00,2026-03-28 09:01:04+01:00,2026-03-28 08:58:41+01:00,2026-03-28 08:57:03+01:00,2026-03-28 08:55:05+01:00,2026-03-28 08:53:19+01:00,2026-03-28 08:51:42+01:00,2026-03-28 08:49:04+01:00,2026-03-28 08:47:16+01:00,2026-03-28 08:45:41+01:00,2026-03-28 08:43:29+01:00,2026-03-28 08:40:43+01:00,2026-03-28 08:38:00+01:00,,,,,,,,,,,,,,,,Gare du Nord,18,2026-03-28 08:26:10.271173+01:00
ERAS93,ERAS,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-03-28 08:35:40+01:00,2026-03-28 08:37:45+01:00,2026-03-28 08:39:33+01:00,2026-03-28 08:40:58+01:00,2026-03-28 08:42:54+01:00,2026-03-28 08:44:35+01:00,2026-03-28 08:46:18+01:00,2026-03-28 08:48:07+01:00,2026-03-28 08:50:36+01:00,2026-03-28 08:52:16+01:00,2026-03-28 08:54:19+01:00,2026-03-28 08:56:06+01:00,2026-03-28 08:57:42+01:00,2026-03-28 09:00:02+01:00,2026-03-28 09:02:09+01:00,2026-03-28 09:03:43+01:00,2026-03-28 09:05:49+01:00,2026-03-28 09:07:49+01:00,2026-03-28 09:12:00+01:00,,,,,,2026-03-28 09:27:10+01:00,,,2026-03-28 09:33:10+01:00,2026-03-28 09:39:30+01:00,,,,,,Massy - Palaiseau,22,2026-03-28 08:26:10.271173+01:00
ERUK11,ERUK,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-03-28 09:20:40+01:00,2026-03-28 09:22:45+01:00,2026-03-28 09:24:33+01:00,2026-03-28 09:25:58+01:00,2026-03-28 09:27:54+01:00,2026-03-28 09:29:35+01:00,2026-03-28 09:31:18+01:00,2026-03-28 09:33:07+01:00,2026-03-28 09:35:36+01:00,2026-03-28 09:37:16+01:00,2026-03-28 09:39:19+01:00,2026-03-28 09:41:06+01:00,2026-03-28 09:42:42+01:00,2026-03-28 09:45:02+01:00,2026-03-28 09:47:09+01:00,2026-03-28 09:48:43+01:00,2026-03-28 09:50:49+01:00,2026-03-28 09:52:49+01:00,2026-03-28 09:57:00+01:00,,,,,,2026-03-28 10:12:10+01:00,,,2026-03-28 10:18:10+01:00,2026-03-28 10:24:30+01:00,,,,,,Massy - Palaiseau,22,2026-03-28 08:26:10.271173+01:00
ERAS75,ERAS,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-28 08:42:10+01:00,,,2026-03-28 08:48:10+01:00,2026-03-28 08:54:30+01:00,,,,,,Aulnay-sous-Bois,3,2026-03-28 08:26:10.271173+01:00
SORT70,SORT,Robinson,,2026-03-28 08:40:21+01:00,2026-03-28 08:38:41+01:00,,,,,,,,,,,,,,,,,,2026-03-28 08:36:49+01:00,2026-03-28 08:34:16+01:00,2026-03-28 08:32:38+01:00,2026-03-28 08:30:40+01:00,2026-03-28 08:28:54+01:00,2026-03-28 08:27:17+01:00,,,,,,,,,,,,,,,,,,,,,,Cité Universitaire,8,2026-03-28 08:26:10.271173+01:00
ERAS69,ERAS,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-28 08:28:13+01:00,,,2026-03-28 08:34:13+01:00,2026-03-28 08:40:33+01:00,,,,,,Aulnay-sous-Bois,3,2026-03-28 08:26:10.271173+01:00
PIRE60,PIRE,Saint-Rémy-lès-Chevreuse,,,,,2026-03-28 08:40:31+01:00,2026-03-28 08:37:18+01:00,2026-03-28 08:35:25+01:00,2026-03-28 08:33:33+01:00,2026-03-28 08:31:16+01:00,2026-03-28 08:28:58+01:00,2026-03-28 08:26:37+01:00,2026-03-28 08:23:44+01:00,2026-03-28 08:21:39+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palaiseau,9,2026-03-28 08:26:10.271173+01:00
KALE98,KALE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-28 09:56:23+01:00,2026-03-28 09:54:39+01:00,2026-03-28 09:53:15+01:00,2026-03-28 09:51:10+01:00,2026-03-28 09:49:40+01:00,2026-03-28 09:48:01+01:00,2026-03-28 09:46:04+01:00,2026-03-28 09:43:41+01:00,2026-03-28 09:42:03+01:00,2026-03-28 09:40:05+01:00,2026-03-28 09:38:19+01:00,2026-03-28 09:36:42+01:00,2026-03-28 09:34:04+01:00,2026-03-28 09:32:16+01:00,2026-03-28 09:30:41+01:00,2026-03-28 09:28:29+01:00,2026-03-28 09:26:07+01:00,2026-03-28 09:23:00+01:00,,,,,,2026-03-28 09:06:50+01:00,,,2026-03-28 09:00:10+01:00,2026-03-28 08:54:20+01:00,2026-03-28 08:51:30+01:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),22,2026-03-28 08:26:10.271173+01:00
