mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
STOL64,STOL,Robinson,,2026-04-20 17:51:27+02:00,2026-04-20 17:49:42+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sceaux,2,2026-04-20 17:50:03.102680+02:00
EMME21,EMME,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-20 18:31:02+02:00,2026-04-20 18:33:05+02:00,2026-04-20 18:35:12+02:00,2026-04-20 18:37:41+02:00,2026-04-20 18:39:32+02:00,2026-04-20 18:41:44+02:00,,2026-04-20 18:45:14+02:00,2026-04-20 18:46:49+02:00,2026-04-20 18:48:50+02:00,2026-04-20 18:50:41+02:00,,2026-04-20 18:53:27+02:00,2026-04-20 18:56:06+02:00,2026-04-20 18:57:46+02:00,2026-04-20 18:59:54+02:00,2026-04-20 19:01:41+02:00,2026-04-20 19:03:17+02:00,2026-04-20 19:05:42+02:00,2026-04-20 19:07:49+02:00,2026-04-20 19:09:23+02:00,2026-04-20 19:11:29+02:00,2026-04-20 19:13:39+02:00,2026-04-20 19:18:00+02:00,2026-04-20 19:23:10+02:00,2026-04-20 19:25:40+02:00,2026-04-20 19:28:50+02:00,2026-04-20 19:31:30+02:00,2026-04-20 19:33:40+02:00,2026-04-20 19:36:10+02:00,2026-04-20 19:39:20+02:00,2026-04-20 19:41:50+02:00,2026-04-20 19:44:10+02:00,2026-04-20 19:49:50+02:00,,,,,,Orsay Ville,32,2026-04-20 17:50:03.102680+02:00
KEPI62,KEPI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-20 17:54:37+02:00,2026-04-20 17:52:33+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Les Baconnets,2,2026-04-20 17:50:03.102680+02:00
ELSO85,ELSO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,2026-04-20 17:50:54+02:00,2026-04-20 17:52:41+02:00,2026-04-20 17:54:17+02:00,2026-04-20 17:56:42+02:00,2026-04-20 17:58:49+02:00,2026-04-20 18:00:23+02:00,2026-04-20 18:02:29+02:00,2026-04-20 18:04:39+02:00,2026-04-20 18:09:00+02:00,2026-04-20 18:14:10+02:00,2026-04-20 18:16:40+02:00,2026-04-20 18:19:50+02:00,2026-04-20 18:22:30+02:00,2026-04-20 18:24:40+02:00,2026-04-20 18:27:10+02:00,2026-04-20 18:30:20+02:00,2026-04-20 18:32:50+02:00,2026-04-20 18:35:10+02:00,2026-04-20 18:40:50+02:00,,,,,,Laplace,19,2026-04-20 17:50:03.102680+02:00
IJAP99,IJAP,Mitry - Claye,,,,,,,2026-04-20 17:49:35+02:00,2026-04-20 17:51:27+02:00,2026-04-20 17:53:56+02:00,2026-04-20 17:56:24+02:00,,,,2026-04-20 18:01:53+02:00,,,,2026-04-20 18:06:58+02:00,2026-04-20 18:08:49+02:00,,2026-04-20 18:11:35+02:00,2026-04-20 18:14:14+02:00,2026-04-20 18:15:54+02:00,2026-04-20 18:18:02+02:00,2026-04-20 18:19:49+02:00,2026-04-20 18:21:25+02:00,2026-04-20 18:23:50+02:00,2026-04-20 18:25:57+02:00,2026-04-20 18:27:31+02:00,2026-04-20 18:29:37+02:00,2026-04-20 18:31:47+02:00,2026-04-20 18:36:08+02:00,2026-04-20 18:41:18+02:00,2026-04-20 18:43:48+02:00,2026-04-20 18:46:58+02:00,2026-04-20 18:49:38+02:00,2026-04-20 18:51:48+02:00,2026-04-20 18:54:28+02:00,,,,,,2026-04-20 18:57:48+02:00,2026-04-20 19:00:38+02:00,2026-04-20 19:03:48+02:00,,La Hacquinière,28,2026-04-20 17:50:03.102680+02:00
PGNE82,PGNE,Saint-Rémy-lès-Chevreuse,,,,,2026-04-20 18:48:17+02:00,2026-04-20 18:45:04+02:00,2026-04-20 18:43:11+02:00,2026-04-20 18:41:19+02:00,2026-04-20 18:39:02+02:00,2026-04-20 18:36:54+02:00,,,2026-04-20 18:32:11+02:00,2026-04-20 18:29:29+02:00,,,,2026-04-20 18:24:29+02:00,2026-04-20 18:22:44+02:00,,2026-04-20 18:19:49+02:00,2026-04-20 18:17:21+02:00,2026-04-20 18:15:33+02:00,2026-04-20 18:13:25+02:00,2026-04-20 18:11:34+02:00,2026-04-20 18:09:52+02:00,2026-04-20 18:07:14+02:00,2026-04-20 18:05:26+02:00,2026-04-20 18:03:41+02:00,2026-04-20 18:01:29+02:00,2026-04-20 17:59:07+02:00,2026-04-20 17:56:08+02:00,2026-04-20 17:50:28+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,23,2026-04-20 17:50:03.102680+02:00
IRES71,IRES,Denfert Rochereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-20 17:34:36+02:00,2026-04-20 17:36:10+02:00,2026-04-20 17:38:16+02:00,2026-04-20 17:40:26+02:00,2026-04-20 17:45:00+02:00,2026-04-20 17:50:10+02:00,2026-04-20 17:52:40+02:00,2026-04-20 17:55:50+02:00,2026-04-20 17:58:30+02:00,2026-04-20 18:00:40+02:00,2026-04-20 18:03:20+02:00,,,,,,2026-04-20 18:06:40+02:00,2026-04-20 18:09:30+02:00,2026-04-20 18:12:40+02:00,,Port Royal,14,2026-04-20 17:50:03.102680+02:00
EMME13,EMME,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-20 18:16:02+02:00,2026-04-20 18:18:05+02:00,2026-04-20 18:20:12+02:00,2026-04-20 18:22:41+02:00,2026-04-20 18:24:32+02:00,2026-04-20 18:26:44+02:00,,2026-04-20 18:30:14+02:00,2026-04-20 18:31:49+02:00,2026-04-20 18:33:50+02:00,2026-04-20 18:35:41+02:00,,2026-04-20 18:38:27+02:00,2026-04-20 18:41:06+02:00,2026-04-20 18:42:46+02:00,2026-04-20 18:44:54+02:00,2026-04-20 18:46:41+02:00,2026-04-20 18:48:17+02:00,2026-04-20 18:50:42+02:00,2026-04-20 18:52:49+02:00,2026-04-20 18:54:23+02:00,2026-04-20 18:56:29+02:00,2026-04-20 18:58:39+02:00,2026-04-20 19:03:00+02:00,2026-04-20 19:08:10+02:00,2026-04-20 19:10:40+02:00,2026-04-20 19:13:50+02:00,2026-04-20 19:16:30+02:00,2026-04-20 19:18:40+02:00,2026-04-20 19:21:10+02:00,2026-04-20 19:24:20+02:00,2026-04-20 19:26:50+02:00,2026-04-20 19:29:10+02:00,2026-04-20 19:34:50+02:00,,,,,,Orsay Ville,32,2026-04-20 17:50:03.102680+02:00
EMAL89,EMAL,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,2026-04-20 17:50:41+02:00,,2026-04-20 17:53:27+02:00,2026-04-20 17:56:06+02:00,2026-04-20 17:57:46+02:00,2026-04-20 17:59:54+02:00,2026-04-20 18:01:41+02:00,2026-04-20 18:03:17+02:00,2026-04-20 18:05:42+02:00,2026-04-20 18:07:49+02:00,2026-04-20 18:09:23+02:00,2026-04-20 18:11:29+02:00,2026-04-20 18:13:39+02:00,2026-04-20 18:18:00+02:00,2026-04-20 18:23:10+02:00,2026-04-20 18:25:40+02:00,2026-04-20 18:28:50+02:00,2026-04-20 18:31:30+02:00,2026-04-20 18:33:40+02:00,2026-04-20 18:36:10+02:00,2026-04-20 18:39:20+02:00,2026-04-20 18:41:50+02:00,2026-04-20 18:44:10+02:00,2026-04-20 18:49:50+02:00,,,,,,La Croix de Berny,23,2026-04-20 17:50:03.102680+02:00
IRAS11,IRAS,Mitry - Claye,,,,,,,,,,,,,,2026-04-20 18:23:03+02:00,2026-04-20 18:25:08+02:00,2026-04-20 18:27:06+02:00,,2026-04-20 18:29:44+02:00,2026-04-20 18:31:40+02:00,2026-04-20 18:33:33+02:00,2026-04-20 18:35:27+02:00,2026-04-20 18:38:06+02:00,2026-04-20 18:39:46+02:00,2026-04-20 18:41:54+02:00,2026-04-20 18:43:41+02:00,2026-04-20 18:45:17+02:00,2026-04-20 18:47:42+02:00,2026-04-20 18:49:49+02:00,2026-04-20 18:51:23+02:00,2026-04-20 18:53:29+02:00,2026-04-20 18:55:39+02:00,2026-04-20 19:00:00+02:00,2026-04-20 19:05:10+02:00,2026-04-20 19:07:40+02:00,2026-04-20 19:10:50+02:00,2026-04-20 19:13:30+02:00,2026-04-20 19:15:40+02:00,2026-04-20 19:18:20+02:00,,,,,,2026-04-20 19:21:40+02:00,2026-04-20 19:24:30+02:00,2026-04-20 19:27:40+02:00,,Massy - Palaiseau,27,2026-04-20 17:50:03.102680+02:00
