mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
GUAD95,GUAD,Aulnay-sous-Bois,,,,,,,,,,,,,,,,2026-03-27 07:53:36+01:00,,2026-03-27 07:56:14+01:00,2026-03-27 07:58:10+01:00,2026-03-27 08:00:03+01:00,2026-03-27 08:01:57+01:00,2026-03-27 08:04:36+01:00,2026-03-27 08:06:16+01:00,2026-03-27 08:08:24+01:00,2026-03-27 08:10:11+01:00,2026-03-27 08:11:47+01:00,2026-03-27 08:14:22+01:00,2026-03-27 08:16:39+01:00,2026-03-27 08:18:13+01:00,2026-03-27 08:20:19+01:00,2026-03-27 08:22:39+01:00,2026-03-27 08:27:00+01:00,2026-03-27 08:32:10+01:00,2026-03-27 08:34:40+01:00,2026-03-27 08:37:50+01:00,2026-03-27 08:40:30+01:00,2026-03-27 08:42:40+01:00,,,,,,,,,,,Les Baconnets,21,2026-03-27 07:52:45.495867+01:00
EMIR81,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-27 07:53:31+01:00,2026-03-27 07:55:48+01:00,2026-03-27 07:57:22+01:00,2026-03-27 07:59:28+01:00,2026-03-27 08:01:48+01:00,2026-03-27 08:06:09+01:00,2026-03-27 08:11:19+01:00,2026-03-27 08:13:49+01:00,2026-03-27 08:16:59+01:00,2026-03-27 08:19:39+01:00,2026-03-27 08:21:49+01:00,2026-03-27 08:24:19+01:00,2026-03-27 08:27:39+01:00,2026-03-27 08:30:09+01:00,2026-03-27 08:32:29+01:00,2026-03-27 08:38:09+01:00,,,,,,Denfert-Rochereau,16,2026-03-27 07:52:45.495867+01:00
IDOR41,IDOR,Mitry - Claye,,,,2026-03-27 08:38:56+01:00,2026-03-27 08:41:57+01:00,2026-03-27 08:45:04+01:00,2026-03-27 08:47:00+01:00,2026-03-27 08:48:52+01:00,2026-03-27 08:51:22+01:00,2026-03-27 08:53:46+01:00,2026-03-27 08:55:53+01:00,2026-03-27 08:58:27+01:00,2026-03-27 09:00:18+01:00,2026-03-27 09:02:30+01:00,2026-03-27 09:05:15+01:00,2026-03-27 09:07:13+01:00,2026-03-27 09:08:48+01:00,2026-03-27 09:10:54+01:00,2026-03-27 09:12:55+01:00,2026-03-27 09:14:53+01:00,2026-03-27 09:16:47+01:00,2026-03-27 09:19:36+01:00,2026-03-27 09:21:16+01:00,2026-03-27 09:23:24+01:00,2026-03-27 09:25:11+01:00,2026-03-27 09:26:47+01:00,2026-03-27 09:29:22+01:00,2026-03-27 09:31:39+01:00,2026-03-27 09:33:13+01:00,2026-03-27 09:35:19+01:00,2026-03-27 09:37:39+01:00,2026-03-27 09:42:00+01:00,2026-03-27 09:47:10+01:00,2026-03-27 09:49:40+01:00,2026-03-27 09:52:50+01:00,2026-03-27 09:55:30+01:00,2026-03-27 09:57:40+01:00,2026-03-27 10:00:20+01:00,,,,,,2026-03-27 10:03:40+01:00,2026-03-27 10:06:30+01:00,2026-03-27 10:09:40+01:00,,Saint-Rémy-lès-Chevreuse,38,2026-03-27 07:52:45.495867+01:00
PAGE14,PAGE,Saint-Rémy-lès-Chevreuse,,,,,2026-03-27 09:43:08+01:00,2026-03-27 09:39:55+01:00,2026-03-27 09:38:02+01:00,2026-03-27 09:36:10+01:00,2026-03-27 09:33:53+01:00,2026-03-27 09:31:35+01:00,,,,2026-03-27 09:24:09+01:00,,,,2026-03-27 09:19:09+01:00,2026-03-27 09:17:14+01:00,,2026-03-27 09:14:19+01:00,2026-03-27 09:11:41+01:00,2026-03-27 09:09:53+01:00,2026-03-27 09:07:45+01:00,2026-03-27 09:05:54+01:00,2026-03-27 09:04:02+01:00,2026-03-27 09:01:14+01:00,2026-03-27 08:59:26+01:00,2026-03-27 08:57:51+01:00,2026-03-27 08:55:29+01:00,2026-03-27 08:53:07+01:00,2026-03-27 08:50:00+01:00,2026-03-27 08:44:20+01:00,2026-03-27 08:41:30+01:00,2026-03-27 08:38:00+01:00,2026-03-27 08:35:10+01:00,2026-03-27 08:33:00+01:00,2026-03-27 08:30:50+01:00,,,,,,2026-03-27 08:27:10+01:00,2026-03-27 08:24:00+01:00,2026-03-27 08:20:50+01:00,2026-03-27 08:17:00+01:00,Mitry - Claye,31,2026-03-27 07:52:45.495867+01:00
EMIR97,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-03-27 07:53:48+01:00,,2026-03-27 07:57:18+01:00,2026-03-27 07:58:53+01:00,2026-03-27 08:00:54+01:00,2026-03-27 08:02:45+01:00,,2026-03-27 08:05:31+01:00,2026-03-27 08:08:10+01:00,2026-03-27 08:09:50+01:00,2026-03-27 08:11:58+01:00,2026-03-27 08:13:45+01:00,2026-03-27 08:15:21+01:00,2026-03-27 08:17:56+01:00,2026-03-27 08:20:13+01:00,2026-03-27 08:21:47+01:00,2026-03-27 08:23:53+01:00,2026-03-27 08:26:13+01:00,2026-03-27 08:30:34+01:00,2026-03-27 08:35:44+01:00,2026-03-27 08:38:14+01:00,2026-03-27 08:41:24+01:00,2026-03-27 08:44:04+01:00,2026-03-27 08:46:14+01:00,2026-03-27 08:48:44+01:00,2026-03-27 08:52:04+01:00,2026-03-27 08:54:34+01:00,2026-03-27 08:56:54+01:00,2026-03-27 09:02:34+01:00,,,,,,Massy - Palaiseau,27,2026-03-27 07:52:45.495867+01:00
EMMY29,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-03-27 08:30:31+01:00,2026-03-27 08:32:35+01:00,2026-03-27 08:34:42+01:00,2026-03-27 08:37:11+01:00,2026-03-27 08:39:02+01:00,2026-03-27 08:41:14+01:00,,2026-03-27 08:44:44+01:00,2026-03-27 08:46:19+01:00,2026-03-27 08:48:20+01:00,2026-03-27 08:50:11+01:00,,2026-03-27 08:52:57+01:00,2026-03-27 08:55:36+01:00,2026-03-27 08:57:16+01:00,2026-03-27 08:59:24+01:00,2026-03-27 09:01:11+01:00,2026-03-27 09:02:47+01:00,2026-03-27 09:05:22+01:00,2026-03-27 09:07:39+01:00,2026-03-27 09:09:13+01:00,2026-03-27 09:11:19+01:00,2026-03-27 09:13:39+01:00,2026-03-27 09:18:00+01:00,2026-03-27 09:23:10+01:00,2026-03-27 09:25:40+01:00,2026-03-27 09:28:50+01:00,2026-03-27 09:31:30+01:00,2026-03-27 09:33:40+01:00,2026-03-27 09:36:10+01:00,2026-03-27 09:39:30+01:00,2026-03-27 09:42:00+01:00,2026-03-27 09:44:20+01:00,2026-03-27 09:50:00+01:00,,,,,,Orsay Ville,32,2026-03-27 07:52:45.495867+01:00
PAUL88,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-03-27 09:08:07+01:00,2026-03-27 09:04:54+01:00,2026-03-27 09:03:01+01:00,2026-03-27 09:01:09+01:00,2026-03-27 08:58:52+01:00,2026-03-27 08:56:34+01:00,,,,2026-03-27 08:49:08+01:00,,,,2026-03-27 08:44:08+01:00,2026-03-27 08:42:13+01:00,,2026-03-27 08:39:18+01:00,2026-03-27 08:36:40+01:00,2026-03-27 08:34:52+01:00,2026-03-27 08:32:44+01:00,2026-03-27 08:30:53+01:00,2026-03-27 08:29:01+01:00,2026-03-27 08:26:13+01:00,2026-03-27 08:24:25+01:00,2026-03-27 08:22:50+01:00,2026-03-27 08:20:28+01:00,2026-03-27 08:18:06+01:00,2026-03-27 08:14:59+01:00,2026-03-27 08:09:19+01:00,2026-03-27 08:06:29+01:00,2026-03-27 08:02:59+01:00,2026-03-27 08:00:09+01:00,2026-03-27 07:57:59+01:00,2026-03-27 07:55:49+01:00,,,,,,,,,,Aulnay-sous-Bois,27,2026-03-27 07:52:45.495867+01:00
KLEE76,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-27 08:31:07+01:00,2026-03-27 08:29:03+01:00,,2026-03-27 08:26:10+01:00,2026-03-27 08:24:25+01:00,2026-03-27 08:22:41+01:00,2026-03-27 08:20:29+01:00,2026-03-27 08:17:51+01:00,2026-03-27 08:16:03+01:00,2026-03-27 08:13:55+01:00,2026-03-27 08:11:59+01:00,2026-03-27 08:10:02+01:00,2026-03-27 08:07:14+01:00,2026-03-27 08:05:26+01:00,2026-03-27 08:03:51+01:00,2026-03-27 08:01:29+01:00,2026-03-27 07:59:07+01:00,2026-03-27 07:58:58+01:00,2026-03-27 07:53:18+01:00,,,,,,,,,,,,,,,La Plaine Stade de France,18,2026-03-27 07:52:45.495867+01:00
IVAN59,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-27 07:53:24+01:00,,,,,,2026-03-27 07:56:44+01:00,2026-03-27 07:59:34+01:00,2026-03-27 08:02:44+01:00,,Aulnay-sous-Bois,4,2026-03-27 07:52:45.495867+01:00
PPIT22,PPIT,Saint-Rémy-lès-Chevreuse,,,,,2026-03-27 09:57:53+01:00,2026-03-27 09:54:40+01:00,2026-03-27 09:52:47+01:00,2026-03-27 09:50:55+01:00,2026-03-27 09:48:38+01:00,2026-03-27 09:46:20+01:00,2026-03-27 09:44:04+01:00,2026-03-27 09:41:16+01:00,2026-03-27 09:39:11+01:00,2026-03-27 09:36:19+01:00,,,,2026-03-27 09:31:19+01:00,2026-03-27 09:29:24+01:00,,2026-03-27 09:26:29+01:00,2026-03-27 09:23:51+01:00,2026-03-27 09:22:03+01:00,2026-03-27 09:19:55+01:00,2026-03-27 09:17:59+01:00,2026-03-27 09:16:02+01:00,2026-03-27 09:13:14+01:00,2026-03-27 09:11:26+01:00,2026-03-27 09:09:51+01:00,2026-03-27 09:07:29+01:00,2026-03-27 09:05:07+01:00,2026-03-27 09:02:00+01:00,2026-03-27 08:56:20+01:00,2026-03-27 08:53:30+01:00,2026-03-27 08:50:00+01:00,2026-03-27 08:47:10+01:00,2026-03-27 08:45:00+01:00,2026-03-27 08:42:50+01:00,,,,,,2026-03-27 08:39:10+01:00,2026-03-27 08:36:00+01:00,2026-03-27 08:32:50+01:00,2026-03-27 08:29:00+01:00,Mitry - Claye,34,2026-03-27 07:52:45.495867+01:00
EMMY05,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-03-27 07:54:31+01:00,2026-03-27 07:56:35+01:00,2026-03-27 07:58:42+01:00,2026-03-27 08:01:11+01:00,2026-03-27 08:03:02+01:00,2026-03-27 08:05:14+01:00,,2026-03-27 08:08:44+01:00,2026-03-27 08:10:19+01:00,2026-03-27 08:12:20+01:00,2026-03-27 08:14:11+01:00,,2026-03-27 08:16:57+01:00,2026-03-27 08:19:36+01:00,2026-03-27 08:21:16+01:00,2026-03-27 08:23:24+01:00,2026-03-27 08:25:11+01:00,2026-03-27 08:26:47+01:00,2026-03-27 08:29:22+01:00,2026-03-27 08:31:39+01:00,2026-03-27 08:33:13+01:00,2026-03-27 08:35:19+01:00,2026-03-27 08:37:39+01:00,2026-03-27 08:42:00+01:00,2026-03-27 08:47:10+01:00,2026-03-27 08:49:40+01:00,2026-03-27 08:52:50+01:00,2026-03-27 08:55:30+01:00,2026-03-27 08:57:40+01:00,2026-03-27 09:00:10+01:00,2026-03-27 09:03:30+01:00,2026-03-27 09:06:00+01:00,2026-03-27 09:08:20+01:00,2026-03-27 09:14:00+01:00,,,,,,Orsay Ville,32,2026-03-27 07:52:45.495867+01:00
LORE42,LORE,Orsay-Ville,,,,,,,,,,2026-03-27 07:52:31+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le Guichet,1,2026-03-27 07:52:45.495867+01:00
PAUL80,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-03-27 08:57:08+01:00,2026-03-27 08:53:55+01:00,2026-03-27 08:52:02+01:00,2026-03-27 08:50:10+01:00,2026-03-27 08:47:53+01:00,2026-03-27 08:45:35+01:00,,,,2026-03-27 08:38:09+01:00,,,,2026-03-27 08:33:09+01:00,2026-03-27 08:31:14+01:00,,2026-03-27 08:28:19+01:00,2026-03-27 08:25:41+01:00,2026-03-27 08:23:53+01:00,2026-03-27 08:21:45+01:00,2026-03-27 08:19:54+01:00,2026-03-27 08:18:02+01:00,2026-03-27 08:15:14+01:00,2026-03-27 08:13:26+01:00,2026-03-27 08:11:51+01:00,2026-03-27 08:09:29+01:00,2026-03-27 08:06:59+01:00,2026-03-27 08:03:52+01:00,2026-03-27 07:58:12+01:00,2026-03-27 07:55:22+01:00,,,,,,,,,,,,,,La Courneuve - Aubervilliers,23,2026-03-27 07:52:45.495867+01:00
EMIR73,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-27 07:55:56+01:00,2026-03-27 08:01:06+01:00,2026-03-27 08:03:36+01:00,2026-03-27 08:06:46+01:00,2026-03-27 08:09:26+01:00,2026-03-27 08:11:36+01:00,2026-03-27 08:14:06+01:00,2026-03-27 08:17:26+01:00,2026-03-27 08:19:56+01:00,2026-03-27 08:22:16+01:00,2026-03-27 08:27:56+01:00,,,,,,Gare du Nord,11,2026-03-27 07:52:45.495867+01:00
ELOI09,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-03-27 08:16:33+01:00,2026-03-27 08:18:54+01:00,2026-03-27 08:20:38+01:00,,,,,,,,,,,,,,,,,,2026-03-27 08:22:36+01:00,2026-03-27 08:25:31+01:00,2026-03-27 08:27:11+01:00,2026-03-27 08:29:19+01:00,2026-03-27 08:31:06+01:00,2026-03-27 08:32:42+01:00,2026-03-27 08:35:22+01:00,2026-03-27 08:37:39+01:00,2026-03-27 08:39:13+01:00,2026-03-27 08:41:19+01:00,2026-03-27 08:43:39+01:00,2026-03-27 08:48:00+01:00,2026-03-27 08:53:10+01:00,2026-03-27 08:55:40+01:00,2026-03-27 08:58:50+01:00,2026-03-27 09:01:30+01:00,2026-03-27 09:03:40+01:00,2026-03-27 09:06:10+01:00,2026-03-27 09:09:30+01:00,2026-03-27 09:12:00+01:00,2026-03-27 09:14:20+01:00,2026-03-27 09:20:00+01:00,,,,,,Robinson,25,2026-03-27 07:52:45.495867+01:00
LORE50,LORE,Orsay-Ville,,,,,,,,,,2026-03-27 08:05:15+01:00,2026-03-27 08:02:54+01:00,2026-03-27 08:00:01+01:00,2026-03-27 07:57:56+01:00,2026-03-27 07:54:44+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massy - Palaiseau,5,2026-03-27 07:52:45.495867+01:00
KLAC02,KLAC,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-27 09:07:07+01:00,2026-03-27 09:05:03+01:00,,2026-03-27 09:02:10+01:00,2026-03-27 09:00:25+01:00,2026-03-27 08:58:41+01:00,2026-03-27 08:56:29+01:00,2026-03-27 08:53:51+01:00,2026-03-27 08:52:03+01:00,2026-03-27 08:49:55+01:00,2026-03-27 08:47:59+01:00,2026-03-27 08:46:02+01:00,2026-03-27 08:43:14+01:00,2026-03-27 08:41:26+01:00,2026-03-27 08:39:51+01:00,2026-03-27 08:37:29+01:00,2026-03-27 08:35:07+01:00,2026-03-27 08:32:00+01:00,2026-03-27 08:26:20+01:00,2026-03-27 08:23:30+01:00,2026-03-27 08:20:00+01:00,2026-03-27 08:17:10+01:00,2026-03-27 08:15:00+01:00,2026-03-27 08:12:50+01:00,,,,,,2026-03-27 08:09:10+01:00,2026-03-27 08:06:00+01:00,2026-03-27 08:02:50+01:00,2026-03-27 07:59:00+01:00,Mitry - Claye,27,2026-03-27 07:52:45.495867+01:00
EAST49,EAST,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-27 07:53:00+01:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,1,2026-03-27 07:52:45.495867+01:00
